rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
25	ARID2	AT rich interactive domain 2 (ARID, RFX-like)	5588	3	0	6	13	9	5	3	30	27	28	3.066061e-05	6.700000e-02	4.300000e-02	1.327779e-05	9.699688e-03
26	APC	adenomatous polyposis coli	8592	0	0	4	20	3	3	7	33	30	32	2.617520e-05	2.700000e-02	9.710000e-01	1.582396e-05	1.091677e-02
27	ZEB1	zinc finger E-box binding homeobox 1	3421	16	0	7	34	3	0	1	38	36	36	7.307644e-05	1.970000e-01	3.400000e-02	1.613934e-05	1.091677e-02
28	SIP1	survival of motor neuron protein interacting protein 1	881	17	0	0	0	0	1	3	4	4	2	1.254322e-02	2.000000e-04	4.910000e-03	1.829920e-05	1.193565e-02
29	SLC4A3	solute carrier family 4, anion exchanger, member 3	3872	2	0	1	14	2	5	1	22	21	21	4.634409e-06	3.540000e-01	4.180000e-01	1.938906e-05	1.221043e-02
30	STK19	serine/threonine kinase 19	3764	8	0	2	3	0	0	4	7	7	4	2.455314e-03	1.000000e-03	3.351500e-01	2.777530e-05	1.690868e-02
31	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	500	94	0	1	0	0	0	5	5	5	1	2.424648e-01	1.000000e-05	9.875200e-01	3.377492e-05	1.989779e-02
32	SLAMF9	SLAM family member 9	882	10	0	1	10	1	2	0	13	12	13	3.786075e-06	1	4.620000e-01	3.561088e-05	2.032380e-02
33	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2952	16	1	2	19	3	1	1	24	22	24	1.176747e-04	1	4.200000e-03	3.770529e-05	2.050337e-02
34	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	2406	0	0	0	19	0	0	1	20	19	13	2.766414e-01	1.000000e-05	1.579000e-02	3.817087e-05	2.050337e-02
35	PTPRU	protein tyrosine phosphatase, receptor type, U	4483	1	0	0	13	1	5	0	19	19	18	5.789120e-05	1.850000e-01	1.280000e-01	5.866587e-05	3.061185e-02
36	PIK3CA	phosphoinositide-3-kinase, catalytic, alpha polypeptide	3287	1	0	2	28	0	0	1	29	28	19	5.343286e-01	1.000000e-05	1.734000e-02	7.020901e-05	3.546319e-02
37	ZNF608	zinc finger protein 608	4571	0	0	1	6	1	0	4	11	11	9	9.445407e-03	5.000000e-04	5.901200e-01	7.184679e-05	3.546319e-02
38	STIM1	stromal interaction molecule 1	2102	28	0	2	7	2	1	1	11	10	10	6.846225e-02	6.940000e-03	1.630000e-03	8.826026e-05	4.241835e-02
39	EMG1	EMG1 nucleolar protein homolog (S. cerevisiae)	1360	0	2	0	0	0	0	5	5	5	2	5.118951e-03	1.250000e-03	7.019500e-01	9.508936e-05	4.452864e-02
40	PHKA1	phosphorylase kinase, alpha 1 (muscle)	3796	11	0	4	13	2	0	1	16	13	16	8.028110e-01	4.200000e-04	3.508000e-02	1.022184e-04	4.667037e-02
41	PAK1	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	1747	4	0	3	2	1	3	3	9	9	7	3.525914e-03	2.600000e-03	4.534000e-01	1.195910e-04	5.327048e-02
42	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	941	34	0	1	3	0	1	0	4	4	3	1.035840e-01	1.000000e-04	1.951800e-01	1.292491e-04	5.620183e-02
43	G3BP1	GTPase activating protein (SH3 domain) binding protein 1	1449	11	0	0	5	1	2	0	8	8	7	6.801803e-04	9.200000e-02	9.000000e-02	1.352560e-04	5.744604e-02
44	TRERF1	transcriptional regulating factor 1	3655	0	0	4	17	0	0	4	21	19	18	6.396835e-02	9.777778e-04	6.155556e-03	1.408366e-04	5.845680e-02
45	CACNA1F	calcium channel, voltage-dependent, L type, alpha 1F subunit	6126	67	0	6	25	2	2	1	30	27	30	1.245167e-05	1	8.830000e-01	1.530765e-04	6.212526e-02
46	NFE2L2	nuclear factor (erythroid-derived 2)-like 2	1834	5	0	0	14	1	0	2	17	17	17	3.613664e-03	2.316000e-01	2.100000e-03	1.634210e-04	6.488170e-02
47	RPL5	ribosomal protein L5	926	4	0	0	3	1	1	3	8	8	8	5.515137e-05	1	1.430000e-01	1.680976e-04	6.531842e-02
48	STRA8	stimulated by retinoic acid gene 8 homolog (mouse)	1023	10	0	0	7	1	1	0	9	8	9	2.370043e-03	1.000000e-02	1.335000e-01	1.834801e-04	6.892845e-02
49	NLRP6	NLR family, pyrin domain containing 6	2706	12	0	2	9	1	1	0	11	11	9	4.636234e-03	5.700000e-03	5.870000e-02	1.849364e-04	6.892845e-02
50	FAM65C	family with sequence similarity 65, member C	2925	11	0	1	12	1	1	1	15	15	15	1.670493e-05	1	6.040000e-01	2.004559e-04	7.321854e-02
51	WDR66	WD repeat domain 66	3650	2	0	1	9	5	1	0	15	15	14	1.821569e-04	1.460000e-01	1.970000e-01	2.050467e-04	7.342681e-02
52	RIT1	Ras-like without CAAX 1	879	98	0	1	6	1	0	2	9	9	8	3.285502e-04	1.660000e-01	1.970000e-01	2.403967e-04	8.443010e-02
53	TGFBR3	transforming growth factor, beta receptor III	2616	4	0	3	11	2	3	1	17	16	17	2.204171e-05	1	5.590000e-01	2.583856e-04	8.903579e-02
54	CXCR7	chemokine (C-X-C motif) receptor 7	1093	16	0	1	14	0	0	1	15	14	15	2.517921e-05	1	5.660000e-01	2.918142e-04	9.869265e-02
55	GAN	giant axonal neuropathy (gigaxonin)	1834	5	0	0	9	0	1	0	10	10	9	1.574218e-03	8.030000e-02	1.415000e-01	3.052067e-04	1.013453e-01
56	TMEM49	transmembrane protein 49	1265	8	0	0	7	0	1	0	8	8	6	2.249722e-01	2.060000e-03	5.780000e-03	3.345715e-04	1.091121e-01
57	HSPA8	heat shock 70kDa protein 8	1973	12	0	0	7	2	1	1	11	10	11	3.121114e-05	1	6.830000e-01	3.550185e-04	1.137492e-01
58	CD244	CD244 molecule, natural killer cell receptor 2B4	1145	9	0	2	9	2	2	1	14	13	14	3.395690e-05	1	7.760000e-01	3.833876e-04	1.204333e-01
59	KIF18B	kinesin family member 18B	2627	1	0	0	1	2	1	0	4	4	4	8.355794e-04	1	9.500000e-03	3.890689e-04	1.204333e-01
60	PDE6A	phosphodiesterase 6A, cGMP-specific, rod, alpha	2667	9	0	2	13	1	4	0	18	17	17	1.243679e-03	2.000000e-02	9.120000e-01	4.430164e-04	1.348468e-01
61	CHRND	cholinergic receptor, nicotinic, delta	1600	4	0	3	15	2	1	0	18	18	16	3.321601e-03	4.380000e-02	8.590000e-02	4.604293e-04	1.378495e-01
62	KLK1	kallikrein 1	1101	73	0	1	8	1	0	0	9	9	9	1.714057e-02	1.853000e-01	2.600000e-03	4.910470e-04	1.439899e-01
63	KLHL5	kelch-like 5 (Drosophila)	2308	12	0	1	9	1	3	1	14	14	13	3.810454e-03	1.451000e-01	6.100000e-03	5.026532e-04	1.439899e-01
64	DSC2	desmocollin 2	2808	13	0	1	19	3	1	0	23	22	23	1.053198e-04	1	1.710000e-01	5.045914e-04	1.439899e-01
65	RNF160		5557	2	0	1	11	1	4	2	18	16	18	2.580281e-03	1.490000e-01	5.300000e-02	5.610502e-04	1.576378e-01
66	AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1	2047	48	2	1	14	0	1	0	15	15	15	1.262851e-03	1	1.300000e-02	5.925637e-04	1.639696e-01
67	DOT1L	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	4724	0	0	0	7	3	2	3	15	14	15	6.121718e-05	1	6.170000e-01	6.550901e-04	1.779883e-01
68	MCM9	minichromosome maintenance complex component 9	1200	1	0	0	4	1	0	0	5	4	4	4.174581e-01	1.000000e-04	3.530800e-01	6.686707e-04	1.779883e-01
69	NCKAP1L	NCK-associated protein 1-like	3506	28	0	4	16	2	1	2	21	21	21	6.301070e-05	1	6.690000e-01	6.724632e-04	1.779883e-01
70	ESYT3	extended synaptotagmin-like protein 3	2749	0	0	0	5	2	1	2	10	8	10	2.166512e-02	1.600000e-03	7.737000e-01	6.916283e-04	1.804458e-01
71	MIA2	melanoma inhibitory activity 2	1985	52	0	1	8	2	1	2	13	13	13	2.966393e-04	1	7.700000e-02	7.227065e-04	1.858759e-01
72	TUBB4	tubulin, beta 4	1347	4	0	4	12	1	2	2	17	17	17	6.927975e-05	1	6.920000e-01	7.327967e-04	1.858759e-01
73	ABHD12B	abhydrolase domain containing 12B	920	9	0	0	3	1	1	2	7	7	7	8.800222e-04	1	2.600000e-02	7.603402e-04	1.885087e-01
74	ANTXR1	anthrax toxin receptor 1	1836	17	0	2	14	1	5	0	20	20	20	7.252678e-05	1	8.020000e-01	7.638198e-04	1.885087e-01
75	FLCN	folliculin	1940	25	1	0	5	2	1	1	9	9	9	3.965790e-04	1	9.800000e-02	7.906753e-04	1.908224e-01
76	ZNF556	zinc finger protein 556	1385	12	0	0	12	1	0	0	13	13	13	7.812795e-05	1	9.000000e-01	8.169967e-04	1.908224e-01
77	ASCL3	achaete-scute complex homolog 3 (Drosophila)	552	42	0	1	3	2	0	3	8	8	8	6.402072e-04	1	4.900000e-02	8.469912e-04	1.908224e-01
78	DSG3	desmoglein 3 (pemphigus vulgaris antigen)	3060	6	0	11	27	5	4	1	37	36	36	2.177430e-04	5.750000e-01	2.210000e-01	8.502613e-04	1.908224e-01
79	C5AR1	complement component 5a receptor 1	1058	7	0	2	3	2	0	2	7	7	6	8.550863e-04	7.700000e-02	6.550000e-01	8.543515e-04	1.908224e-01
80	ASXL2	additional sex combs like 2 (Drosophila)	4352	2	0	1	16	2	0	2	20	20	20	6.437087e-03	8.500000e-03	9.932000e-01	8.572338e-04	1.908224e-01
81	DLX5	distal-less homeobox 5	878	0	0	0	12	2	0	2	16	15	15	2.627243e-02	8.000000e-04	4.182000e-01	8.606507e-04	1.908224e-01
82	ATAD2	ATPase family, AAA domain containing 2	4281	2	0	1	15	2	1	2	20	19	18	1.516730e-02	1.520000e-02	1.199000e-01	8.668704e-04	1.908224e-01
83	RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	2011	1	0	0	6	0	0	0	6	6	4	2.809838e-01	5.714286e-04	1.209714e-01	8.750835e-04	1.908224e-01
84	A2M	alpha-2-macroglobulin	4565	27	0	3	20	2	1	1	24	24	24	1.247375e-04	1	5.550000e-01	8.776806e-04	1.908224e-01
85	SND1	staphylococcal nuclease and tudor domain containing 1	4721	1	0	1	10	2	1	4	17	16	17	5.700701e-03	1.050000e-02	5.268000e-01	9.131283e-04	1.961937e-01
86	C7orf36	chromosome 7 open reading frame 36	691	5	0	1	4	0	2	0	6	6	6	8.230485e-03	1	2.100000e-03	9.333985e-04	1.982169e-01
87	HTRA1	HtrA serine peptidase 1	1475	1	0	2	7	1	2	1	11	10	11	4.419489e-03	1.600000e-02	9.120000e-01	9.545400e-04	1.984810e-01
88	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif, 2	3795	13	0	5	37	3	1	1	42	42	40	9.073693e-04	4.150000e-01	1.900000e-02	9.605708e-04	1.984810e-01
89	TAF1L	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like	5483	6	0	10	53	7	0	2	62	53	62	1.776958e-03	3.500000e-02	5.930000e-01	9.672458e-04	1.984810e-01
90	PLEKHB2	pleckstrin homology domain containing, family B (evectins) member 2	697	15	0	2	4	2	0	0	6	6	5	5.063956e-02	2.600000e-03	2.179000e-01	9.861018e-04	2.001020e-01
91	HERC3	hect domain and RLD 3	3790	0	0	0	6	0	2	1	9	9	9	5.235646e-02	3.830000e-02	2.270000e-02	1.064332e-03	2.136033e-01
92	ADNP2	ADNP homeobox 2	3408	12	0	2	19	2	0	3	24	24	24	1.674729e-04	1	3.470000e-01	1.132747e-03	2.248626e-01
93	ARHGAP32	Rho GTPase activating protein 32	6348	0	0	4	24	4	0	0	28	24	28	6.133836e-01	9.000000e-05	2.004500e-01	1.172101e-03	2.301729e-01
94	APLF	aprataxin and PNKP like factor	1799	5	0	2	4	1	0	0	5	4	5	8.874955e-01	8.000000e-05	2.173500e-01	1.241651e-03	2.391802e-01
95	PLXND1	plexin D1	5920	0	0	1	13	3	3	0	19	16	19	1.460869e-03	2.600000e-01	1.150000e-01	1.254103e-03	2.391802e-01
96	RPS16	ribosomal protein S16	461	271	0	0	3	1	0	0	4	2	3	6.999227e-01	1.100000e-04	6.751400e-01	1.257258e-03	2.391802e-01
97	TDRD6	tudor domain containing 6	6303	1	0	4	19	2	0	2	23	23	22	2.022217e-01	1.975000e-01	5.000000e-04	1.275987e-03	2.402407e-01
98	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	1499	55	0	2	8	0	1	1	10	10	10	1.939145e-03	1.560000e-01	2.280000e-01	1.309883e-03	2.422099e-01
99	CD84	CD84 molecule	1068	2	0	4	7	1	0	1	9	7	9	5.333906e-01	2.400000e-04	3.513000e-02	1.323149e-03	2.422099e-01
100	SMCR7L	Smith-Magenis syndrome chromosome region, candidate 7-like	1408	16	0	1	2	2	0	0	4	4	4	6.755010e-01	1.606250e-02	2.050000e-03	1.338775e-03	2.422099e-01
101	NR4A2	nuclear receptor subfamily 4, group A, member 2	1821	8	0	1	15	0	1	2	18	18	18	2.453377e-04	1	2.270000e-01	1.339495e-03	2.422099e-01
102	TMCO2	transmembrane and coiled-coil domains 2	557	86	0	0	4	1	1	1	7	7	7	4.803916e-04	1	1.950000e-01	1.423068e-03	2.547989e-01
103	C1orf116	chromosome 1 open reading frame 116	1818	28	0	0	10	0	0	2	12	12	11	1.004707e-03	1.110000e-01	3.030000e-01	1.450391e-03	2.571698e-01
104	MYH7	myosin, heavy chain 7, cardiac muscle, beta	5960	0	0	14	47	6	3	2	58	54	54	8.894896e-02	7.500000e-04	8.395000e-01	1.481409e-03	2.601439e-01
105	NDUFB11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa	505	4	0	1	6	0	0	0	6	6	6	1.791962e-03	1	2.300000e-02	1.506853e-03	2.615114e-01
106	CD40LG	CD40 ligand (TNF superfamily, member 5, hyper-IgM syndrome)	804	52	0	1	6	0	1	1	8	8	8	9.142813e-03	8.380000e-02	8.990000e-02	1.518425e-03	2.615114e-01
107	ESRP1	epithelial splicing regulatory protein 1	2129	1	0	1	8	0	1	1	10	10	9	2.285894e-02	9.710000e-02	2.250000e-02	1.538568e-03	2.615114e-01
108	PARD3B	par-3 partitioning defective 3 homolog B (C. elegans)	3706	0	0	3	23	3	5	0	31	28	31	1.269039e-01	9.235000e-02	1.600000e-03	1.546473e-03	2.615114e-01
109	FLRT3	fibronectin leucine rich transmembrane protein 3	1954	1	0	2	7	0	0	1	8	8	6	3.393590e-01	4.250000e-04	3.031000e-01	1.642769e-03	2.752467e-01
110	DUSP22	dual specificity phosphatase 22	583	1	0	2	13	0	2	0	15	15	15	1.408023e-03	6.090000e-01	5.400000e-02	1.660981e-03	2.757681e-01
111	ITGBL1	integrin, beta-like 1 (with EGF-like repeat domains)	1525	8	0	2	11	3	4	3	21	19	20	7.188052e-04	4.920000e-01	1.680000e-01	1.710874e-03	2.814926e-01
112	AHDC1	AT hook, DNA binding motif, containing 1	4820	0	0	2	7	2	0	2	11	11	11	1.642233e-03	1	3.000000e-02	1.737625e-03	2.820327e-01
113	C1orf105	chromosome 1 open reading frame 105	1470	7	0	0	2	0	3	0	5	4	4	2.792405e-02	5.800000e-03	6.949000e-01	1.745042e-03	2.820327e-01
114	ZNF592	zinc finger protein 592	3836	9	0	5	12	4	1	2	19	17	18	2.270688e-03	1.750000e-01	2.210000e-01	1.765867e-03	2.828950e-01
115	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	3198	57	0	5	8	0	1	0	9	8	8	8.623788e-01	6.000000e-04	1.640286e-01	1.878847e-03	2.966545e-01
116	HERC4	hect domain and RLD 4	3270	4	0	1	10	3	2	0	15	15	15	8.673146e-04	1	8.000000e-02	1.884243e-03	2.966545e-01
117	HDLBP	high density lipoprotein binding protein (vigilin)	3911	1	0	2	6	2	1	1	10	10	9	2.851853e-03	6.200000e-02	4.730000e-01	1.948794e-03	3.041951e-01
118	MRGPRF	MAS-related GPR, member F	1044	1	0	2	3	2	0	1	6	6	6	3.415158e-04	1	4.900000e-01	1.979959e-03	3.064406e-01
119	PBRM1	polybromo 1	5418	1	0	1	5	2	1	0	8	8	7	8.601720e-02	2.560000e-02	1.039000e-01	2.031011e-03	3.101013e-01
120	ZNF572	zinc finger protein 572	1598	3	0	1	6	2	1	1	10	9	10	3.320308e-03	1.030000e-01	2.840000e-01	2.037571e-03	3.101013e-01
121	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa	431	473	0	0	4	0	0	0	4	3	2	6.906300e-01	4.166667e-04	4.483167e-01	2.061858e-03	3.112042e-01
122	ZNF81	zinc finger protein 81	1998	0	0	1	8	2	0	0	10	8	10	4.548373e-01	1.900000e-03	1.270000e-02	2.135169e-03	3.196279e-01
123	MCART2	mitochondrial carrier triple repeat 2	896	19	0	0	5	2	0	0	7	7	7	2.211137e-03	1	2.000000e-02	2.156460e-03	3.201904e-01
124	LMTK3	lemur tyrosine kinase 3	4530	0	0	0	5	0	0	5	10	10	10	2.378697e-04	1	3.960000e-01	2.222604e-03	3.257527e-01
125	CDK12	cyclin-dependent kinase 12	4525	1	0	2	14	0	0	2	16	15	15	1.326154e-01	4.400000e-03	2.111000e-01	2.229594e-03	3.257527e-01
126	TTK	TTK protein kinase	2662	0	0	3	13	1	5	3	22	21	22	1.773647e-02	3.390000e-02	1.015000e-01	2.294766e-03	3.326135e-01
127	SMAD4	SMAD family member 4	1699	24	0	3	13	5	0	1	19	19	19	2.543294e-04	1	8.520000e-01	2.359383e-03	3.392868e-01
128	GRAP2	GRB2-related adaptor protein 2	1021	32	0	1	10	2	1	0	13	13	13	9.661573e-04	1	1.370000e-01	2.389441e-03	3.394509e-01
129	C10orf27	chromosome 10 open reading frame 27	1088	8	0	1	8	1	0	1	10	10	10	6.177779e-04	1	2.400000e-01	2.406953e-03	3.394509e-01
130	CSNK1E	casein kinase 1, epsilon	1291	1	0	0	4	0	0	2	6	6	5	2.839298e-03	8.400000e-02	8.490000e-01	2.416285e-03	3.394509e-01
131	PXK	PX domain containing serine/threonine kinase	1807	6	0	1	3	2	1	1	7	7	6	6.429569e-03	1.200000e-01	1.210000e-01	2.488958e-03	3.469912e-01
132	SNX9	sorting nexin 9	1856	3	0	0	5	1	1	1	8	8	8	1.911193e-03	1	5.500000e-02	2.515716e-03	3.480645e-01
133	ATN1	atrophin 1	3635	1	0	2	6	2	0	4	12	12	12	1.641674e-03	1	8.900000e-02	2.536222e-03	3.482633e-01
134	RHEB	Ras homolog enriched in brain	583	1	0	1	3	0	2	0	5	4	5	9.742668e-02	5.640000e-02	1.710000e-02	2.591348e-03	3.526526e-01
135	KIAA0895L	KIAA0895-like	1927	16	0	0	3	1	0	0	4	4	4	9.480993e-02	2.100000e-02	1.039000e-01	2.606806e-03	3.526526e-01
136	ANKRD56	ankyrin repeat domain 56	2382	2	0	1	10	2	0	2	14	14	14	5.548306e-04	1	3.060000e-01	2.631060e-03	3.526572e-01
137	ARHGAP4	Rho GTPase activating protein 4	3051	13	0	1	9	1	3	1	14	14	14	2.904851e-04	1	6.630000e-01	2.656184e-03	3.526572e-01
138	ZNF295	zinc finger protein 295	3205	13	0	3	8	2	0	0	10	9	8	8.503240e-01	1.014286e-03	5.960000e-02	2.664770e-03	3.526572e-01
139	RNASEH1	ribonuclease H1	891	149	0	1	4	0	1	1	6	6	5	1.237046e-01	4.750000e-02	1.570000e-02	2.708284e-03	3.558373e-01
140	KRTAP5-10	keratin associated protein 5-10	611	30	0	0	12	0	0	1	13	13	13	7.460239e-04	3.270000e-01	5.190000e-01	2.817265e-03	3.630405e-01
141	RAMP2	receptor (G protein-coupled) activity modifying protein 2	542	7	0	1	2	0	1	1	4	4	4	1.035374e-02	3.800000e-02	5.820000e-01	2.819415e-03	3.630405e-01
142	FAM71A	family with sequence similarity 71, member A	1785	2	0	0	12	2	0	2	16	16	16	3.145502e-04	1	8.400000e-01	2.851198e-03	3.630405e-01
143	ZBTB5	zinc finger and BTB domain containing 5	2038	0	0	0	2	1	0	1	4	4	4	2.457151e-02	1	7.333333e-04	2.910278e-03	3.630405e-01
144	MMP19	matrix metallopeptidase 19	1559	11	0	3	9	0	2	0	11	10	10	1.957536e-03	1.460000e-01	3.720000e-01	2.919175e-03	3.630405e-01
145	ATF7IP	activating transcription factor 7 interacting protein	3869	0	0	2	5	7	3	3	18	17	18	3.246834e-04	1	6.460000e-01	2.932754e-03	3.630405e-01
146	LUM	lumican	1025	3	0	1	13	2	0	2	17	17	17	3.255177e-04	1	6.580000e-01	2.939456e-03	3.630405e-01
147	MRPS35	mitochondrial ribosomal protein S35	1002	7	0	1	2	0	3	1	6	6	6	9.031555e-04	1	2.170000e-01	2.958139e-03	3.630405e-01
148	PKD2	polycystic kidney disease 2 (autosomal dominant)	2965	4	0	2	18	1	0	0	19	16	19	1.060724e-01	2.300000e-03	2.605000e-01	2.965992e-03	3.630405e-01
149	GPR150	G protein-coupled receptor 150	1305	1	0	3	2	0	0	1	3	3	3	3.309714e-01	1.131000e-02	1.000000e-03	2.983203e-03	3.630405e-01
150	ADAR	adenosine deaminase, RNA-specific	3743	3	0	3	8	0	2	0	10	9	9	3.904237e-01	5.000000e-04	4.518250e-01	2.990324e-03	3.630405e-01
151	MSR1	macrophage scavenger receptor 1	1438	1	1	2	7	1	3	1	12	10	12	9.998225e-01	3.000000e-04	1.829000e-01	3.001649e-03	3.630405e-01
152	OR52E8	olfactory receptor, family 52, subfamily E, member 8	952	21	0	3	15	0	0	2	17	16	14	3.801243e-01	5.700000e-03	2.085000e-02	3.072292e-03	3.691399e-01
153	ZFP36L1	zinc finger protein 36, C3H type-like 1	1198	1	0	3	7	3	0	1	11	11	8	1.258393e-02	3.000000e-02	5.490000e-01	3.153846e-03	3.733258e-01
154	CYTH4	cytohesin 4	1233	25	0	2	2	0	5	0	7	6	7	2.433419e-01	5.350000e-03	7.305000e-02	3.157786e-03	3.733258e-01
155	WAC	WW domain containing adaptor with coiled-coil	1998	7	0	0	10	3	0	0	13	12	12	3.448775e-03	1.610000e-01	3.450000e-01	3.176682e-03	3.733258e-01
156	KARS	lysyl-tRNA synthetase	2261	2	0	0	6	2	0	0	8	7	8	7.755698e-02	6.480000e-02	3.520000e-02	3.188897e-03	3.733258e-01
157	N4BP1	NEDD4 binding protein 1	2715	15	0	1	8	1	1	1	11	11	11	2.010441e-02	1	5.500000e-03	3.372420e-03	3.922962e-01
158	BMP2K	BMP2 inducible kinase	3582	8	0	5	11	4	0	2	17	16	14	2.146438e-02	1.180000e-02	9.678000e-01	3.456367e-03	3.995167e-01
159	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2	786	26	0	1	2	1	0	0	3	3	3	1.340447e-01	1.190000e-02	1.386000e-01	3.546311e-03	4.073351e-01
160	FBXO34	F-box protein 34	2140	26	0	1	6	1	0	0	7	6	7	2.346475e-01	2.920000e-02	3.550000e-02	3.703994e-03	4.204955e-01
