rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
16	CDK4	cyclin-dependent kinase 4	940	17	0	1	8	0	0	0	8	8	4	3.923124e-02	1.000000e-05	4.025000e-02	6.179394e-06	7.052619e-03
17	DSG3	desmoglein 3 (pemphigus vulgaris antigen)	3060	1	0	12	65	0	3	0	68	48	56	6.621151e-02	1.000000e-05	7.347500e-01	1.008257e-05	1.083046e-02
18	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	12052	0	0	9	40	7	1	1	49	40	46	1.375712e-03	3.200000e-04	7.751200e-01	1.582220e-05	1.565547e-02
19	DDX3X	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked	2053	18	0	3	11	4	0	5	20	20	18	3.354720e-05	5.100000e-02	3.430000e-01	1.628903e-05	1.565547e-02
20	HSD11B1	hydroxysteroid (11-beta) dehydrogenase 1	905	7	0	0	14	0	0	0	14	14	13	1.302736e-06	6.460000e-01	6.000000e-01	1.895617e-05	1.656692e-02
21	ALPK2	alpha-kinase 2	6561	6	0	16	71	1	0	0	72	47	64	1.309796e-01	1.000000e-05	7.403700e-01	1.905182e-05	1.656692e-02
22	ATP5F1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1	1201	7	0	0	7	0	0	0	7	6	5	1.793784e-02	9.000000e-05	5.163000e-02	2.552768e-05	2.118913e-02
23	RPTN	repetin	2363	8	0	8	51	0	1	0	52	42	45	1.275702e-05	1.060000e-01	8.560000e-01	2.961867e-05	2.235283e-02
24	KRTAP5-10	keratin associated protein 5-10	611	14	0	2	11	0	0	0	11	10	7	1.144647e-02	4.000000e-05	7.643900e-01	3.053147e-05	2.235283e-02
25	GML	glycosylphosphatidylinositol anchored molecule like protein	489	24	0	1	11	0	1	0	12	11	11	1.135536e-05	2.560000e-01	2.030000e-01	3.060187e-05	2.235283e-02
26	MAP2K1	mitogen-activated protein kinase kinase 1	1224	0	0	3	16	2	0	0	18	16	9	2.847874e-01	1.000000e-05	7.549100e-01	3.921220e-05	2.643395e-02
27	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	1277	5	0	3	14	0	1	0	15	15	5	4.145271e-02	1.000000e-05	9.824700e-01	3.989886e-05	2.643395e-02
28	KEL	Kell blood group, metallo-endopeptidase	2271	0	0	22	35	3	5	1	44	36	35	2.951362e-01	1.000000e-05	8.057000e-01	4.053177e-05	2.643395e-02
29	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)	927	13	0	1	9	0	0	0	9	9	4	2.761714e-03	1.100000e-03	1.299000e-01	5.033057e-05	3.102477e-02
30	NGF	nerve growth factor (beta polypeptide)	730	7	0	4	8	1	0	0	9	9	5	3.838065e-02	8.000000e-05	3.669200e-01	5.170081e-05	3.102477e-02
31	DMC1	DMC1 dosage suppressor of mck1 homolog, meiosis-specific homologous recombination (yeast)	1075	4	0	2	7	2	3	0	12	11	9	3.559703e-04	6.000000e-03	9.984000e-01	5.266786e-05	3.102477e-02
32	TRERF1	transcriptional regulating factor 1	3655	3	0	13	32	2	1	3	38	26	32	5.247795e-02	1.000000e-05	3.554200e-01	5.617595e-05	3.205716e-02
33	CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	1559	14	0	2	10	1	4	0	15	13	15	1.413800e-05	3.030000e-01	8.200000e-01	6.746877e-05	3.733476e-02
34	BRAF	v-raf murine sarcoma viral oncogene homolog B1	2371	1	0	5	165	1	2	1	169	145	19	6.638877e-01	1.000000e-05	1.000000e-05	8.579134e-05	4.487881e-02
35	NBPF1	neuroblastoma breakpoint family, member 1	3519	0	0	7	27	3	1	0	31	27	27	1.127294e-01	1.000000e-05	8.455100e-01	8.727914e-05	4.487881e-02
36	ZNF780B	zinc finger protein 780B	2518	11	0	4	10	1	0	0	11	10	8	6.240239e-02	8.000000e-05	1.061300e-01	8.847473e-05	4.487881e-02
37	STK19	serine/threonine kinase 19	3764	0	0	0	18	0	1	0	19	14	10	7.496379e-02	2.000000e-05	9.474800e-01	1.047721e-04	5.077745e-02
38	KYNU	kynureninase (L-kynurenine hydrolase)	1478	6	0	3	13	1	2	0	16	16	13	2.651286e-04	2.500000e-02	5.880000e-01	1.137316e-04	5.077745e-02
39	ANO4	anoctamin 4	2863	0	0	20	50	3	5	0	58	46	45	9.195527e-01	1.000000e-05	9.663200e-01	1.158341e-04	5.077745e-02
40	SLC27A5	solute carrier family 27 (fatty acid transporter), member 5	2111	0	0	12	10	0	0	0	10	10	5	9.659270e-01	2.900000e-04	2.500000e-04	1.212006e-04	5.077745e-02
41	POTEG	POTE ankyrin domain family, member G	1568	0	0	12	28	2	2	0	32	27	20	9.757183e-01	1.000000e-05	9.965900e-01	1.223307e-04	5.077745e-02
42	TPTE	transmembrane phosphatase with tensin homology	1740	0	0	27	78	10	11	0	99	64	67	9.996515e-01	1.000000e-05	9.841400e-01	1.250891e-04	5.077745e-02
43	USH2A	Usher syndrome 2A (autosomal recessive, mild)	15901	8	0	44	136	10	3	0	149	91	129	9.999999e-01	1.000000e-05	7.243900e-01	1.251292e-04	5.077745e-02
44	XIRP2	xin actin-binding repeat containing 2	12234	4	0	55	177	6	0	1	184	98	154	9.999999e-01	1.000000e-05	2.820400e-01	1.251292e-04	5.077745e-02
45	THSD7B	thrombospondin, type I, domain containing 7B	4837	0	0	46	138	14	2	0	154	92	124	1.000000e+00	1.000000e-05	7.765900e-01	1.251293e-04	5.077745e-02
46	USP17L2	ubiquitin specific peptidase 17-like 2	1593	7	0	3	21	3	1	0	25	22	24	2.216671e-04	1.280000e-01	1.280000e-01	1.324777e-04	5.259078e-02
47	S100A8	S100 calcium binding protein A8	292	6	0	2	7	0	2	0	9	8	7	1.492934e-03	5.800000e-03	6.095000e-01	1.675060e-04	6.508142e-02
48	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	2406	0	0	0	14	2	0	1	17	16	16	3.140925e-02	5.166667e-04	3.194833e-01	1.719692e-04	6.542353e-02
49	USP9X	ubiquitin specific peptidase 9, X-linked	7885	0	0	3	12	4	3	1	20	17	18	3.739317e-04	2.800000e-02	9.160000e-01	1.894278e-04	7.002114e-02
50	C10orf28	chromosome 10 open reading frame 28	2361	5	0	2	7	1	0	0	8	7	8	4.972739e-02	5.200000e-04	9.008000e-02	1.917232e-04	7.002114e-02
51	MAN1A1	mannosidase, alpha, class 1A, member 1	2006	5	0	1	14	2	3	0	19	15	18	3.131869e-05	4.450000e-01	8.000000e-01	2.003232e-04	7.172749e-02
52	OXA1L	oxidase (cytochrome c) assembly 1-like	1524	9	1	1	8	0	0	0	8	8	3	1.350684e-01	1.000000e-05	9.992300e-01	2.098278e-04	7.368589e-02
53	NAP1L2	nucleosome assembly protein 1-like 2	1383	17	0	3	27	2	0	0	29	25	27	5.969370e-05	2.420000e-01	4.110000e-01	2.395945e-04	8.255161e-02
54	MPP7	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)	1791	6	0	6	35	2	3	0	40	32	33	1.530587e-04	9.300000e-02	7.720000e-01	2.534437e-04	8.411949e-02
55	BTK	Bruton agammaglobulinemia tyrosine kinase	2052	8	0	3	13	2	0	0	15	15	15	1.164983e-04	2.630000e-01	2.530000e-01	2.556335e-04	8.411949e-02
56	SLC9A11	solute carrier family 9, member 11	3483	8	0	13	55	0	4	0	59	44	47	7.802288e-04	1.370000e-02	6.682000e-01	2.579646e-04	8.411949e-02
57	EMG1	EMG1 nucleolar protein homolog (S. cerevisiae)	1360	3	2	1	1	0	0	6	7	7	3	1.499385e-01	9.000000e-05	8.299300e-01	2.791942e-04	8.944501e-02
58	SELP	selectin P (granule membrane protein 140kDa, antigen CD62)	2558	1	0	9	34	2	2	0	38	33	32	1.902654e-04	6.400000e-02	9.670000e-01	2.871011e-04	9.039228e-02
59	PARM1	prostate androgen-regulated mucin-like protein 1	945	23	0	2	18	1	0	0	19	19	16	1.318065e-04	9.300000e-02	5.910000e-01	3.098582e-04	9.590375e-02
60	ACSBG1	acyl-CoA synthetase bubblegum family member 1	2229	0	0	2	12	0	4	0	16	13	14	1.325891e-03	1.600000e-02	3.950000e-01	3.198938e-04	9.735967e-02
61	CCK	cholecystokinin	356	9	0	2	6	0	0	0	6	6	4	1.320021e-01	1.600000e-04	1.347300e-01	3.324209e-04	9.951374e-02
62	C1QTNF9	C1q and tumor necrosis factor related protein 9	1014	25	0	3	14	1	1	0	16	16	13	2.372106e-04	1.010000e-01	9.340000e-01	3.585219e-04	1.055963e-01
63	UBE2V2	ubiquitin-conjugating enzyme E2 variant 2	452	11	0	0	3	1	0	0	4	3	3	1.232765e-01	2.666667e-04	6.338333e-02	3.722238e-04	1.078917e-01
64	BOLA1	bolA homolog 1 (E. coli)	418	0	0	0	2	1	0	1	4	3	4	7.349730e-04	3.800000e-02	9.630000e-01	3.818628e-04	1.089562e-01
65	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	1038	22	0	1	1	0	0	3	4	4	2	2.551664e-01	1.400000e-04	9.959000e-01	4.015194e-04	1.114411e-01
66	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	709	0	0	0	7	0	0	0	7	6	6	4.480769e-01	1.100000e-04	5.797600e-01	4.027772e-04	1.114411e-01
67	ZNF595	zinc finger protein 595	1956	9	0	4	7	1	0	0	8	8	6	3.467782e-02	5.333333e-04	8.498333e-01	4.144645e-04	1.129632e-01
68	PRKAA2	protein kinase, AMP-activated, alpha 2 catalytic subunit	1693	20	0	6	28	2	2	0	32	25	29	9.305041e-05	3.510000e-01	9.460000e-01	4.948311e-04	1.328840e-01
69	MMP27	matrix metallopeptidase 27	1582	32	0	3	13	0	2	0	15	13	12	5.729247e-02	6.500000e-04	3.267750e-01	5.464707e-04	1.441679e-01
70	POLR2B	polymerase (RNA) II (DNA directed) polypeptide B, 140kDa	4560	3	0	3	12	1	0	1	14	10	13	3.383625e-01	7.000000e-05	9.232800e-01	5.526397e-04	1.441679e-01
71	CSN3	casein kappa	565	17	0	1	4	0	0	0	4	4	3	5.378341e-01	1.730000e-03	7.900000e-04	5.825036e-04	1.491958e-01
72	CASP8	caspase 8, apoptosis-related cysteine peptidase	1749	0	0	0	6	1	0	2	9	9	9	6.712176e-03	8.840000e-02	3.360000e-02	5.882535e-04	1.491958e-01
73	PPFIA1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	3721	2	0	11	18	1	0	1	20	16	18	8.075814e-01	5.000000e-05	6.746000e-01	6.094420e-04	1.524523e-01
74	ZNF490	zinc finger protein 490	1611	23	0	2	14	1	0	1	16	16	16	9.241801e-05	1	4.190000e-01	6.313767e-04	1.553477e-01
75	IL5RA	interleukin 5 receptor, alpha	1327	16	1	1	12	3	1	0	16	16	14	1.494624e-04	2.870000e-01	6.730000e-01	6.426326e-04	1.553477e-01
76	LILRB5	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5	1824	8	0	9	17	2	1	1	21	19	19	4.249032e-03	6.700000e-03	7.474000e-01	6.465377e-04	1.553477e-01
77	C10orf72	chromosome 10 open reading frame 72	1114	4	0	6	18	2	2	0	22	20	18	5.467982e-03	7.540000e-02	1.300000e-02	6.606269e-04	1.566715e-01
78	C3orf71	chromosome 3 open reading frame 71	873	0	0	1	4	0	0	0	4	4	3	1.801373e-01	1.853600e-01	1.000000e-04	6.902213e-04	1.593451e-01
79	ZNF589	zinc finger protein 589	1109	3	0	0	4	0	0	0	4	3	3	6.516097e-01	1.900000e-04	5.019000e-02	6.932248e-04	1.593451e-01
80	DSP	desmoplakin	8708	0	0	53	85	5	3	0	93	60	82	7.366894e-01	2.000000e-05	9.579500e-01	7.042133e-04	1.593451e-01
81	ZZZ3	zinc finger, ZZ-type containing 3	2756	1	0	1	4	0	0	0	4	3	3	6.730120e-01	1.000000e-04	9.148000e-02	7.138189e-04	1.593451e-01
82	MCART2	mitochondrial carrier triple repeat 2	896	3	0	5	8	2	1	0	11	10	9	1.115457e-02	3.100000e-03	8.728000e-01	7.209398e-04	1.593451e-01
83	CD2	CD2 molecule	1074	17	1	6	26	2	0	0	28	22	22	8.340075e-04	1.750000e-01	8.500000e-02	7.242562e-04	1.593451e-01
84	CD209	CD209 molecule	1241	7	0	4	10	3	1	0	14	12	14	3.132787e-03	2.430000e-01	1.500000e-02	7.593127e-04	1.650692e-01
85	C2orf16	chromosome 2 open reading frame 16	5957	4	0	16	42	3	0	0	45	29	43	5.688194e-01	3.000000e-05	9.995800e-01	7.773383e-04	1.669997e-01
86	GLRB	glycine receptor, beta	1530	4	0	8	29	3	1	0	33	30	26	1.689000e-02	3.600000e-03	6.132000e-01	8.288561e-04	1.705294e-01
87	PKDREJ	polycystic kidney disease (polycystin) and REJ homolog (sperm receptor for egg jelly homolog, sea urchin)	6762	1	0	19	38	2	0	0	40	30	37	8.864415e-01	3.000000e-05	9.878100e-01	8.326005e-04	1.705294e-01
88	PTPRT	protein tyrosine phosphatase, receptor type, T	4507	2	0	72	107	11	9	0	127	86	105	9.999655e-01	1.300000e-04	1.528400e-01	8.346527e-04	1.705294e-01
89	FAM55C	family with sequence similarity 55, member C	1696	5	0	2	6	1	0	0	7	6	6	5.340901e-02	1.250000e-03	6.337000e-01	8.357495e-04	1.705294e-01
90	NUDT4	nudix (nucleoside diphosphate linked moiety X)-type motif 4	562	8	0	2	5	0	0	0	5	5	3	1.715173e-02	4.000000e-03	9.031000e-01	8.404603e-04	1.705294e-01
91	MYPOP	Myb-related transcription factor, partner of profilin	1208	27	0	1	6	0	0	1	7	7	4	5.284617e-02	1.350000e-03	9.732000e-01	8.775104e-04	1.760478e-01
92	MLL4	myeloid/lymphoid or mixed-lineage leukemia 2	8293	3	0	14	31	4	2	3	40	32	36	2.823760e-03	1.550000e-02	8.219000e-01	8.869395e-04	1.760478e-01
93	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	1450	37	0	3	9	2	4	0	15	14	13	5.296229e-03	1.160000e-02	8.608000e-01	9.188740e-04	1.804254e-01
94	THEMIS	thymocyte selection associated	2067	0	0	18	42	1	0	1	44	34	33	6.570575e-01	4.000000e-05	8.253100e-01	9.469114e-04	1.824463e-01
95	ACO1	aconitase 1, soluble	2750	3	0	2	4	3	1	0	8	8	6	1.792711e-02	4.200000e-03	7.453000e-01	9.583617e-04	1.824463e-01
96	MUC7	mucin 7, secreted	1142	4	0	3	20	1	0	0	21	17	17	2.675577e-01	5.233333e-03	2.206667e-02	9.622979e-04	1.824463e-01
97	TP63	tumor protein p63	2258	0	2	32	51	3	3	0	57	50	44	2.511536e-01	4.833333e-04	4.926667e-02	9.866603e-04	1.824463e-01
98	APCS	amyloid P component, serum	678	1	0	9	13	0	0	0	13	13	10	9.759443e-01	2.923000e-02	2.500000e-04	9.988488e-04	1.824463e-01
99	GPX5	glutathione peroxidase 5 (epididymal androgen-related protein)	684	2	0	6	16	1	2	0	19	18	16	5.644151e-04	8.300000e-02	6.850000e-01	1.009722e-03	1.824463e-01
100	PDK4	pyruvate dehydrogenase kinase, isozyme 4	1276	2	0	1	5	3	0	0	8	7	7	3.315513e-03	4.300000e-02	2.490000e-01	1.016109e-03	1.824463e-01
101	EPS8	epidermal growth factor receptor pathway substrate 8	2549	0	0	0	5	1	0	1	7	7	6	8.339359e-02	2.790000e-02	2.275000e-02	1.021700e-03	1.824463e-01
102	LUZP1	leucine zipper protein 1	3235	6	0	2	6	1	0	0	7	6	6	2.339466e-01	3.285714e-04	5.408571e-01	1.023454e-03	1.824463e-01
103	C10orf118	chromosome 10 open reading frame 118	2757	0	0	2	8	0	0	0	8	7	6	7.821322e-01	1.000000e-04	9.251100e-01	1.036467e-03	1.824463e-01
104	OR51S1	olfactory receptor, family 51, subfamily S, member 1	971	2	0	12	31	2	0	0	33	30	22	5.746510e-01	4.000000e-05	9.894100e-01	1.052633e-03	1.824463e-01
105	AMPD3	adenosine monophosphate deaminase (isoform E)	2409	22	0	5	27	0	1	1	29	22	27	2.597944e-03	2.800000e-02	1.650000e-01	1.057042e-03	1.824463e-01
106	CD300E	CD300e molecule	634	11	0	3	10	1	0	0	11	10	10	9.055362e-04	1.490000e-01	2.330000e-01	1.059050e-03	1.824463e-01
107	SAG	S-antigen; retina and pineal gland (arrestin)	1278	3	0	0	10	0	1	0	11	11	8	8.437683e-04	8.700000e-02	4.200000e-01	1.079000e-03	1.834769e-01
108	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	2245	1	2	3	6	2	0	0	8	8	6	2.867687e-01	1.675000e-03	7.872500e-02	1.090187e-03	1.834769e-01
109	RUFY4	RUN and FYVE domain containing 4	1756	7	0	3	10	1	2	0	13	11	12	2.820257e-04	6.180000e-01	3.330000e-01	1.104847e-03	1.834769e-01
110	MAP3K5	mitogen-activated protein kinase kinase kinase 5	4241	4	0	8	16	3	3	1	23	20	19	3.412034e-02	1.800000e-03	9.417000e-01	1.105222e-03	1.834769e-01
111	NTN4	netrin 4	1923	4	0	4	16	2	2	0	20	15	17	5.222690e-03	9.100000e-03	8.687000e-01	1.128733e-03	1.856917e-01
112	BCMO1	beta-carotene 15,15'-monooxygenase 1	1684	9	0	7	15	1	1	0	17	17	14	2.095897e-03	5.900000e-02	4.580000e-01	1.141579e-03	1.861284e-01
113	OR11H12	olfactory receptor, family 11, subfamily H, member 12	979	0	0	9	15	1	0	0	16	15	7	9.948595e-01	3.000000e-05	6.439300e-01	1.197792e-03	1.926042e-01
114	SI	sucrase-isomaltase (alpha-glucosidase)	5670	2	0	28	77	8	9	0	94	67	80	9.991046e-01	5.000000e-05	7.624500e-01	1.202392e-03	1.926042e-01
115	ADAM33	ADAM metallopeptidase domain 33	2528	5	0	5	12	0	3	2	17	16	15	4.231924e-04	1.870000e-01	9.030000e-01	1.246977e-03	1.980091e-01
116	RICTOR	RPTOR independent companion of MTOR, complex 2	5277	7	0	8	12	1	0	0	13	12	11	9.056248e-01	3.000000e-05	9.884900e-01	1.264451e-03	1.990530e-01
117	MED17	mediator complex subunit 17	2000	6	0	2	2	2	2	0	6	5	5	1.050634e-01	9.500000e-04	9.534000e-01	1.305124e-03	2.020673e-01
118	TBC1D22B	TBC1 domain family, member 22B	1566	0	0	2	6	1	0	0	7	6	6	2.627941e-01	5.666667e-04	3.355000e-01	1.305730e-03	2.020673e-01
119	COL4A3	collagen, type IV, alpha 3 (Goodpasture antigen)	5291	7	0	5	47	0	3	0	50	37	43	2.795303e-01	3.000000e-04	5.990600e-01	1.330524e-03	2.041740e-01
120	BMP5	bone morphogenetic protein 5	1391	2	0	13	31	1	1	0	33	27	23	7.798028e-01	5.000000e-05	3.237400e-01	1.385576e-03	2.108500e-01
121	NPTX1	neuronal pentraxin I	1315	1	0	0	7	1	0	0	8	8	8	1.744361e-03	1	2.500000e-02	1.424695e-03	2.150112e-01
122	UGT1A3	UDP glucuronosyltransferase 1 family, polypeptide A3	2922	9	0	6	14	0	0	0	14	14	9	3.435443e-01	2.714286e-04	9.109571e-01	1.446345e-03	2.164894e-01
123	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	1866	6	0	6	38	4	3	0	45	36	40	5.261522e-04	1.650000e-01	9.590000e-01	1.484211e-03	2.196634e-01
124	EDN1	endothelin 1	655	3	0	0	8	1	0	0	9	9	8	9.109961e-04	3.950000e-01	8.300000e-02	1.505532e-03	2.196634e-01
125	COL21A1	collagen, type XXI, alpha 1	2990	10	0	12	77	2	7	0	86	53	66	2.841881e-04	3.010000e-01	5.090000e-01	1.506161e-03	2.196634e-01
126	PDE1A	phosphodiesterase 1A, calmodulin-dependent	1744	0	0	12	40	0	4	0	44	40	33	4.847288e-01	6.400000e-04	3.340000e-02	1.515666e-03	2.196634e-01
127	SUN3	Sad1 and UNC84 domain containing 3	1118	1	0	1	4	2	0	0	6	6	4	9.630595e-03	1.140000e-02	9.962000e-01	1.540451e-03	2.205598e-01
128	DENND3	DENN/MADD domain containing 3	3685	3	0	9	30	2	1	0	33	29	32	9.669316e-04	7.600000e-02	7.180000e-01	1.546008e-03	2.205598e-01
129	MYH1	myosin, heavy chain 1, skeletal muscle, adult	6119	1	0	68	97	4	2	0	103	69	81	9.999998e-01	4.000000e-05	7.270000e-01	1.558454e-03	2.206118e-01
130	SNRK	SNF related kinase	2314	16	0	4	7	3	0	1	11	10	9	3.244870e-02	3.600000e-03	9.972000e-01	1.578047e-03	2.216671e-01
131	NFATC4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	3001	0	0	3	16	1	2	0	19	17	19	1.830867e-02	5.280000e-02	1.950000e-02	1.616084e-03	2.252771e-01
132	ASTN1	astrotactin 1	3977	0	0	38	53	1	8	0	62	45	52	9.991294e-01	2.000000e-05	9.350900e-01	1.644266e-03	2.263450e-01
133	PHF3	PHD finger protein 3	6178	1	0	6	13	0	1	1	15	11	14	4.869673e-01	2.500000e-04	9.847000e-01	1.649357e-03	2.263450e-01
134	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	14968	1	0	18	54	4	1	0	59	41	55	8.131762e-01	3.142857e-04	1.468429e-01	1.682405e-03	2.263450e-01
135	MYOM3	myomesin family, member 3	4458	1	0	16	39	5	3	0	47	37	44	2.401000e-03	1.040000e-01	2.310000e-01	1.691238e-03	2.263450e-01
136	FAM123B	family with sequence similarity 123B	3412	1	0	3	18	5	0	0	23	22	20	2.978639e-03	2.900000e-02	8.940000e-01	1.695274e-03	2.263450e-01
137	SNRNP200	small nuclear ribonucleoprotein 200kDa (U5)	6587	17	0	16	17	0	0	0	17	15	16	9.781565e-01	1.100000e-04	3.809300e-01	1.698114e-03	2.263450e-01
138	GZMA	granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3)	809	8	0	1	11	0	1	1	13	11	11	8.599642e-04	1.210000e-01	9.040000e-01	1.714912e-03	2.269276e-01
139	CSNK1A1	casein kinase 1, alpha 1	1138	18	0	3	5	0	0	0	5	4	4	7.852133e-01	1.528571e-03	7.641429e-02	1.727552e-03	2.269556e-01
140	CHRNA3	cholinergic receptor, nicotinic, alpha 3	1704	3	0	5	10	1	2	0	13	13	12	4.157529e-03	3.100000e-02	2.090000e-01	1.757311e-03	2.279546e-01
141	ACD	adrenocortical dysplasia homolog (mouse)	3111	44	0	3	10	2	0	0	12	10	11	1.145363e-01	8.333333e-04	9.568667e-01	1.760123e-03	2.279546e-01
142	ADAM22	ADAM metallopeptidase domain 22	2938	18	0	6	21	0	5	0	26	20	25	3.381049e-02	8.000000e-02	1.000000e-02	1.783332e-03	2.293340e-01
143	ZMYND8	zinc finger, MYND-type containing 8	3657	12	0	4	16	2	1	1	20	17	19	3.728800e-03	3.300000e-02	8.350000e-01	1.851369e-03	2.364186e-01
144	UBR5	ubiquitin protein ligase E3 component n-recognin 5	8634	3	0	9	21	3	0	0	24	21	23	7.323154e-01	2.142857e-04	8.496429e-01	1.892970e-03	2.400522e-01
145	SIPA1L1	signal-induced proliferation-associated 1 like 1	5495	19	0	10	39	1	1	0	41	33	38	1.735679e-03	1.050000e-01	9.820000e-01	1.929600e-03	2.415433e-01
146	SF3B1	splicing factor 3b, subunit 1, 155kDa	4035	3	0	3	16	1	0	0	17	15	14	1.767483e-01	1.100000e-03	7.425000e-01	1.931183e-03	2.415433e-01
147	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1	3955	7	0	8	32	3	0	0	35	27	32	2.992919e-03	9.000000e-02	1.180000e-01	1.984166e-03	2.437352e-01
148	SLC7A11	solute carrier family 7, (cationic amino acid transporter, y+ system) member 11	1550	19	0	2	11	1	1	0	13	12	12	4.496855e-04	3.740000e-01	8.730000e-01	1.988391e-03	2.437352e-01
149	KCTD19	potassium channel tetramerisation domain containing 19	2848	1	0	10	11	0	0	0	11	9	9	8.078669e-01	9.000000e-05	9.999300e-01	1.988749e-03	2.437352e-01
150	ITPKC	inositol 1,4,5-trisphosphate 3-kinase C	2105	1	0	2	6	0	0	0	6	5	6	8.620216e-01	3.468333e-02	6.000000e-04	2.034915e-03	2.464529e-01
151	CUL5	cullin 5	2415	6	0	2	3	1	2	2	8	8	8	2.172906e-04	1	9.150000e-01	2.049980e-03	2.464529e-01
152	EFHB	EF-hand domain family, member B	2550	2	0	1	18	0	1	0	19	18	15	2.104457e-01	5.333333e-04	1.926333e-01	2.051413e-03	2.464529e-01
153	VGLL1	vestigial like 1 (Drosophila)	793	8	0	2	6	1	0	0	7	6	5	1.320298e-01	4.600000e-03	1.926000e-01	2.110252e-03	2.518648e-01
154	ART3	ADP-ribosyltransferase 3	1783	14	0	1	11	1	0	0	12	12	12	2.375445e-04	1	7.460000e-01	2.219890e-03	2.632299e-01
