rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
22	C10orf95	chromosome 10 open reading frame 95	780	48	0	0	6	0	0	0	6	6	1	1.984041e-07	1.875000e-04	8.038500e-01	2.384209e-09	1.983662e-06
23	RGS9BP	regulator of G protein signaling 9 binding protein	708	37	0	0	8	0	0	0	8	8	1	2.218474e-06	5.000000e-05	7.874300e-01	6.623624e-09	5.271253e-06
24	THEM4	thioesterase superfamily member 4	743	89	0	0	5	0	0	0	5	5	1	3.911172e-05	1.000000e-05	9.411800e-01	8.863504e-09	6.759899e-06
25	TSC22D2	TSC22 domain family, member 2	2355	16	0	0	7	1	0	0	8	8	3	4.409163e-05	1.000000e-05	9.999100e-01	9.939209e-09	7.277092e-06
26	SYT8	synaptotagmin VIII	1240	46	0	0	8	0	0	0	8	8	3	8.672718e-08	1.100000e-02	8.740000e-02	1.219944e-08	8.588405e-06
27	PLIN5	perilipin 5	1424	51	0	0	5	0	0	0	5	5	1	6.908946e-05	3.100000e-04	1.000000e-05	1.526396e-08	1.034783e-05
28	LRIG1	leucine-rich repeats and immunoglobulin-like domains 1	3356	28	0	0	26	0	0	0	26	16	2	8.559312e-05	1.000000e-05	9.418800e-01	1.872677e-08	1.224196e-05
29	HHIPL1	HHIP-like 1	2482	84	0	0	6	0	0	0	6	6	1	1.166932e-04	1.000000e-05	9.999600e-01	2.516943e-08	1.588625e-05
30	CCDC105	coiled-coil domain containing 105	1526	111	0	0	6	0	0	0	6	6	1	3.527746e-05	3.000000e-05	1	3.731606e-08	2.276777e-05
31	C19orf10	chromosome 19 open reading frame 10	544	53	0	0	7	0	0	0	7	7	1	4.034275e-07	2.700000e-03	1	5.602952e-08	3.308272e-05
32	OPRD1	opioid receptor, delta 1	1127	2	0	1	12	0	0	0	12	12	1	3.014784e-04	1.000000e-05	1	6.216406e-08	3.555784e-05
33	ATXN1	ataxin 1	2452	14	0	1	5	0	0	6	11	10	8	3.146876e-05	4.000000e-05	9.999500e-01	9.521530e-08	5.175905e-05
34	AATK	apoptosis-associated tyrosine kinase	4179	111	0	1	7	0	0	0	7	6	2	1.192184e-04	1.000000e-05	7.638300e-01	9.614334e-08	5.175905e-05
35	ZNF628	zinc finger protein 628	3172	24	0	1	8	0	0	0	8	7	3	1.267722e-04	1.000000e-05	1	1.259901e-07	6.588921e-05
36	KRTAP4-5	keratin associated protein 4-5	548	71	0	0	4	0	0	3	7	5	4	6.965037e-05	2.000000e-05	9.991100e-01	1.377849e-07	7.005596e-05
37	NOXA1	NADPH oxidase activator 1	1508	147	0	0	5	0	0	0	5	5	1	1.317400e-04	3.000000e-05	9.892100e-01	3.468973e-07	1.716110e-04
38	TRIOBP	TRIO and F-actin binding protein	7486	7	0	0	10	1	0	0	11	10	3	2.025179e-03	1.000000e-05	8.575200e-01	3.790128e-07	1.811178e-04
39	ZNF598	zinc finger protein 598	2763	18	0	2	13	0	0	0	13	12	4	2.064103e-03	1.000000e-05	9.648200e-01	3.859043e-07	1.811178e-04
40	IRX3	iroquois homeobox 3	1518	67	0	0	5	0	0	0	5	5	1	5.403933e-04	3.000000e-05	9.999300e-01	4.031300e-07	1.844723e-04
41	WDR34	WD repeat domain 34	1647	60	0	0	5	0	0	0	5	5	1	1.190281e-03	2.000000e-05	9.959900e-01	4.416737e-07	1.971804e-04
42	BHLHE22	basic helix-loop-helix family, member e22	1146	10	0	0	5	0	0	0	5	5	2	1.424707e-05	1.400000e-03	9.991500e-01	5.852058e-07	2.550383e-04
43	PANK2	pantothenate kinase 2 (Hallervorden-Spatz syndrome)	1741	89	0	0	5	0	0	0	5	5	2	1.426773e-04	2.714286e-04	9.991571e-01	1.278788e-06	5.443471e-04
44	FPGS	folylpolyglutamate synthase	1822	35	0	0	5	0	0	0	5	5	2	1.584712e-04	3.000000e-04	9.947667e-01	1.374804e-06	5.719185e-04
45	GLTPD2	glycolipid transfer protein domain containing 2	899	10	0	1	6	0	0	0	6	6	1	2.061729e-04	2.620000e-03	9.890000e-02	1.561725e-06	6.352404e-04
46	TNIP2	TNFAIP3 interacting protein 2	1316	530	0	0	5	0	0	0	5	5	1	4.798011e-04	2.666667e-04	8.319167e-01	2.912155e-06	1.158785e-03
47	AKAP2	A kinase (PRKA) anchor protein 2	2865	113	0	0	6	0	0	0	6	6	3	7.810939e-05	1.250000e-03	9.931500e-01	3.212027e-06	1.225603e-03
48	RREB1	ras responsive element binding protein 1	5269	15	0	0	5	0	0	0	5	5	1	1.954008e-02	1.000000e-05	8.605500e-01	3.213995e-06	1.225603e-03
49	TPO	thyroid peroxidase	2865	5	0	0	12	0	0	0	12	12	2	2.166649e-02	1.000000e-05	5.590100e-01	3.541369e-06	1.300363e-03
50	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	25533	92	0	9	22	1	0	0	23	18	14	2.173661e-02	1.000000e-05	7.565100e-01	3.552128e-06	1.300363e-03
51	SNED1	sushi, nidogen and EGF-like domains 1	4365	19	0	0	5	0	0	0	5	5	1	2.253565e-02	1.000000e-05	2.405000e-01	3.674569e-06	1.318810e-03
52	MEN1	multiple endocrine neoplasia I	1884	26	0	0	0	2	1	2	5	5	4	2.336770e-06	8.700000e-02	5.660000e-01	4.015441e-06	1.413435e-03
53	BTBD11	BTB (POZ) domain containing 11	3484	17	0	0	6	0	0	0	6	6	2	2.570005e-02	1.000000e-05	4.497900e-01	4.156775e-06	1.435577e-03
54	RNF149	ring finger protein 149	1227	289	0	0	4	0	0	0	4	4	1	7.397729e-04	1.300000e-04	1	4.297997e-06	1.456862e-03
55	KIAA1984	KIAA1984	1661	55	0	0	4	0	0	0	4	4	2	3.351460e-04	5.000000e-04	8.967333e-01	4.494034e-06	1.495615e-03
56	CCDC150	coiled-coil domain containing 150	3414	85	0	1	1	0	0	3	4	4	3	3.226578e-03	1.000000e-04	5.141300e-01	5.145319e-06	1.681784e-03
57	FAM18B2	family with sequence similarity 18, member B2	1003	101	0	0	4	0	0	0	4	4	1	1.381647e-03	2.125000e-04	5.168750e-01	5.484631e-06	1.761240e-03
58	MUC5B	mucin 5B, oligomeric mucus/gel-forming	17492	13	0	7	26	0	0	0	26	22	13	5.964464e-02	1.000000e-05	4.000000e-03	9.144881e-06	2.885998e-03
59	PTPLA	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A	893	75	0	0	4	0	0	0	4	4	2	1.910584e-05	3.200000e-02	1	9.358828e-06	2.903457e-03
60	SRPX	sushi-repeat-containing protein, X-linked	1431	90	0	0	0	0	0	3	3	3	1	6.338223e-04	1.000000e-03	9.989300e-01	9.679416e-06	2.952867e-03
61	GARS	glycyl-tRNA synthetase	2284	5	0	4	20	0	0	0	20	19	2	6.949237e-02	1.000000e-05	1	1.054857e-05	3.165263e-03
62	PRSS27	protease, serine 27	893	114	0	0	3	0	0	0	3	3	2	6.263649e-04	2.585000e-02	3.880000e-02	1.135049e-05	3.350958e-03
63	SEMA5B	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	3544	15	0	0	9	0	0	0	9	8	2	8.660820e-02	1.000000e-05	9.862000e-01	1.295597e-05	3.764223e-03
64	CD320	CD320 molecule	867	65	0	0	4	0	0	1	5	4	2	8.118600e-05	4.200000e-03	7.271000e-01	1.457152e-05	4.167454e-03
65	TAF5	TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa	2445	42	0	0	4	0	0	0	4	4	1	1.144778e-02	1.000000e-04	1	1.680569e-05	4.732481e-03
66	NEFH	neurofilament, heavy polypeptide 200kDa	3077	0	0	12	4	0	0	5	9	6	5	1.176238e-01	1.000000e-05	8.865000e-01	1.723564e-05	4.780017e-03
67	DMKN	dermokine	1808	7	0	1	5	0	0	2	7	3	4	1.405539e-02	4.000000e-05	6.306600e-01	2.782133e-05	7.600622e-03
68	NPTX1	neuronal pentraxin I	1315	62	0	0	3	0	0	0	3	3	1	2.239682e-03	1.000000e-03	9.991600e-01	3.137610e-05	8.445708e-03
69	NOTCH2	Notch homolog 2 (Drosophila)	7548	2	0	0	5	0	0	0	5	5	1	2.482804e-01	1.000000e-05	9.882600e-01	3.452617e-05	9.158943e-03
70	RNF39	ring finger protein 39	1279	500	0	0	5	0	0	0	5	5	2	1.845316e-04	8.900000e-03	6.148000e-01	3.771828e-05	9.862791e-03
71	KBTBD13	kelch repeat and BTB (POZ) domain containing 13	1377	0	0	4	9	0	0	0	9	9	2	2.858953e-01	2.000000e-05	1.000000e-05	3.935364e-05	1.014548e-02
72	IER5	immediate early response 5	984	219	0	0	3	0	0	0	3	3	1	3.074123e-03	1.000000e-03	9.863333e-01	4.209240e-05	1.070082e-02
73	SCRT1	scratch homolog 1, zinc finger protein (Drosophila)	1051	92	0	0	3	0	0	0	3	3	1	3.626877e-03	1.000000e-03	1	4.906127e-05	1.230161e-02
74	KNDC1	kinase non-catalytic C-lobe domain (KIND) containing 1	5367	10	0	5	11	0	0	0	11	9	4	4.585573e-01	1.000000e-05	9.989400e-01	6.095417e-05	1.503416e-02
75	MAP1S	microtubule-associated protein 1S	3208	4	0	1	5	0	0	0	5	5	1	4.638295e-01	1.000000e-05	6.710000e-02	6.160195e-05	1.503416e-02
76	RGMB	RGM domain family, member B	1453	1	0	1	6	0	0	0	6	6	2	2.358325e-01	1.000000e-05	9.533200e-01	6.256360e-05	1.506795e-02
77	LRP11	low density lipoprotein receptor-related protein 11	1527	11	0	0	6	0	0	0	6	6	1	4.676111e-03	6.000000e-04	7.181333e-01	6.397666e-05	1.520816e-02
78	AR	androgen receptor (dihydrotestosterone receptor; testicular feminization; spinal and bulbar muscular atrophy; Kennedy disease)	2813	102	0	0	3	0	0	1	4	4	3	3.292431e-02	1.500000e-04	9.991800e-01	6.929319e-05	1.626080e-02
79	AVL9	AVL9 homolog (S. cerevisiase)	2007	3	0	0	0	0	0	2	2	2	1	5.439110e-04	1.000000e-02	9.122000e-01	7.137144e-05	1.642019e-02
80	VARS	valyl-tRNA synthetase	4004	18	0	2	5	0	0	1	6	6	3	3.039841e-02	1.100000e-04	9.350900e-01	7.176655e-05	1.642019e-02
81	SEZ6L2	seizure related 6 homolog (mouse)-like 2	3476	6	0	0	8	0	0	0	8	8	2	6.212706e-02	3.000000e-05	9.999100e-01	7.321579e-05	1.654496e-02
82	PABPC1	poly(A) binding protein, cytoplasmic 1	1966	45	0	0	4	0	0	0	4	4	2	5.901521e-02	1.000000e-04	1.445200e-01	7.695761e-05	1.717844e-02
83	FANK1	fibronectin type III and ankyrin repeat domains 1	1078	6	0	1	0	3	0	0	3	3	1	6.732789e-03	1.000000e-03	9.935500e-01	8.691035e-05	1.916635e-02
84	NMU	neuromedin U	561	132	0	0	5	0	0	0	5	5	2	6.678753e-05	2.900000e-02	8.730000e-01	9.419310e-05	2.052512e-02
85	ADAD2	adenosine deaminase domain containing 2	2038	9	0	0	4	0	0	0	4	4	1	2.006701e-02	1.300000e-04	9.957600e-01	1.045550e-04	2.251500e-02
86	CLIC6	chloride intracellular channel 6	2081	0	0	7	5	0	0	0	5	5	1	9.355182e-01	1.000000e-05	1	1.176843e-04	2.487683e-02
87	PCDHB13	protocadherin beta 13	2662	0	0	4	5	0	0	0	5	5	3	9.620623e-01	8.000000e-05	2.779000e-02	1.207542e-04	2.487683e-02
88	PLEC	plectin	14878	1	0	52	11	3	0	0	14	13	7	9.637751e-01	1.000000e-05	1	1.209521e-04	2.487683e-02
89	AMDHD1	amidohydrolase domain containing 1	1313	0	0	9	10	0	0	0	10	10	1	9.722897e-01	1.000000e-05	1	1.219351e-04	2.487683e-02
90	DSPP	dentin sialophosphoprotein	3922	0	0	26	5	0	0	4	9	9	4	9.892019e-01	1.000000e-05	9.864200e-01	1.238855e-04	2.487683e-02
91	TMEM189	transmembrane protein 189	833	211	0	0	3	0	0	0	3	3	1	9.915532e-03	1.000000e-03	9.999000e-01	1.241564e-04	2.487683e-02
92	CRIPAK	cysteine-rich PAK1 inhibitor	1341	0	0	21	12	0	0	0	12	10	6	9.991947e-01	1.000000e-05	9.997500e-01	1.250365e-04	2.487683e-02
93	PDCD6	programmed cell death 6	598	127	0	0	1	0	0	2	3	3	2	4.938323e-04	2.000000e-02	7.380000e-01	1.350437e-04	2.657892e-02
94	MAP7	microtubule-associated protein 7	2318	57	0	0	3	0	0	0	3	3	1	1.236793e-02	1.000000e-03	9.876200e-01	1.521305e-04	2.962337e-02
95	NOM1	nucleolar protein with MIF4G domain 1	2625	26	0	0	7	0	0	0	7	6	3	1.170362e-02	2.250000e-03	1.489000e-01	1.904757e-04	3.669965e-02
96	SHOX2	short stature homeobox 2	1088	353	0	0	0	0	0	3	3	3	1	2.008018e-02	1.000000e-03	9.983800e-01	2.372630e-04	4.523814e-02
97	HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	1007	153	0	0	4	0	0	0	4	4	1	6.840480e-03	1.250000e-03	1	2.420307e-04	4.567144e-02
98	PRKAR1A	protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1)	1186	15	0	0	0	2	1	3	6	6	6	6.648056e-05	1	2.640000e-01	2.672443e-04	4.991468e-02
99	KRTAP5-5	keratin associated protein 5-5	716	9	0	2	0	0	0	4	4	3	3	8.390924e-02	1.400000e-04	8.811500e-01	3.006180e-04	5.558093e-02
100	DLEU7	deleted in lymphocytic leukemia, 7	488	2	0	0	4	0	0	0	4	3	2	3.700390e-03	9.800000e-03	7.750000e-01	3.382935e-04	6.192125e-02
101	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)	1177	185	0	0	3	0	0	0	3	3	1	2.663035e-03	1.130000e-02	9.709000e-01	3.433905e-04	6.223188e-02
102	RASIP1	Ras interacting protein 1	2961	13	0	1	6	0	0	0	6	6	2	1.399673e-02	1.650000e-03	9.891000e-01	3.579378e-04	6.423229e-02
103	JMJD4	jumonji domain containing 4	1504	105	0	0	3	0	0	0	3	3	1	1.960234e-02	1.350000e-03	9.211000e-01	3.869587e-04	6.876594e-02
104	COQ2	coenzyme Q2 homolog, prenyltransferase (yeast)	1290	4	0	1	5	0	0	0	5	5	2	1.131421e-02	1.600000e-03	1	4.064535e-04	7.153582e-02
105	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	829	0	0	5	5	0	0	0	5	5	1	9.985966e-01	4.000000e-05	9.980900e-01	4.444967e-04	7.748636e-02
106	CHIT1	chitinase 1 (chitotriosidase)	1443	53	0	0	1	2	0	0	3	2	2	1.184311e-02	1.730000e-02	1.072000e-01	4.716661e-04	8.144695e-02
107	KLHL1	kelch-like 1 (Drosophila)	2287	63	0	0	2	0	1	2	5	2	5	3.962500e-01	8.000000e-05	7.976700e-01	4.812383e-04	8.232323e-02
108	C9orf66	chromosome 9 open reading frame 66	888	1	0	1	5	0	0	0	5	5	3	6.299277e-02	5.333333e-04	5.439667e-01	5.282541e-04	8.952929e-02
109	POLRMT	polymerase (RNA) mitochondrial (DNA directed)	3777	148	0	1	4	0	0	0	4	4	2	3.319417e-02	1.100000e-03	9.908000e-01	5.431066e-04	9.120204e-02
110	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif, 7	5153	4	0	4	4	0	0	0	4	4	2	6.354379e-01	1.000000e-04	1	6.776171e-04	1.120266e-01
111	BTNL9	butyrophilin-like 9	1648	32	0	0	3	1	0	0	4	4	3	7.965487e-03	1.300000e-02	2.861000e-01	6.793573e-04	1.120266e-01
112	NF1	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	12119	1	0	1	1	4	0	3	8	7	8	1.550212e-04	1	3.420000e-01	7.001901e-04	1.144311e-01
113	ZNF814	zinc finger protein 814	2576	0	0	8	6	1	0	0	7	3	4	9.922927e-01	1.000000e-05	5.839300e-01	7.345275e-04	1.189804e-01
114	RNF135	ring finger protein 135	1384	334	0	0	3	0	0	0	3	3	2	3.112990e-03	1.500000e-02	9.890000e-01	7.549683e-04	1.209845e-01
115	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2	1653	21	0	0	3	0	0	0	3	3	1	7.213863e-02	1.000000e-03	8.115900e-01	7.601190e-04	1.209845e-01
116	SPIRE2	spire homolog 2 (Drosophila)	2203	38	0	0	2	0	0	1	3	3	2	5.950594e-03	1.590000e-02	6.530000e-01	7.701602e-04	1.215260e-01
117	CYP4A22	cytochrome P450, family 4, subfamily A, polypeptide 22	1608	53	0	0	3	1	0	0	4	4	4	9.699384e-05	1	7.400000e-01	9.933007e-04	1.553964e-01
118	C11orf57	chromosome 11 open reading frame 57	1251	73	0	0	0	0	0	2	2	2	2	4.980498e-04	1	1.920000e-01	1.108742e-03	1.719865e-01
119	HLA-A	major histocompatibility complex, class I, A	1128	26	0	0	3	0	0	0	3	3	2	6.906668e-03	1.270000e-02	6.333000e-01	1.123561e-03	1.728206e-01
120	GLI3	GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome)	4799	89	0	1	6	0	0	0	6	5	3	1.008942e-01	5.666667e-04	9.049000e-01	1.243331e-03	1.896495e-01
121	LMX1B	LIM homeobox transcription factor 1, beta	1272	116	0	0	0	0	0	2	2	2	1	1.369934e-02	1.000000e-02	9.857000e-01	1.355629e-03	2.050696e-01
122	HNRNPCL1	heterogeneous nuclear ribonucleoprotein C-like 1	886	8	0	0	3	0	0	0	3	3	1	1.393404e-01	1.000000e-03	9.979300e-01	1.376486e-03	2.065181e-01
123	CRYGB	crystallin, gamma B	540	52	0	0	2	0	0	0	2	2	1	1.420446e-02	1.000000e-02	9.826000e-01	1.400470e-03	2.084082e-01
124	SFRS16	splicing factor, arginine/serine-rich 16	2109	21	0	0	3	0	0	0	3	3	1	1.459492e-01	1.000000e-03	9.905333e-01	1.435009e-03	2.118258e-01
125	FAM46A	family with sequence similarity 46, member A	1337	5	0	1	0	0	0	3	3	3	1	1.505810e-01	1.000000e-03	9.571800e-01	1.475845e-03	2.161110e-01
126	ZFHX3	zinc finger homeobox 3	11148	4	0	1	1	0	0	3	4	3	4	1.030040e-01	1.500000e-03	6.924000e-01	1.510339e-03	2.194067e-01
127	SGK223		4225	22	0	0	3	0	0	0	3	3	2	7.331330e-02	2.300000e-03	4.702000e-01	1.633573e-03	2.354403e-01
128	KCNJ11	potassium inwardly-rectifying channel, subfamily J, member 11	1173	175	0	0	4	0	0	0	4	4	3	5.568094e-03	3.200000e-02	9.980000e-01	1.716349e-03	2.454379e-01
129	MTFMT	mitochondrial methionyl-tRNA formyltransferase	1204	165	0	0	3	0	0	0	3	3	2	3.866161e-03	2.800000e-02	8.170000e-01	1.780051e-03	2.525741e-01
130	HNRNPM	heterogeneous nuclear ribonucleoprotein M	2255	1	0	1	5	0	0	2	7	2	7	3.137050e-01	3.750000e-04	9.970250e-01	1.936688e-03	2.726857e-01
131	EMR2	egf-like module containing, mucin-like, hormone receptor-like 2	2548	66	0	0	4	0	0	0	4	4	3	2.112570e-02	7.900000e-03	6.865000e-01	2.016873e-03	2.818079e-01
132	GLTSCR2	glioma tumor suppressor candidate region gene 2	1489	10	0	2	5	0	0	0	5	5	2	1.563021e-01	7.500000e-04	8.328500e-01	2.128620e-03	2.951687e-01
133	LRP3	low density lipoprotein receptor-related protein 3	2339	8	0	1	4	0	0	0	4	4	2	1.416954e-01	1.600000e-03	9.578000e-01	2.247720e-03	3.093404e-01
134	SALL1	sal-like 1 (Drosophila)	3985	1	0	0	3	0	0	2	5	4	4	2.791689e-02	8.800000e-03	8.302000e-01	2.287550e-03	3.124725e-01
135	MSH3	mutS homolog 3 (E. coli)	3545	4	0	0	2	0	0	1	3	3	2	6.154418e-02	4.200000e-03	9.903000e-01	2.393750e-03	3.235856e-01
136	KCTD3	potassium channel tetramerisation domain containing 3	2516	39	0	0	3	0	0	0	3	3	1	2.615331e-01	1.000000e-03	9.678500e-01	2.418907e-03	3.235856e-01
137	SMG1	smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)	11234	12	0	0	2	0	0	1	3	3	2	1.806215e-01	1.450000e-03	9.951000e-01	2.421942e-03	3.235856e-01
138	OPLAH	5-oxoprolinase (ATP-hydrolysing)	3975	1	0	0	2	0	0	1	3	3	2	8.254032e-02	5.800000e-03	1.313000e-01	2.440307e-03	3.236767e-01
139	TGFBR3	transforming growth factor, beta receptor III	2616	93	0	1	1	0	2	1	4	4	4	5.940385e-04	1	3.090000e-01	2.481212e-03	3.267346e-01
140	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	500	71	0	0	0	0	0	2	2	2	1	2.836337e-02	1.000000e-02	9.227000e-01	2.600305e-03	3.399712e-01
141	KIAA1797	KIAA1797	5578	15	0	0	1	0	1	0	2	2	2	1.673960e-02	1	1.000000e-02	2.689804e-03	3.491786e-01
142	KRTAP10-2	keratin associated protein 10-2	770	9	0	2	4	0	0	1	5	2	3	4.081649e-01	3.000000e-04	9.454200e-01	2.947598e-03	3.799496e-01
143	C17orf97	chromosome 17 open reading frame 97	921	0	0	7	0	0	0	1	1	1	1	3.034901e-03	NaN	NaN	3.034901e-03	3.859821e-01
144	ALPPL2	alkaline phosphatase, placental-like 2	1641	40	0	1	4	0	0	0	4	4	2	4.225645e-02	6.000000e-03	9.363000e-01	3.039865e-03	3.859821e-01
145	ASB16	ankyrin repeat and SOCS box-containing 16	1469	3	0	1	6	0	0	0	6	5	4	1.308765e-01	1.900000e-03	6.557000e-01	3.057660e-03	3.859821e-01
146	PLEKHO1	pleckstrin homology domain containing, family O member 1	1252	101	0	0	2	0	0	0	2	2	1	3.599603e-02	1.000000e-02	6.352000e-01	3.214272e-03	4.029728e-01
147	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)	1160	9	0	0	0	0	0	2	2	2	1	3.676968e-02	1.368000e-02	1.000000e-02	3.275536e-03	4.078599e-01
148	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	1167	18	0	0	3	0	0	0	3	3	2	3.142903e-03	2.360000e-01	4.640000e-01	3.374922e-03	4.173958e-01
149	SPON2	spondin 2, extracellular matrix protein	1016	44	0	0	2	0	0	0	2	2	2	1.058114e-03	1	2.040000e-01	3.413179e-03	4.192941e-01
150	SPERT	spermatid associated	1357	74	0	0	0	2	0	0	2	2	1	5.712539e-03	3.900000e-02	6.090000e-01	3.573318e-03	4.360401e-01
151	GPR111	G protein-coupled receptor 111	1961	21	0	0	1	0	0	2	3	1	3	4.158888e-01	5.411111e-03	1.038889e-02	3.653622e-03	4.428867e-01
152	PRIC285	helicase with zinc finger 2, transcriptional coactivator	8043	95	0	1	3	0	0	0	3	3	1	4.278953e-01	1.000000e-03	9.897400e-01	3.746922e-03	4.512083e-01
153	GOLGA4	golgi autoantigen, golgin subfamily a, 4	6881	1	0	0	2	0	2	0	4	4	4	1.958807e-03	1	1.160000e-01	4.102379e-03	4.907840e-01
154	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	1094	17	0	1	4	0	0	0	4	3	3	1.264933e-02	3.800000e-02	3.340000e-01	4.153181e-03	4.936352e-01
155	GTF2IRD2B	GTF2I repeat domain containing 2B	2910	39	0	0	2	0	0	0	2	2	1	4.919796e-02	1.107500e-02	7.195000e-02	4.239424e-03	5.006349e-01
156	KCNN3	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3	2244	32	0	2	2	0	0	2	4	4	3	4.960452e-02	9.200000e-03	8.924000e-01	4.308094e-03	5.023859e-01
157	TMEM151A	transmembrane protein 151A	1412	34	0	0	3	0	0	0	3	3	3	1.110752e-03	1	2.390000e-01	4.332975e-03	5.023859e-01
158	ATP6V0A2	ATPase, H+ transporting, lysosomal V0 subunit a2	2647	100	0	0	0	0	1	1	2	2	2	8.141254e-03	1	3.700000e-02	4.336592e-03	5.023859e-01
159	CLDN5	claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)	916	21	0	0	3	0	0	0	3	3	3	5.118421e-04	1	7.520000e-01	4.390323e-03	5.054118e-01
