rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
34	CYP2A6	cytochrome P450, family 2, subfamily A, polypeptide 6	1519	14	0	0	2	3	0	0	5	4	3	4.221181e-05	5.600000e-02	7.500000e-01	4.111303e-05	2.207165e-02
35	AR	androgen receptor (dihydrotestosterone receptor; testicular feminization; spinal and bulbar muscular atrophy; Kennedy disease)	2813	97	0	1	5	0	0	3	8	7	6	6.772721e-04	2.700000e-03	9.960000e-01	4.261669e-05	2.222521e-02
36	ARHGEF5	Rho guanine nucleotide exchange factor (GEF) 5	4850	13	0	0	2	2	0	0	4	3	2	2.153049e-02	1.000000e-04	9.262800e-01	4.406158e-05	2.234045e-02
37	RNF39	ring finger protein 39	1279	3	0	1	5	0	0	0	5	3	3	3.496629e-01	1.190000e-03	6.940000e-03	4.742726e-05	2.339702e-02
38	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	6982	6	0	4	5	0	0	0	5	5	3	4.533105e-01	1.000000e-05	9.996600e-01	6.030890e-05	2.780589e-02
39	CS	citrate synthase	1441	43	0	0	2	2	0	0	4	3	3	9.516206e-05	4.400000e-02	8.250000e-01	6.073540e-05	2.780589e-02
40	IFITM3	interferon induced transmembrane protein 3 (1-8U)	408	990	0	0	4	0	0	0	4	4	1	8.334483e-03	2.500000e-04	9.733833e-01	6.093441e-05	2.780589e-02
41	OR10S1	olfactory receptor, family 10, subfamily S, member 1	996	19	0	0	6	0	0	0	6	2	3	5.100624e-01	1.000000e-05	7.796600e-01	6.725758e-05	2.994275e-02
42	RANBP2	RAN binding protein 2	9787	19	0	2	9	0	0	0	9	6	6	1.798551e-01	2.000000e-05	2.168800e-01	7.084449e-05	3.067090e-02
43	KLHL6	kelch-like 6 (Drosophila)	1892	13	0	2	6	0	0	0	6	6	5	1.252714e-03	2.000000e-02	1.293000e-01	7.225379e-05	3.067090e-02
44	ZNF814	zinc finger protein 814	2576	0	0	7	22	4	0	0	26	10	7	5.737671e-01	1.000000e-05	9.590700e-01	7.498251e-05	3.110581e-02
45	RSPH3	radial spoke head 3 homolog (Chlamydomonas)	1711	8	0	3	6	0	0	0	6	2	3	6.245526e-01	1.000000e-05	1.511900e-01	8.108970e-05	3.289178e-02
46	CYP4A11	cytochrome P450, family 4, subfamily A, polypeptide 11	1606	48	0	0	4	0	0	0	4	4	2	4.583106e-02	1.100000e-04	9.997100e-01	8.313446e-05	3.298811e-02
47	PIM1	pim-1 oncogene	962	0	0	19	32	2	4	1	39	8	31	7.287746e-01	1.000000e-05	9.793400e-01	9.349679e-05	3.566666e-02
48	POTEE	POTE ankyrin domain family, member E	3286	4	0	3	10	0	0	0	10	7	4	7.400079e-01	1.000000e-05	2.493400e-01	9.482476e-05	3.566666e-02
49	OR52E6	olfactory receptor, family 52, subfamily E, member 6	940	5	0	3	11	0	0	0	11	3	7	7.478160e-01	1.000000e-05	9.998700e-01	9.574680e-05	3.566666e-02
50	NBPF10	neuroblastoma breakpoint family, member 10	10994	1	0	2	12	0	0	0	12	9	6	7.887488e-01	1.000000e-05	9.964900e-01	1.005673e-04	3.586957e-02
51	PRB2	proline-rich protein BstNI subfamily 2	1265	1	0	2	10	0	0	0	10	9	4	8.036485e-01	1.000000e-05	9.538500e-01	1.023167e-04	3.586957e-02
52	MUC6	mucin 6, oligomeric mucus/gel-forming	7450	2	0	21	35	0	0	1	36	21	11	8.114675e-01	1.000000e-05	1	1.032336e-04	3.586957e-02
53	SALL1	sal-like 1 (Drosophila)	3985	12	0	2	3	0	0	2	5	5	4	2.080660e-01	1.000000e-05	9.991600e-01	1.056687e-04	3.586957e-02
54	PAK2	p21 (CDKN1A)-activated kinase 2	1631	4	0	6	9	0	0	0	9	7	4	8.360994e-01	1.000000e-05	9.472100e-01	1.061172e-04	3.586957e-02
55	FLG	filaggrin	12194	5	0	27	88	0	0	0	88	17	65	8.811371e-01	1.000000e-05	9.040600e-01	1.113710e-04	3.625371e-02
56	MUC17	mucin 17, cell surface associated	13532	3	0	37	107	0	0	0	107	13	67	9.165490e-01	1.000000e-05	1	1.154858e-04	3.625371e-02
57	OR2T4	olfactory receptor, family 2, subfamily T, member 4	1047	1	0	4	16	0	0	0	16	8	9	9.334712e-01	1.000000e-05	8.180000e-03	1.174472e-04	3.625371e-02
58	AMAC1L3	acyl-malonyl condensing enzyme 1-like 3	1023	1	0	3	10	0	0	0	10	5	3	9.627954e-01	1.000000e-05	1	1.208389e-04	3.625371e-02
59	APOB	apolipoprotein B (including Ag(x) antigen)	13804	26	0	5	6	0	0	2	8	3	8	9.752129e-01	1.000000e-05	9.271500e-01	1.222724e-04	3.625371e-02
60	KRTAP4-7	keratin associated protein 4-7	468	1	0	4	12	0	0	0	12	8	7	9.759830e-01	1.000000e-05	9.998700e-01	1.223613e-04	3.625371e-02
61	MUC16	mucin 16, cell surface associated	43858	3	0	14	35	0	0	0	35	13	30	9.936768e-01	1.000000e-05	9.988400e-01	1.244011e-04	3.625371e-02
62	NEFH	neurofilament, heavy polypeptide 200kDa	3077	0	0	15	6	0	0	0	6	6	2	9.999998e-01	1.000000e-05	8.633300e-01	1.251292e-04	3.625371e-02
63	KCNN3	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3	2244	0	0	8	8	0	0	0	8	7	2	9.999999e-01	1.000000e-05	1	1.251292e-04	3.625371e-02
64	RNASEH2B	ribonuclease H2, subunit B	1014	331	0	0	3	0	0	0	3	3	1	1.046091e-02	1.000000e-03	9.741700e-01	1.304252e-04	3.719769e-02
65	FAM153B	family with sequence similarity 153, member B	1250	5	0	0	0	0	3	0	3	3	1	8.989887e-03	1.250000e-03	5.716500e-01	1.545911e-04	4.341156e-02
66	OTOP1	otopetrin 1	1861	12	0	2	4	0	0	0	4	4	2	1.373679e-01	1.000000e-04	9.770700e-01	1.675261e-04	4.633111e-02
67	AATK	apoptosis-associated tyrosine kinase	4179	18	0	0	1	1	1	0	3	3	3	2.353867e-05	1	4.870000e-01	1.888534e-04	5.111580e-02
68	ARID1A	AT rich interactive domain 1A (SWI-like)	6934	2	0	0	1	2	0	2	5	5	5	6.343589e-05	1	1.600000e-01	1.904276e-04	5.111580e-02
69	GUCA1C	guanylate cyclase activator 1C	644	73	0	0	6	0	0	0	6	3	3	2.476808e-01	4.000000e-05	9.446500e-01	2.343872e-04	6.130662e-02
70	TRIM48	tripartite motif-containing 48	696	469	0	0	7	0	1	0	8	8	4	2.857660e-02	4.500000e-04	9.674750e-01	2.364347e-04	6.130662e-02
71	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2	1653	1	0	3	3	4	0	0	7	5	3	1.126006e-02	1.150000e-03	1.624000e-01	2.392946e-04	6.130662e-02
72	CRIPAK	cysteine-rich PAK1 inhibitor	1341	43	0	1	11	0	0	2	13	6	12	1.165231e-04	1.440000e-01	9.990000e-01	2.431438e-04	6.130662e-02
73	DHRS4	dehydrogenase/reductase (SDR family) member 4	867	1	0	5	4	0	3	0	7	4	4	1.486712e-03	1.000000e-02	9.430000e-01	2.451862e-04	6.130662e-02
74	FAM21A	family with sequence similarity 21, member A	4148	6	0	0	4	0	0	0	4	4	2	1.531541e-01	1.200000e-04	8.191300e-01	2.519424e-04	6.214466e-02
75	KIAA1529	KIAA1529	5093	1	0	7	6	0	0	1	7	4	5	9.253238e-02	1.600000e-04	9.283100e-01	2.601656e-04	6.331736e-02
76	OR2M5	olfactory receptor, family 2, subfamily M, member 5	938	21	0	0	4	0	0	0	4	4	1	2.260176e-01	1.000000e-04	9.024100e-01	2.643837e-04	6.349731e-02
77	KRT6A	keratin 6A	1727	1	0	0	4	0	0	0	4	4	2	2.824695e-01	1.000000e-04	9.905700e-01	3.241203e-04	7.666676e-02
78	CYP2F1	cytochrome P450, family 2, subfamily F, polypeptide 1	1512	47	0	1	6	0	0	1	7	4	5	4.685416e-03	4.200000e-03	9.284000e-01	3.276178e-04	7.666676e-02
79	DPY19L2	dpy-19-like 2 (C. elegans)	2361	10	0	4	7	0	0	0	7	2	4	9.996002e-01	1.000000e-05	9.971200e-01	3.423045e-04	7.881248e-02
80	FCGBP	Fc fragment of IgG binding protein	16360	1	0	3	12	0	0	0	12	5	9	6.075138e-01	1.000000e-05	9.846000e-01	3.463396e-04	7.881248e-02
81	ZNF493	zinc finger protein 493	2398	19	0	0	6	0	0	0	6	4	5	5.117132e-01	1.600000e-04	1.444800e-01	3.497404e-04	7.881248e-02
82	HLA-B	major histocompatibility complex, class I, B	1119	0	0	0	6	1	0	2	9	7	8	1.578063e-04	1.770000e-01	9.790000e-01	3.749645e-04	8.346619e-02
83	FCRLA	Fc receptor-like A	1169	54	0	0	3	0	0	0	3	3	1	3.474405e-02	1.000000e-03	1	3.914787e-04	8.573359e-02
84	KLRC2	killer cell lectin-like receptor subfamily C, member 2	718	15	0	1	5	0	0	0	5	5	2	2.336185e-02	8.500000e-04	7.397000e-01	3.945445e-04	8.573359e-02
85	CD79B	CD79b molecule, immunoglobulin-associated beta	715	0	0	2	5	0	0	1	6	5	3	4.163367e-01	6.000000e-05	1.107200e-01	4.193662e-04	9.005518e-02
86	TMSB4X	thymosin beta 4, X-linked	143	3	0	0	4	0	0	1	5	5	5	8.270529e-05	1	2.280000e-01	4.336212e-04	9.203357e-02
87	MTTP	microsomal triglyceride transfer protein	2756	26	0	1	5	0	0	0	5	2	3	6.212423e-01	2.000000e-05	9.977500e-01	4.802287e-04	1.007542e-01
88	F5	coagulation factor V (proaccelerin, labile factor)	6771	4	0	10	7	0	0	0	7	2	5	9.999995e-01	4.000000e-05	9.900500e-01	5.451741e-04	1.130803e-01
89	PRB1	proline-rich protein BstNI subfamily 1	1010	4	0	1	6	1	0	0	7	5	4	5.082038e-02	6.000000e-04	8.763667e-01	5.700135e-04	1.169040e-01
90	PCDHA7	protocadherin alpha 7	2837	11	0	1	4	0	0	0	4	4	2	5.826430e-01	1.000000e-04	9.718000e-01	6.263716e-04	1.270351e-01
91	XPO5	exportin 5	3739	3	0	0	0	0	2	0	2	2	1	5.909881e-03	1.000000e-02	9.976000e-01	6.345026e-04	1.272701e-01
92	OR5H14	olfactory receptor, family 5, subfamily H, member 14	933	25	0	1	3	0	0	0	3	3	1	6.301899e-02	1.000000e-03	5.968444e-01	6.725433e-04	1.334341e-01
93	USHBP1	Usher syndrome 1C binding protein 1	2160	103	0	1	4	0	0	0	4	2	2	5.879024e-01	1.000000e-04	9.778000e-01	6.884835e-04	1.351278e-01
94	PER3	period homolog 3 (Drosophila)	3686	20	0	2	6	0	0	0	6	4	4	3.690995e-01	8.000000e-05	9.968000e-01	7.409242e-04	1.430292e-01
95	THAP2	THAP domain containing, apoptosis associated protein 2	695	161	0	0	0	0	0	2	2	2	1	7.091970e-03	1.000000e-02	9.859000e-01	7.484838e-04	1.430292e-01
96	PABPC1	poly(A) binding protein, cytoplasmic 1	1966	5	0	2	17	1	2	0	20	7	16	2.641256e-03	1.700000e-02	7.140000e-01	7.522489e-04	1.430292e-01
97	GPATCH1	G patch domain containing 1	2872	16	0	4	5	0	0	0	5	2	3	8.615445e-01	6.000000e-05	9.994800e-01	8.114247e-04	1.526901e-01
98	ITGA6	integrin, alpha 6	3486	53	0	0	3	0	0	0	3	3	2	4.137283e-02	2.100000e-03	8.392000e-01	8.993208e-04	1.675031e-01
99	PEBP4	phosphatidylethanolamine-binding protein 4	708	5	0	1	0	0	0	2	2	2	1	9.128698e-03	1.000000e-02	9.116000e-01	9.403931e-04	1.733838e-01
100	IGSF3	immunoglobulin superfamily, member 3	3685	58	0	3	6	0	0	0	6	6	5	2.904437e-03	3.100000e-02	9.990000e-01	9.826908e-04	1.783644e-01
101	MRGPRX2	MAS-related GPR, member X2	997	18	0	2	4	0	0	0	4	2	2	6.019183e-01	1.000000e-04	2.699500e-01	9.869505e-04	1.783644e-01
102	KRTAP1-1	keratin associated protein 1-1	536	0	0	4	3	1	0	1	5	3	4	2.636289e-02	1.600000e-03	7.956000e-01	9.983709e-04	1.786595e-01
103	PCDHB11	protocadherin beta 11	2394	38	0	3	4	0	0	0	4	2	2	9.966899e-01	1.000000e-04	9.917100e-01	1.017985e-03	1.804007e-01
104	C15orf39	chromosome 15 open reading frame 39	3152	1	0	0	2	1	0	0	3	3	2	2.383838e-02	3.900000e-03	9.381000e-01	1.044075e-03	1.832452e-01
105	PFN1	profilin 1	431	16	0	0	2	0	1	0	3	2	3	3.676879e-03	1	1.600000e-02	1.081879e-03	1.880718e-01
106	FBXO34	F-box protein 34	2140	32	0	2	7	0	0	0	7	3	5	1.827409e-01	4.000000e-04	9.984750e-01	1.109413e-03	1.910388e-01
107	ZNF880	zinc finger protein 880	1748	2	0	3	5	3	0	0	8	8	4	1.040219e-01	2.666667e-04	9.392833e-01	1.152891e-03	1.952320e-01
108	NBPF15	neuroblastoma breakpoint family, member 15	2073	19	0	0	4	0	0	0	4	4	3	2.047744e-03	5.600000e-02	8.180000e-01	1.155156e-03	1.952320e-01
109	NUP133	nucleoporin 133kDa	3573	60	0	3	6	0	0	0	6	2	4	7.843919e-01	1.100000e-04	9.984600e-01	1.182203e-03	1.979702e-01
110	SLC22A16	solute carrier family 22 (organic cation/carnitine transporter), member 16	1764	3	0	3	6	0	0	0	6	3	4	5.723379e-01	2.857143e-04	2.306286e-01	1.227202e-03	2.036374e-01
111	POTEF	POTE ankyrin domain family, member F	3288	1	0	5	5	0	0	0	5	5	3	9.101117e-01	1.200000e-04	9.821100e-01	1.270086e-03	2.072541e-01
112	PPP1R15A	protein phosphatase 1, regulatory (inhibitor) subunit 15A	2035	26	0	1	7	1	0	0	8	3	6	1.215203e-01	1.000000e-03	4.553500e-01	1.271707e-03	2.072541e-01
113	KRT84	keratin 84	1837	1	0	11	4	0	0	0	4	2	2	1.000000e+00	1.000000e-04	1.423900e-01	1.293237e-03	2.088978e-01
114	PLIN4	perilipin 4	4094	3	0	8	16	0	0	1	17	6	13	1.385689e-01	5.666667e-04	9.536667e-01	1.328521e-03	2.127149e-01
115	FUT6	fucosyltransferase 6 (alpha (1,3) fucosyltransferase)	1084	50	0	0	3	0	0	0	3	2	2	9.100692e-02	9.400000e-03	1.858000e-01	1.351331e-03	2.144856e-01
116	TNFRSF10C	tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain	796	3	0	2	4	0	0	0	4	4	2	3.161548e-01	3.750000e-04	6.301750e-01	1.402464e-03	2.206825e-01
117	CCDC135	coiled-coil domain containing 135	2693	0	0	0	6	0	0	0	6	3	4	5.837069e-01	1.777778e-04	6.883111e-01	1.463417e-03	2.283055e-01
118	MDP1	magnesium-dependent phosphatase 1	557	189	0	0	0	0	0	2	2	2	1	1.601930e-02	1.000000e-02	9.999000e-01	1.560141e-03	2.413326e-01
119	CRISP3	cysteine-rich secretory protein 3	766	14	0	1	5	0	0	0	5	3	3	2.848792e-01	4.000000e-04	1.932250e-01	1.653599e-03	2.536399e-01
120	NDUFV2	NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa	780	213	0	0	3	0	0	0	3	3	2	1.139751e-02	2.400000e-02	2.790000e-01	1.752395e-03	2.665538e-01
121	TMEM30A	transmembrane protein 30A	1110	9	0	1	1	2	0	0	3	3	2	6.716693e-04	2.560000e-01	4.870000e-01	1.858945e-03	2.804242e-01
122	FAS	Fas (TNF receptor superfamily, member 6)	1044	5	0	0	1	0	2	0	3	3	3	4.888071e-03	1	2.700000e-02	1.906938e-03	2.836432e-01
123	TTK	TTK protein kinase	2662	25	0	0	3	0	0	0	3	3	2	5.152068e-02	6.000000e-03	3.797000e-01	1.911363e-03	2.836432e-01
124	LYN	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog	1587	51	0	0	2	0	0	0	2	2	1	4.638799e-03	4.400000e-02	8.500000e-02	1.938378e-03	2.853324e-01
125	HSPBAP1	HSPB (heat shock 27kDa) associated protein 1	1495	53	0	0	1	0	0	2	3	2	2	2.194014e-02	8.000000e-03	6.450000e-01	1.956466e-03	2.856911e-01
126	TCHH	trichohyalin	5836	2	0	1	3	0	0	1	4	4	3	8.577022e-02	3.800000e-03	4.719000e-01	2.098081e-03	3.039387e-01
127	MAP9	microtubule-associated protein 9	1996	3	0	1	3	0	0	0	3	3	1	2.253020e-01	1.000000e-03	3.946100e-01	2.117403e-03	3.043226e-01
128	CD109	CD109 molecule	4466	6	0	4	7	0	0	0	7	3	5	7.477991e-01	1.777778e-04	9.900000e-01	2.178982e-03	3.094353e-01
129	CD3EAP	CD3e molecule, epsilon associated protein	1543	56	0	0	6	0	0	0	6	2	4	2.539055e-01	3.200000e-04	8.971800e-01	2.186882e-03	3.094353e-01
130	CENPE	centromere protein E, 312kDa	8300	1	0	5	6	0	0	0	6	2	4	9.999913e-01	1.100000e-04	9.734900e-01	2.240352e-03	3.145626e-01
131	CAST	calpastatin	2624	33	1	0	1	0	2	0	3	3	3	3.739010e-04	1	5.540000e-01	2.265652e-03	3.156866e-01
132	PRAMEF2	PRAME family member 2	1437	0	0	10	18	0	0	0	18	6	15	9.996136e-01	2.000000e-04	9.992556e-01	2.368712e-03	3.275462e-01
133	ACOX1	acyl-Coenzyme A oxidase 1, palmitoyl	2204	9	0	0	6	0	0	0	6	4	5	1.325180e-01	8.666667e-04	9.921000e-01	2.484120e-03	3.409222e-01
134	ZNF285	zinc finger protein 285	1785	5	0	3	5	0	2	0	7	5	5	4.048759e-02	4.400000e-03	5.157000e-01	2.532241e-03	3.439341e-01
135	ZNF502	zinc finger protein 502	1643	205	0	0	4	0	0	0	4	3	3	3.613315e-02	1.920000e-02	2.490000e-01	2.556078e-03	3.439341e-01
136	HLA-DRB5	major histocompatibility complex, class II, DR beta 5	823	0	0	8	15	0	0	0	15	10	10	7.972040e-01	1.700000e-04	1	2.562594e-03	3.439341e-01
137	ALDH8A1	aldehyde dehydrogenase 8 family, member A1	1490	120	0	1	4	0	0	0	4	4	4	2.155643e-02	1.360000e-02	9.673000e-01	2.678016e-03	3.568017e-01
138	DMKN	dermokine	1808	0	0	4	7	0	0	4	11	6	9	1.374754e-02	1.540000e-02	9.826000e-01	2.930815e-03	3.866368e-01
139	FREM2	FRAS1 related extracellular matrix protein 2	9602	11	0	7	9	0	0	0	9	3	7	9.317784e-01	2.000000e-04	9.070375e-01	2.944311e-03	3.866368e-01
140	MMP27	matrix metallopeptidase 27	1582	3	0	2	5	0	0	0	5	3	3	4.802474e-01	3.750000e-04	9.356000e-01	3.120659e-03	4.068671e-01
141	ZCCHC6	zinc finger, CCHC domain containing 6	4592	22	0	2	0	0	0	2	2	2	1	3.521067e-02	1.000000e-02	4.468500e-01	3.151910e-03	4.080271e-01
142	KRTAP10-10	keratin associated protein 10-10	758	2	0	4	4	0	0	2	6	2	6	4.068741e-01	7.500000e-04	9.974500e-01	3.263590e-03	4.150562e-01
143	NFKBIE	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	1525	154	0	0	2	0	0	1	3	2	3	7.520658e-03	1	2.900000e-02	3.281983e-03	4.150562e-01
144	CXCR4	chemokine (C-X-C motif) receptor 4	1090	39	0	0	4	0	0	0	4	4	4	5.646002e-04	1	5.470000e-01	3.296727e-03	4.150562e-01
145	C14orf126	chromosome 14 open reading frame 126	517	4	0	1	3	0	0	0	3	3	1	2.035347e-03	1.430000e-01	1	3.297165e-03	4.150562e-01
146	POTEH	POTE ankyrin domain family, member H	1679	7	0	2	5	0	0	0	5	5	3	5.368658e-01	3.600000e-04	7.492200e-01	3.508333e-03	4.374054e-01
147	TBC1D10B	TBC1 domain family, member 10B	2461	220	0	0	2	0	0	1	3	3	3	4.011340e-04	1	9.740000e-01	3.538490e-03	4.374054e-01
148	C4A	complement component 4A (Rodgers blood group)	10138	70	0	0	2	0	0	0	2	2	1	4.021706e-02	1.000000e-02	8.092000e-01	3.546595e-03	4.374054e-01
149	NQO1	NAD(P)H dehydrogenase, quinone 1	845	59	0	0	3	0	0	0	3	3	2	3.598462e-02	1.330000e-02	1.361000e-01	3.581408e-03	4.387345e-01
150	PRAMEF1	PRAME family member 1	1439	1	0	7	6	2	0	0	8	6	6	6.152946e-01	1.700000e-03	2.314000e-01	3.768716e-03	4.586025e-01
151	CPAMD8	C3 and PZP-like, alpha-2-macroglobulin domain containing 8	5965	0	0	5	11	1	0	0	12	5	10	1.430250e-01	1.900000e-03	9.999000e-01	3.976938e-03	4.807355e-01
152	TAS2R20	taste receptor, type 2, member 20	930	13	0	2	6	0	0	0	6	2	4	5.311959e-01	5.666667e-04	9.838667e-01	4.133324e-03	4.953722e-01
153	CDON	Cdon homolog (mouse)	3871	20	0	0	3	0	1	0	4	2	3	1.232203e-01	3.500000e-03	8.234000e-01	4.152301e-03	4.953722e-01
154	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	10904	3	0	4	14	0	1	0	15	6	13	2.162813e-01	1.500000e-03	9.962000e-01	4.281040e-03	5.074144e-01
155	TMEM168	transmembrane protein 168	2106	5	0	0	0	0	1	0	1	1	1	4.360465e-03	NaN	NaN	4.360465e-03	5.134940e-01
156	LILRA4	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4	1530	7	0	3	5	0	0	0	5	2	4	4.881830e-01	6.666667e-04	9.468667e-01	4.457583e-03	5.215658e-01
157	FAM86B1	family with sequence similarity 86, member B1	917	14	0	1	2	0	0	0	2	2	1	5.414577e-02	1.253333e-02	1.000000e-02	4.613894e-03	5.324238e-01
158	ZNF835	zinc finger protein 835	1682	0	0	4	5	0	0	0	5	2	3	9.999954e-01	2.142857e-04	7.378571e-01	4.624399e-03	5.324238e-01
159	IFNA4	interferon, alpha 4	572	272	0	0	3	0	0	0	3	3	2	1.702029e-02	2.200000e-02	1	4.637889e-03	5.324238e-01
