rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
12	RUFY1	RUN and FYVE domain containing 1	2195	14	0	0	0	0	0	2	2	2	2	5.750450e-05	NaN	NaN	5.750450e-05	8.771354e-02
13	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	2254	8	2	1	1	2	1	3	7	6	7	7.504729e-06	1	6.480000e-01	9.606036e-05	1.352530e-01
14	CDC27	cell division cycle 27 homolog (S. cerevisiae)	2565	189	0	0	5	0	0	0	5	5	5	8.795325e-06	1	5.620000e-01	1.111843e-04	1.453655e-01
15	FAM35A	family with sequence similarity 35, member A	2781	52	0	0	3	0	0	0	3	3	2	3.862917e-03	1.020000e-02	1.297000e-01	1.211777e-04	1.478692e-01
16	PAXIP1	PAX interacting (with transcription-activation domain) protein 1	3292	27	0	0	3	0	1	0	4	4	4	4.621983e-04	1	8.000000e-03	1.549541e-04	1.772675e-01
17	PTTG1IP	pituitary tumor-transforming 1 interacting protein	563	164	0	0	0	0	2	0	2	2	1	4.442299e-04	3.700000e-02	1	2.169829e-04	2.336268e-01
18	OTOP1	otopetrin 1	1861	50	0	0	4	0	0	0	4	4	3	4.318134e-04	4.000000e-02	5.620000e-01	2.720336e-04	2.766280e-01
19	IL12RB2	interleukin 12 receptor, beta 2	2649	20	0	0	2	0	0	0	2	2	1	1.629580e-03	3.500000e-02	4.380000e-01	3.861061e-04	3.719624e-01
20	EPHA2	EPH receptor A2	2995	72	0	0	2	1	0	1	4	4	4	2.868156e-04	1	1.630000e-01	5.923090e-04	5.420812e-01
21	SMG1	smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)	11234	42	0	0	4	0	0	0	4	4	3	5.657957e-02	3.500000e-03	2.850000e-01	8.804685e-04	7.578088e-01
22	ARAF	v-raf murine sarcoma 3611 viral oncogene homolog	1881	36	0	0	2	0	0	0	2	2	1	8.811444e-03	1.000000e-02	6.250000e-02	9.108278e-04	7.578088e-01
23	NBN	nibrin	2325	129	0	0	2	0	0	0	2	2	1	1.043936e-02	1.000000e-02	1.110000e-02	1.061406e-03	8.309772e-01
24	DNAH6	dynein, axonemal, heavy chain 6	12781	489	0	0	2	0	0	1	3	3	3	2.672523e-03	1	3.200000e-02	1.133103e-03	8.309772e-01
25	PRG4	proteoglycan 4	4319	240	0	1	4	0	0	0	4	4	3	1.813725e-02	5.300000e-03	9.567000e-01	1.134967e-03	8.309772e-01
26	MGA	MAX gene associated	9290	14	0	0	2	0	1	0	3	3	3	1.457464e-03	1	4.200000e-02	1.368659e-03	9.635359e-01
27	ZNF676	zinc finger protein 676	1775	33	0	0	3	0	0	0	3	3	2	1.572384e-01	1.000000e-03	9.873300e-01	1.534292e-03	1
28	ELF4	E74-like factor 4 (ets domain transcription factor)	2020	31	0	0	0	1	1	0	2	2	2	1.820866e-04	1	9.940000e-01	1.750040e-03	1
29	BCOR	BCL6 co-repressor	5324	53	0	0	3	0	0	0	3	3	2	5.521304e-02	3.100000e-03	9.271000e-01	1.798500e-03	1
30	BCL6B	B-cell CLL/lymphoma 6, member B (zinc finger protein)	1472	203	0	0	2	0	0	0	2	2	1	2.238821e-02	1.000000e-02	7.301000e-01	2.105475e-03	1
31	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	2089	20	0	0	2	0	0	0	2	2	1	2.394794e-02	1.000000e-02	1.550000e-01	2.236029e-03	1
32	SLC19A3	solute carrier family 19, member 3	1511	1000	0	0	2	0	0	0	2	2	1	2.666452e-02	1.000000e-02	2.675000e-02	2.461026e-03	1
33	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	3251	90	0	0	1	1	1	0	3	3	3	7.998344e-04	1	2.680000e-01	2.576670e-03	1
34	HTT	huntingtin	9693	18	0	1	3	0	0	2	5	4	4	6.423275e-02	5.000000e-03	9.975000e-01	3.058895e-03	1
35	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1	3033	35	0	0	1	1	0	0	2	2	2	1.873484e-03	1	9.800000e-02	3.122959e-03	1
36	HSF4	heat shock transcription factor 4	1578	41	0	0	2	0	0	0	2	2	2	2.902089e-03	1	1.050000e-01	3.167395e-03	1
37	PCDHB8	protocadherin beta 8	2714	45	0	0	2	0	0	0	2	2	1	3.546084e-02	1.000000e-02	4.012000e-01	3.171793e-03	1
38	CLDN16	claudin 16	934	1000	0	0	2	0	0	0	2	2	1	3.835205e-02	1.000000e-02	9.604000e-01	3.400338e-03	1
39	AAK1	AP2 associated kinase 1	2966	314	0	1	2	0	0	0	2	2	1	3.915074e-02	1.000000e-02	9.795000e-01	3.463081e-03	1
40	NLRP8	NLR family, pyrin domain containing 8	3185	4	0	0	3	1	0	0	4	4	3	1.336385e-01	2.400000e-03	9.973000e-01	3.536780e-03	1
41	YEATS2	YEATS domain containing 2	4389	6	0	0	0	1	0	0	1	1	1	3.636364e-03	NaN	NaN	3.636364e-03	1
42	LAMA4	laminin, alpha 4	5788	44	0	0	2	1	0	0	3	3	3	4.658276e-04	1	4.870000e-01	4.039515e-03	1
43	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	2037	216	0	0	3	0	0	0	3	3	3	4.718946e-04	1	6.160000e-01	4.086020e-03	1
44	MARCH6	membrane-associated ring finger (C3HC4) 6	2833	30	0	0	2	1	1	0	4	3	4	4.769916e-04	1	4.590000e-01	4.125029e-03	1
45	ATM	ataxia telangiectasia mutated	9438	6	0	0	2	0	3	0	5	5	5	1.064368e-03	1	4.130000e-01	4.342793e-03	1
46	CUBN	cubilin (intrinsic factor-cobalamin receptor)	11138	18	0	1	2	1	0	0	3	3	3	2.566050e-02	1	1.480000e-02	4.381242e-03	1
47	P4HA2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide II	1728	411	0	0	1	0	0	1	2	2	2	5.375921e-03	1	6.300000e-02	4.381762e-03	1
48	PABPN1L	poly(A) binding protein, nuclear 1-like (cytoplasmic)	893	28	0	0	0	0	1	0	1	1	1	4.623102e-03	NaN	NaN	4.623102e-03	1
49	CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	1559	14	0	1	0	0	0	3	3	1	3	5.612285e-01	7.366667e-03	1.896667e-02	4.762238e-03	1
50	C5orf62		188	8	0	0	1	0	0	0	1	1	1	4.993351e-03	NaN	NaN	4.993351e-03	1
51	POLE	polymerase (DNA directed), epsilon	7087	28	0	0	4	0	1	0	5	5	5	1.445394e-03	1	2.920000e-01	5.507932e-03	1
52	OR13H1	olfactory receptor, family 13, subfamily H, member 1	926	12	0	0	0	1	0	0	1	1	1	5.570688e-03	NaN	NaN	5.570688e-03	1
53	PLEKHH3	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3	2430	131	0	0	2	0	1	0	3	3	3	1.570537e-03	1	4.440000e-01	5.936449e-03	1
54	RABEP2	rabaptin, RAB GTPase binding effector protein 2	1760	65	0	0	0	0	0	1	1	1	1	6.132779e-03	NaN	NaN	6.132779e-03	1
55	C11orf52	chromosome 11 open reading frame 52	386	44	0	0	1	1	0	0	2	2	2	8.066279e-04	1	5.090000e-01	6.551954e-03	1
56	ADAM30	ADAM metallopeptidase domain 30	2373	522	0	0	3	0	0	0	3	3	3	2.229013e-03	1	3.550000e-01	7.074555e-03	1
57	RPL36A	ribosomal protein L36a	341	67	0	0	0	1	0	0	1	1	1	7.303921e-03	NaN	NaN	7.303921e-03	1
58	ARHGEF38	Rho guanine nucleotide exchange factor (GEF) 38	672	39	0	0	0	1	0	0	1	1	1	7.535054e-03	NaN	NaN	7.535054e-03	1
59	R3HDM2	R3H domain containing 2	3017	402	0	0	1	0	0	1	2	2	2	1.355286e-02	1	6.100000e-02	7.552048e-03	1
60	TCHH	trichohyalin	5836	5	0	0	5	0	0	0	5	5	4	1.712545e-01	4.900000e-03	9.633000e-01	7.623861e-03	1
61	KDM6B	lysine (K)-specific demethylase 6B	5129	41	0	0	2	0	0	0	2	2	1	9.968350e-02	1.000000e-02	9.729000e-01	7.885887e-03	1
62	APC	adenomatous polyposis coli	8592	1	0	0	2	0	1	1	4	4	4	2.609118e-03	1	3.220000e-01	7.992906e-03	1
63	CALCR	calcitonin receptor	1583	45	0	0	2	0	0	0	2	2	2	1.468717e-02	1	5.400000e-02	8.202428e-03	1
64	KCNF1	potassium voltage-gated channel, subfamily F, member 1	1485	53	0	0	0	0	0	1	1	1	1	8.210457e-03	NaN	NaN	8.210457e-03	1
65	PSMD2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	2809	3	0	0	0	0	0	1	1	1	1	8.595336e-03	NaN	NaN	8.595336e-03	1
66	INF2	inverted formin, FH2 and WH2 domain containing	3870	32	0	0	0	1	0	0	1	1	1	8.622360e-03	NaN	NaN	8.622360e-03	1
67	C7orf33	chromosome 7 open reading frame 33	542	23	0	0	0	1	0	0	1	1	1	8.638041e-03	NaN	NaN	8.638041e-03	1
68	ANKRD36	ankyrin repeat domain 36	6126	44	0	0	1	0	0	1	2	2	2	6.202782e-03	1	1.750000e-01	9.417931e-03	1
69	YPEL2	yippee-like 2 (Drosophila)	372	9	0	0	0	0	1	0	1	1	1	9.436426e-03	NaN	NaN	9.436426e-03	1
70	HELQ	helicase, POLQ-like	3597	278	0	0	2	0	0	0	2	2	2	7.927674e-03	1	5.200000e-02	9.516903e-03	1
71	SPTA1	spectrin, alpha, erythrocytic 1 (elliptocytosis 2)	7464	5	0	0	1	0	1	0	2	2	2	1.249342e-01	1	1.000000e-02	9.601363e-03	1
72	INO80	INO80 homolog (S. cerevisiae)	4811	33	0	0	0	1	0	0	1	1	1	9.820430e-03	NaN	NaN	9.820430e-03	1
73	CRB1	crumbs homolog 1 (Drosophila)	4265	13	0	0	0	0	1	0	1	1	1	9.824657e-03	NaN	NaN	9.824657e-03	1
74	TRAF4	TNF receptor-associated factor 4	1777	303	0	0	3	0	0	0	3	3	3	1.343856e-03	1	6.950000e-01	1.022971e-02	1
75	SIGLEC10	sialic acid binding Ig-like lectin 10	2134	195	0	0	2	0	0	0	2	2	2	2.814181e-02	1	3.000000e-02	1.027566e-02	1
76	C20orf186	chromosome 20 open reading frame 186	1907	33	0	0	0	1	0	0	1	1	1	1.053561e-02	NaN	NaN	1.053561e-02	1
77	SPHK2	sphingosine kinase 2	2142	101	0	0	2	1	0	0	3	2	3	1.392560e-03	1	9.130000e-01	1.055089e-02	1
78	KEAP1	kelch-like ECH-associated protein 1	1895	49	0	0	1	0	0	1	2	2	2	3.995212e-03	1	1.830000e-01	1.061504e-02	1
79	GTF3C4	general transcription factor IIIC, polypeptide 4, 90kDa	2492	113	0	0	0	0	1	0	1	1	1	1.075723e-02	NaN	NaN	1.075723e-02	1
80	SPHAR	S-phase response (cyclin related)	312	4	0	0	0	1	0	0	1	1	1	1.083424e-02	NaN	NaN	1.083424e-02	1
81	SCN5A	sodium channel, voltage-gated, type V, alpha subunit	6255	61	0	0	0	1	0	0	1	1	1	1.099402e-02	NaN	NaN	1.099402e-02	1
82	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	1244	1000	0	0	1	0	0	1	2	1	2	1.463624e-01	1.000000e-02	9.959000e-01	1.101647e-02	1
83	SATL1	spermidine/spermine N1-acetyl transferase-like 1	1915	9	0	0	0	1	1	0	2	2	2	5.341302e-03	1	2.640000e-01	1.112026e-02	1
84	VPS52	vacuolar protein sorting 52 homolog (S. cerevisiae)	2333	49	0	0	0	1	0	0	1	1	1	1.124814e-02	NaN	NaN	1.124814e-02	1
85	MYO5B	myosin VB	5703	0	0	0	4	0	0	0	4	3	3	5.023104e-01	2.800000e-03	6.834000e-01	1.129849e-02	1
86	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	2019	97	0	0	1	0	0	0	1	1	1	1.134389e-02	NaN	NaN	1.134389e-02	1
87	LRRCC1	leucine rich repeat and coiled-coil domain containing 1	3171	63	0	0	1	1	1	0	3	3	3	6.002815e-03	1	2.190000e-01	1.145286e-02	1
88	OR6V1	olfactory receptor, family 6, subfamily V, member 1	941	23	0	0	0	1	0	0	1	1	1	1.166191e-02	NaN	NaN	1.166191e-02	1
89	MAGEA1	melanoma antigen family A, 1 (directs expression of antigen MZ2-E)	934	180	0	0	1	0	0	1	2	1	2	1.570997e-01	1.000000e-02	3.900000e-01	1.171343e-02	1
90	NF2	neurofibromin 2 (merlin)	1894	1000	0	0	1	0	2	0	3	3	3	1.648400e-03	1	9.370000e-01	1.221126e-02	1
91	TYK2	tyrosine kinase 2	3656	6	0	0	1	0	0	1	2	2	2	2.062834e-02	1	5.400000e-02	1.248704e-02	1
92	PAGE2B	P antigen family, member 2B	353	32	0	0	1	0	0	0	1	1	1	1.260831e-02	NaN	NaN	1.260831e-02	1
93	CLCN5	chloride channel 5 (nephrolithiasis 2, X-linked, Dent disease)	2499	73	0	0	1	1	0	0	2	2	2	1.711229e-03	1	8.320000e-01	1.261269e-02	1
94	ADH6	alcohol dehydrogenase 6 (class V)	1164	11	0	0	0	0	1	0	1	1	1	1.286172e-02	NaN	NaN	1.286172e-02	1
95	STK11IP	serine/threonine kinase 11 interacting protein	3398	118	0	0	1	1	0	1	3	2	3	1.764344e-03	1	5.010000e-01	1.295024e-02	1
96	ZNF721	zinc finger protein 721	3100	32	0	0	0	0	0	1	1	1	1	1.309527e-02	NaN	NaN	1.309527e-02	1
97	GFM1	G elongation factor, mitochondrial 1	2951	11	0	0	1	0	0	1	2	2	2	1.789931e-03	1	6.510000e-01	1.311228e-02	1
98	NFASC	neurofascin homolog (chicken)	4246	33	0	0	0	0	1	0	1	1	1	1.328006e-02	NaN	NaN	1.328006e-02	1
99	ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	2223	319	0	0	3	0	0	0	3	3	3	4.173488e-03	1	3.530000e-01	1.332629e-02	1
100	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	1002	481	0	0	2	0	0	0	2	2	2	2.716552e-02	1	4.100000e-02	1.364476e-02	1
101	PLXNA4	plexin A4	6121	59	0	0	5	0	0	0	5	5	5	1.935543e-03	1	9.960000e-01	1.402759e-02	1
102	CCDC83	coiled-coil domain containing 83	1379	856	0	0	2	0	0	0	2	2	2	4.909451e-02	1	3.700000e-02	1.420379e-02	1
103	CLEC2L	C-type lectin domain family 2, member L	661	26	0	0	1	0	0	0	1	1	1	1.428067e-02	NaN	NaN	1.428067e-02	1
104	C2CD2	C2 calcium-dependent domain containing 2	2143	29	0	0	1	0	1	0	2	2	2	9.737836e-03	1	1.990000e-01	1.428478e-02	1
105	ACADVL	acyl-Coenzyme A dehydrogenase, very long chain	2047	1	0	0	0	0	0	1	1	1	1	1.446273e-02	NaN	NaN	1.446273e-02	1
106	MIA	melanoma inhibitory activity	410	48	0	0	0	0	1	0	1	1	1	1.462865e-02	NaN	NaN	1.462865e-02	1
107	THAP6	THAP domain containing 6	774	88	0	0	0	1	0	0	1	1	1	1.463005e-02	NaN	NaN	1.463005e-02	1
108	GUCY1A3	guanylate cyclase 1, soluble, alpha 3	2118	100	0	0	1	1	0	0	2	2	2	7.502946e-03	1	2.790000e-01	1.560651e-02	1
109	MAGED1	melanoma antigen family D, 1	2557	115	0	1	2	1	0	0	3	3	3	6.934069e-03	1	2.540000e-01	1.598963e-02	1
110	TIGD4	tigger transposable element derived 4	1539	26	0	0	0	1	0	0	1	1	1	1.600898e-02	NaN	NaN	1.600898e-02	1
111	RB1CC1	RB1-inducible coiled-coil 1	4873	51	0	1	2	0	0	0	2	2	2	2.007770e-02	1	4.100000e-02	1.608228e-02	1
112	SMAP1	stromal membrane-associated GTPase-activating protein 1	1613	6	0	0	0	0	1	0	1	1	1	1.617045e-02	NaN	NaN	1.617045e-02	1
113	MUC5B	mucin 5B, oligomeric mucus/gel-forming	17492	1	0	1	6	0	1	0	7	5	7	7.042230e-02	1	1.800000e-02	1.641743e-02	1
114	PABPC3	poly(A) binding protein, cytoplasmic 3	1898	241	0	0	2	0	0	0	2	2	2	4.708596e-03	1	4.220000e-01	1.660136e-02	1
115	ZNF16	zinc finger protein 16	2057	95	0	0	0	1	0	0	1	1	1	1.664428e-02	NaN	NaN	1.664428e-02	1
116	RPS6KA2	ribosomal protein S6 kinase, 90kDa, polypeptide 2	2411	81	0	0	2	0	0	0	2	2	2	8.233340e-03	1	1.190000e-01	1.670360e-02	1
117	CPXM1	carboxypeptidase X (M14 family), member 1	2259	191	0	0	0	2	0	0	2	2	2	2.378182e-03	1	4.010000e-01	1.674577e-02	1
118	ZBTB4	zinc finger and BTB domain containing 4	3761	14	0	0	0	1	0	0	1	1	1	1.675584e-02	NaN	NaN	1.675584e-02	1
119	ZAR1	zygote arrest 1	1353	21	0	0	1	0	0	0	1	1	1	1.682409e-02	NaN	NaN	1.682409e-02	1
120	EXTL3	exostoses (multiple)-like 3	2776	43	0	0	0	1	0	0	1	1	1	1.684116e-02	NaN	NaN	1.684116e-02	1
121	NDUFB10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa	533	46	0	0	0	0	1	0	1	1	1	1.685858e-02	NaN	NaN	1.685858e-02	1
122	KIF19	kinesin family member 19	3073	54	0	0	2	0	0	0	2	2	2	6.155049e-03	1	3.510000e-01	1.688032e-02	1
123	DNAJC2	DnaJ (Hsp40) homolog, subfamily C, member 2	1960	110	0	0	3	0	0	0	3	3	3	2.406193e-03	1	4.850000e-01	1.691484e-02	1
124	PHLPP1	PH domain and leucine rich repeat protein phosphatase 1	5218	46	0	0	3	0	0	0	3	3	3	5.331162e-03	1	4.210000e-01	1.693589e-02	1
125	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	2791	283	0	0	1	1	0	0	2	2	2	2.424462e-03	1	6.710000e-01	1.702493e-02	1
126	NELF	nasal embryonic LHRH factor	1669	84	0	0	1	0	0	0	1	1	1	1.722865e-02	NaN	NaN	1.722865e-02	1
127	NR1I3	nuclear receptor subfamily 1, group I, member 3	1223	277	0	0	1	0	1	0	2	2	2	9.185401e-03	1	1.490000e-01	1.735910e-02	1
128	ARSI	arylsulfatase family, member I	1714	33	0	0	0	0	1	0	1	1	1	1.744010e-02	NaN	NaN	1.744010e-02	1
129	NAP1L1	nucleosome assembly protein 1-like 1	1236	722	0	0	3	0	0	0	3	3	3	2.509728e-03	1	8.430000e-01	1.753693e-02	1
130	FURIN	furin (paired basic amino acid cleaving enzyme)	2441	109	0	0	0	0	1	0	1	1	1	1.773472e-02	NaN	NaN	1.773472e-02	1
131	SELP	selectin P (granule membrane protein 140kDa, antigen CD62)	2558	114	0	0	0	1	0	0	1	1	1	1.799036e-02	NaN	NaN	1.799036e-02	1
132	OR6C4	olfactory receptor, family 6, subfamily C, member 4	928	43	0	0	1	0	0	0	1	1	1	1.806463e-02	NaN	NaN	1.806463e-02	1
133	BIRC2	baculoviral IAP repeat-containing 2	1885	167	0	0	2	0	0	0	2	2	2	1.459718e-02	1	8.000000e-02	1.815256e-02	1
134	DNAH12	dynein, axonemal, heavy chain 12	9554	32	0	0	1	0	0	0	1	1	1	1.826762e-02	NaN	NaN	1.826762e-02	1
135	SEMA4G	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	2694	94	0	0	0	0	0	1	1	1	1	1.844740e-02	NaN	NaN	1.844740e-02	1
136	DGCR8	DiGeorge syndrome critical region gene 8	2370	37	0	0	0	1	0	0	1	1	1	1.873002e-02	NaN	NaN	1.873002e-02	1
137	GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1	3031	35	0	0	0	1	0	0	1	1	1	1.890848e-02	NaN	NaN	1.890848e-02	1
138	ABCA10	ATP-binding cassette, sub-family A (ABC1), member 10	4873	34	0	0	0	1	0	0	1	1	1	1.898036e-02	NaN	NaN	1.898036e-02	1
139	FRG1	FSHD region gene 1	811	266	0	0	2	0	0	0	2	2	1	2.604904e-02	1.080000e-01	2.840000e-01	1.933691e-02	1
140	DRAM2	DNA-damage regulated autophagy modulator 2	829	42	0	0	0	1	0	0	1	1	1	1.933979e-02	NaN	NaN	1.933979e-02	1
141	RAMP3	receptor (G protein-coupled) activity modifying protein 3	457	51	0	0	0	0	0	1	1	1	1	2.000205e-02	NaN	NaN	2.000205e-02	1
142	ATXN10	ataxin 10	1472	1000	0	0	1	0	1	0	2	1	2	2.930756e-01	1.000000e-02	6.749250e-01	2.002437e-02	1
143	SNX9	sorting nexin 9	1856	134	0	0	0	0	0	1	1	1	1	2.030676e-02	NaN	NaN	2.030676e-02	1
144	ALB	albumin	1888	284	0	0	1	0	0	2	3	3	3	2.988484e-03	1	9.860000e-01	2.036051e-02	1
145	PRLH	prolactin releasing hormone	267	15	0	0	1	0	0	0	1	1	1	2.048667e-02	NaN	NaN	2.048667e-02	1
146	FZD5	frizzled homolog 5 (Drosophila)	1758	41	0	0	0	1	0	0	1	1	1	2.064278e-02	NaN	NaN	2.064278e-02	1
147	C4orf49		735	47	0	0	0	0	1	0	1	1	1	2.064575e-02	NaN	NaN	2.064575e-02	1
148	C1orf92	chromosome 1 open reading frame 92	1736	702	0	0	1	0	0	1	2	2	2	1.416536e-02	1	1.340000e-01	2.069171e-02	1
149	RLTPR	RGD motif, leucine rich repeats, tropomodulin domain and proline-rich containing	4473	29	0	0	0	1	0	0	1	1	1	2.070809e-02	NaN	NaN	2.070809e-02	1
150	IREB2	iron-responsive element binding protein 2	2976	104	0	0	2	0	1	0	3	3	3	3.053069e-03	1	7.700000e-01	2.073525e-02	1
151	PPP6C	protein phosphatase 6, catalytic subunit	1057	453	0	0	1	1	0	0	2	2	2	3.072594e-03	1	4.800000e-01	2.084827e-02	1
152	HERC4	hect domain and RLD 4	3270	64	0	0	1	0	1	0	2	2	2	3.075155e-03	1	7.860000e-01	2.086308e-02	1
153	RALGAPB	Ral GTPase activating protein, beta subunit (non-catalytic)	4601	12	0	0	0	1	1	0	2	2	2	3.136075e-03	1	3.210000e-01	2.121487e-02	1
154	SLURP1	secreted LY6/PLAUR domain containing 1	322	115	0	0	0	0	1	0	1	1	1	2.123547e-02	NaN	NaN	2.123547e-02	1
155	CSF1R	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog	3005	76	0	0	0	0	1	0	1	1	1	2.123667e-02	NaN	NaN	2.123667e-02	1
156	GLI2	GLI-Kruppel family member GLI2	4811	32	0	0	0	1	0	0	1	1	1	2.204793e-02	NaN	NaN	2.204793e-02	1
157	SOX2	SRY (sex determining region Y)-box 2	954	44	0	0	0	0	0	1	1	1	1	2.227455e-02	NaN	NaN	2.227455e-02	1
158	SELT		610	28	0	0	0	1	0	0	1	1	1	2.232578e-02	NaN	NaN	2.232578e-02	1
159	FAM71A	family with sequence similarity 71, member A	1785	367	0	0	2	0	0	0	2	2	2	3.375328e-03	1	7.710000e-01	2.258521e-02	1
160	C6orf81	chromosome 6 open reading frame 81	1128	113	0	0	2	0	0	0	2	2	2	3.378995e-03	1	9.470000e-01	2.260607e-02	1
161	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	2335	76	0	0	0	0	0	1	1	1	1	2.269626e-02	NaN	NaN	2.269626e-02	1
162	GAGE12J	G antigen 12J	372	5	0	0	0	1	0	0	1	1	1	2.278422e-02	NaN	NaN	2.278422e-02	1
163	TMEM216	transmembrane protein 216	467	76	0	0	1	0	0	0	1	1	1	2.298575e-02	NaN	NaN	2.298575e-02	1
164	CLCN4	chloride channel 4	2327	102	0	0	0	0	1	0	1	1	1	2.313617e-02	NaN	NaN	2.313617e-02	1
165	HOXD9	homeobox D9	1065	33	0	0	2	0	0	0	2	2	2	3.492951e-03	1	1	2.325260e-02	1
166	RBM15B	RNA binding motif protein 15B	2677	92	0	0	0	0	0	1	1	1	1	2.339512e-02	NaN	NaN	2.339512e-02	1
167	ZNF736	zinc finger protein 736	1296	54	0	0	1	0	0	0	1	1	1	2.397122e-02	NaN	NaN	2.397122e-02	1
168	BTRC	beta-transducin repeat containing	1874	133	0	0	1	1	0	0	2	2	2	3.623623e-03	1	3.600000e-01	2.398940e-02	1
169	IL32	interleukin 32	597	197	0	0	0	0	0	1	1	1	1	2.421062e-02	NaN	NaN	2.421062e-02	1
170	SCN4A	sodium channel, voltage-gated, type IV, alpha subunit	5605	8	0	0	0	1	0	0	1	1	1	2.433948e-02	NaN	NaN	2.433948e-02	1
171	DNAJB8	DnaJ (Hsp40) homolog, subfamily B, member 8	699	354	0	0	1	0	0	0	1	1	1	2.437352e-02	NaN	NaN	2.437352e-02	1
172	WDR90	WD repeat domain 90	5410	70	0	0	0	0	1	0	1	1	1	2.439327e-02	NaN	NaN	2.439327e-02	1
173	BPHL	biphenyl hydrolase-like (serine hydrolase; breast epithelial mucin-associated antigen)	902	344	0	0	0	0	1	0	1	1	1	2.468154e-02	NaN	NaN	2.468154e-02	1
174	UGT2B15	UDP glucuronosyltransferase 2 family, polypeptide B15	3232	5	0	0	2	0	0	1	3	3	3	9.413670e-02	1	3.800000e-02	2.478387e-02	1
175	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	1596	87	0	0	0	0	0	1	1	1	1	2.499269e-02	NaN	NaN	2.499269e-02	1
176	ACCN4	amiloride-sensitive cation channel 4, pituitary	2037	196	0	0	2	0	0	0	2	2	2	1.983652e-02	1	3.100000e-02	2.502445e-02	1
177	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	1148	372	0	0	1	0	0	1	2	2	2	8.969946e-03	1	3.440000e-01	2.509453e-02	1
