rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
19	NAT10	N-acetyltransferase 10	3190	23	0	0	3	0	1	0	4	4	2	8.217189e-03	1.000000e-04	1.278000e-02	1.233553e-05	1.186743e-02
20	SPIN2A	spindlin family, member 2A	781	212	0	0	3	0	0	0	3	3	1	1.222793e-03	1.000000e-03	2.778500e-01	1.787036e-05	1.633261e-02
21	DEK	DEK oncogene (DNA binding)	1168	12	0	0	5	0	0	0	5	5	2	2.885026e-03	2.833333e-04	1	2.213328e-05	1.926544e-02
22	FANK1	fibronectin type III and ankyrin repeat domains 1	1078	414	0	0	0	4	0	0	4	4	1	9.603312e-04	1.600000e-03	9.990500e-01	2.402619e-05	1.996249e-02
23	ANKRD11	ankyrin repeat domain 11	8036	68	0	3	7	0	0	0	7	7	5	1.471836e-02	9.000000e-05	6.389400e-01	2.710626e-05	2.154240e-02
24	C22orf43	chromosome 22 open reading frame 43	734	344	0	0	3	0	0	0	3	3	1	2.614392e-03	1.000000e-03	9.680000e-01	3.622105e-05	2.758685e-02
25	ATXN3	ataxin 3	1128	281	0	0	0	0	0	3	3	3	1	3.085226e-03	1.000000e-03	9.857000e-01	4.223330e-05	3.087930e-02
26	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2	1649	1	0	2	0	0	5	0	5	5	1	6.472072e-02	4.000000e-05	9.389800e-01	4.414329e-05	3.103443e-02
27	KRTAP10-10	keratin associated protein 10-10	758	8	0	2	5	0	0	0	5	5	1	2.282923e-03	8.500000e-04	7.011500e-01	5.081172e-05	3.439953e-02
28	ZNF680	zinc finger protein 680	1726	15	0	0	3	0	0	0	3	3	1	3.286204e-04	9.550000e-02	1.963000e-01	5.830711e-05	3.690977e-02
29	RAC1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	660	132	0	0	3	0	1	0	4	4	3	2.744371e-04	2.300000e-02	3.100000e-01	5.855810e-05	3.690977e-02
30	NBPF10	neuroblastoma breakpoint family, member 10	10994	3	0	0	7	0	0	0	7	7	2	4.792961e-01	1.000000e-05	1	6.349889e-05	3.868987e-02
31	FAM8A1	family with sequence similarity 8, member A1	1258	270	0	0	0	3	0	0	3	3	1	1.873382e-03	4.900000e-03	4.553000e-01	7.356295e-05	4.337604e-02
32	PSMD11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	1321	274	0	0	4	0	0	0	4	4	1	5.578137e-04	4.300000e-03	6.062000e-01	7.910591e-05	4.518678e-02
33	KRTAP1-1	keratin associated protein 1-1	536	687	0	0	3	0	0	0	3	3	1	6.448659e-03	1.000000e-03	8.686667e-01	8.352069e-05	4.626287e-02
34	OPLAH	5-oxoprolinase (ATP-hydrolysing)	3975	34	0	2	4	0	0	0	4	4	2	2.176172e-02	3.600000e-04	8.156800e-01	9.994119e-05	5.373015e-02
35	FAM101B	family with sequence similarity 101, member B	440	255	0	0	3	1	0	0	4	4	3	1.843953e-04	4.600000e-02	9.820000e-01	1.161152e-04	6.057330e-02
36	MUC2	mucin 2, oligomeric mucus/gel-forming	8640	1	0	9	15	0	0	2	17	16	12	9.503315e-01	1.000000e-05	9.929100e-01	1.193984e-04	6.057330e-02
37	HTT	huntingtin	9693	18	0	0	1	0	0	2	3	3	3	6.113440e-03	1.600000e-03	7.726000e-01	1.226113e-04	6.057330e-02
38	EZH2	enhancer of zeste homolog 2 (Drosophila)	2332	3	0	0	4	0	0	0	4	4	2	1.257528e-01	1.000000e-04	1.151500e-01	1.544719e-04	7.430506e-02
39	PABPC3	poly(A) binding protein, cytoplasmic 3	1898	23	0	1	2	0	0	2	4	4	3	1.493460e-03	8.400000e-03	9.523000e-01	1.625369e-04	7.617981e-02
40	CUX1	cut-like homeobox 1	5497	12	0	0	2	1	2	0	5	5	5	5.793881e-05	1	2.280000e-01	1.816802e-04	8.302332e-02
41	INO80E	INO80 complex subunit E	2128	21	0	0	0	0	0	2	2	2	1	1.275089e-03	1.220000e-02	9.807000e-01	1.905996e-04	8.497489e-02
42	DLC1	deleted in liver cancer 1	4732	18	0	0	2	0	0	1	3	3	2	1.716071e-02	2.580000e-03	1.194600e-01	2.054633e-04	8.942055e-02
43	STAB1	stabilin 1	7991	18	0	0	6	0	1	0	7	7	7	3.237485e-04	1	4.700000e-02	2.615675e-04	1.111905e-01
44	NOTCH1	Notch homolog 1, translocation-associated (Drosophila)	7800	45	0	1	1	3	1	0	5	5	5	2.318875e-05	1	9.070000e-01	2.706554e-04	1.124389e-01
45	AHDC1	AT hook, DNA binding motif, containing 1	4820	207	0	2	2	0	0	2	4	4	3	4.041426e-03	7.000000e-03	9.634000e-01	3.624399e-04	1.472231e-01
46	EPAS1	endothelial PAS domain protein 1	2673	120	0	0	5	0	0	0	5	5	4	1.092486e-03	2.200000e-02	8.030000e-01	3.712002e-04	1.475037e-01
47	GFRA4	GDNF family receptor alpha 4	916	31	0	0	1	0	0	1	2	2	2	3.905700e-04	NaN	NaN	3.905700e-04	1.518985e-01
48	PIK3CD	phosphoinositide-3-kinase, catalytic, delta polypeptide	3223	13	0	0	3	0	1	0	4	4	3	9.667941e-03	3.700000e-03	4.081000e-01	4.118972e-04	1.551097e-01
49	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	2697	19	0	0	5	0	0	0	5	5	3	7.424079e-02	5.000000e-04	9.992333e-01	4.157983e-04	1.551097e-01
50	KIAA0430	KIAA0430	5336	66	0	0	1	0	2	0	3	3	3	4.102789e-05	1	5.120000e-01	4.554612e-04	1.629091e-01
51	MTIF3	mitochondrial translational initiation factor 3	875	254	0	0	3	0	0	0	3	3	2	1.426894e-03	2.000000e-02	9.360000e-01	4.733926e-04	1.629091e-01
52	BTN2A2	butyrophilin, subfamily 2, member A2	1600	13	0	0	3	0	0	0	3	3	2	8.141677e-03	5.100000e-03	7.851000e-01	4.768521e-04	1.629091e-01
53	C17orf64	chromosome 17 open reading frame 64	733	120	0	0	2	1	0	0	3	3	3	1.061457e-04	1	3.840000e-01	4.773590e-04	1.629091e-01
54	RUNX2	runt-related transcription factor 2	1629	2	0	2	4	0	0	0	4	4	2	4.359042e-01	1.000000e-04	7.035900e-01	4.812676e-04	1.629091e-01
55	SSBP3	single stranded DNA binding protein 3	1235	1000	0	0	3	0	0	0	3	3	1	4.580562e-02	1.000000e-03	7.671700e-01	5.034543e-04	1.673208e-01
56	GSX2	GS homeobox 2	921	53	0	0	3	0	0	1	4	4	4	6.188334e-04	7.700000e-02	9.370000e-01	5.218468e-04	1.703364e-01
57	SP4	Sp4 transcription factor	2375	0	0	0	4	0	0	0	4	4	1	5.003879e-01	1.000000e-04	9.722000e-01	5.455585e-04	1.749520e-01
58	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	1094	387	0	0	6	0	0	0	6	5	5	9.387997e-04	5.100000e-02	9.670000e-01	5.613301e-04	1.754134e-01
59	RBM3	RNA binding motif (RNP1, RRM) protein 3	498	228	0	0	1	0	2	0	3	3	2	5.487006e-04	8.600000e-02	2.050000e-01	5.661901e-04	1.754134e-01
60	ZNF814	zinc finger protein 814	2576	5	0	2	4	0	0	1	5	5	2	3.619812e-01	1.400000e-04	7.304000e-01	5.875518e-04	1.789977e-01
61	TTC38	tetratricopeptide repeat domain 38	1464	28	0	0	3	1	0	0	4	4	4	6.475418e-05	1	5.390000e-01	6.893026e-04	2.065535e-01
62	ZNF236	zinc finger protein 236	5658	28	0	0	1	0	2	0	3	3	3	1.876128e-03	1	1.700000e-02	7.520480e-04	2.217207e-01
63	INTS4	integrator complex subunit 4	2982	93	0	0	3	0	0	0	3	3	2	1.004500e-02	7.400000e-03	1.900000e-01	8.285959e-04	2.404112e-01
64	PACS2	phosphofurin acidic cluster sorting protein 2	2774	27	0	0	2	1	0	0	3	3	3	1.031158e-04	1	7.030000e-01	1.049683e-03	2.997994e-01
65	OR6K6	olfactory receptor, family 6, subfamily K, member 6	1032	17	0	0	2	0	0	0	2	2	1	1.146097e-02	1.000000e-02	8.325000e-01	1.154576e-03	3.246845e-01
66	NKD2	naked cuticle homolog 2 (Drosophila)	1394	224	0	0	0	0	0	2	2	2	1	1.204787e-02	1.035000e-02	5.695000e-02	1.207683e-03	3.344733e-01
67	SELPLG	selectin P ligand	1217	60	0	0	3	0	0	0	3	2	3	1.194990e-01	1.375000e-02	2.285000e-02	1.252658e-03	3.417514e-01
68	CLCC1	chloride channel CLIC-like 1	1942	61	0	0	2	0	0	0	2	2	1	1.441544e-02	1.000000e-02	1.643000e-01	1.419146e-03	3.814789e-01
69	C20orf151	chromosome 20 open reading frame 151	2047	50	0	1	2	1	0	0	3	3	3	1.517046e-04	1	9.540000e-01	1.485730e-03	3.935893e-01
70	NHS	Nance-Horan syndrome (congenital cataracts and dental anomalies)	5024	2	0	0	2	1	0	0	3	3	2	2.563637e-02	1.110000e-02	4.808000e-01	1.727356e-03	4.466195e-01
71	RFC3	replication factor C (activator 1) 3, 38kDa	1144	673	0	0	3	0	0	0	3	3	2	1.442521e-02	1.230000e-02	7.464000e-01	1.734777e-03	4.466195e-01
72	TCHH	trichohyalin	5836	35	0	1	4	0	0	1	5	5	4	2.370545e-02	6.900000e-03	9.500000e-01	1.875776e-03	4.760654e-01
73	MFF	mitochondrial fission factor	1061	37	0	1	3	0	0	0	3	3	2	1.622225e-02	1.080000e-02	6.130000e-01	1.913281e-03	4.760654e-01
74	SPIN2B	spindlin family, member 2B	784	212	0	0	2	0	0	0	2	2	1	1.704219e-02	1.190000e-02	4.623000e-01	1.927285e-03	4.760654e-01
75	APBA3	amyloid beta (A4) precursor protein-binding, family A, member 3 (X11-like 2)	1768	170	0	0	2	0	0	0	2	2	2	2.168266e-02	1	1.000000e-02	2.046065e-03	4.986670e-01
76	COL15A1	collagen, type XV, alpha 1	4331	1	0	0	3	0	1	0	4	4	3	5.806141e-02	2.900000e-03	7.591000e-01	2.126954e-03	5.099252e-01
77	C6orf27	chromosome 6 open reading frame 27	3191	23	0	0	3	0	0	0	3	3	2	9.158198e-02	7.500000e-03	1.926000e-01	2.148052e-03	5.099252e-01
78	FAM32A	family with sequence similarity 32, member A	353	6	0	0	2	0	0	0	2	2	1	3.637839e-03	6.100000e-02	9.970000e-01	2.210833e-03	5.181003e-01
79	ZC3H11A	zinc finger CCCH-type containing 11A	2493	22	0	0	3	0	0	0	3	3	2	1.020885e-01	6.600000e-03	5.250000e-02	2.282094e-03	5.280304e-01
80	CRB2	crumbs homolog 2 (Drosophila)	3908	19	0	0	6	0	0	0	6	6	6	3.546165e-04	1	4.790000e-01	2.341189e-03	5.349324e-01
81	CRYGB	crystallin, gamma B	540	703	0	0	2	0	0	0	2	2	1	2.689889e-02	1.000000e-02	9.992000e-01	2.480304e-03	5.597219e-01
82	GAS2L2	growth arrest-specific 2 like 2	2665	1	0	0	3	0	0	0	3	3	1	2.924753e-01	1.000000e-03	4.776000e-01	2.672385e-03	5.957138e-01
83	MIER2	mesoderm induction early response 1, family member 2	1692	62	0	0	4	0	0	0	4	4	3	1.042951e-02	2.900000e-02	6.640000e-01	2.753428e-03	6.036656e-01
84	ABL2	v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene)	3752	57	0	0	2	0	0	0	2	2	1	3.050089e-02	1.000000e-02	9.882000e-01	2.774108e-03	6.036656e-01
85	UNC93A	unc-93 homolog A (C. elegans)	1402	49	0	0	2	0	0	0	2	2	1	3.092496e-02	1.000000e-02	9.867000e-01	2.808407e-03	6.039397e-01
86	DDHD1	DDHD domain containing 1	2776	22	0	0	1	0	1	0	2	2	2	2.165665e-02	1	1.000000e-02	3.244949e-03	6.897025e-01
87	LTBP3	latent transforming growth factor beta binding protein 3	4020	35	0	1	1	0	0	3	4	4	3	2.512600e-02	1.210000e-02	8.767000e-01	3.288623e-03	6.905245e-01
88	ILDR2	immunoglobulin-like domain containing receptor 2	1958	87	0	0	3	1	0	0	4	4	4	7.553100e-04	1	3.360000e-01	3.324370e-03	6.905245e-01
89	SMYD2	SET and MYND domain containing 2	1348	32	0	0	0	0	1	0	1	1	1	3.811971e-03	NaN	NaN	3.811971e-03	7.829104e-01
90	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	25533	4	0	3	7	0	1	2	10	9	10	2.354298e-02	1.600000e-02	5.190000e-01	3.897131e-03	7.881092e-01
91	UBR4	ubiquitin protein ligase E3 component n-recognin 4	15974	4	0	0	1	1	0	0	2	2	2	3.196733e-02	1	1.000000e-02	3.923515e-03	7.881092e-01
92	AKAP13	A kinase (PRKA) anchor protein 13	8656	12	0	0	2	0	2	0	4	4	4	3.236823e-03	1	9.400000e-02	4.140766e-03	8.145097e-01
93	LHCGR	luteinizing hormone/choriogonadotropin receptor	2145	175	0	0	3	0	0	0	3	3	2	8.338845e-02	5.800000e-03	8.646000e-01	4.175929e-03	8.145097e-01
94	HIST1H2BJ	histone cluster 1, H2bj	778	382	0	0	2	0	0	0	2	2	1	4.902909e-02	1.080000e-02	6.760000e-02	4.226558e-03	8.145097e-01
95	ORC3L	origin recognition complex, subunit 3-like (yeast)	2254	38	0	0	0	0	1	0	1	1	1	4.233187e-03	NaN	NaN	4.233187e-03	8.145097e-01
96	OTOP1	otopetrin 1	1861	47	0	0	0	1	0	0	1	1	1	4.310367e-03	NaN	NaN	4.310367e-03	8.207208e-01
97	ATRX	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	7615	2	0	0	3	0	0	0	3	3	2	1.951401e-01	2.600000e-03	8.288000e-01	4.356373e-03	8.209293e-01
98	PANX2	pannexin 2	2042	256	0	0	1	0	0	1	2	2	1	5.173341e-02	1.000000e-02	9.901000e-01	4.431909e-03	8.266414e-01
99	DPP3	dipeptidyl-peptidase 3	2285	9	0	2	1	1	0	1	3	3	3	5.361680e-04	1	6.630000e-01	4.574083e-03	8.445421e-01
100	MYEOV	myeloma overexpressed gene (in a subset of t(11;14) positive multiple myelomas)	950	267	0	0	2	0	0	0	2	2	1	5.437142e-02	1.000000e-02	9.999000e-01	4.630861e-03	8.464751e-01
101	PTMA	prothymosin, alpha	352	54	0	0	2	0	0	0	2	2	2	3.619717e-03	1	1.160000e-01	4.679555e-03	8.469067e-01
102	ZNRF3	zinc and ring finger 3	2541	14	0	0	6	0	0	0	6	6	5	1.212487e-02	4.300000e-02	9.660000e-01	4.736144e-03	8.487448e-01
103	MAPK7	mitogen-activated protein kinase 7	2475	18	0	0	3	0	0	0	3	3	2	3.799958e-02	3.160000e-02	4.131000e-01	4.827782e-03	8.560350e-01
104	PPID	peptidylprolyl isomerase D (cyclophilin D)	1149	8	0	0	0	0	2	0	2	2	2	7.020911e-03	1	5.900000e-02	4.870488e-03	8.560350e-01
105	KRTAP4-8	keratin associated protein 4-8	560	34	0	0	2	0	0	0	2	2	1	6.046109e-02	1.000000e-02	8.700000e-01	5.085337e-03	8.852846e-01
106	PSCA	prostate stem cell antigen	355	10	0	0	2	0	0	0	2	2	2	1.383701e-03	1	3.030000e-01	5.177991e-03	8.929104e-01
107	TAS1R3	taste receptor, type 1, member 3	2578	140	0	1	4	0	0	1	5	5	5	1.189227e-03	1	4.790000e-01	5.502220e-03	9.399539e-01
108	PTPRO	protein tyrosine phosphatase, receptor type, O	3755	14	0	0	1	0	0	3	4	2	4	8.651871e-02	7.100000e-03	3.184000e-01	5.728029e-03	9.533177e-01
109	CCDC151	coiled-coil domain containing 151	2043	19	0	0	1	0	1	0	2	2	2	3.449230e-03	1	1.580000e-01	5.736363e-03	9.533177e-01
110	PDLIM1	PDZ and LIM domain 1 (elfin)	1014	578	0	0	1	0	2	0	3	3	2	1.253424e-02	5.600000e-02	7.010000e-01	5.799029e-03	9.533177e-01
111	MAFA	v-maf musculoaponeurotic fibrosarcoma oncogene homolog A (avian)	1062	40	0	0	1	0	0	1	2	2	2	1.374628e-03	1	3.810000e-01	5.812766e-03	9.533177e-01
112	CHD4	chromodomain helicase DNA binding protein 4	5895	3	0	0	4	0	0	0	4	4	3	2.245480e-01	3.200000e-03	9.997000e-01	5.919638e-03	9.533177e-01
113	LTB4R	leukotriene B4 receptor	1642	132	0	0	2	0	0	0	2	2	1	7.215697e-02	1.000000e-02	7.353000e-01	5.941464e-03	9.533177e-01
114	ADSS	adenylosuccinate synthase	1419	39	0	0	3	0	0	0	3	3	3	1.540936e-03	1	1.860000e-01	5.960775e-03	9.533177e-01
115	ZNF799	zinc finger protein 799	1944	29	0	0	4	0	0	0	4	3	3	9.991042e-02	1.520000e-02	2.158000e-01	5.997677e-03	9.533177e-01
116	LIPE	lipase, hormone-sensitive	3268	61	0	1	3	0	0	0	3	3	3	9.507322e-02	1	2.800000e-03	6.290890e-03	9.913033e-01
117	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	1594	12	0	0	0	1	0	0	1	1	1	6.622517e-03	NaN	NaN	6.622517e-03	1
118	ARHGAP30	Rho GTPase activating protein 30	3574	16	0	0	0	1	0	1	2	2	2	1.429674e-03	1	5.120000e-01	6.641427e-03	1
119	MKNK2	MAP kinase interacting serine/threonine kinase 2	1543	31	0	0	0	2	0	0	2	2	2	8.208089e-04	1	9.610000e-01	6.652837e-03	1
120	CNNM1	cyclin M1	2896	26	0	0	4	1	0	0	5	5	5	8.340298e-04	1	5.930000e-01	6.746668e-03	1
121	TRPM5	transient receptor potential cation channel, subfamily M, member 5	3592	31	0	0	2	1	0	0	3	3	3	2.464604e-03	1	3.300000e-01	6.861771e-03	1
122	TREX1	three prime repair exonuclease 1	1759	66	0	0	2	0	0	0	2	2	2	2.194210e-02	1	2.700000e-02	6.900309e-03	1
123	C16orf62	chromosome 16 open reading frame 62	3014	51	0	0	2	0	0	0	2	2	1	8.721249e-02	1.000000e-02	9.916000e-01	7.015877e-03	1
124	ASXL2	additional sex combs like 2 (Drosophila)	4352	14	0	0	2	0	1	0	3	3	3	3.755757e-03	1	2.330000e-01	7.063207e-03	1
125	DEPDC5	DEP domain containing 5	4971	124	0	1	3	0	0	0	3	3	2	1.017798e-01	8.900000e-03	6.155000e-01	7.252743e-03	1
126	CCDC64	coiled-coil domain containing 64	1756	32	0	0	4	1	0	0	5	5	5	9.203630e-04	1	9.960000e-01	7.354384e-03	1
127	WDR63	WD repeat domain 63	2764	27	0	1	1	1	0	0	2	2	1	9.382929e-02	1.000000e-02	2.820500e-01	7.479553e-03	1
128	FSIP2	fibrous sheath interacting protein 2	21081	1	0	0	1	0	1	0	2	2	2	2.962979e-02	1	1.240000e-02	7.506974e-03	1
129	PRAMEF4	PRAME family member 4	1449	15	0	0	2	0	0	0	2	2	1	9.466171e-02	1.000000e-02	9.989000e-01	7.537549e-03	1
130	PHF21B	PHD finger protein 21B	1648	39	0	0	1	1	0	0	2	2	2	5.945244e-03	1	1.200000e-01	7.652375e-03	1
131	KIF7	kinesin family member 7	4104	50	0	0	2	1	0	0	3	3	3	1.473071e-03	1	4.500000e-01	7.848152e-03	1
132	SRRM2	serine/arginine repetitive matrix 2	8315	0	0	3	3	0	0	0	3	3	1	9.982611e-01	1.000000e-03	4.951500e-01	7.895742e-03	1
133	CMTM8	CKLF-like MARVEL transmembrane domain containing 8	534	484	0	0	2	0	0	0	2	2	1	1.016448e-01	1.000000e-02	9.916000e-01	8.021238e-03	1
134	PALM2	paralemmin 2	1272	53	0	0	0	0	1	0	1	1	1	8.054241e-03	NaN	NaN	8.054241e-03	1
135	ADAM21	ADAM metallopeptidase domain 21	2169	33	0	0	2	0	0	0	2	2	2	1.488938e-02	1	6.900000e-02	8.096433e-03	1
136	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	6071	5	0	0	0	1	1	0	2	2	2	1.089234e-03	1	5.730000e-01	8.520296e-03	1
137	COX7A2	cytochrome c oxidase subunit VIIa polypeptide 2 (liver)	362	41	0	0	0	0	1	0	1	1	1	8.533654e-03	NaN	NaN	8.533654e-03	1
138	DGKZ	diacylglycerol kinase, zeta 104kDa	3923	47	0	1	3	0	0	0	3	3	3	1.423941e-02	1	3.700000e-02	8.569393e-03	1
139	CPSF6	cleavage and polyadenylation specific factor 6, 68kDa	1692	6	0	0	1	0	0	1	2	2	2	1.101263e-03	1	4.040000e-01	8.602291e-03	1
140	OR1S2	olfactory receptor, family 1, subfamily S, member 2	977	140	0	0	2	0	0	0	2	2	1	1.111372e-01	1.000000e-02	8.149000e-01	8.671099e-03	1
141	PNPLA6	patatin-like phospholipase domain containing 6	4263	34	0	0	4	1	0	0	5	5	5	1.118918e-03	1	9.370000e-01	8.722409e-03	1
142	ANXA8L2	annexin A8-like 2	1028	19	0	0	1	0	0	0	1	1	1	8.823529e-03	NaN	NaN	8.823529e-03	1
143	RPL19	ribosomal protein L19	615	130	0	0	2	0	0	0	2	2	1	2.647145e-02	4.400000e-02	1.550000e-01	9.032886e-03	1
144	ARRB2	arrestin, beta 2	1286	5	0	0	2	0	0	0	2	2	1	1.166606e-01	1.000000e-02	2.384000e-01	9.045465e-03	1
145	IL34	interleukin 34	749	279	0	0	2	1	0	0	3	3	3	1.198072e-03	1	8.620000e-01	9.257551e-03	1
146	KIAA0020	KIAA0020	2015	66	0	0	2	0	0	0	2	2	1	1.215289e-01	1.000000e-02	8.311000e-01	9.373247e-03	1
147	CD53	CD53 molecule	688	50	0	0	0	1	0	0	1	1	1	9.417151e-03	NaN	NaN	9.417151e-03	1
148	CPT1A	carnitine palmitoyltransferase 1A (liver)	2434	52	0	1	0	0	1	0	1	1	1	9.557536e-03	NaN	NaN	9.557536e-03	1
149	C7orf46	chromosome 7 open reading frame 46	923	30	0	0	0	1	0	0	1	1	1	9.590474e-03	NaN	NaN	9.590474e-03	1
150	PCP4L1	Purkinje cell protein 4 like 1	215	3	0	0	2	0	0	0	2	2	1	2.506513e-02	5.000000e-02	6.960000e-01	9.627528e-03	1
151	STARD8	StAR-related lipid transfer (START) domain containing 8	3368	28	0	0	2	0	0	0	2	2	1	1.270274e-01	1.000000e-02	1.000000e-02	9.741125e-03	1
152	BCAN	brevican	2860	30	0	0	1	1	0	0	2	2	2	1.282932e-03	1	6.140000e-01	9.825473e-03	1
153	C11orf82	chromosome 11 open reading frame 82	3179	13	0	0	2	0	0	0	2	2	2	1.310874e-01	1	1.000000e-02	1.001123e-02	1
154	ZNF628	zinc finger protein 628	3172	219	0	0	3	0	0	0	3	3	3	3.872208e-03	1	3.410000e-01	1.022840e-02	1
155	EMR1	egf-like module containing, mucin-like, hormone receptor-like 1	2743	76	0	0	3	0	0	0	3	3	3	1.458086e-02	1	6.800000e-02	1.078957e-02	1
156	SQRDL	sulfide quinone reductase-like (yeast)	1389	17	0	0	0	0	1	0	1	1	1	1.083350e-02	NaN	NaN	1.083350e-02	1
157	KLHDC3	kelch domain containing 3	1799	10	0	0	1	1	0	0	2	2	2	1.447210e-03	1	7.120000e-01	1.090924e-02	1
158	MLL4	myeloid/lymphoid or mixed-lineage leukemia 2	8293	2	0	0	3	2	0	1	6	6	6	1.464756e-03	1	9.120000e-01	1.102385e-02	1
159	CCDC159	coiled-coil domain containing 159	941	273	0	0	2	0	0	0	2	2	1	4.620190e-02	3.000000e-02	8.860000e-01	1.111323e-02	1
160	TMEM86B	transmembrane protein 86B	935	54	0	0	1	1	0	0	2	2	2	1.199836e-02	1	1.220000e-01	1.133007e-02	1
161	KIAA0947	KIAA0947	6873	5	0	1	2	1	0	0	3	3	3	3.393220e-02	1	3.200000e-02	1.142842e-02	1
162	FAM173A	family with sequence similarity 173, member A	728	11	0	0	2	0	0	0	2	2	2	1.061424e-02	1	1.310000e-01	1.143816e-02	1
163	PLCB2	phospholipase C, beta 2	3682	17	0	0	0	1	0	0	1	1	1	1.228112e-02	NaN	NaN	1.228112e-02	1
164	SIGMAR1	sigma non-opioid intracellular receptor 1	686	72	0	0	1	1	0	0	2	2	2	8.849264e-03	1	1.730000e-01	1.230899e-02	1
165	KDM2B	lysine (K)-specific demethylase 2B	4184	12	0	0	0	0	1	0	1	1	1	1.244889e-02	NaN	NaN	1.244889e-02	1
166	COPG	coatomer protein complex, subunit gamma	2719	9	0	0	2	0	1	0	3	3	3	4.422296e-03	1	9.700000e-02	1.275468e-02	1
