rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
27	SP100	SP100 nuclear antigen	3318	144	0	1	5	1	1	1	8	8	8	6.515678e-05	1	9.760000e-01	6.931843e-04	4.686953e-01
28	TM9SF1	transmembrane 9 superfamily member 1	1882	113	0	0	3	0	0	2	5	3	5	1.292756e-02	1.830000e-02	1.763000e-01	7.994281e-04	5.212271e-01
29	CDC20	cell division cycle 20 homolog (S. cerevisiae)	1542	87	0	0	2	0	1	1	4	4	4	1.037913e-04	1	6.990000e-01	1.055882e-03	6.416260e-01
30	ZNF232	zinc finger protein 232	1349	134	0	0	1	2	0	0	3	3	3	6.933043e-03	1	6.000000e-03	1.083154e-03	6.416260e-01
31	CTSL1	cathepsin L1	1030	91	0	0	3	0	0	1	4	4	4	1.594452e-04	1	6.310000e-01	1.089527e-03	6.416260e-01
32	TP53TG5	TP53 target 5	893	54	0	0	2	1	0	0	3	3	2	1.053829e-02	9.400000e-03	5.455000e-01	1.166469e-03	6.654704e-01
33	KDM2A	lysine (K)-specific demethylase 2A	3569	29	0	0	5	0	0	0	5	5	5	4.680542e-04	1	2.370000e-01	1.290114e-03	7.137066e-01
34	BCORL1	BCL6 co-repressor-like 1	5410	15	0	0	8	0	0	1	9	9	9	3.962555e-04	1	2.800000e-01	1.349565e-03	7.246369e-01
35	TOP2A	topoisomerase (DNA) II alpha 170kDa	4732	56	0	1	4	0	0	4	8	8	8	1.428459e-04	1	6.300000e-01	1.407567e-03	7.341870e-01
36	PODN	podocan	2028	92	0	0	5	0	0	1	6	6	6	1.711934e-04	1	7.960000e-01	1.655905e-03	7.880503e-01
37	ZC3H6	zinc finger CCCH-type containing 6	3614	152	0	1	4	0	1	0	5	5	5	3.131665e-04	1	5.380000e-01	1.721864e-03	7.880503e-01
38	EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	2226	57	0	1	5	1	1	0	7	7	7	3.375008e-04	1	3.410000e-01	1.754356e-03	7.880503e-01
39	UGT1A9	UDP glucuronosyltransferase 1 family, polypeptide A9	7237	53	0	1	2	1	0	0	3	3	3	7.056309e-02	3.900000e-03	7.138000e-01	1.822470e-03	7.880503e-01
40	ATP6V1C2	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2	1434	169	0	0	3	0	0	0	3	3	2	2.425577e-02	7.400000e-03	9.357000e-01	1.831892e-03	7.880503e-01
41	ACTN2	actinin, alpha 2	2765	62	0	1	6	1	0	0	7	7	6	4.441575e-03	4.400000e-02	2.120000e-01	1.864456e-03	7.880503e-01
42	SMG6	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	4334	11	0	0	2	2	0	0	4	4	3	1.505490e-02	1.280000e-02	5.838000e-01	1.866885e-03	7.880503e-01
43	NADK	NAD kinase	1385	74	0	0	0	0	0	2	2	2	1	1.966307e-02	1.000000e-02	9.116000e-01	1.874713e-03	7.880503e-01
44	CYP11B1	cytochrome P450, family 11, subfamily B, polypeptide 1	1546	63	0	0	7	0	0	0	7	7	7	1.995180e-04	1	7.090000e-01	1.899332e-03	7.880503e-01
45	HYDIN	hydrocephalus inducing homolog (mouse)	15717	41	0	5	17	0	1	0	18	18	18	1.214178e-03	1	6.800000e-02	2.091285e-03	8.484112e-01
46	FAM171B	family with sequence similarity 171, member B	2509	178	0	1	7	1	0	1	9	9	9	2.548099e-04	1	7.320000e-01	2.363360e-03	9.379457e-01
47	C4orf23	chromosome 4 open reading frame 23	2318	75	0	0	2	0	1	0	3	3	3	2.181732e-03	1	1.040000e-01	2.457126e-03	9.492572e-01
48	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	3893	11	0	0	5	0	0	0	5	5	4	4.115695e-02	1.460000e-02	2.024000e-01	2.535814e-03	9.492572e-01
49	ACCN4	amiloride-sensitive cation channel 4, pituitary	2037	12	0	0	1	1	1	0	3	3	3	2.772209e-04	1	4.480000e-01	2.547853e-03	9.492572e-01
50	GPR1	G protein-coupled receptor 1	1072	308	0	0	3	1	0	0	4	4	4	2.253751e-03	1	1.240000e-01	2.731482e-03	9.857734e-01
51	RNF213	ring finger protein 213	16205	8	0	2	10	0	1	1	12	12	12	3.980379e-03	1	3.400000e-02	2.753859e-03	9.857734e-01
52	SPTB	spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	7192	183	0	3	10	0	0	3	13	13	13	3.326932e-04	1	4.720000e-01	2.996997e-03	1
53	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	6071	5	0	0	2	1	1	0	4	4	4	1.349663e-03	1	2.440000e-01	3.599529e-03	1
54	GLDC	glycine dehydrogenase (decarboxylating)	3159	38	0	0	2	0	0	1	3	3	3	7.101170e-03	1	4.200000e-02	3.677590e-03	1
55	MARCH4	membrane-associated ring finger (C3HC4) 4	1245	150	0	0	4	0	1	0	5	5	5	4.227880e-04	1	8.460000e-01	3.707276e-03	1
56	MOAP1	modulator of apoptosis 1	1564	7	0	0	2	0	0	1	3	3	3	1.695101e-03	1	2.570000e-01	3.937786e-03	1
57	F8	coagulation factor VIII, procoagulant component (hemophilia A)	7467	4	0	0	4	1	2	0	7	7	7	2.724563e-03	1	1.430000e-01	3.977295e-03	1
58	WDR33	WD repeat domain 33	4502	13	0	0	1	1	0	1	3	3	3	6.668964e-03	1	5.300000e-02	3.995989e-03	1
59	ACAD9	acyl-Coenzyme A dehydrogenase family, member 9	1934	11	0	0	1	0	0	1	2	2	2	1.163111e-02	1	1.600000e-02	4.035042e-03	1
60	L1CAM	L1 cell adhesion molecule	3882	20	0	2	6	1	1	0	8	8	8	9.134935e-04	1	5.080000e-01	4.179735e-03	1
61	TFDP1	transcription factor Dp-1	1277	36	0	1	2	1	0	0	3	3	3	2.570281e-03	1	1.420000e-01	4.290070e-03	1
62	CHML	choroideremia-like (Rab escort protein 2)	1971	50	0	1	2	1	0	1	4	4	4	1.095370e-03	1	3.340000e-01	4.346485e-03	1
63	LLGL2	lethal giant larvae homolog 2 (Drosophila)	3268	6	0	0	2	0	0	2	4	4	4	3.592611e-03	1	1.050000e-01	4.513366e-03	1
64	ACBD4	acyl-Coenzyme A binding domain containing 4	1092	59	0	0	0	1	0	2	3	3	3	7.770594e-04	1	6.160000e-01	4.638410e-03	1
65	NUP210	nucleoporin 210kDa	5822	53	0	2	5	1	0	0	6	6	6	5.547505e-04	1	9.980000e-01	4.713711e-03	1
66	DNAH1	dynein, axonemal, heavy chain 1	13108	9	0	1	2	0	2	1	5	5	5	5.645067e-04	1	7.890000e-01	4.786767e-03	1
67	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	1400	274	0	0	3	0	1	0	4	4	4	2.156740e-02	1	6.600000e-03	4.855402e-03	1
68	GEMIN7	gem (nuclear organelle) associated protein 7	509	40	0	0	2	0	0	0	2	2	2	3.234900e-02	1.800000e-02	9.990000e-01	4.919442e-03	1
69	FIGN	fidgetin	2284	18	0	0	3	0	0	0	3	3	2	1.052657e-01	5.700000e-03	9.799000e-01	5.051255e-03	1
70	SCAMP3	secretory carrier membrane protein 3	1627	76	0	0	3	1	0	0	4	4	4	6.122669e-04	1	7.130000e-01	5.142027e-03	1
71	STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	2628	190	0	1	3	0	0	1	4	4	4	1.438817e-02	1	3.300000e-02	5.506946e-03	1
72	HEATR1	HEAT repeat containing 1	6611	32	0	2	5	0	0	1	6	6	6	7.522108e-02	8.200000e-03	8.945000e-01	5.617562e-03	1
73	FOXJ2	forkhead box J2	1765	25	0	0	3	0	0	1	4	4	4	6.849576e-04	1	4.980000e-01	5.675664e-03	1
74	YSK4	yeast Sps1/Ste20-related kinase 4 (S. cerevisiae)	4025	19	0	0	9	1	0	0	10	10	10	6.889221e-04	1	8.950000e-01	5.704539e-03	1
75	GRIN2B	glutamate receptor, ionotropic, N-methyl D-aspartate 2B	4503	15	0	1	6	0	0	0	6	6	5	4.090770e-01	3.510000e-02	7.400000e-03	5.751895e-03	1
76	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4	909	19	0	0	1	0	0	1	2	2	2	7.124664e-04	1	1.690000e-01	5.875552e-03	1
77	DFNB31	deafness, autosomal recessive 31	2768	32	0	0	5	0	0	0	5	5	5	2.360502e-03	1	2.290000e-01	6.049148e-03	1
78	CALCOCO1	calcium binding and coiled-coil domain 1	2132	2	0	0	1	1	0	0	2	2	2	6.702028e-02	1	1.000000e-02	6.054533e-03	1
79	PCDHB4	protocadherin beta 4	2388	9	0	1	5	0	0	1	6	6	6	2.363580e-02	1	8.800000e-03	6.294002e-03	1
80	INSRR	insulin receptor-related receptor	4008	18	0	0	6	0	0	0	6	6	6	7.727645e-04	1	9.800000e-01	6.310037e-03	1
81	CDK17	cyclin-dependent kinase 17	1672	144	0	0	3	0	0	1	4	4	4	7.732855e-04	1	9.720000e-01	6.313770e-03	1
82	KCNK10	potassium channel, subfamily K, member 10	1749	0	1	2	3	0	1	0	4	4	4	4.337660e-01	7.400000e-03	5.670000e-02	6.367421e-03	1
83	IL8	interleukin 8	314	67	0	0	2	1	0	0	3	3	3	7.845566e-04	1	6.450000e-01	6.394444e-03	1
84	SH2D2A	SH2 domain protein 2A	1234	21	0	0	0	0	1	0	1	1	1	6.412728e-03	NaN	NaN	6.412728e-03	1
85	SLC4A4	solute carrier family 4, sodium bicarbonate cotransporter, member 4	3600	5	0	0	3	1	1	0	5	5	5	2.119082e-03	1	3.700000e-01	6.511943e-03	1
86	SETD2	SET domain containing 2	7777	1	0	0	4	2	1	0	7	7	7	3.285575e-03	1	2.320000e-01	6.516700e-03	1
87	OR4C12	olfactory receptor, family 4, subfamily C, member 12	934	29	0	0	3	0	0	0	3	3	3	4.496667e-01	9.500000e-03	1.215000e-01	6.571695e-03	1
88	EPX	eosinophil peroxidase	2196	56	0	0	1	1	0	0	2	2	2	5.366685e-03	1	1.160000e-01	6.883079e-03	1
89	MFSD11	major facilitator superfamily domain containing 11	2021	2	0	0	3	0	1	0	4	4	4	5.900668e-03	1	1.240000e-01	6.899286e-03	1
90	MYOD1	myogenic differentiation 1	971	6	0	1	0	1	0	0	1	1	1	6.932098e-03	NaN	NaN	6.932098e-03	1
91	PASK	PAS domain containing serine/threonine kinase	4057	34	0	1	3	1	0	0	4	4	4	8.054116e-03	1	9.700000e-02	6.999810e-03	1
92	GMPR2	guanosine monophosphate reductase 2	1134	71	0	0	2	0	1	0	3	3	3	8.801381e-04	1	2.390000e-01	7.072289e-03	1
93	CROT	carnitine O-octanoyltransferase	1991	8	0	0	2	1	0	0	3	3	3	1.822467e-03	1	3.970000e-01	7.303273e-03	1
94	TAF6L	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	1911	62	0	0	2	0	1	0	3	3	3	9.297450e-04	1	9.740000e-01	7.419923e-03	1
95	PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	1366	105	0	0	2	2	0	0	4	4	4	9.390307e-04	1	2.360000e-01	7.484697e-03	1
96	ZNF804A	zinc finger protein 804A	3642	49	0	2	7	0	1	0	8	8	8	1.179679e-01	8.090000e-02	2.240000e-02	7.517537e-03	1
97	IGSF22	immunoglobulin superfamily, member 22	4069	16	0	0	4	0	2	0	6	6	6	1.949992e-03	1	3.140000e-01	7.531485e-03	1
98	LCOR	ligand dependent nuclear receptor corepressor	1323	61	0	0	2	1	0	0	3	3	3	1.929958e-02	1	1.560000e-02	7.758926e-03	1
99	NCF2	neutrophil cytosolic factor 2 (65kDa, chronic granulomatous disease, autosomal 2)	1641	70	0	0	5	0	1	0	6	6	6	9.841384e-04	1	4.030000e-01	7.798061e-03	1
100	CLEC4F	C-type lectin domain family 4, member F	1796	186	0	0	7	0	0	0	7	7	7	1.031578e-03	1	8.420000e-01	8.125395e-03	1
101	ZNF12	zinc finger protein 12	2110	23	0	0	1	0	1	0	2	2	2	4.973651e-03	1	2.080000e-01	8.179794e-03	1
102	GOLGA6B	golgi autoantigen, golgin subfamily a, 6B	2066	113	0	0	2	0	0	0	2	2	1	1.050226e-01	1.000000e-02	9.136000e-01	8.253466e-03	1
103	CYTSB	sperm antigen with calponin homology and coiled-coil domains 1	3329	34	0	0	4	0	0	1	5	5	5	1.118456e-03	1	9.180000e-01	8.719264e-03	1
104	TMEM22	transmembrane protein 22	1243	31	0	0	2	0	0	1	3	3	3	3.052938e-03	1	1.620000e-01	8.856969e-03	1
105	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif, 4	2546	40	0	0	7	0	0	0	7	7	6	1.968818e-02	5.300000e-02	9.130000e-01	9.011659e-03	1
106	SLFN13	schlafen family member 13	2710	7	0	0	1	2	0	1	4	3	4	2.757537e-03	1	3.490000e-01	9.062950e-03	1
107	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4	1623	134	0	0	1	0	1	0	2	2	2	6.384796e-02	1	1.220000e-02	9.186873e-03	1
108	GPR119	G protein-coupled receptor 119	1012	24	0	0	2	1	0	0	3	3	3	2.638552e-03	1	3.970000e-01	9.256413e-03	1
109	NR1H3	nuclear receptor subfamily 1, group H, member 3	1626	48	0	0	4	0	0	1	5	5	5	1.213234e-03	1	9.060000e-01	9.359450e-03	1
110	FBXO24	F-box protein 24	1941	213	0	1	4	0	0	0	4	4	4	2.429972e-02	1	2.900000e-02	9.534099e-03	1
111	TARDBP	TAR DNA binding protein	1265	7	0	1	3	1	0	0	4	4	4	1.241335e-03	1	3.480000e-01	9.547814e-03	1
112	NLRP13	NLR family, pyrin domain containing 13	3172	33	0	3	4	0	0	0	4	4	3	2.085327e-01	5.300000e-03	9.329000e-01	9.752965e-03	1
113	KIAA1462	KIAA1462	4092	1	0	2	2	1	0	1	4	4	4	3.665225e-02	1	2.400000e-02	9.824785e-03	1
114	ASNSD1	asparagine synthetase domain containing 1	1944	30	0	0	2	1	0	0	3	3	3	1.007181e-02	1	1.020000e-01	9.867138e-03	1
115	WWC2	WW and C2 domain containing 2	3724	20	0	0	1	1	0	0	2	2	2	6.451740e-03	1	1.470000e-01	9.874831e-03	1
116	LZTS2	leucine zipper, putative tumor suppressor 2	2026	32	0	0	2	0	0	1	3	3	3	2.696269e-03	1	3.800000e-01	1.004377e-02	1
117	TRPV2	transient receptor potential cation channel, subfamily V, member 2	2347	12	0	0	2	0	0	1	3	3	3	5.147337e-03	1	2.390000e-01	1.012487e-02	1
118	CDK13	cyclin-dependent kinase 13	4591	49	0	1	3	0	1	0	4	4	4	6.961448e-02	1	1.390000e-02	1.018171e-02	1
119	THEM5	thioesterase superfamily member 5	764	14	0	1	0	1	0	0	1	1	1	1.047193e-02	NaN	NaN	1.047193e-02	1
120	MRPL10	mitochondrial ribosomal protein L10	985	315	0	0	2	0	0	0	2	2	2	1.040629e-01	1	1.000000e-02	1.056327e-02	1
121	RIPK3	receptor-interacting serine-threonine kinase 3	1593	10	0	0	1	0	1	0	2	2	2	5.988348e-03	1	2.120000e-01	1.056881e-02	1
122	NEDD4	neural precursor cell expressed, developmentally down-regulated 4	4367	50	0	0	2	0	1	0	3	3	3	4.475170e-03	1	2.230000e-01	1.063398e-02	1
123	ZSCAN20	zinc finger and SCAN domain containing 20	3156	7	0	0	3	0	1	0	4	4	4	1.417999e-03	1	7.530000e-01	1.071796e-02	1
124	PFDN5	prefoldin subunit 5	946	101	0	0	1	0	2	0	3	3	3	1.439042e-03	1	7.370000e-01	1.085581e-02	1
125	C10orf71	chromosome 10 open reading frame 71	4396	8	0	2	5	0	0	0	5	5	5	1.985040e-02	1	4.800000e-02	1.092146e-02	1
126	ZNF736	zinc finger protein 736	1296	3	0	0	0	0	0	1	1	1	1	1.094462e-02	NaN	NaN	1.094462e-02	1
127	NPPB	natriuretic peptide precursor B	415	56	0	0	2	1	0	0	3	3	3	1.501677e-03	1	9.850000e-01	1.126434e-02	1
128	FGB	fibrinogen beta chain	1506	38	0	0	3	0	0	0	3	3	3	1.680703e-02	1	6.600000e-02	1.133553e-02	1
129	NEFH	neurofilament, heavy polypeptide 200kDa	3077	3	0	0	0	0	0	1	1	1	1	1.135070e-02	NaN	NaN	1.135070e-02	1
130	RBBP6	retinoblastoma binding protein 6	5499	22	0	2	3	1	0	0	4	4	4	1.430238e-02	1	9.800000e-02	1.154315e-02	1
131	PTPN3	protein tyrosine phosphatase, non-receptor type 3	2842	46	0	0	5	0	0	0	5	4	5	5.511317e-03	1	2.040000e-01	1.156919e-02	1
132	CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)	9181	28	0	1	3	0	0	0	3	3	2	7.402583e-01	2.000000e-03	9.474000e-01	1.160711e-02	1
133	USP28	ubiquitin specific peptidase 28	3332	1	0	0	0	2	1	0	3	3	3	2.471770e-03	1	4.720000e-01	1.160841e-02	1
134	NEXN	nexilin (F actin binding protein)	2076	96	0	0	1	1	0	2	4	3	4	1.690114e-02	1	7.900000e-02	1.171865e-02	1
135	RNF149	ring finger protein 149	1227	65	0	0	2	0	0	0	2	2	2	1.003495e-01	1	1.000000e-02	1.200093e-02	1
136	CPZ	carboxypeptidase Z	2003	32	0	0	1	0	1	1	3	3	3	1.651994e-03	1	6.720000e-01	1.223429e-02	1
137	C11orf40	chromosome 11 open reading frame 40	665	7	0	1	0	1	0	0	1	1	1	1.252609e-02	NaN	NaN	1.252609e-02	1
138	CYFIP1	cytoplasmic FMR1 interacting protein 1	4261	32	0	2	6	1	0	0	7	6	7	1.701713e-03	1	5.900000e-01	1.255204e-02	1
139	PDAP1	PDGFA associated protein 1	647	1000	0	0	0	0	0	2	2	2	1	1.704112e-01	1.000000e-02	8.258000e-01	1.256734e-02	1
140	KIAA1529	KIAA1529	5093	0	0	0	1	2	2	0	5	5	5	1.746232e-03	1	6.690000e-01	1.283532e-02	1
141	PORCN	porcupine homolog (Drosophila)	1442	130	0	0	3	0	0	0	3	3	3	3.106390e-03	1	4.050000e-01	1.287196e-02	1
142	ZFX	zinc finger protein, X-linked	2505	19	0	0	1	0	1	0	2	2	2	1.778333e-03	1	8.320000e-01	1.303888e-02	1
143	LAMA1	laminin, alpha 1	9478	11	0	3	9	1	2	0	12	11	12	2.092718e-02	1	3.400000e-02	1.304190e-02	1
144	TNS4	tensin 4	2196	24	0	0	1	0	0	1	2	2	2	1.808402e-01	1	1.000000e-02	1.322903e-02	1
145	SLC37A3	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	1690	94	0	0	2	0	0	1	3	3	3	1.220272e-02	1	1.230000e-01	1.336786e-02	1
146	CD80	CD80 molecule	887	40	0	0	2	0	0	0	2	2	2	1.160075e-02	1	8.900000e-02	1.345676e-02	1
147	ATP1A4	ATPase, Na+/K+ transporting, alpha 4 polypeptide	3174	111	0	1	3	0	1	0	4	4	4	6.493495e-03	1	1.730000e-01	1.353617e-02	1
148	MAP7D1	MAP7 domain containing 1	2590	85	0	1	2	0	0	0	2	2	2	1.868175e-01	1.000000e-02	5.114000e-01	1.360553e-02	1
149	ZSCAN21	zinc finger and SCAN domain containing 21	1557	25	0	1	1	0	1	0	2	2	2	6.807761e-03	1	2.790000e-01	1.384388e-02	1
150	ENAM	enamelin	3461	25	0	0	5	0	0	0	5	5	5	1.913363e-03	1	9.530000e-01	1.388890e-02	1
151	FANCA	Fanconi anemia, complementation group A	4558	3	0	0	3	0	1	1	5	5	5	9.037392e-03	1	2.090000e-01	1.396147e-02	1
152	LAMP3	lysosomal-associated membrane protein 3	1271	50	0	0	2	0	1	0	3	3	3	1.948168e-03	1	5.100000e-01	1.410642e-02	1
153	CDH17	cadherin 17, LI cadherin (liver-intestine)	2567	175	0	1	4	1	0	0	5	5	5	1.922856e-02	1	6.700000e-02	1.418842e-02	1
154	RIF1	RAP1 interacting factor homolog (yeast)	7559	2	0	0	6	0	2	0	8	8	8	2.654953e-02	1	5.300000e-02	1.437460e-02	1
155	DNM2	dynamin 2	2836	29	0	0	4	0	0	0	4	4	4	1.999791e-03	1	5.650000e-01	1.442791e-02	1
156	GSG1L	GSG1-like	1022	16	0	1	1	0	1	0	2	2	2	1.329450e-02	1	1.140000e-01	1.447562e-02	1
157	IGHMBP2	immunoglobulin mu binding protein 2	3040	42	0	0	4	0	0	1	5	5	5	4.747901e-02	1	2.300000e-02	1.468730e-02	1
158	NPC1L1	NPC1 (Niemann-Pick disease, type C1, gene)-like 1	4158	64	0	2	4	0	1	0	5	5	5	2.064074e-03	1	8.920000e-01	1.482639e-02	1
159	SCIN	scinderin	2208	90	0	0	2	1	1	0	4	4	4	4.879894e-03	1	3.890000e-01	1.488747e-02	1
160	PI4K2B	phosphatidylinositol 4-kinase type 2 beta	1482	13	0	1	2	0	0	1	3	3	3	2.100083e-03	1	4.930000e-01	1.504873e-02	1
161	ADNP	activity-dependent neuroprotector homeobox	3321	105	0	1	5	0	0	0	5	5	5	4.785567e-03	1	3.850000e-01	1.514201e-02	1
162	BACE2	beta-site APP-cleaving enzyme 2	1619	48	0	0	3	0	0	0	3	3	3	1.195077e-02	1	1.310000e-01	1.514241e-02	1
163	UXS1	UDP-glucuronate decarboxylase 1	1321	59	0	0	2	0	0	0	2	2	1	2.144466e-01	1.000000e-02	1.371000e-01	1.532192e-02	1
164	CCDC155	coiled-coil domain containing 155	1765	55	0	0	4	0	0	0	4	4	4	8.696235e-03	1	2.160000e-01	1.545022e-02	1
165	IFLTD1	intermediate filament tail domain containing 1	1356	58	0	0	4	0	0	0	4	4	4	1.726372e-02	1	1.040000e-01	1.593300e-02	1
166	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	1654	64	0	0	3	1	0	0	4	4	4	3.171950e-03	1	5.920000e-01	1.613511e-02	1
167	PCDHB13	protocadherin beta 13	2661	9	0	1	4	0	0	0	4	4	3	4.865946e-02	9.200000e-02	3.940000e-01	1.619310e-02	1
168	GNAS	GNAS complex locus	4050	76	0	1	1	2	0	0	3	3	2	1.650970e-01	1.360000e-02	1	1.624085e-02	1
169	GNPAT	glyceronephosphate O-acyltransferase	2550	44	0	0	4	1	0	1	6	6	6	2.334911e-03	1	8.170000e-01	1.648396e-02	1
170	SLIT1	slit homolog 1 (Drosophila)	4749	9	0	1	3	0	2	0	5	5	5	2.143129e-02	1	9.800000e-02	1.687933e-02	1
171	LPAR4	lysophosphatidic acid receptor 4	1117	100	0	0	4	0	0	0	4	4	3	4.914845e-02	5.700000e-02	9.500000e-02	1.692739e-02	1
172	LPAR3	lysophosphatidic acid receptor 3	1070	23	0	1	2	0	0	2	4	4	4	2.419863e-03	1	4.900000e-01	1.699722e-02	1
173	MGA	MAX gene associated	9290	25	0	1	5	0	0	2	7	7	6	1.921156e-01	2.290000e-02	2.294000e-01	1.734850e-02	1
174	MAGEE2	melanoma antigen family E, 2	1572	4	0	0	0	0	0	1	1	1	1	1.735517e-02	NaN	NaN	1.735517e-02	1
175	SORBS2	sorbin and SH3 domain containing 2	4493	14	0	0	3	1	0	0	4	4	4	2.539572e-03	1	8.960000e-01	1.771545e-02	1
176	MYBPC3	myosin binding protein C, cardiac	3956	25	0	0	3	0	0	0	3	3	3	7.790186e-03	1	3.040000e-01	1.771561e-02	1
