rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
16	SLC26A3	solute carrier family 26, member 3	2375	51	0	1	10	1	0	0	11	11	10	9.317986e-10	1.220000e-01	9.100000e-02	1.154947e-09	1.317578e-06
17	NIPBL	Nipped-B homolog (Drosophila)	8642	6	0	1	10	5	3	8	26	20	25	7.392102e-10	1.760000e-01	7.230000e-01	3.561127e-09	3.823603e-06
18	ZMIZ1	zinc finger, MIZ-type containing 1	3288	22	0	0	9	0	0	4	13	13	11	1.919474e-07	4.700000e-03	6.050000e-02	7.872690e-09	7.983345e-06
19	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	500	0	0	2	1	0	0	10	11	11	2	6.947109e-05	1.000000e-05	9.995800e-01	1.534444e-08	1.469556e-05
20	GAGE2A	G antigen 2A	1486	119	0	0	2	0	0	6	8	8	3	7.306821e-05	1.000000e-05	9.672600e-01	1.610207e-08	1.469556e-05
21	CREBZF	CREB/ATF bZIP transcription factor	1065	59	0	0	2	0	0	7	9	9	3	8.089146e-05	1.000000e-05	5.293600e-01	1.774381e-08	1.542275e-05
22	PLCG1	phospholipase C, gamma 1	4000	80	0	3	10	0	1	1	12	11	10	1.153769e-04	2.000000e-05	9.341000e-02	2.489861e-08	2.065792e-05
23	STAG2	stromal antigen 2	3939	11	0	1	3	5	6	3	17	16	17	3.948794e-09	1	6.300000e-01	8.035739e-08	6.377233e-05
24	SEMG1	semenogelin I	1399	34	0	0	10	1	0	0	11	11	7	5.058633e-07	6.800000e-03	3.174000e-01	1.190056e-07	9.050874e-05
25	ZNF709	zinc finger protein 709	1938	8	0	0	6	0	0	0	6	6	2	6.957636e-04	1.000000e-05	8.980300e-01	1.376459e-07	1.004980e-04
26	MUC17	mucin 17, cell surface associated	13532	26	0	18	56	2	0	0	58	49	55	8.455460e-08	8.900000e-02	5.990000e-01	1.530277e-07	1.074313e-04
27	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	3358	0	0	6	25	0	0	6	31	21	28	8.237295e-04	1.050000e-03	9.300000e-04	1.615712e-07	1.092281e-04
28	NUP210L	nucleoporin 210kDa-like	5825	21	0	3	9	3	0	0	12	12	8	1.778530e-05	8.500000e-04	3.061500e-01	3.192707e-07	2.081303e-04
29	IRS4	insulin receptor substrate 4	3778	4	0	1	5	1	0	6	12	10	8	2.117770e-03	1.000000e-05	1.770000e-03	3.953943e-07	2.488666e-04
30	NKD2	naked cuticle homolog 2 (Drosophila)	1394	10	0	1	1	0	0	3	4	4	3	2.074396e-05	5.370000e-02	4.950000e-03	4.607323e-07	2.803249e-04
31	MED9	mediator complex subunit 9	447	4	0	1	0	0	0	3	3	3	1	3.110471e-05	1.000000e-03	4.963250e-01	5.687779e-07	3.349001e-04
32	HTRA2	HtrA serine peptidase 2	1405	32	0	0	1	0	0	4	5	5	2	1.708574e-04	1.200000e-04	7.387700e-01	9.974761e-07	5.652483e-04
33	BCOR	BCL6 co-repressor	5324	3	0	9	8	5	0	10	23	22	23	5.784884e-08	1	6.240000e-01	1.021925e-06	5.652483e-04
34	REN	renin	1259	2	0	0	3	0	0	4	7	7	4	1.131097e-05	2.700000e-03	9.190000e-01	1.131946e-06	6.076885e-04
35	RBPJ	recombination signal binding protein for immunoglobulin kappa J region	1606	18	0	0	1	1	0	5	7	7	6	1.885579e-06	3.700000e-02	6.720000e-01	1.312374e-06	6.844220e-04
36	DDX5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	1893	73	0	0	4	0	0	5	9	9	6	6.273123e-05	1.050000e-03	3.876000e-01	1.919194e-06	9.730847e-04
37	PTPN11	protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)	1842	34	0	2	11	0	0	0	11	11	9	3.771688e-05	6.500000e-03	5.796000e-01	2.520523e-06	1.243435e-03
38	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase)	4187	15	0	3	11	3	0	0	14	13	14	1.858031e-07	1	5.400000e-01	3.065487e-06	1.472482e-03
39	RPL5	ribosomal protein L5	926	298	0	0	5	1	2	2	10	10	10	2.341724e-07	1	5.880000e-01	3.809331e-06	1.782865e-03
40	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	590	34	0	0	5	0	0	0	5	5	3	3.434378e-04	4.166667e-04	1.420833e-01	4.684409e-06	2.137613e-03
41	TPX2	TPX2, microtubule-associated, homolog (Xenopus laevis)	2308	30	0	0	4	1	2	0	7	7	7	1.033625e-06	1	2.510000e-01	5.512690e-06	2.450044e-03
42	EMG1	EMG1 nucleolar protein homolog (S. cerevisiae)	754	8	1	0	0	0	0	6	6	6	2	3.952206e-03	2.000000e-05	9.277100e-01	5.637532e-06	2.450044e-03
43	BRAF	v-raf murine sarcoma viral oncogene homolog B1	2371	25	0	1	11	0	0	1	12	11	6	4.037200e-02	1.000000e-05	6.160000e-03	6.347505e-06	2.694442e-03
44	MX2	myxovirus (influenza virus) resistance 2 (mouse)	2200	11	0	1	7	2	0	0	9	9	8	1.630359e-05	8.800000e-02	2.260000e-01	7.358999e-06	3.052814e-03
45	FAM47C	family with sequence similarity 47, member C	3110	2	0	4	23	0	0	0	23	23	13	5.283018e-02	1.000000e-05	4.527700e-01	8.164163e-06	3.308797e-03
46	TRERF1	transcriptional regulating factor 1	3655	6	0	1	2	0	1	4	7	7	5	1.719393e-03	2.142857e-04	5.849143e-01	8.338611e-06	3.308797e-03
47	MYST4	MYST histone acetyltransferase (monocytic leukemia) 4	6282	8	0	1	8	0	1	7	16	12	13	2.920055e-04	1.700000e-03	8.699000e-01	1.063206e-05	4.129083e-03
48	SRPX	sushi-repeat-containing protein, X-linked	1431	71	0	1	0	0	0	4	4	4	1	8.860254e-03	1.000000e-04	9.997700e-01	1.323414e-05	5.032556e-03
49	SETD2	SET domain containing 2	7777	5	0	2	8	2	1	4	15	13	15	1.359536e-05	1	2.000000e-02	1.546159e-05	5.759599e-03
50	TNRC18	trinucleotide repeat containing 18	9019	3	0	1	5	1	1	5	12	11	11	5.373177e-06	1.840000e-01	9.860000e-01	1.885044e-05	6.881542e-03
51	SLC6A3	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	1919	7	0	1	10	0	3	1	14	12	14	2.602721e-06	1	3.080000e-01	2.055471e-05	7.229714e-03
52	DSP	desmoplakin	8708	40	0	8	24	2	1	0	27	21	26	3.849131e-05	1.860000e-01	6.000000e-02	2.059635e-05	7.229714e-03
53	ZNF292	zinc finger protein 292	8202	7	0	2	10	0	0	11	21	17	21	1.618144e-06	1	9.900000e-01	2.319485e-05	7.988219e-03
54	KTELC1	KTEL (Lys-Tyr-Glu-Leu) containing 1	1221	43	0	0	1	4	0	0	5	5	4	2.330860e-05	8.600000e-02	9.980000e-01	3.013439e-05	1.018598e-02
55	TLR6	toll-like receptor 6	2395	12	0	2	7	0	0	1	8	8	6	2.510381e-05	4.200000e-02	4.910000e-01	3.097850e-05	1.028092e-02
56	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	3999	1	1	8	129	2	1	5	137	109	62	2.580474e-01	1.000000e-05	1.000000e-05	3.578481e-05	1.166393e-02
57	ACADS	acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain	1275	22	0	0	3	0	2	0	5	5	4	6.662076e-04	5.000000e-03	2.520000e-01	3.772319e-05	1.208002e-02
58	TMEM216	transmembrane protein 216	467	73	0	0	0	0	3	0	3	3	1	6.883978e-04	3.600000e-03	1	4.326516e-05	1.361585e-02
59	ARID2	AT rich interactive domain 2 (ARID, RFX-like)	5588	3	0	0	15	2	0	6	23	13	22	1.890786e-05	1.590000e-01	4.230000e-01	5.217508e-05	1.614155e-02
60	FAM83D	family with sequence similarity 83, member D	1862	113	0	1	1	0	0	4	5	5	3	1.469160e-02	1.888889e-04	4.584889e-01	5.472283e-05	1.664760e-02
61	NEU2	sialidase 2 (cytosolic sialidase)	1146	17	0	0	6	1	0	1	8	8	8	1.261249e-05	1	1.730000e-01	5.697755e-05	1.704936e-02
62	LUM	lumican	1025	74	0	0	7	0	0	0	7	7	6	1.606392e-05	3.330000e-01	6.250000e-01	6.165327e-05	1.808624e-02
63	WRN	Werner syndrome	4435	1	0	2	5	0	0	3	8	6	6	1.129273e-02	3.666667e-04	4.434333e-01	6.242443e-05	1.808624e-02
64	TMEM184A	transmembrane protein 184A	1272	51	0	0	0	0	0	3	3	3	1	5.149881e-03	1.000000e-03	9.982300e-01	6.785760e-05	1.935320e-02
65	ZNF512B	zinc finger protein 512B	2743	3	0	0	5	0	1	0	6	5	4	7.387308e-02	7.000000e-05	4.938900e-01	7.705785e-05	2.163903e-02
66	PRCP	prolylcarboxypeptidase (angiotensinase C)	1590	18	0	0	3	0	2	0	5	5	5	7.673627e-05	1	3.200000e-02	8.531959e-05	2.359604e-02
67	ATF7IP2	activating transcription factor 7 interacting protein 2	2089	7	0	0	7	1	0	0	8	8	8	2.157004e-05	2.210000e-01	6.720000e-01	8.713224e-05	2.373768e-02
68	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2952	100	0	1	8	3	0	0	11	10	11	2.302187e-05	1	1.430000e-01	9.116361e-05	2.447073e-02
69	PROKR2	prokineticin receptor 2	1158	56	0	0	10	0	0	0	10	9	8	2.489167e-05	2.280000e-01	7.490000e-01	9.972682e-05	2.638136e-02
70	C10orf76	chromosome 10 open reading frame 76	2170	22	0	0	2	2	0	1	5	4	4	3.104682e-05	2.360000e-01	9.580000e-01	1.060073e-04	2.713111e-02
71	ZBTB20	zinc finger and BTB domain containing 20	2238	0	0	3	15	1	0	7	23	22	20	4.722602e-03	9.300000e-03	3.950000e-02	1.077493e-04	2.713111e-02
72	KRT15	keratin 15	1399	42	0	1	8	0	0	0	8	8	6	5.121451e-04	1.320000e-02	8.398000e-01	1.077601e-04	2.713111e-02
73	G6PC	glucose-6-phosphatase, catalytic subunit	1092	114	0	0	7	1	0	0	8	7	8	8.639686e-06	1	7.790000e-01	1.093710e-04	2.713111e-02
74	SERPING1	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	1533	19	0	0	1	1	0	2	4	4	3	3.477218e-02	1.143333e-02	7.283333e-03	1.099930e-04	2.713111e-02
75	ZDHHC4	zinc finger, DHHC-type containing 4	1061	60	0	1	3	1	0	0	4	4	2	2.773125e-03	2.900000e-03	9.712000e-01	1.153213e-04	2.806613e-02
76	CPEB4	cytoplasmic polyadenylation element binding protein 4	2226	2	0	0	4	0	1	4	9	7	9	1.029038e-05	1	8.170000e-01	1.284682e-04	3.085434e-02
77	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1417	179	0	0	7	0	0	1	8	8	8	3.052665e-05	1	9.400000e-02	1.458562e-04	3.457549e-02
78	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1	1352	148	0	1	5	1	0	0	6	6	4	2.203919e-02	5.666667e-04	8.614000e-01	1.534967e-04	3.569085e-02
79	FAM123C	family with sequence similarity 123C	2593	97	0	2	9	1	0	1	11	11	11	1.257528e-05	1	9.810000e-01	1.544720e-04	3.569085e-02
80	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	709	10	0	1	5	0	0	0	5	4	3	1.553987e-02	1.300000e-03	2.193000e-01	1.703126e-04	3.885894e-02
81	OAS2	2'-5'-oligoadenylate synthetase 2, 69/71kDa	2282	11	0	0	3	0	1	0	4	4	4	3.804999e-03	8.500000e-03	4.177000e-01	1.840539e-04	4.107179e-02
82	MAP3K1	mitogen-activated protein kinase kinase kinase 1	4615	55	0	2	9	0	0	0	9	9	7	5.262498e-03	2.600000e-03	1.798000e-01	1.845114e-04	4.107179e-02
83	TRPV6	transient receptor potential cation channel, subfamily V, member 6	2234	80	0	2	10	1	2	1	14	13	14	4.919756e-05	1	1.850000e-01	1.931108e-04	4.246809e-02
84	MAP3K12	mitogen-activated protein kinase kinase kinase 12	2638	17	0	1	3	0	1	2	6	6	6	1.651243e-05	1	6.110000e-01	1.983374e-04	4.309824e-02
85	TLR7	toll-like receptor 7	3158	30	0	3	9	0	0	1	10	10	9	6.435263e-04	8.110000e-02	1.466000e-01	2.014578e-04	4.326129e-02
86	TREML2	triggering receptor expressed on myeloid cells-like 2	982	6	0	1	7	0	0	0	7	7	7	1.707111e-05	1	4.260000e-01	2.044798e-04	4.339965e-02
87	MACC1	metastasis associated in colon cancer 1	2575	7	0	1	6	1	0	1	8	8	8	3.287667e-04	1	1.900000e-02	2.227189e-04	4.637053e-02
88	AOX1	aldehyde oxidase 1	4155	5	0	2	9	0	0	0	9	8	7	1.344059e-02	9.000000e-03	3.760000e-02	2.235581e-04	4.637053e-02
89	HEATR3	HEAT repeat containing 3	2099	20	0	0	2	0	2	0	4	4	4	1.846247e-04	1	6.300000e-02	2.297383e-04	4.711701e-02
90	KRT13	keratin 13	1407	42	0	2	6	0	0	0	6	6	4	4.120786e-03	2.410000e-02	2.290000e-02	2.384704e-04	4.791244e-02
91	CNOT1	CCR4-NOT transcription complex, subunit 1	7541	0	0	3	11	0	1	3	15	8	15	8.428542e-03	4.950000e-02	3.610000e-02	2.388666e-04	4.791244e-02
92	ESR2	estrogen receptor 2 (ER beta)	1709	12	0	0	5	0	0	1	6	6	6	1.287098e-04	1	1.040000e-01	2.428091e-04	4.817386e-02
93	GRHL3	grainyhead-like 3 (Drosophila)	1905	10	0	3	6	0	2	0	8	8	8	2.181690e-05	1	9.060000e-01	2.559739e-04	4.981212e-02
94	RASGRF2	Ras protein-specific guanine nucleotide-releasing factor 2	3818	1	0	1	6	0	0	0	6	6	4	2.733524e-01	8.600000e-04	9.350000e-03	2.565244e-04	4.981212e-02
95	PAK1	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	1747	4	0	0	0	0	1	2	3	3	2	4.644991e-03	5.000000e-03	8.711000e-01	2.710418e-04	5.207712e-02
96	SLC35A2	solute carrier family 35 (UDP-galactose transporter), member A2	1365	15	0	0	1	0	0	2	3	3	2	1.321203e-02	9.600000e-03	1.098000e-01	2.769752e-04	5.241986e-02
97	LGALS13	lectin, galactoside-binding, soluble, 13 (galectin 13)	434	3	0	1	1	2	0	1	4	4	3	6.538640e-05	3.760000e-01	6.970000e-01	2.785694e-04	5.241986e-02
98	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	1002	3	0	0	2	2	1	1	6	6	5	7.337345e-05	4.190000e-01	4.020000e-01	2.924628e-04	5.447270e-02
99	DOCK5	dedicator of cytokinesis 5	5817	21	0	6	19	0	4	1	24	20	24	9.077332e-05	1	1.010000e-01	3.048712e-04	5.621024e-02
100	TYRP1	tyrosinase-related protein 1	1642	402	0	1	2	0	0	4	6	6	3	6.670997e-02	2.714286e-04	3.760143e-01	3.177246e-04	5.799428e-02
101	CD99L2	CD99 molecule-like 2	829	14	0	1	4	0	0	3	7	5	6	1.807529e-04	1.230000e-01	5.950000e-01	3.330555e-04	5.966129e-02
102	MORN5	MORN repeat containing 5	504	9	0	1	2	0	1	0	3	3	3	6.871150e-05	1	4.240000e-01	3.333946e-04	5.966129e-02
103	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	5189	0	1	6	23	0	0	6	29	27	26	6.555942e-03	2.700000e-03	2.713000e-01	3.440675e-04	6.097344e-02
104	NAP1L2	nucleosome assembly protein 1-like 2	1383	7	0	0	2	1	0	3	6	6	4	9.240936e-02	4.600000e-04	3.872000e-01	3.571762e-04	6.243426e-02
105	CD44	CD44 molecule (Indian blood group)	2297	6	0	0	4	2	0	0	6	6	6	3.160978e-05	1	7.930000e-01	3.591517e-04	6.243426e-02
106	OR52M1	olfactory receptor, family 52, subfamily M, member 1	953	103	0	0	8	0	0	0	8	8	8	3.289324e-04	1	4.800000e-02	3.792094e-04	6.529914e-02
107	ROBO3	roundabout, axon guidance receptor, homolog 3 (Drosophila)	4269	5	0	0	3	0	0	2	5	5	4	2.840155e-03	3.810000e-02	6.910000e-02	3.963409e-04	6.697991e-02
108	MYO5A	myosin VA (heavy chain 12, myoxin)	5728	20	0	3	3	1	0	1	5	5	5	2.517621e-02	8.300000e-03	7.755000e-02	3.966359e-04	6.697991e-02
109	KRT3	keratin 3	1921	21	0	1	2	0	0	2	4	4	4	5.010262e-04	1	3.100000e-02	3.999786e-04	6.697991e-02
110	GEFT	Rho guanine nucleotide exchange factor (GEF) 25	2021	44	0	2	0	1	0	3	4	4	3	1.488842e-03	1.800000e-02	9.990000e-01	4.168250e-04	6.916643e-02
111	POM121	POM121 membrane glycoprotein (rat)	2999	56	0	2	6	0	0	0	6	6	4	3.297055e-01	1.600000e-04	2.385600e-01	4.406543e-04	7.246183e-02
112	CMA1	chymase 1, mast cell	764	7	0	1	3	0	0	0	3	3	2	7.334286e-03	6.700000e-02	6.000000e-03	4.559068e-04	7.430059e-02
113	QKI	quaking homolog, KH domain RNA binding (mouse)	1152	33	0	0	3	0	0	3	6	6	6	2.397518e-03	1	2.900000e-03	4.624145e-04	7.456100e-02
114	TMPRSS6	transmembrane protease, serine 6	2504	112	0	2	7	1	0	1	9	9	8	6.780676e-04	1.800000e-01	9.400000e-02	4.656743e-04	7.456100e-02
115	PLXNA3	plexin A3	5744	37	0	3	7	0	0	3	10	10	8	3.864495e-02	8.500000e-04	9.915500e-01	4.898066e-04	7.774296e-02
116	EPS8L1	EPS8-like 1	2300	10	0	0	3	1	1	0	5	4	5	2.612611e-04	1	1.270000e-01	5.208450e-04	8.135382e-02
117	PRG4	proteoglycan 4	4265	9	0	2	9	0	0	1	10	10	8	3.052675e-02	7.666667e-04	7.048333e-01	5.235887e-04	8.135382e-02
118	RFX4	regulatory factor X, 4 (influences HLA class II expression)	2477	0	0	2	1	1	2	2	6	6	6	4.806039e-05	1	5.080000e-01	5.259273e-04	8.135382e-02
119	MYT1	myelin transcription factor 1	3448	1	0	1	0	2	1	4	7	6	7	4.974585e-05	1	7.150000e-01	5.426568e-04	8.273538e-02
120	GFRA4	GDNF family receptor alpha 4	916	1	0	1	1	0	0	2	3	3	3	4.987376e-05	1	7.930000e-01	5.439240e-04	8.273538e-02
121	PASD1	PAS domain containing 1	2382	1	0	0	5	0	0	3	8	8	6	2.340914e-02	1.500000e-03	6.727000e-01	5.830701e-04	8.795684e-02
122	TNFRSF9	tumor necrosis factor receptor superfamily, member 9	796	208	0	0	1	0	2	1	4	4	3	4.986203e-03	4.690000e-02	2.480000e-02	5.978507e-04	8.930465e-02
123	EGR1	early growth response 1	1636	68	0	1	4	0	0	1	5	5	4	8.576752e-03	2.660000e-02	9.510000e-02	6.017899e-04	8.930465e-02
124	FAM126B	family with sequence similarity 126, member B	1633	7	0	2	6	0	2	0	8	8	6	2.368920e-03	2.400000e-02	7.860000e-01	6.126041e-04	9.017631e-02
125	SON	SON DNA binding protein	7584	2	0	0	7	1	1	0	9	9	8	7.222906e-03	1.710000e-02	2.036000e-01	6.216791e-04	9.066527e-02
126	AMPD1	adenosine monophosphate deaminase 1 (isoform M)	2407	33	0	1	8	0	0	0	8	7	8	4.850987e-04	1.050000e-01	9.440000e-01	6.258601e-04	9.066527e-02
127	TNFSF9	tumor necrosis factor (ligand) superfamily, member 9	775	0	0	2	3	0	0	2	5	5	3	5.056472e-03	7.900000e-03	4.453000e-01	6.596651e-04	9.480997e-02
128	MYH11	myosin, heavy chain 11, smooth muscle	6141	26	0	2	13	1	0	0	14	14	13	4.274733e-03	1.050000e-02	2.432000e-01	6.749325e-04	9.624643e-02
129	FMR1	fragile X mental retardation 1	1963	21	0	1	4	0	0	3	7	5	7	6.495232e-05	1	4.540000e-01	6.912133e-04	9.780400e-02
130	SOX13	SRY (sex determining region Y)-box 13	1920	43	0	0	2	0	0	4	6	5	5	1.397071e-03	7.100000e-02	3.410000e-01	6.980555e-04	9.801236e-02
131	ANKRD36	ankyrin repeat domain 36	6126	58	0	1	6	0	0	1	7	7	5	6.618820e-02	1.800000e-03	3.760000e-01	7.664904e-04	1.067996e-01
132	KLKB1	kallikrein B, plasma (Fletcher factor) 1	1972	23	0	0	7	0	0	0	7	7	7	9.391796e-04	1	2.700000e-02	7.886278e-04	1.090517e-01
133	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	1032	40	0	0	4	0	0	1	5	5	5	2.131930e-03	1	3.000000e-03	7.958635e-04	1.092248e-01
134	HTT	huntingtin	9693	2	0	2	2	0	2	2	6	5	5	1.008768e-02	7.600000e-03	7.669000e-01	8.602826e-04	1.171846e-01
135	AK7	adenylate kinase 7	2242	150	0	1	9	0	0	0	9	9	7	1.347017e-03	4.200000e-02	6.040000e-01	8.677617e-04	1.173278e-01
136	ZZZ3	zinc finger, ZZ-type containing 3	2756	18	0	1	6	0	0	0	6	4	5	2.109905e-02	1.520000e-02	1.740000e-01	8.760315e-04	1.175750e-01
137	CDA	cytidine deaminase	453	14	0	1	3	0	0	0	3	3	3	1.022118e-03	1	4.100000e-02	9.564287e-04	1.274284e-01
138	NPTX1	neuronal pentraxin I	1315	6	0	1	5	0	0	0	5	5	3	8.016695e-03	1.070000e-02	8.623000e-01	9.859647e-04	1.304117e-01
139	C10orf46	chromosome 10 open reading frame 46	1142	9	0	1	1	1	1	1	4	3	4	9.991174e-05	1	5.660000e-01	1.020221e-03	1.334444e-01
140	CHGB	chromogranin B (secretogranin 1)	2050	6	0	3	6	1	1	0	8	8	8	1.853408e-04	1	3.480000e-01	1.023515e-03	1.334444e-01
141	MTMR12	myotubularin related protein 12	2304	8	0	0	2	0	2	0	4	4	4	1.672418e-03	1	2.700000e-02	1.039595e-03	1.341830e-01
142	CD1D	CD1d molecule	1028	18	0	1	0	0	2	2	4	4	3	4.018984e-02	1.150000e-03	9.855500e-01	1.043883e-03	1.341830e-01
143	GABRA6	gamma-aminobutyric acid (GABA) A receptor, alpha 6	1394	54	0	2	14	0	1	0	15	15	12	4.224112e-03	1.160000e-02	7.393000e-01	1.053125e-03	1.344244e-01
144	SLC2A3	solute carrier family 2 (facilitated glucose transporter), member 3	1527	6	0	0	4	1	0	0	5	5	5	1.124012e-04	1	9.600000e-01	1.134514e-03	1.438076e-01
145	WDR90	WD repeat domain 90	5409	14	0	1	6	1	1	1	9	9	9	2.527554e-04	1	3.130000e-01	1.165025e-03	1.466566e-01
146	REXO1	REX1, RNA exonuclease 1 homolog (S. cerevisiae)	3728	46	0	1	7	0	0	1	8	8	8	1.190498e-04	1	8.480000e-01	1.194780e-03	1.493721e-01
147	TTC30B	tetratricopeptide repeat domain 30B	2000	23	0	0	8	0	0	0	8	7	7	1.996489e-03	5.700000e-02	8.970000e-01	1.273311e-03	1.581071e-01
148	ZMYM2	zinc finger, MYM-type 2	4226	25	0	1	5	1	0	2	8	7	8	3.433060e-04	1	3.300000e-01	1.300389e-03	1.603784e-01
149	NKPD1	NTPase, KAP family P-loop domain containing 1	2511	515	0	0	0	0	0	3	3	3	2	4.133521e-02	6.500000e-03	5.242000e-01	1.313553e-03	1.609146e-01
150	ALPK3	alpha-kinase 3	5776	2	0	2	3	1	3	0	7	4	7	2.987576e-04	1	2.480000e-01	1.324906e-03	1.612234e-01
151	INF2	inverted formin, FH2 and WH2 domain containing	3870	22	0	1	2	0	0	2	4	4	3	9.847167e-03	1.300000e-02	8.194000e-01	1.372088e-03	1.651843e-01
152	SGOL2	shugoshin-like 2 (S. pombe)	3836	49	0	2	8	0	0	0	8	8	8	1.392355e-04	1	8.080000e-01	1.375555e-03	1.651843e-01
153	GPR132	G protein-coupled receptor 132	1147	37	0	1	7	0	0	0	7	6	7	2.186057e-04	1	5.550000e-01	1.389279e-03	1.657419e-01
154	TP63	tumor protein p63	2258	8	0	3	6	1	1	1	9	9	9	3.992875e-04	1	2.810000e-01	1.401372e-03	1.660989e-01
155	ZNF334	zinc finger protein 334	2059	11	0	0	3	1	0	2	6	4	6	1.447733e-04	1	7.980000e-01	1.424618e-03	1.677649e-01
156	RGS3	regulator of G-protein signaling 3	4367	27	1	2	6	0	2	3	11	8	10	5.128102e-04	2.420000e-01	5.250000e-01	1.463930e-03	1.700397e-01
157	NKX2-2	NK2 homeobox 2	826	44	0	0	3	1	0	2	6	6	6	1.498765e-04	1	8.600000e-01	1.469644e-03	1.700397e-01
158	SEZ6L2	seizure related 6 homolog (mouse)-like 2	2840	28	0	1	6	0	1	0	7	7	7	1.507053e-04	1	5.950000e-01	1.476940e-03	1.700397e-01
159	MYH8	myosin, heavy chain 8, skeletal muscle, perinatal	5966	8	0	2	19	2	1	0	22	21	22	4.877076e-02	1	3.000000e-04	1.481199e-03	1.700397e-01
160	CYP11A1	cytochrome P450, family 11, subfamily A, polypeptide 1	1598	40	0	1	5	0	2	0	7	7	7	1.598817e-04	1	8.280000e-01	1.557420e-03	1.776724e-01
