rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
18	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	2254	10	0	0	0	4	0	0	4	4	3	3.385064e-05	4.030000e-01	9.940000e-01	1.969194e-04	1.907565e-01
19	USP28	ubiquitin specific peptidase 28	3332	6	0	0	1	2	1	0	4	4	4	9.821665e-05	1	1.170000e-01	1.982048e-04	1.907565e-01
20	IFNGR1	interferon gamma receptor 1	1495	179	0	0	2	3	0	1	6	6	5	6.029954e-04	9.300000e-02	1.310000e-01	2.287643e-04	2.091592e-01
21	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	4266	14	0	1	12	0	0	0	12	11	9	4.590242e-03	5.800000e-03	4.247000e-01	3.118982e-04	2.715890e-01
22	ANKRD36	ankyrin repeat domain 36	6126	120	0	0	7	0	0	0	7	7	5	1.437663e-02	1.750000e-03	9.655000e-01	3.518902e-04	2.924847e-01
23	SPTAN1	spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	7658	11	0	4	7	3	0	1	11	10	10	1.841366e-02	5.370000e-02	5.300000e-03	3.939615e-04	3.132165e-01
24	RB1	retinoblastoma 1 (including osteosarcoma)	3719	26	0	1	4	4	1	1	10	9	10	1.728782e-04	1	1.770000e-01	5.482193e-04	4.176974e-01
25	SMAD4	SMAD family member 4	1699	16	0	0	5	2	0	0	7	7	7	5.914592e-05	1	3.860000e-01	6.349612e-04	4.520873e-01
26	STAM2	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	1630	10	0	0	0	0	0	2	2	2	1	5.995182e-03	1.000000e-02	5.532000e-02	6.428016e-04	4.520873e-01
27	DCHS1	dachsous 1 (Drosophila)	9973	38	0	5	7	3	1	1	12	12	12	2.680612e-04	1	1.390000e-01	7.059172e-04	4.780890e-01
28	HIST1H4E	histone cluster 1, H4e	314	53	0	0	4	0	0	0	4	4	4	2.320305e-04	1	2.700000e-01	8.132343e-04	5.228259e-01
29	WDR67	WD repeat domain 67	3287	0	0	0	2	0	0	2	4	3	4	1.005251e-02	9.100000e-03	2.143000e-01	8.291562e-04	5.228259e-01
30	FEZF2	FEZ family zinc finger 2	1396	21	0	1	3	0	0	0	3	3	1	7.964893e-02	1.150000e-03	1.583500e-01	9.432694e-04	5.686108e-01
31	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	909	75	0	0	4	1	0	0	5	4	4	2.469058e-03	3.800000e-02	6.560000e-01	9.639580e-04	5.686108e-01
32	TRAF3	TNF receptor-associated factor 3	1747	0	0	0	2	0	1	0	3	3	2	1.553023e-02	1.890000e-02	3.528000e-01	1.058278e-03	6.047398e-01
33	GRAMD2	GRAM domain containing 2	1363	27	0	0	4	0	1	0	5	5	4	1.960386e-03	5.000000e-02	7.190000e-01	1.146339e-03	6.352108e-01
34	SLC19A3	solute carrier family 19, member 3	1511	26	0	1	1	2	0	0	3	3	2	3.776542e-03	5.900000e-02	2.300000e-01	1.245037e-03	6.696101e-01
35	LIN9	lin-9 homolog (C. elegans)	1733	28	0	0	5	2	0	0	7	7	6	1.293580e-03	8.400000e-02	3.880000e-01	1.333714e-03	6.968086e-01
36	CTNNBIP1	catenin, beta interacting protein 1	258	34	0	0	1	2	0	0	3	3	2	3.833859e-04	6.640000e-01	3.670000e-01	1.388575e-03	7.053188e-01
37	RPAP1	RNA polymerase II associated protein 1	4278	7	0	1	2	1	0	0	3	3	2	1.652352e-01	1.075000e-02	4.150000e-02	1.747216e-03	8.514403e-01
38	MED1	mediator complex subunit 1	4810	4	0	0	10	2	1	1	14	11	14	1.843333e-04	1	5.830000e-01	1.769372e-03	8.514403e-01
39	PTPRC	protein tyrosine phosphatase, receptor type, C	4052	14	0	0	5	2	1	1	9	9	9	5.414815e-04	1	2.970000e-01	1.934043e-03	8.917776e-01
40	FKBPL	FK506 binding protein like	1056	8	0	1	4	1	0	0	5	3	3	1.142010e-01	1.200000e-03	1.748500e-01	1.950733e-03	8.917776e-01
41	NOTCH3	Notch homolog 3 (Drosophila)	7096	14	0	2	3	4	1	0	8	8	8	2.307650e-04	1	9.320000e-01	2.163217e-03	9.551241e-01
42	CLCN5	chloride channel 5 (nephrolithiasis 2, X-linked, Dent disease)	2499	2	0	0	2	0	0	1	3	2	3	3.973162e-02	5.900000e-03	3.141000e-01	2.193766e-03	9.551241e-01
43	MAP7D3	MAP7 domain containing 3	2721	13	0	0	6	0	0	0	6	6	6	4.154379e-03	1	3.000000e-02	2.317396e-03	9.790096e-01
44	CLTCL1	clathrin, heavy chain-like 1	5053	35	0	0	7	2	0	0	9	8	9	3.755640e-04	1	6.200000e-01	2.364999e-03	9.790096e-01
45	DZIP1	DAZ interacting protein 1	2680	24	0	0	4	1	0	1	6	6	6	8.425956e-04	1	1.940000e-01	2.409244e-03	9.790096e-01
46	NLRC5	NLR family, CARD domain containing 5	5789	8	0	0	4	2	1	0	7	7	7	2.251240e-03	1	8.600000e-02	2.563678e-03	9.857237e-01
47	GPR110	G protein-coupled receptor 110	2837	2	0	0	2	1	0	0	3	3	2	1.869858e-02	1.500000e-02	9.650000e-01	2.574517e-03	9.857237e-01
48	C3orf59	chromosome 3 open reading frame 59	1480	205	0	0	4	2	0	0	6	6	4	2.489731e-02	1.150000e-02	4.689000e-01	2.622226e-03	9.857237e-01
49	LATS1	LATS, large tumor suppressor, homolog 1 (Drosophila)	3417	42	0	2	7	4	0	0	11	9	11	8.224197e-04	1	2.560000e-01	2.641390e-03	9.857237e-01
50	MED12	mediator complex subunit 12	6710	9	0	1	5	2	1	0	8	8	8	2.136429e-03	1	8.200000e-02	2.778159e-03	9.982244e-01
51	NHS	Nance-Horan syndrome (congenital cataracts and dental anomalies)	5024	12	0	1	9	3	0	0	12	12	12	3.062395e-04	1	2.650000e-01	2.784067e-03	9.982244e-01
52	ABCD1	ATP-binding cassette, sub-family D (ALD), member 1	2274	102	0	1	5	0	0	0	5	5	4	1.975730e-02	4.300000e-02	1.680000e-01	3.179919e-03	1
53	FAM83G	family with sequence similarity 83, member G	2664	42	0	0	2	2	0	0	4	4	3	2.883304e-03	1.240000e-01	9.470000e-01	3.603283e-03	1
54	HLA-C	major histocompatibility complex, class I, C	1131	82	0	1	2	1	0	2	5	4	5	8.881535e-03	4.400000e-02	9.900000e-01	3.734651e-03	1
55	KDM6A	lysine (K)-specific demethylase 6A	4318	8	0	0	8	2	2	0	12	6	12	4.331891e-04	1	4.490000e-01	3.787951e-03	1
56	GLG1	golgi apparatus protein 1	3720	8	0	0	2	0	3	0	5	4	5	4.271221e-03	1	7.600000e-02	3.840147e-03	1
57	GPRASP1	G protein-coupled receptor associated sorting protein 1	4188	65	0	2	6	1	0	0	7	7	6	1.490089e-02	2.300000e-02	9.870000e-01	4.123782e-03	1
58	UBXN4	UBX domain protein 4	1575	62	0	0	2	2	1	0	5	5	5	4.998643e-04	1	6.300000e-01	4.299420e-03	1
59	DDB1	damage-specific DNA binding protein 1, 127kDa	3529	4	0	0	1	1	1	0	3	3	3	5.032931e-04	1	6.780000e-01	4.325471e-03	1
60	DNAH3	dynein, axonemal, heavy chain 3	12639	24	0	6	9	2	3	0	14	13	13	4.164094e-02	4.940000e-02	1.575000e-01	4.329741e-03	1
61	TP53	tumor protein p53	1890	5	0	3	11	1	0	0	12	9	11	1.182399e-02	3.760000e-01	1.500000e-02	4.364468e-03	1
62	RAD54L2	RAD54-like 2 (S. cerevisiae)	4488	15	0	0	7	0	0	0	7	7	7	5.122626e-04	1	5.560000e-01	4.393509e-03	1
63	GLT25D2	glycosyltransferase 25 domain containing 2	1925	2	0	0	1	1	1	0	3	3	3	5.173264e-04	1	9.000000e-01	4.431851e-03	1
64	YIPF3	Yip1 domain family, member 3	1438	6	0	0	3	0	1	0	4	4	4	1.680283e-03	1	2.120000e-01	4.522234e-03	1
65	DPCR1	diffuse panbronchiolitis critical region 1	4190	593	0	0	6	1	0	0	7	7	7	5.399181e-04	1	4.780000e-01	4.602312e-03	1
66	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	3225	11	0	0	3	1	1	0	5	5	5	3.121975e-02	1.670000e-02	3.498000e-01	4.674079e-03	1
67	CACNA1H	calcium channel, voltage-dependent, T type, alpha 1H subunit	7198	49	0	2	6	1	0	1	8	8	8	5.766843e-04	1	5.980000e-01	4.877720e-03	1
68	ASXL1	additional sex combs like 1 (Drosophila)	4678	2	0	0	2	1	1	0	4	4	4	1.988958e-03	1	2.730000e-01	4.952650e-03	1
69	CEP110	centrosomal protein 110kDa	7144	2	0	2	8	0	0	0	8	8	7	5.662759e-01	4.355000e-02	7.500000e-04	5.010987e-03	1
70	PARP14	poly (ADP-ribose) polymerase family, member 14	5472	0	0	0	7	3	0	0	10	10	10	2.074338e-03	1	1.750000e-01	5.047318e-03	1
71	KIAA1486		1982	4	0	0	3	0	0	0	3	3	2	6.018654e-01	1.083333e-02	2.390000e-02	5.064984e-03	1
72	GPRIN2	G protein regulated inducer of neurite outgrowth 2	1381	52	0	0	3	0	0	0	3	3	2	8.496820e-02	7.100000e-03	7.817000e-01	5.075430e-03	1
73	PAOX	polyamine oxidase (exo-N4-amino)	1645	36	0	0	3	0	0	0	3	3	2	1.123771e-01	3.650000e-02	2.730000e-02	5.101825e-03	1
74	ARHGAP5	Rho GTPase activating protein 5	4529	2	0	0	2	1	1	0	4	4	4	6.172819e-04	1	3.510000e-01	5.179109e-03	1
75	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like	3078	4	0	0	1	0	2	0	3	3	3	2.924616e-03	1	1.330000e-01	5.220921e-03	1
76	MARCH6	membrane-associated ring finger (C3HC4) 6	2833	9	0	0	5	0	0	0	5	5	4	4.368834e-02	3.540000e-02	1.004000e-01	5.298613e-03	1
77	KRTAP1-3	keratin associated protein 1-3	506	109	0	0	2	1	0	0	3	2	2	2.450335e-02	2.400000e-02	9.940000e-01	5.505004e-03	1
78	MYO1E	myosin IE	4531	2	0	0	1	2	0	0	3	3	3	6.740768e-04	1	6.050000e-01	5.596298e-03	1
79	VEGFC	vascular endothelial growth factor C	1287	44	0	1	4	0	0	0	4	4	3	2.303820e-02	3.000000e-02	3.790000e-01	5.720726e-03	1
80	FAM71B	family with sequence similarity 71, member B	1824	13	0	0	4	0	0	1	5	4	4	3.327613e-01	2.640000e-02	3.040000e-02	5.776374e-03	1
81	TCTE1	t-complex-associated-testis-expressed 1	1689	16	0	0	3	1	0	0	4	4	4	7.192584e-04	1	9.790000e-01	5.924740e-03	1
82	COQ3	coenzyme Q3 homolog, methyltransferase (S. cerevisiae)	1136	70	0	0	1	0	2	1	4	3	4	2.891679e-02	1.800000e-02	9.900000e-01	6.159790e-03	1
83	CSMD3	CUB and Sushi multiple domains 3	11468	4	0	4	13	1	1	1	16	13	14	9.883235e-01	6.000000e-04	9.805667e-01	6.202049e-03	1
84	MYOM2	myomesin (M-protein) 2, 165kDa	4542	6	0	0	4	0	0	0	4	4	3	7.034450e-01	6.750000e-03	1.252000e-01	6.317380e-03	1
85	ZC3H18	zinc finger CCCH-type containing 18	2930	5	0	0	4	0	1	0	5	5	5	1.951548e-02	1	2.600000e-02	6.366281e-03	1
86	ZNF491	zinc finger protein 491	1318	5	0	0	1	0	0	1	2	2	2	3.018860e-03	1	2.030000e-01	6.461626e-03	1
87	RNF157	ring finger protein 157	2114	9	0	0	3	0	0	0	3	3	3	1.209183e-01	6.600000e-03	3.517000e-01	6.490888e-03	1
88	BAG5	BCL2-associated athanogene 5	1481	15	1	0	2	0	0	1	3	3	2	7.884739e-02	1.040000e-02	8.943000e-01	6.703173e-03	1
89	C20orf132	chromosome 20 open reading frame 132	3234	20	0	0	4	1	0	0	5	5	5	2.344587e-03	1	3.010000e-01	6.933650e-03	1
90	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	1807	149	0	1	2	1	1	1	5	5	5	4.856040e-03	1	1.300000e-01	7.063882e-03	1
91	TDRD1	tudor domain containing 1	3670	15	0	0	7	0	1	0	8	8	8	8.929669e-04	1	9.730000e-01	7.162453e-03	1
92	FOXRED2	FAD-dependent oxidoreductase domain containing 2	2086	45	0	1	4	0	1	0	5	5	5	4.549740e-03	1	1.580000e-01	7.217755e-03	1
93	TOX	thymocyte selection-associated high mobility group box	1613	59	0	0	3	0	0	0	3	3	3	1.984700e-01	4.700000e-03	2.125000e-01	7.441305e-03	1
94	PAN3	PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)	2736	21	0	0	3	1	1	0	5	5	5	9.334624e-04	1	3.900000e-01	7.445865e-03	1
95	BLM	Bloom syndrome	4338	0	0	0	2	0	0	1	3	2	3	2.249992e-01	4.100000e-03	6.451000e-01	7.526265e-03	1
96	TADA2B	transcriptional adaptor 2B	2319	186	0	0	4	1	0	0	5	5	4	5.986110e-03	1.360000e-01	8.130000e-01	7.573562e-03	1
97	ZSWIM4	zinc finger, SWIM-type containing 4	3018	129	0	1	3	0	1	0	4	4	3	9.198235e-02	4.910000e-02	3.780000e-02	7.607117e-03	1
98	SLC27A5	solute carrier family 27 (fatty acid transporter), member 5	2124	70	0	0	6	0	1	0	7	7	7	9.583183e-04	1	7.600000e-01	7.618947e-03	1
99	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	11219	40	1	1	13	0	0	0	13	11	13	9.895719e-04	1	9.140000e-01	7.835666e-03	1
100	FAS	Fas (TNF receptor superfamily, member 6)	1044	5	0	0	5	0	0	0	5	5	4	1.430121e-02	1.080000e-01	1.450000e-01	8.308740e-03	1
101	NDUFB11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa	506	4	0	0	3	0	0	0	3	3	3	2.787974e-02	1	2.400000e-02	8.507166e-03	1
102	ABL1	c-abl oncogene 1, receptor tyrosine kinase	3573	16	0	2	5	1	1	1	8	8	8	2.766804e-03	1	2.930000e-01	8.846194e-03	1
103	DHTKD1	dehydrogenase E1 and transketolase domain containing 1	2826	22	0	1	3	1	0	0	4	3	3	5.971651e-02	1.870000e-02	9.614000e-01	8.909885e-03	1
104	ATP8B1	ATPase, class I, type 8B, member 1	3864	2	0	0	0	3	0	0	3	3	3	6.205305e-03	1	1.480000e-01	8.919529e-03	1
105	OTUD5	OTU domain containing 5	1754	125	0	0	3	0	1	0	4	4	4	8.205791e-03	1	6.400000e-02	9.036116e-03	1
106	MAN1C1	mannosidase, alpha, class 1C, member 1	1937	40	0	0	1	2	0	0	3	3	2	6.199920e-03	1.550000e-01	9.660000e-01	9.080427e-03	1
107	LENG9	leukocyte receptor cluster (LRC) member 9	1509	113	0	0	2	0	0	0	2	2	1	1.173991e-01	2.960000e-02	1.190000e-02	9.095313e-03	1
108	LMAN1	lectin, mannose-binding, 1	1583	109	0	0	2	2	0	0	4	4	4	7.442196e-03	1	1.400000e-01	9.158151e-03	1
109	PLEKHO2	pleckstrin homology domain containing, family O member 2	1493	31	0	0	4	0	0	0	4	4	3	2.700852e-02	6.000000e-02	6.880000e-01	9.192281e-03	1
110	KIF12	kinesin family member 12	1598	22	0	1	3	0	0	1	4	4	4	1.229254e-03	1	8.770000e-01	9.466916e-03	1
111	NOVA1	neuro-oncological ventral antigen 1	1569	2	0	0	3	0	0	3	6	4	6	7.412895e-02	4.600000e-02	3.830000e-01	1.016664e-02	1
112	ATP11B	ATPase, class VI, type 11B	3650	5	0	0	3	2	0	1	6	6	6	5.367680e-03	1	1.950000e-01	1.018140e-02	1
113	SF1	splicing factor 1	2481	6	0	0	3	0	1	0	4	4	3	9.067826e-02	1.500000e-02	8.200000e-01	1.033752e-02	1
114	LCE3C	late cornified envelope 3C	289	8	0	0	2	0	0	0	2	2	1	2.590093e-02	5.300000e-02	8.900000e-02	1.042046e-02	1
115	DUSP5	dual specificity phosphatase 5	1167	49	0	0	2	0	0	0	2	2	1	7.673713e-02	1.790000e-02	5.538000e-01	1.042603e-02	1
116	ZSCAN23	zinc finger and SCAN domain containing 23	1182	27	0	0	3	0	0	0	3	3	3	1.382605e-03	1	5.430000e-01	1.048538e-02	1
117	NEFH	neurofilament, heavy polypeptide 200kDa	3077	3	0	1	3	0	0	0	3	3	2	3.152658e-01	1.610000e-02	1.651000e-01	1.051542e-02	1
118	TRUB2	TruB pseudouridine (psi) synthase homolog 2 (E. coli)	1243	3	0	2	3	1	0	0	4	4	3	2.880984e-02	3.400000e-02	4.610000e-01	1.105351e-02	1
119	UBR3	ubiquitin protein ligase E3 component n-recognin 3	5819	150	0	1	4	1	0	0	5	5	4	3.576097e-02	4.000000e-02	1.340000e-01	1.126618e-02	1
120	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4	2303	4	0	0	8	1	1	0	10	9	10	6.496164e-03	1	1.410000e-01	1.159444e-02	1
121	KRTAP4-8	keratin associated protein 4-8	560	48	0	0	2	0	0	1	3	3	3	7.679787e-03	1	1.410000e-01	1.168552e-02	1
122	ADAR	adenosine deaminase, RNA-specific	3742	17	0	1	2	1	1	0	4	4	4	1.141722e-02	1	9.300000e-02	1.181662e-02	1
123	CRB2	crumbs homolog 2 (Drosophila)	3908	3	0	0	2	1	0	0	3	3	3	7.303292e-03	1	1.760000e-01	1.189667e-02	1
124	PVRL1	poliovirus receptor-related 1 (herpesvirus entry mediator C)	2016	5	0	0	2	1	0	0	3	3	3	2.495502e-02	1	3.100000e-02	1.220250e-02	1
125	COBLL1	COBL-like 1	3553	23	0	0	3	2	0	0	5	5	5	1.337871e-02	1	8.100000e-02	1.270579e-02	1
126	VCAN	versican	10247	1	0	1	14	1	0	0	15	12	14	4.607789e-01	4.890000e-02	1.650000e-02	1.286534e-02	1
127	ASCC1	activating signal cointegrator 1 complex subunit 1	1110	70	0	0	2	0	0	0	2	2	1	1.759782e-01	1.040000e-02	1.000000e-02	1.292131e-02	1
128	HPR	haptoglobin-related protein	1678	72	0	0	3	0	0	0	3	3	3	2.188707e-02	1	5.700000e-02	1.328095e-02	1
129	RSF1	remodeling and spacing factor 1	4386	7	0	0	2	1	1	0	4	4	4	4.357553e-03	1	3.230000e-01	1.328393e-02	1
130	FAT1	FAT tumor suppressor homolog 1 (Drosophila)	13871	0	0	3	4	4	0	3	11	10	11	6.190104e-03	1	2.270000e-01	1.330154e-02	1
131	COL27A1	collagen, type XXVII, alpha 1	5822	20	0	2	4	0	1	0	5	5	5	2.613580e-02	1	5.000000e-02	1.352675e-02	1
132	PINX1	PIN2/TERF1 interacting, telomerase inhibitor 1	1015	7	0	0	2	1	0	0	3	3	3	1.127880e-02	1	1.310000e-01	1.363132e-02	1
133	CLK2	CDC-like kinase 2	1543	6	0	0	3	0	2	0	5	5	5	5.473698e-03	1	3.160000e-01	1.386985e-02	1
134	PKP3	plakophilin 3	2444	16	0	0	4	0	0	0	4	4	4	1.912386e-02	1	5.000000e-02	1.388278e-02	1
135	FANCD2	Fanconi anemia, complementation group D2	4667	1	0	0	1	1	1	0	3	3	3	4.185367e-03	1	4.200000e-01	1.388483e-02	1
136	APC	adenomatous polyposis coli	8592	7	0	1	6	0	1	0	7	7	6	7.690776e-02	2.300000e-02	7.840000e-01	1.394728e-02	1
137	SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3	1294	101	0	1	5	0	0	0	5	5	4	2.640111e-02	6.300000e-02	9.080000e-01	1.397596e-02	1
138	EYS	eyes shut homolog (Drosophila)	9551	15	0	2	12	0	0	1	13	11	13	6.040466e-02	1	7.600000e-03	1.408684e-02	1
139	APBB1IP	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein	2051	24	0	0	3	1	1	0	5	5	5	1.959891e-03	1	6.670000e-01	1.417955e-02	1
140	ZEB2	zinc finger E-box binding homeobox 2	3681	31	0	1	6	1	0	1	8	8	7	6.157952e-02	3.000000e-02	7.010000e-01	1.424595e-02	1
141	IDS	iduronate 2-sulfatase (Hunter syndrome)	1715	13	1	0	6	0	0	0	6	6	6	1.015421e-02	1	7.100000e-02	1.430527e-02	1
142	C19orf57	chromosome 19 open reading frame 57	1942	5	0	0	2	1	0	0	3	3	3	8.274595e-03	1	1.230000e-01	1.439302e-02	1
143	SH2D7	SH2 domain containing 7	1376	141	0	1	2	0	0	0	2	2	2	1.666213e-01	1	1.000000e-02	1.442583e-02	1
144	KIAA2022	KIAA2022	4563	4	0	1	5	2	0	0	7	6	7	2.256120e-01	2.290000e-02	2.988000e-01	1.447859e-02	1
145	YLPM1	YLP motif containing 1	6521	7	0	0	8	1	1	0	10	9	10	6.416637e-03	1	2.470000e-01	1.452129e-02	1
146	CXorf56	chromosome X open reading frame 56	697	8	0	1	0	1	0	0	1	1	1	1.463081e-02	NaN	NaN	1.463081e-02	1
147	SBNO1	strawberry notch homolog 1 (Drosophila)	4302	4	0	0	7	1	1	0	9	7	9	1.302587e-02	1	8.500000e-02	1.470875e-02	1
148	ATM	ataxia telangiectasia mutated	9440	1	0	0	9	1	0	1	11	11	10	4.272682e-02	4.400000e-02	6.050000e-01	1.474482e-02	1
149	CD101	CD101 molecule	3104	2	0	0	1	1	0	1	3	3	3	2.070651e-03	1	9.180000e-01	1.486705e-02	1
150	BSG	basigin (Ok blood group)	1226	3	1	2	3	2	0	0	5	4	5	6.384197e-02	1	1.160000e-02	1.516869e-02	1
151	BCOR	BCL6 co-repressor	5324	4	0	4	4	2	0	0	6	6	5	8.233974e-02	1.900000e-02	6.040000e-01	1.529959e-02	1
152	FAM73A	family with sequence similarity 73, member A	1961	68	0	1	3	0	0	0	3	3	2	1.492111e-01	1.410000e-02	9.943000e-01	1.562208e-02	1
153	TM2D3	TM2 domain containing 3	908	15	0	0	2	1	0	0	3	3	3	2.223127e-03	1	8.600000e-01	1.580385e-02	1
154	ACTL7B	actin-like 7B	1252	29	0	0	4	0	0	0	4	4	3	5.088066e-02	3.600000e-02	5.770000e-01	1.589923e-02	1
155	AMD1	adenosylmethionine decarboxylase 1	1037	23	0	0	4	0	1	0	5	5	5	2.242556e-03	1	5.270000e-01	1.592246e-02	1
156	C3orf32	chromosome 3 open reading frame 32	1098	66	0	0	2	0	0	0	2	2	2	2.251961e-01	1	1.000000e-02	1.597981e-02	1
157	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	1137	38	0	0	1	1	0	1	3	3	3	5.434625e-03	1	4.070000e-01	1.600059e-02	1
158	EZR	ezrin	1813	29	0	0	6	0	0	0	6	6	6	6.631664e-03	1	2.970000e-01	1.627936e-02	1
159	GNB5	guanine nucleotide binding protein (G protein), beta 5	1320	77	0	1	2	2	0	0	4	4	4	2.303597e-03	1	8.350000e-01	1.629399e-02	1
160	ARHGAP4	Rho GTPase activating protein 4	3051	5	0	0	4	1	1	0	6	6	6	2.309619e-03	1	2.890000e-01	1.633056e-02	1
161	NUP188	nucleoporin 188kDa	7005	36	0	4	2	2	0	0	4	4	3	8.309607e-02	2.810000e-02	1.950000e-02	1.648450e-02	1
162	SEC31A	SEC31 homolog A (S. cerevisiae)	3769	100	0	1	6	1	0	0	7	7	7	1.837959e-02	1	6.900000e-02	1.659101e-02	1
163	GPR173	G protein-coupled receptor 173	1126	15	0	0	3	0	0	0	3	3	3	1.586990e-02	1	1.020000e-01	1.666377e-02	1
164	WDTC1	WD and tetratricopeptide repeats 1	2091	42	0	0	2	1	0	0	3	3	3	1.351088e-02	1	6.300000e-02	1.674416e-02	1
165	TUFT1	tuftelin 1	1224	84	0	0	3	0	0	0	3	3	2	7.678757e-02	2.200000e-02	7.430000e-01	1.675926e-02	1
166	SFRP2	secreted frizzled-related protein 2	896	4	0	0	0	0	0	1	1	1	1	1.680499e-02	NaN	NaN	1.680499e-02	1
167	SLC9A10	solute carrier family 9, member 10	3646	5	0	0	4	0	1	0	5	5	5	4.018669e-03	1	4.810000e-01	1.709025e-02	1
168	GCM2	glial cells missing homolog 2 (Drosophila)	1539	9	0	0	4	0	0	0	4	4	3	8.166868e-02	5.500000e-02	8.900000e-02	1.717895e-02	1
169	PRR12	proline rich 12	6163	6	0	1	5	2	0	0	7	6	7	2.473861e-03	1	9.890000e-01	1.732191e-02	1
170	TNKS2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	3605	12	0	0	2	0	0	2	4	4	3	2.582570e-01	9.700000e-03	2.920000e-02	1.750917e-02	1
171	TRIM9	tripartite motif-containing 9	2217	18	1	1	6	1	0	0	7	7	7	2.528064e-03	1	9.880000e-01	1.764665e-02	1
