rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
15	FAM200A	family with sequence similarity 200, member A	1726	6	0	0	5	0	0	0	5	4	5	2.142574e-04	2.050000e-01	2.000000e-02	5.725110e-05	6.968604e-02
16	DPCR1	diffuse panbronchiolitis critical region 1	4190	18	0	1	4	0	0	2	6	6	5	8.568573e-05	7.000000e-02	6.560000e-01	8.836291e-05	1.008331e-01
17	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	3999	4	0	0	6	0	0	0	6	6	5	1.508851e-01	5.000000e-05	7.749900e-01	1.315835e-04	1.413207e-01
18	SH3KBP1	SH3-domain kinase binding protein 1	2133	4	0	0	1	0	0	2	3	3	2	1.709912e-03	5.700000e-03	9.188000e-01	1.456812e-04	1.477693e-01
19	EMG1	EMG1 nucleolar protein homolog (S. cerevisiae)	1360	803	0	0	0	0	0	4	4	4	2	1.778317e-02	8.000000e-04	7.050000e-01	1.927403e-04	1.852133e-01
20	ARID1A	AT rich interactive domain 1A (SWI-like)	6934	31	0	1	3	2	0	5	10	10	10	1.207546e-04	1	1.170000e-01	2.119296e-04	1.867434e-01
21	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	4763	2	0	0	1	2	0	0	3	3	2	9.006231e-03	8.800000e-03	5.080000e-02	2.147886e-04	1.867434e-01
22	SLC16A9	solute carrier family 16, member 9 (monocarboxylic acid transporter 9)	1550	40	0	1	2	0	0	2	4	4	3	2.906220e-03	1.220000e-02	2.154000e-01	2.401096e-04	1.956926e-01
23	PCK1	phosphoenolpyruvate carboxykinase 1 (soluble)	1905	55	0	1	1	0	0	3	4	4	4	1.797419e-03	1.170000e-02	2.622000e-01	2.552426e-04	1.956926e-01
24	CUL9	cullin 9	7716	10	0	2	6	0	1	0	7	7	6	4.386914e-01	4.000000e-05	8.943900e-01	2.572365e-04	1.956926e-01
25	ZDHHC1	zinc finger, DHHC-type containing 1	1498	30	0	0	2	2	0	0	4	4	3	2.930145e-04	7.100000e-02	7.260000e-01	2.889221e-04	2.110056e-01
26	NPNT	nephronectin	1891	28	0	0	5	0	0	1	6	6	6	1.407449e-04	1	1.110000e-01	3.216189e-04	2.258507e-01
27	BCL6	B-cell CLL/lymphoma 6 (zinc finger protein 51)	2153	77	0	0	4	1	0	0	5	5	5	3.637736e-05	1	9.410000e-01	4.082109e-04	2.753304e-01
28	RALGAPA1	Ral GTPase activating protein, alpha subunit 1 (catalytic)	6422	7	0	0	3	2	0	3	8	8	8	5.171554e-03	2.560000e-02	1.314000e-01	4.222397e-04	2.753304e-01
29	CYP4F11	cytochrome P450, family 4, subfamily F, polypeptide 11	1622	62	0	0	3	0	2	0	5	4	5	2.589720e-02	2.660000e-02	4.450000e-02	5.372916e-04	3.382714e-01
30	GPR172A	G protein-coupled receptor 172A	2641	19	0	0	0	0	1	2	3	3	2	5.495953e-03	1.000000e-02	9.986000e-01	6.370090e-04	3.876836e-01
31	OPTC	opticin	1027	81	0	1	2	0	1	0	3	3	3	1.195098e-02	5.400000e-03	9.905000e-01	6.871911e-04	3.942181e-01
32	TAF1C	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa	2662	79	0	1	3	0	1	0	4	4	4	2.238718e-04	1	2.610000e-01	6.909289e-04	3.942181e-01
33	ZP3	zona pellucida glycoprotein 3 (sperm receptor)	1860	53	0	0	0	0	0	2	2	2	1	7.065294e-03	1.000000e-02	2.804000e-01	7.459348e-04	4.127054e-01
34	SERPINB13	serpin peptidase inhibitor, clade B (ovalbumin), member 13	1204	245	0	0	2	2	0	1	5	5	4	1.022557e-03	7.400000e-02	7.850000e-01	8.996428e-04	4.683483e-01
35	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	909	15	0	1	2	0	0	0	2	2	1	8.876407e-03	1.000000e-02	5.427000e-01	9.168910e-04	4.683483e-01
36	NFE2L2	nuclear factor (erythroid-derived 2)-like 2	1834	54	0	0	5	1	0	0	6	6	6	4.473426e-04	1	1.830000e-01	9.234604e-04	4.683483e-01
37	SAG	S-antigen; retina and pineal gland (arrestin)	1278	222	0	0	3	0	1	0	4	4	4	1.669339e-03	1	3.600000e-02	9.607930e-04	4.738378e-01
38	LTA4H	leukotriene A4 hydrolase	1910	168	0	1	3	0	0	1	4	4	3	1.688150e-02	1.260000e-02	2.018000e-01	9.861888e-04	4.738378e-01
39	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif, 13	4396	5	0	0	1	0	2	1	4	4	4	4.006573e-04	1	1.990000e-01	1.052013e-03	4.880105e-01
40	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	2928	33	0	0	1	1	1	0	3	3	3	1.119768e-04	1	9.710000e-01	1.130654e-03	4.880105e-01
41	TTLL6	tubulin tyrosine ligase-like family, member 6	2817	18	0	0	0	0	1	1	2	2	2	5.018806e-04	1	1.800000e-01	1.134697e-03	4.880105e-01
42	WWP2	WW domain containing E3 ubiquitin protein ligase 2	2707	41	0	0	3	0	0	0	3	3	2	2.514765e-02	5.600000e-03	4.600000e-02	1.141452e-03	4.880105e-01
43	ZBTB33	zinc finger and BTB domain containing 33	2023	43	0	0	1	0	0	2	3	3	2	1.167267e-01	5.220000e-03	3.490000e-02	1.173766e-03	4.880105e-01
44	ARHGAP35	glucocorticoid receptor DNA binding factor 1	4520	11	0	1	4	1	1	1	7	6	7	1.499741e-03	1	4.800000e-02	1.176058e-03	4.880105e-01
45	GNL3L	guanine nucleotide binding protein-like 3 (nucleolar)-like	1809	22	0	0	3	0	0	0	3	3	3	7.133006e-02	1	1.150000e-03	1.278857e-03	5.188751e-01
46	LRCH2	leucine-rich repeats and calponin homology (CH) domain containing 2	2380	21	0	1	3	1	0	0	4	4	3	1.060666e-01	1.015000e-02	9.235000e-02	1.316326e-03	5.224670e-01
47	MPO	myeloperoxidase	2282	18	0	0	3	0	1	0	4	4	4	8.795754e-03	1	2.200000e-03	1.357589e-03	5.273800e-01
48	ELFN2	extracellular leucine-rich repeat and fibronectin type III domain containing 2	2463	53	0	2	3	1	0	0	4	4	4	1.163863e-03	1	1.000000e-01	1.410304e-03	5.364445e-01
49	KLRC2	killer cell lectin-like receptor subfamily C, member 2	718	402	0	0	2	0	0	2	4	4	3	8.305802e-03	1.800000e-02	4.240000e-01	1.466367e-03	5.463863e-01
50	CACNA1F	calcium channel, voltage-dependent, L type, alpha 1F subunit	6126	17	0	0	3	0	1	0	4	4	4	2.373286e-03	1	4.300000e-02	1.508212e-03	5.507385e-01
51	CCDC120	coiled-coil domain containing 120	2042	37	0	0	3	0	0	0	3	3	3	1.981494e-02	8.300000e-03	4.398000e-01	1.597409e-03	5.718723e-01
52	NLRP1	NLR family, pyrin domain containing 1	4559	3	0	0	0	1	0	2	3	2	3	4.324862e-02	3.100000e-03	5.924000e-01	1.633998e-03	5.737220e-01
53	MAGEC1	melanoma antigen family C, 1	3434	18	0	2	9	0	0	3	12	12	11	2.135329e-03	6.700000e-02	9.440000e-01	1.708174e-03	5.884497e-01
54	AGAP7	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7	2016	117	0	0	0	1	0	2	3	3	2	4.529448e-02	9.500000e-03	5.040000e-01	1.820041e-03	6.153762e-01
55	IARS	isoleucyl-tRNA synthetase	3924	0	0	1	4	0	0	0	4	3	4	6.160278e-01	6.160000e-03	1.250000e-02	1.878964e-03	6.237477e-01
56	FCRL4	Fc receptor-like 4	1592	18	0	0	3	0	1	0	4	4	4	6.019401e-04	1	2.640000e-01	1.922606e-03	6.268381e-01
57	UBR1	ubiquitin protein ligase E3 component n-recognin 1	5436	49	0	0	5	1	1	0	7	7	7	5.434800e-04	1	3.850000e-01	2.064579e-03	6.613173e-01
58	STAG2	stromal antigen 2	3939	10	0	0	5	1	0	2	8	8	8	2.233941e-04	1	8.650000e-01	2.101373e-03	6.614976e-01
59	BRD7	bromodomain containing 7	2025	14	0	0	4	0	0	1	5	5	5	8.003013e-04	1	2.080000e-01	2.294399e-03	6.965267e-01
60	PDE4C	phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)	2345	100	0	1	5	0	0	2	7	7	7	1.316180e-03	1	1.270000e-01	2.324128e-03	6.965267e-01
61	PITRM1	pitrilysin metallopeptidase 1	3220	31	0	0	3	1	0	0	4	4	3	2.845820e-02	8.400000e-03	8.122000e-01	2.327097e-03	6.965267e-01
62	MOCOS	molybdenum cofactor sulfurase	2727	8	0	0	5	0	0	0	5	5	4	1.279597e-02	1.500000e-02	7.460000e-01	2.372539e-03	6.986744e-01
63	C16orf55	chromosome 16 open reading frame 55	430	86	0	0	3	0	0	0	3	3	2	1.104317e-02	4.600000e-02	4.270000e-01	2.538500e-03	7.356814e-01
64	WASL	Wiskott-Aldrich syndrome-like	1558	35	0	1	4	0	1	0	5	5	5	1.183514e-03	1	2.000000e-01	2.584310e-03	7.360837e-01
65	TCEB1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	351	102	0	0	3	0	0	0	3	3	3	7.693847e-03	3.630000e-02	5.260000e-01	2.621345e-03	7.360837e-01
66	RNF43	ring finger protein 43	2384	26	0	0	3	0	0	0	3	3	3	7.276408e-03	1	1.700000e-02	2.660835e-03	7.360837e-01
67	TXNIP	thioredoxin interacting protein	1204	158	0	0	5	0	0	0	5	5	5	5.954126e-04	1	3.160000e-01	2.705232e-03	7.369209e-01
68	PAK6	p21(CDKN1A)-activated kinase 6	2583	12	0	0	2	0	2	0	4	4	4	3.013646e-04	1	9.540000e-01	2.744584e-03	7.369209e-01
69	LATS2	LATS, large tumor suppressor, homolog 2 (Drosophila)	3291	20	0	0	2	1	0	1	4	4	4	3.090864e-04	1	9.020000e-01	2.807089e-03	7.427801e-01
70	KIF20B	kinesin family member 20B	5470	46	0	0	8	0	0	0	8	8	8	1.627708e-03	1	1.130000e-01	2.861076e-03	7.462503e-01
71	RANBP3	RAN binding protein 3	1768	35	0	0	2	0	0	0	2	2	1	3.257406e-02	1.000000e-02	6.070000e-02	2.941245e-03	7.532357e-01
72	ARHGAP25	Rho GTPase activating protein 25	2019	56	0	2	3	0	0	1	4	4	4	2.656693e-02	1	2.900000e-03	2.992138e-03	7.532357e-01
73	CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	7310	32	0	2	3	3	1	2	9	9	9	3.394025e-04	1	8.610000e-01	3.050660e-03	7.532357e-01
74	SART3	squamous cell carcinoma antigen recognized by T cells 3	3127	1	0	0	2	1	0	2	5	5	5	3.145187e-03	1	6.000000e-02	3.052878e-03	7.532357e-01
75	ATP7A	ATPase, Cu++ transporting, alpha polypeptide (Menkes syndrome)	5353	35	0	0	2	0	0	2	4	4	3	7.672272e-02	4.500000e-03	5.841000e-01	3.097339e-03	7.540162e-01
76	ZC3H18	zinc finger CCCH-type containing 18	2930	106	0	1	4	0	1	0	5	5	5	7.552746e-03	1	3.100000e-02	3.294411e-03	7.914388e-01
77	TBC1D1	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	4103	30	0	0	4	0	0	0	4	4	3	5.333765e-02	6.800000e-03	3.592000e-01	3.446266e-03	8.171678e-01
78	GUSB	glucuronidase, beta	2000	19	0	1	4	0	0	1	5	4	5	2.453051e-02	1.600000e-02	6.980000e-01	3.852615e-03	8.898135e-01
79	RLIM	ring finger protein, LIM domain interacting	1887	92	0	1	4	0	0	0	4	4	3	2.883743e-02	1.480000e-02	8.637000e-01	3.872285e-03	8.898135e-01
80	VENTX	VENT homeobox homolog (Xenopus laevis)	787	31	0	0	2	0	0	0	2	2	1	1.966316e-02	1.600000e-02	8.360000e-01	3.935173e-03	8.898135e-01
81	AGK	acylglycerol kinase	1329	90	0	0	4	1	0	0	5	4	5	4.587323e-04	1	9.430000e-01	3.985027e-03	8.898135e-01
82	TSC2	tuberous sclerosis 2	5591	39	0	1	3	0	2	0	5	4	5	4.844220e-02	9.400000e-03	7.730000e-01	3.996314e-03	8.898135e-01
83	MCCC2	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	1756	36	0	0	2	0	1	0	3	3	3	4.677663e-04	1	9.120000e-01	4.054384e-03	8.918667e-01
84	RIMBP3	RIMS binding protein 3	4920	24	0	0	0	0	0	3	3	3	2	4.905479e-01	1.793333e-02	1.156667e-02	4.228517e-03	9.151941e-01
85	DNHD1	dynein heavy chain domain 1	14431	75	0	2	7	0	0	1	8	7	7	8.538916e-02	2.910000e-02	8.740000e-02	4.264378e-03	9.151941e-01
86	OTOF	otoferlin	6503	12	0	1	4	0	0	0	4	4	4	1.856898e-01	5.200000e-03	2.725000e-01	4.310806e-03	9.151941e-01
87	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	2661	167	0	0	0	0	2	2	4	4	4	1.766362e-03	1	2.020000e-01	4.460217e-03	9.360303e-01
88	UBN1	ubinuclein 1	3622	34	0	1	5	1	0	0	6	6	6	5.498505e-04	1	9.230000e-01	4.676954e-03	9.502342e-01
89	TP53BP1	tumor protein p53 binding protein 1	6042	2	0	0	1	2	0	2	5	5	5	5.551788e-04	1	8.360000e-01	4.716921e-03	9.502342e-01
90	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	1712	100	0	1	3	0	0	0	3	3	3	1.394786e-01	1	1.350000e-03	4.737422e-03	9.502342e-01
91	PKN3	protein kinase N3	2754	19	0	0	2	0	1	2	5	5	5	5.645132e-04	1	3.990000e-01	4.786816e-03	9.502342e-01
92	NOTCH3	Notch homolog 3 (Drosophila)	7096	10	0	1	4	1	1	1	7	7	7	1.894926e-03	1	2.500000e-01	4.788123e-03	9.502342e-01
93	USP24	ubiquitin specific peptidase 24	8131	4	0	1	1	0	2	1	4	4	4	6.707058e-02	8.600000e-03	6.690000e-01	4.878635e-03	9.562422e-01
94	PCDHGB3	protocadherin gamma subfamily B, 3	36319	38	0	0	2	1	0	0	3	3	3	4.897303e-03	1	1.100000e-01	4.923144e-03	9.562422e-01
95	TJP2	tight junction protein 2 (zona occludens 2)	3916	31	0	0	1	0	0	1	2	2	2	1.012285e-02	1	4.600000e-02	5.105784e-03	9.726916e-01
96	RSPRY1	ring finger and SPRY domain containing 1	1785	18	0	0	3	0	0	1	4	3	4	5.448139e-02	1.130000e-02	7.436000e-01	5.166970e-03	9.726916e-01
97	COL5A3	collagen, type V, alpha 3	5504	0	0	0	3	2	2	1	8	8	8	1.324156e-03	1	3.780000e-01	5.167657e-03	9.726916e-01
98	TRIM16	tripartite motif-containing 16	1715	106	0	0	3	0	0	0	3	3	2	7.160361e-02	7.500000e-03	7.386000e-01	5.220982e-03	9.727009e-01
99	DHDH	dihydrodiol dehydrogenase (dimeric)	1033	0	0	0	1	0	0	1	2	1	2	6.318671e-02	1.000000e-02	7.473000e-01	5.286726e-03	9.750003e-01
100	AIDA	axin interactor, dorsalization associated	957	124	0	0	2	0	0	0	2	2	1	6.655284e-02	1.000000e-02	4.365000e-01	5.533821e-03	9.937274e-01
101	C1orf114	chromosome 1 open reading frame 114	1547	68	0	1	2	0	0	2	4	4	4	1.514750e-02	1	2.400000e-02	5.540856e-03	9.937274e-01
102	ANKRD28	ankyrin repeat domain 28	3270	17	0	0	0	0	2	0	2	2	2	6.679525e-04	1	3.490000e-01	5.551550e-03	9.937274e-01
103	SON	SON DNA binding protein	7584	3	0	2	3	0	0	2	5	5	4	2.186142e-01	6.000000e-03	4.242000e-01	5.622774e-03	9.967050e-01
104	ATP8A2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2	3711	14	0	0	4	2	0	0	6	6	6	5.230338e-03	1	1.160000e-01	5.715330e-03	1
105	SERPINB5	serpin peptidase inhibitor, clade B (ovalbumin), member 5	1152	62	0	0	2	0	1	0	3	3	3	2.881419e-03	1	1.940000e-01	5.807370e-03	1
106	PTCH1	patched homolog 1 (Drosophila)	4640	39	0	3	6	0	0	0	6	6	5	8.988235e-02	1.570000e-02	1.581000e-01	5.858186e-03	1
107	MORC4	MORC family CW-type zinc finger 4	2878	11	0	0	0	0	1	1	2	2	2	7.415460e-03	1	6.300000e-02	5.871333e-03	1
108	STXBP3	syntaxin binding protein 3	1853	8	0	0	2	0	0	0	2	2	1	7.276616e-02	1.000000e-02	2.245000e-02	5.985508e-03	1
109	FAM105A	family with sequence similarity 105, member A	1099	307	0	0	2	0	0	1	3	3	2	5.627177e-02	1.270000e-02	5.425000e-01	6.094645e-03	1
110	GATA2	GATA binding protein 2	1463	55	0	0	2	0	0	2	4	4	4	1.803237e-03	1	3.580000e-01	6.160606e-03	1
111	KIF13B	kinesin family member 13B	5639	16	0	0	2	0	0	2	4	4	4	1.721931e-03	1	4.090000e-01	6.213954e-03	1
112	PLG	plasminogen	2507	2	0	3	2	1	1	0	4	4	4	8.747962e-01	1	1.200000e-04	6.288937e-03	1
113	DONSON	downstream neighbor of SON	1770	109	0	0	2	1	0	0	3	2	3	1.186905e-01	6.500000e-03	7.213000e-01	6.300893e-03	1
114	TDRD6	tudor domain containing 6	6303	55	0	2	7	1	0	0	8	8	8	4.828023e-02	1.600000e-02	9.200000e-01	6.308025e-03	1
115	SFRS2IP	splicing factor, arginine/serine-rich 2, interacting protein	4448	12	0	1	5	0	0	0	5	4	5	4.952201e-01	8.000000e-03	1.292000e-01	6.450146e-03	1
116	SLC22A6	solute carrier family 22 (organic anion transporter), member 6	1728	66	0	1	5	0	0	1	6	6	6	8.019385e-04	1	9.180000e-01	6.518540e-03	1
117	CCNB2	cyclin B2	1229	76	0	1	3	2	0	0	5	5	5	2.969664e-03	1	2.220000e-01	6.623331e-03	1
118	FAM161B	family with sequence similarity 161, member B	2049	49	0	0	2	0	0	0	2	2	2	5.882670e-02	1	1.000000e-02	6.630679e-03	1
119	ONECUT1	one cut homeobox 1	1402	256	0	0	3	0	0	0	3	3	2	8.690844e-02	9.500000e-03	9.777000e-01	6.687079e-03	1
120	SECISBP2L	SECIS binding protein 2-like	3235	86	0	1	5	1	0	0	6	6	6	8.264216e-04	1	7.420000e-01	6.692697e-03	1
121	SESTD1	SEC14 and spectrin domains 1	2159	39	0	0	3	0	0	0	3	3	2	1.106310e-01	7.000000e-03	9.992000e-01	6.716195e-03	1
122	ABCA3	ATP-binding cassette, sub-family A (ABC1), member 3	5235	4	0	0	3	0	0	0	3	3	2	2.244415e-01	3.400000e-03	5.852000e-01	6.721167e-03	1
123	SCARB2	scavenger receptor class B, member 2	1481	123	0	0	2	1	1	0	4	4	4	2.111762e-03	1	3.170000e-01	6.747493e-03	1
124	DNAJC14	DnaJ (Hsp40) homolog, subfamily C, member 14	2133	131	0	2	0	2	0	1	3	3	2	1.830715e-02	2.400000e-02	9.960000e-01	6.804047e-03	1
125	CUL3	cullin 3	2367	159	0	1	4	0	0	2	6	6	6	1.972838e-03	1	3.650000e-01	7.098267e-03	1
126	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2952	36	0	0	4	0	1	2	7	7	7	2.048408e-03	1	3.260000e-01	7.163427e-03	1
127	C6orf222	chromosome 6 open reading frame 222	2003	14	0	0	1	1	0	0	2	2	2	8.946239e-04	1	6.770000e-01	7.174085e-03	1
128	TNK1	tyrosine kinase, non-receptor, 1	2034	82	0	0	2	0	0	0	2	2	1	8.976872e-02	1.000000e-02	9.226000e-01	7.195581e-03	1
129	ARSD	arylsulfatase D	1971	0	2	3	4	0	0	2	6	4	4	6.792118e-01	6.000000e-04	8.180333e-01	7.251170e-03	1
130	NOL6	nucleolar protein family 6 (RNA-associated)	3543	12	0	0	5	1	0	0	6	6	6	4.927895e-03	1	1.320000e-01	7.431281e-03	1
131	CCDC9	coiled-coil domain containing 9	1640	0	0	0	0	0	0	2	2	2	2	2.241293e-03	1	2.690000e-01	7.438300e-03	1
132	RTTN	rotatin	6875	11	0	1	3	1	0	1	5	5	5	2.221185e-02	1	2.700000e-02	7.441927e-03	1
133	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	2254	0	16	1	4	9	1	9	23	22	23	9.486745e-04	6.900000e-01	8.940000e-01	7.551871e-03	1
134	TINAGL1	tubulointerstitial nephritis antigen-like 1	1448	51	0	0	2	0	0	1	3	3	3	4.873241e-03	1	2.030000e-01	8.001844e-03	1
135	FAM47A	family with sequence similarity 47, member A	2378	57	0	0	2	0	0	2	4	4	3	3.568876e-01	1.120000e-02	2.155000e-01	8.148742e-03	1
136	L1TD1	LINE-1 type transposase domain containing 1	2602	214	0	0	3	0	0	0	3	3	2	7.713824e-02	1.160000e-02	5.880000e-01	8.245603e-03	1
137	TMCO3	transmembrane and coiled-coil domains 3	2082	104	0	0	5	0	0	1	6	5	6	1.058463e-03	1	5.860000e-01	8.309924e-03	1
138	DIRAS1	DIRAS family, GTP-binding RAS-like 1	601	193	0	0	2	0	0	0	2	2	1	9.265214e-02	1.180000e-02	1.047000e-01	8.547993e-03	1
139	C1orf86	chromosome 1 open reading frame 86	986	191	0	0	2	0	0	0	2	2	1	1.095111e-01	1.550000e-02	1.430000e-01	8.560375e-03	1
140	HNRPLL	heterogeneous nuclear ribonucleoprotein L-like	1690	95	0	0	3	0	0	0	3	3	2	6.108960e-02	1.800000e-02	6.540000e-01	8.591052e-03	1
141	CCDC160	coiled-coil domain containing 160	980	9	0	0	3	0	0	0	3	3	2	3.674058e-02	2.300000e-02	7.500000e-01	8.608793e-03	1
142	RGS12	regulator of G-protein signaling 12	4482	4	0	0	1	0	1	0	2	2	2	4.174554e-02	1	1.500000e-02	8.778176e-03	1
143	KLK10	kallikrein-related peptidase 10	883	18	0	0	3	0	0	0	3	3	3	3.336330e-02	2.600000e-02	6.840000e-01	8.827182e-03	1
144	GPR78	G protein-coupled receptor 78	1100	2	0	2	3	0	0	0	3	3	3	5.273042e-02	5.200000e-02	8.100000e-02	9.001297e-03	1
145	C1orf25	chromosome 1 open reading frame 25	2258	31	0	0	2	0	0	2	4	4	4	2.842345e-03	1	2.960000e-01	9.056252e-03	1
146	LAMP2	lysosomal-associated membrane protein 2	1552	9	1	0	1	0	0	1	2	2	2	2.669815e-02	1	2.500000e-02	9.100223e-03	1
147	ZBED3	zinc finger, BED-type containing 3	709	7	0	0	0	0	0	1	1	1	1	9.154506e-03	NaN	NaN	9.154506e-03	1
148	SDAD1	SDA1 domain containing 1	2148	68	0	0	2	0	1	1	4	4	4	2.480459e-03	1	3.420000e-01	9.173987e-03	1
149	ABCG4	ATP-binding cassette, sub-family G (WHITE), member 4	1997	14	0	1	3	0	0	0	3	3	3	2.885560e-01	4.200000e-03	6.002000e-01	9.350730e-03	1
150	JAK1	Janus kinase 1 (a protein tyrosine kinase)	3561	10	0	0	1	1	0	2	4	4	4	1.219284e-03	1	9.290000e-01	9.400058e-03	1
151	TXNDC5	thioredoxin domain containing 5	1337	67	0	0	1	1	1	0	3	3	3	1.228731e-03	1	7.680000e-01	9.463408e-03	1
152	KLK6	kallikrein-related peptidase 6	755	116	0	0	2	0	0	0	2	2	2	1.235133e-01	1	1.000000e-02	9.506297e-03	1
153	C3orf10	chromosome 3 open reading frame 10	238	10	0	0	2	0	0	0	2	2	1	4.905451e-02	2.600000e-02	6.830000e-01	9.775412e-03	1
154	RCSD1	RCSD domain containing 1	1275	302	0	0	2	0	0	0	2	2	2	1.290401e-01	1.000000e-02	6.157000e-01	9.875183e-03	1
155	PRKAG2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit	1770	12	0	0	3	0	0	1	4	4	4	1.105059e-02	1	1.070000e-01	9.891930e-03	1
156	PRUNE2	prune homolog 2 (Drosophila)	9339	6	0	1	4	1	0	1	6	6	6	1.993842e-02	1	5.200000e-02	1.004481e-02	1
157	NDUFC1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa	243	50	0	0	1	0	0	1	2	2	2	4.574497e-03	1	2.590000e-01	1.011553e-02	1
158	SIGLEC8	sialic acid binding Ig-like lectin 8	1526	92	0	1	4	0	0	1	5	5	5	1.347244e-03	1	6.520000e-01	1.025211e-02	1
159	PIK3R5	phosphoinositide-3-kinase, regulatory subunit 5	2715	55	0	1	3	0	0	0	3	3	2	3.850330e-01	5.800000e-03	3.289000e-01	1.025457e-02	1
160	SEC14L5	SEC14-like 5 (S. cerevisiae)	2151	46	0	0	3	0	0	0	3	3	3	1.029455e-02	1	1.070000e-01	1.026099e-02	1
161	ASPM	asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	10542	8	0	2	4	0	0	0	4	3	4	7.492374e-01	1.600000e-03	5.438000e-01	1.026126e-02	1
162	DDX20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	2516	136	0	0	2	0	2	0	4	4	4	1.386369e-03	1	8.330000e-01	1.051015e-02	1
163	SLC2A11	solute carrier family 2 (facilitated glucose transporter), member 11	1617	15	0	0	1	0	0	1	2	2	2	6.580445e-02	1	1.600000e-02	1.091243e-02	1
164	C10orf140	chromosome 10 open reading frame 140	2727	43	0	0	2	0	0	0	2	2	1	1.470517e-01	1.000000e-02	2.791000e-01	1.106144e-02	1
