rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
63	LMLN	leishmanolysin-like (metallopeptidase M8 family)	2145	2	0	0	4	1	0	0	5	5	4	4.521507e-02	2.350000e-02	2.577000e-01	3.759701e-03	1
64	TTC27	tetratricopeptide repeat domain 27	2608	44	0	1	3	0	2	0	5	5	4	1.647711e-01	2.370000e-02	6.570000e-02	3.878349e-03	1
65	ARHGEF2	rho/rac guanine nucleotide exchange factor (GEF) 2	3045	0	0	0	4	1	2	0	7	7	6	8.586409e-03	4.800000e-02	9.180000e-01	3.956935e-03	1
66	PYHIN1	pyrin and HIN domain family, member 1	1540	87	0	1	10	2	0	0	12	11	11	1.801342e-03	2.230000e-01	8.040000e-01	3.962012e-03	1
67	KNG1	kininogen 1	2054	62	0	1	8	1	0	0	9	8	9	3.125325e-03	1	6.200000e-02	4.014344e-03	1
68	DIS3L	DIS3 mitotic control homolog (S. cerevisiae)-like	3231	8	0	0	3	0	1	0	4	4	4	2.848104e-03	1	8.000000e-02	4.027340e-03	1
69	FYB	FYN binding protein (FYB-120/130)	2562	1	0	0	9	0	2	0	11	10	11	1.484273e-02	1.320000e-01	3.100000e-02	4.222894e-03	1
70	LTBP1	latent transforming growth factor beta binding protein 1	5353	41	0	5	11	2	2	1	16	16	16	2.425071e-03	1	1.120000e-01	4.370788e-03	1
71	DAXX	death-associated protein 6	2311	2	0	0	3	0	0	0	3	3	3	7.634875e-02	1	1.300000e-03	4.474667e-03	1
72	LMO7	LIM domain 7	5246	0	0	0	3	2	2	0	7	7	7	5.281894e-04	1	6.520000e-01	4.513936e-03	1
73	NCOA2	nuclear receptor coactivator 2	4479	12	0	1	8	4	0	0	12	12	12	1.006179e-03	1	2.290000e-01	4.582602e-03	1
74	TSC2	tuberous sclerosis 2	5591	2	0	0	2	1	2	0	5	5	5	2.069742e-03	1	1.850000e-01	4.635581e-03	1
75	SRCRB4D	scavenger receptor cysteine rich domain containing, group B (4 domains)	1768	6	0	0	3	0	0	1	4	4	4	7.893930e-04	1	4.440000e-01	4.673704e-03	1
76	IGDCC3	immunoglobulin superfamily, DCC subclass, member 3	2497	6	0	0	2	1	1	1	5	5	5	1.844543e-03	1	2.840000e-01	4.772395e-03	1
77	LAMA4	laminin, alpha 4	5788	33	0	4	13	2	1	0	16	16	16	3.184688e-03	1.560000e-01	9.730000e-01	4.875813e-03	1
78	ZSCAN5B	zinc finger and SCAN domain containing 5B	1500	33	0	0	7	2	0	0	9	8	9	1.572834e-03	1	2.190000e-01	4.905240e-03	1
79	MAZ	MYC-associated zinc finger protein (purine-binding transcription factor)	1789	68	0	0	1	2	0	0	3	3	3	2.987102e-03	1	1.020000e-01	4.943194e-03	1
80	FHDC1	FH2 domain containing 1	3474	3	0	0	4	1	1	0	6	6	6	3.848066e-03	1	1.350000e-01	5.337606e-03	1
81	CORO7	coronin 7	3586	1	0	0	3	2	1	1	7	6	7	6.447034e-04	1	8.870000e-01	5.381159e-03	1
82	ADRA2B	adrenergic, alpha-2B-, receptor	1344	10	0	0	6	0	0	0	6	6	6	1.174189e-02	4.500000e-02	9.650000e-01	5.475381e-03	1
83	SLC6A5	solute carrier family 6 (neurotransmitter transporter, glycine), member 5	2454	10	0	3	5	0	1	0	6	6	6	8.540610e-01	2.770000e-02	1.050000e-02	5.663211e-03	1
84	FBXO22	F-box protein 22	1271	17	0	0	6	0	0	0	6	6	6	2.118674e-03	1	2.550000e-01	5.717390e-03	1
85	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4	1623	9	0	0	3	1	0	0	4	4	4	5.437642e-03	1	1.000000e-01	5.795675e-03	1
86	PLEKHO1	pleckstrin homology domain containing, family O member 1	1252	20	0	0	3	0	0	0	3	3	3	9.697620e-02	7.200000e-03	9.904000e-01	5.842636e-03	1
87	ZNF323	zinc finger protein 323	1237	15	0	1	6	1	1	0	8	7	8	1.379156e-03	1	4.770000e-01	5.939501e-03	1
88	GLIPR1L2	GLI pathogenesis-related 1 like 2	776	35	0	1	4	0	0	0	4	4	4	2.559450e-02	1	8.300000e-03	6.053801e-03	1
89	ASCL4	achaete-scute complex homolog 4 (Drosophila)	522	492	0	0	4	2	0	0	6	6	6	5.966977e-02	1	6.200000e-03	6.116865e-03	1
90	CCDC121	coiled-coil domain containing 121	1341	0	0	0	4	0	0	0	4	4	3	3.565273e-01	2.320000e-02	1.790000e-02	6.137276e-03	1
91	WBSCR22	Williams Beuren syndrome chromosome region 22	1561	9	0	0	2	1	0	0	3	3	3	3.115409e-03	1	1.450000e-01	6.375928e-03	1
92	KRTAP10-7	keratin associated protein 10-7	1119	93	0	0	6	1	0	0	7	7	7	1.838296e-03	1	3.280000e-01	6.515394e-03	1
93	UNC13A	unc-13 homolog A (C. elegans)	5276	115	0	2	11	0	2	0	13	12	13	8.333441e-04	1	9.420000e-01	6.741807e-03	1
94	CORO1C	coronin, actin binding protein, 1C	1465	6	0	0	3	1	0	0	4	4	4	8.454748e-04	1	4.480000e-01	6.827727e-03	1
95	INPP5D	inositol polyphosphate-5-phosphatase, 145kDa	3182	43	0	0	5	2	1	0	8	8	8	1.850631e-03	1	3.700000e-01	6.934214e-03	1
96	NUP210L	nucleoporin 210kDa-like	5902	23	0	3	12	1	1	0	14	14	14	3.258369e-03	1	2.130000e-01	7.000795e-03	1
97	SR140	U2 snRNP-associated SURP domain containing	3200	5	0	0	2	1	2	0	5	5	5	8.920497e-04	1	4.610000e-01	7.156013e-03	1
98	FAM159A	family with sequence similarity 159, member A	585	18	0	1	4	1	0	0	5	5	5	2.827416e-03	1	2.230000e-01	7.383749e-03	1
99	GPR174	G protein-coupled receptor 174	1004	83	0	0	2	3	0	1	6	5	6	2.574796e-03	1	2.880000e-01	7.418222e-03	1
100	FUT5	fucosyltransferase 5 (alpha (1,3) fucosyltransferase)	1129	68	0	0	4	1	0	0	5	5	5	9.831541e-04	1	7.990000e-01	7.791245e-03	1
101	PDS5A	PDS5, regulator of cohesion maintenance, homolog A (S. cerevisiae)	4173	6	0	0	5	1	0	1	7	7	7	4.385964e-03	1	1.770000e-01	7.877447e-03	1
102	CASP9	caspase 9, apoptosis-related cysteine peptidase	1285	1	0	2	3	0	0	0	3	3	2	6.640325e-01	1.885000e-02	2.700000e-02	7.880453e-03	1
103	NEK9	NIMA (never in mitosis gene a)- related kinase 9	3024	1	0	0	1	1	2	0	4	4	4	2.068131e-02	1	3.200000e-02	8.000121e-03	1
104	KLF5	Kruppel-like factor 5 (intestinal)	1386	107	0	1	4	0	0	0	4	4	3	1.967216e-01	1.750000e-02	2.267000e-01	8.066044e-03	1
105	PRDM15	PR domain containing 15	4648	5	0	0	3	0	1	0	4	4	4	6.267499e-03	1	1.120000e-01	8.099888e-03	1
106	OAS1	2',5'-oligoadenylate synthetase 1, 40/46kDa	1418	91	0	0	3	0	0	0	3	3	3	1.869240e-01	7.800000e-03	3.466000e-01	8.101346e-03	1
107	ZNF443	zinc finger protein 443	2028	8	0	0	4	1	0	0	5	5	5	3.452550e-03	1	2.580000e-01	8.154179e-03	1
108	NF1	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	12120	1	0	3	15	5	2	0	22	21	22	1.036843e-03	1	9.990000e-01	8.161590e-03	1
109	CORIN	corin, serine peptidase	3215	65	0	4	9	1	1	0	11	10	10	4.338787e-02	6.600000e-02	2.950000e-01	8.192264e-03	1
110	STK11IP	serine/threonine kinase 11 interacting protein	3398	3	0	0	4	0	3	0	7	6	7	1.971292e-03	1	3.700000e-01	8.418678e-03	1
111	FGFR3	fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)	2642	16	0	0	4	0	0	0	4	4	3	9.095244e-02	2.520000e-02	3.690000e-01	8.597263e-03	1
112	MAPT	microtubule-associated protein tau	2571	0	0	0	2	0	0	2	4	4	4	4.986519e-03	1	1.580000e-01	8.743120e-03	1
113	CYC1	cytochrome c-1	1004	82	0	1	4	1	0	0	5	5	5	4.522886e-03	1	1.660000e-01	8.833231e-03	1
114	ZNF485	zinc finger protein 485	1342	3	0	0	1	0	2	0	3	3	3	3.188154e-03	1	3.080000e-01	9.025671e-03	1
115	TRIM7	tripartite motif-containing 7	1682	93	0	0	3	0	0	0	3	3	2	4.886220e-02	3.100000e-02	2.440000e-01	9.086555e-03	1
116	LRSAM1	leucine rich repeat and sterile alpha motif containing 1	2410	7	0	0	0	1	1	0	2	2	2	1.543506e-02	1	4.200000e-02	9.193122e-03	1
117	LCT	lactase	5850	11	0	5	16	1	2	0	19	19	19	3.050095e-03	1	3.080000e-01	9.200107e-03	1
118	GPC3	glypican 3	1844	97	0	1	3	3	0	0	6	6	6	1.043881e-02	1	6.800000e-02	9.203386e-03	1
119	CLN3	ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	1440	15	0	0	3	0	0	0	3	3	2	1.206928e-01	4.680000e-02	5.970000e-02	9.398136e-03	1
120	USP37	ubiquitin specific peptidase 37	3051	1	0	0	3	1	1	0	5	5	5	5.761255e-02	1	1.140000e-02	9.452793e-03	1
121	FAM13A	family with sequence similarity 13, member A	3195	6	0	2	5	0	0	0	5	5	4	3.627668e-01	1.300000e-02	7.940000e-02	9.494738e-03	1
122	SP100	SP100 nuclear antigen	3318	4	0	0	2	0	1	0	3	3	3	1.712692e-02	1	6.600000e-02	1.006363e-02	1
123	ESYT3	extended synaptotagmin-like protein 3	2749	15	0	2	2	1	0	0	3	3	2	4.273204e-01	1.030000e-02	1.590000e-01	1.010287e-02	1
124	FAM188B	family with sequence similarity 188, member B	2344	27	0	1	6	2	1	0	9	9	9	1.339331e-03	1	6.910000e-01	1.019979e-02	1
125	UGT3A2	UDP glycosyltransferase 3 family, polypeptide A2	1596	38	0	1	9	1	0	0	10	10	10	1.348523e-03	1	7.230000e-01	1.026057e-02	1
126	GARNL3	GTPase activating Rap/RanGAP domain-like 3	3150	13	0	0	4	0	1	1	6	6	6	1.621345e-02	1	6.800000e-02	1.034910e-02	1
127	EME1	essential meiotic endonuclease 1 homolog 1 (S. pombe)	1929	13	0	1	3	0	0	0	3	3	2	3.412084e-01	1.710000e-02	1.293000e-01	1.036826e-02	1
128	CASR	calcium-sensing receptor (hypocalciuric hypercalcemia 1, severe neonatal hyperparathyroidism)	3287	35	0	3	11	0	0	0	11	11	11	1.129181e-01	5.870000e-02	1.337000e-01	1.037800e-02	1
129	CEP97	centrosomal protein 97kDa	2640	8	0	0	3	0	1	0	4	4	4	9.240574e-03	1	9.900000e-02	1.038654e-02	1
130	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)	1778	2	0	0	1	1	0	0	2	2	1	1.372048e-01	1.000000e-02	1.273000e-01	1.041583e-02	1
131	BAZ2A	bromodomain adjacent to zinc finger domain, 2A	5831	6	0	0	2	0	2	0	4	3	4	5.286997e-03	1	2.160000e-01	1.043278e-02	1
132	PPFIA1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	3721	5	0	0	10	2	1	0	13	11	13	1.392722e-03	1	6.110000e-01	1.055195e-02	1
133	MAPKAP1	mitogen-activated protein kinase associated protein 1	1629	11	0	0	3	0	1	0	4	4	4	1.394393e-03	1	6.290000e-01	1.056294e-02	1
134	MON2	MON2 homolog (S. cerevisiae)	5290	29	0	2	5	1	2	0	8	7	8	9.479126e-03	1	8.900000e-02	1.074333e-02	1
135	NRK	Nik related kinase	4861	13	0	4	14	2	3	1	20	17	20	2.833032e-03	1	3.000000e-01	1.076395e-02	1
136	CWC22	CWC22 spliceosome-associated protein homolog (S. cerevisiae)	2799	12	0	0	6	0	1	0	7	6	7	3.405640e-01	1	1.700000e-03	1.079903e-02	1
137	TCTN2	tectonic family member 2	2162	12	0	0	6	0	0	0	6	6	6	1.881778e-02	1	5.200000e-02	1.092074e-02	1
138	LGI4	leucine-rich repeat LGI family, member 4	1646	54	0	0	4	0	0	0	4	4	4	1.300262e-02	1	7.100000e-02	1.096860e-02	1
139	ANUBL1	AN1, ubiquitin-like, homolog (Xenopus laevis)	2216	6	0	0	3	0	1	0	4	4	4	4.308125e-02	1	2.400000e-02	1.102389e-02	1
140	DOCK10	dedicator of cytokinesis 10	6781	8	0	2	14	1	2	0	17	15	17	3.837224e-02	1	6.400000e-03	1.115586e-02	1
141	KCNC2	potassium voltage-gated channel, Shaw-related subfamily, member 2	2003	11	0	2	6	0	0	0	6	5	5	9.946877e-01	4.590000e-02	2.400000e-03	1.120160e-02	1
142	ZNF438	zinc finger protein 438	2512	0	0	0	5	1	0	0	6	6	5	1.647789e-01	1.910000e-02	2.981000e-01	1.135716e-02	1
143	SLC25A37	solute carrier family 25, member 37	1029	6	0	0	2	1	1	0	4	4	4	1.516795e-03	1	1.340000e-01	1.136255e-02	1
144	GRIK3	glutamate receptor, ionotropic, kainate 3	2820	60	0	3	7	2	1	0	10	10	10	2.615897e-03	1	5.040000e-01	1.168711e-02	1
145	ENAM	enamelin	3461	24	0	1	10	2	0	0	12	11	12	1.415480e-02	1	2.400000e-02	1.198820e-02	1
146	ISX	intestine-specific homeobox	750	0	0	2	5	0	0	0	5	5	4	7.706969e-01	1.550000e-03	6.381000e-01	1.201916e-02	1
147	SLC24A4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	1884	4	0	0	6	3	1	0	10	10	10	1.655812e-03	1	9.690000e-01	1.225874e-02	1
148	SPIRE2	spire homolog 2 (Drosophila)	2203	168	0	1	3	0	3	0	6	5	6	1.696882e-02	8.800000e-02	8.300000e-01	1.230440e-02	1
149	COLEC11	collectin sub-family member 11	923	46	0	1	2	1	0	1	4	4	4	4.046939e-03	1	3.620000e-01	1.235840e-02	1
150	GUCY1B3	guanylate cyclase 1, soluble, beta 3	1912	0	0	0	2	0	1	1	4	4	4	2.665162e-02	1	5.000000e-02	1.240740e-02	1
151	EDNRB	endothelin receptor type B	1476	15	0	1	2	2	0	1	5	5	5	5.794429e-03	1	2.450000e-01	1.248991e-02	1
152	CLASP2	cytoplasmic linker associated protein 2	4669	1	0	0	2	2	0	1	5	5	5	1.704126e-03	1	4.420000e-01	1.256742e-02	1
153	ABCC12	ATP-binding cassette, sub-family C (CFTR/MRP), member 12	4192	8	0	1	12	1	2	0	15	15	14	5.786183e-02	9.600000e-02	1.320000e-01	1.276939e-02	1
154	APOBEC1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	729	18	0	1	6	0	0	1	7	7	7	3.006895e-03	1	3.180000e-01	1.325905e-02	1
155	SP4	Sp4 transcription factor	2375	9	0	0	3	3	0	0	6	6	6	3.463198e-03	1	4.880000e-01	1.333444e-02	1
156	CYP11B2	cytochrome P450, family 11, subfamily B, polypeptide 2	1546	28	0	1	7	0	0	0	7	7	7	1.421709e-02	1	8.100000e-02	1.339053e-02	1
157	DCAF5	DDB1 and CUL4 associated factor 5	2861	2	0	0	5	2	0	0	7	7	7	4.413781e-03	1	3.020000e-01	1.345954e-02	1
158	ABL2	v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene)	3752	1	0	0	4	2	0	1	7	7	7	6.294880e-03	1	2.440000e-01	1.357480e-02	1
159	ASB4	ankyrin repeat and SOCS box-containing 4	1365	12	0	0	6	1	0	0	7	6	7	1.869770e-03	1	7.580000e-01	1.361555e-02	1
160	TRUB1	TruB pseudouridine (psi) synthase homolog 1 (E. coli)	1080	5	0	0	1	0	0	1	2	2	2	1.913906e-03	1	5.510000e-01	1.389229e-02	1
161	KRBA1	KRAB-A domain containing 1	3152	23	0	1	8	0	1	1	10	10	10	1.931899e-03	1	8.830000e-01	1.400482e-02	1
162	TMPO	thymopoietin	2919	1	0	0	2	0	1	0	3	3	3	4.447408e-02	1	2.500000e-02	1.416065e-02	1
163	SERF2	small EDRK-rich factor 2	607	5	0	0	0	0	1	0	1	1	1	1.416453e-02	NaN	NaN	1.416453e-02	1
164	ZFP37	zinc finger protein 37 homolog (mouse)	1907	84	0	1	8	0	0	0	8	8	8	1.970511e-03	1	5.650000e-01	1.424573e-02	1
165	ADCY7	adenylate cyclase 7	3339	9	0	1	5	0	2	0	7	7	7	1.034332e-02	1	1.270000e-01	1.427727e-02	1
166	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif, 4	2546	54	0	2	5	0	1	0	6	6	6	1.975875e-03	1	4.600000e-01	1.427914e-02	1
167	MBIP	MAP3K12 binding inhibitory protein 1	1069	309	0	0	3	0	0	0	3	3	3	5.807186e-01	5.800000e-03	4.674000e-01	1.463102e-02	1
168	SERPINB12	serpin peptidase inhibitor, clade B (ovalbumin), member 12	1240	2	0	3	2	1	1	0	4	4	4	1.070039e-02	1	1.280000e-01	1.476702e-02	1
169	NUCB2	nucleobindin 2	1310	13	0	0	6	1	0	0	7	6	7	2.162692e-03	1	6.820000e-01	1.543384e-02	1
