rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
23	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	12052	6	0	10	29	17	3	5	54	44	53	5.193331e-09	7.070000e-01	9.470000e-01	1.042607e-07	8.293263e-05
24	FAT1	FAT tumor suppressor homolog 1 (Drosophila)	13871	1	0	8	30	14	0	13	57	50	56	2.188245e-08	5.880000e-01	1.320000e-01	1.528269e-07	1.164987e-04
25	KLF5	Kruppel-like factor 5 (intestinal)	1386	4	0	3	17	1	0	6	24	23	21	9.415828e-07	1.700000e-02	1.160000e-01	2.864049e-07	1.965501e-04
26	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	1244	5	0	0	8	6	1	1	16	14	15	1.570348e-08	7.680000e-01	6.570000e-01	2.978854e-07	1.965501e-04
27	C3orf70	chromosome 3 open reading frame 70	757	29	0	0	15	2	0	0	17	17	10	7.795605e-07	8.600000e-03	9.225000e-01	2.986695e-07	1.965501e-04
28	PSIP1	PC4 and SFRS1 interacting protein 1	1678	13	0	1	8	5	4	4	21	20	20	1.603268e-08	6.120000e-01	7.490000e-01	3.037974e-07	1.965501e-04
29	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	14968	1	0	12	55	22	7	14	98	74	96	1.646538e-08	5.960000e-01	5.960000e-01	3.115580e-07	1.965501e-04
30	ASXL2	additional sex combs like 2 (Drosophila)	4352	11	0	4	35	8	1	1	45	36	40	9.732332e-05	7.813000e-02	1.700000e-04	4.166827e-07	2.541070e-04
31	ZBTB7B	zinc finger and BTB domain containing 7B	1628	5	0	1	10	1	0	1	12	11	8	7.873084e-03	1.000000e-05	3.440000e-03	1.366549e-06	8.064846e-04
32	RXRA	retinoid X receptor, alpha	1425	2	0	5	21	2	0	2	25	24	12	7.827998e-04	8.000000e-05	4.410000e-03	1.613881e-06	9.226862e-04
33	FBXW7	F-box and WD repeat domain containing 7	2580	0	6	1	22	10	0	3	35	30	25	3.157514e-05	5.000000e-03	3.340000e-02	1.728574e-06	9.583111e-04
34	RBM10	RNA binding motif protein 10	2881	0	0	4	9	8	1	4	22	22	22	2.051901e-07	1	3.800000e-01	2.189427e-06	1.178105e-03
35	NFE2L2	nuclear factor (erythroid-derived 2)-like 2	1834	2	0	0	24	0	0	1	25	24	16	2.096452e-02	1.000000e-05	5.800000e-03	3.433538e-06	1.794759e-03
36	CUL1	cullin 1	2411	99	0	3	18	1	0	0	19	19	14	9.367709e-04	2.150000e-03	1.485000e-02	4.047496e-06	2.056915e-03
37	HLA-A	major histocompatibility complex, class I, A	1128	4	0	0	2	2	1	2	7	7	6	1.791960e-06	2.870000e-01	3.390000e-01	5.143750e-06	2.543376e-03
38	GNA13	guanine nucleotide binding protein (G protein), alpha 13	1146	35	0	2	11	0	0	1	12	12	7	4.620562e-03	6.000000e-05	7.846900e-01	5.844353e-06	2.813749e-03
39	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	500	113	0	0	2	0	0	5	7	7	3	1.403379e-03	1.888889e-04	9.718333e-01	6.830380e-06	3.204149e-03
40	MBD1	methyl-CpG binding domain protein 1	3051	0	0	0	9	1	2	4	16	12	16	1.863393e-05	1	2.100000e-02	1.047101e-05	4.789179e-03
41	SCARF2	scavenger receptor class F, member 2	2653	4	0	2	4	2	0	3	9	8	7	4.173651e-05	2.500000e-02	2.890000e-01	1.310087e-05	5.845863e-03
42	FOXQ1	forkhead box Q1	1212	0	0	5	6	2	0	6	14	14	9	1.021121e-04	6.500000e-03	1.388000e-01	2.665138e-05	1.160921e-02
43	FAM47C	family with sequence similarity 47, member C	3110	5	0	3	22	0	0	0	22	21	12	1.981008e-01	1.000000e-05	7.842700e-01	2.799541e-05	1.191107e-02
44	METTL3	methyltransferase like 3	1787	24	0	1	18	3	0	0	21	17	19	1.708927e-04	1.299000e-01	1.250000e-02	2.935693e-05	1.220648e-02
45	ZNF185	zinc finger protein 185 (LIM domain)	2400	0	0	2	2	0	0	3	5	5	3	1.584017e-03	1.050000e-03	7.417000e-01	3.108904e-05	1.263942e-02
46	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	3898	2	0	15	54	0	0	0	54	48	25	3.146951e-01	1.000000e-05	2.000000e-05	4.301591e-05	1.710818e-02
47	ATM	ataxia telangiectasia mutated	9440	1	0	6	48	10	5	3	66	53	63	1.388740e-04	6.300000e-02	7.300000e-02	5.405667e-05	2.104185e-02
48	UNC93B1	unc-93 homolog B1 (C. elegans)	1835	39	0	1	8	0	0	0	8	7	4	6.403214e-03	3.200000e-04	9.449400e-01	5.652110e-05	2.132329e-02
49	SF1	splicing factor 1	2481	32	0	2	14	0	0	1	15	10	13	4.275625e-01	9.600000e-04	4.100000e-04	5.713338e-05	2.132329e-02
50	BCL2L1	BCL2-like 1	706	12	0	1	2	0	0	2	4	4	3	1.638058e-02	2.371667e-02	3.150000e-03	5.827629e-05	2.132329e-02
51	DNAH6	dynein, axonemal, heavy chain 6	12781	15	0	2	14	2	1	0	17	16	17	3.704139e-05	3.700000e-01	1.560000e-01	6.195703e-05	2.222557e-02
52	HES1	hairy and enhancer of split 1, (Drosophila)	855	5	0	2	9	0	0	3	12	11	11	1.111095e-05	5.430000e-01	9.050000e-01	8.612147e-05	3.029985e-02
53	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	4266	11	0	8	47	0	0	1	48	41	38	5.402628e-02	6.000000e-05	2.027600e-01	9.036511e-05	3.119301e-02
54	TXNIP	thioredoxin interacting protein	1204	0	0	4	13	2	0	5	20	17	19	1.550003e-04	4.520000e-01	3.600000e-02	1.025927e-04	3.475802e-02
55	THRAP3	thyroid hormone receptor associated protein 3	2908	2	0	1	8	4	0	3	15	14	13	4.749832e-04	2.200000e-02	6.350000e-01	1.357328e-04	4.514966e-02
56	SPTAN1	spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	7658	0	0	19	41	15	3	9	68	45	67	1.310809e-05	8.910000e-01	3.540000e-01	1.604729e-04	5.242592e-02
57	ARID1B	AT rich interactive domain 1B (SWI1-like)	6826	2	0	5	17	10	0	1	28	23	28	1.376453e-05	1	4.260000e-01	1.678366e-04	5.386966e-02
58	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	941	34	0	0	6	1	0	0	7	7	7	1.002240e-03	1.006000e-01	9.100000e-02	1.864319e-04	5.804315e-02
59	RPTN	repetin	2363	34	0	2	8	2	1	8	19	15	17	5.536598e-04	2.800000e-02	1.420000e-01	1.871848e-04	5.804315e-02
60	RAI1	retinoic acid induced 1	5737	3	0	5	19	4	0	2	25	21	22	3.393264e-04	3.000000e-02	9.990000e-01	2.255751e-04	6.793681e-02
61	TMCO4	transmembrane and coiled-coil domains 4	1957	4	0	1	10	2	1	0	13	12	9	7.203405e-03	2.000000e-03	9.718000e-01	2.265179e-04	6.793681e-02
62	CNOT1	CCR4-NOT transcription complex, subunit 1	7541	8	0	6	15	9	0	3	27	21	25	1.896445e-04	9.400000e-02	5.500000e-01	2.741446e-04	8.089476e-02
63	PARD3	par-3 partitioning defective 3 homolog (C. elegans)	4202	30	1	2	14	8	0	1	23	22	21	3.247837e-04	6.400000e-02	9.850000e-01	3.377950e-04	9.809461e-02
64	EZR	ezrin	1813	1	0	2	8	2	0	2	12	12	11	1.678385e-04	1.560000e-01	7.160000e-01	3.516050e-04	1.005096e-01
65	MOAP1	modulator of apoptosis 1	1564	2	0	0	5	2	0	0	7	7	5	1.112011e-02	2.800000e-03	5.993000e-01	3.657618e-04	1.029479e-01
66	SF3B1	splicing factor 3b, subunit 1, 155kDa	4035	1	0	1	23	0	1	0	24	24	19	2.268332e-01	6.750000e-04	3.401250e-02	4.706196e-04	1.304543e-01
67	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	1520	20	0	0	10	0	0	3	13	13	12	3.863156e-04	4.060000e-01	1.900000e-02	5.205196e-04	1.415308e-01
68	MEGF8	multiple EGF-like-domains 8	8497	12	0	6	15	4	1	0	20	20	18	2.612652e-03	5.830000e-02	7.030000e-02	5.260507e-04	1.415308e-01
69	CASP8	caspase 8, apoptosis-related cysteine peptidase	1749	9	0	1	10	2	2	0	14	14	14	8.512484e-05	1	2.730000e-01	5.499161e-04	1.445266e-01
70	DAZAP1	DAZ associated protein 1	1361	0	0	1	3	3	0	2	8	6	7	1.038636e-04	3.820000e-01	4.590000e-01	5.529850e-04	1.445266e-01
71	USP28	ubiquitin specific peptidase 28	3332	0	0	2	5	3	3	2	13	13	12	2.104463e-04	2.000000e-01	7.930000e-01	5.668225e-04	1.459334e-01
72	SETD2	SET domain containing 2	7777	3	0	2	24	6	2	0	32	27	31	2.462869e-04	4.100000e-01	1.600000e-01	5.743209e-04	1.459334e-01
73	EME1	essential meiotic endonuclease 1 homolog 1 (S. pombe)	1930	7	0	1	7	1	0	0	8	5	5	6.400029e-01	1.100000e-04	1.800600e-01	6.198930e-04	1.552025e-01
74	ADC	arginine decarboxylase	1419	0	0	0	5	0	0	0	5	5	3	4.492874e-01	4.700000e-04	8.049000e-02	6.277664e-04	1.552025e-01
75	CNOT3	CCR4-NOT transcription complex, subunit 3	2330	5	0	3	9	1	0	1	11	10	8	7.975902e-01	7.800000e-04	1.067000e-02	6.801622e-04	1.659142e-01
76	SSH3	slingshot homolog 3 (Drosophila)	2519	16	0	2	12	3	1	1	17	16	16	1.277455e-04	4.600000e-01	5.810000e-01	7.421780e-04	1.777520e-01
77	AHR	aryl hydrocarbon receptor	2587	2	0	2	22	4	0	0	26	22	19	3.937883e-02	9.000000e-04	9.801500e-01	7.481226e-04	1.777520e-01
78	EIF4A2	eukaryotic translation initiation factor 4A, isoform 2	1266	12	0	0	8	1	0	2	11	11	11	2.430653e-04	1	1.040000e-01	7.999013e-04	1.876179e-01
79	EPHA2	EPH receptor A2	2995	3	0	6	11	3	0	6	20	19	20	6.641250e-04	1	4.600000e-02	8.255306e-04	1.911783e-01
80	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	3331	21	0	5	18	2	1	0	21	19	18	3.338191e-03	1.900000e-02	2.180000e-01	8.671957e-04	1.983168e-01
81	POU3F1	POU class 3 homeobox 1	1358	27	0	1	3	0	0	0	3	3	2	9.238913e-02	1.352500e-01	1.000000e-03	9.506381e-04	2.147151e-01
82	TTYH1	tweety homolog 1 (Drosophila)	1483	46	0	1	3	3	1	0	7	7	5	4.731602e-03	1.188000e-01	3.780000e-02	1.015171e-03	2.264946e-01
83	ARID2	AT rich interactive domain 2 (ARID, RFX-like)	5588	5	0	8	15	12	2	3	32	29	32	3.561681e-04	1	1.490000e-01	1.219685e-03	2.637902e-01
84	ZNF878	zinc finger protein 878	1753	1	0	6	9	0	0	1	10	10	6	7.638110e-01	1.000000e-04	1	1.223292e-03	2.637902e-01
85	C18orf8	chromosome 18 open reading frame 8	2052	23	0	2	5	1	0	0	6	6	4	2.578207e-01	7.000000e-04	1.055500e-01	1.225590e-03	2.637902e-01
86	PCF11	PCF11, cleavage and polyadenylation factor subunit, homolog (S. cerevisiae)	4728	6	0	3	14	4	0	0	18	16	16	1.542734e-03	6.700000e-02	1.740000e-01	1.289564e-03	2.723591e-01
87	SPN	sialophorin (leukosialin, CD43)	1207	7	0	0	5	1	0	0	6	6	5	3.176017e-03	4.800000e-02	4.160000e-01	1.295176e-03	2.723591e-01
88	TRERF1	transcriptional regulating factor 1	3655	28	0	4	18	3	0	3	24	20	23	1.495076e-03	6.200000e-02	5.220000e-01	1.333932e-03	2.773215e-01
89	PBLD	phenazine biosynthesis-like protein domain containing	990	2	0	0	5	1	1	0	7	7	7	2.232795e-04	1	3.800000e-01	1.360491e-03	2.774506e-01
90	ARHGAP35	glucocorticoid receptor DNA binding factor 1	4520	2	0	3	20	6	0	3	29	24	29	5.093515e-04	4.370000e-01	2.510000e-01	1.364884e-03	2.774506e-01
91	PHF6	PHD finger protein 6	1241	13	0	0	5	1	1	0	7	7	7	3.295613e-02	1	1.150000e-03	1.455776e-03	2.876320e-01
92	AKR1E2	aldo-keto reductase family 1, member E2	999	15	0	0	7	0	2	0	9	9	8	7.848334e-04	1.640000e-01	7.610000e-01	1.469879e-03	2.876320e-01
93	F7	coagulation factor VII (serum prothrombin conversion accelerator)	1435	12	0	0	6	0	2	0	8	8	8	4.079928e-04	1	1.630000e-01	1.489922e-03	2.876320e-01
94	TAS2R9	taste receptor, type 2, member 9	943	131	0	0	5	1	0	0	6	6	4	3.579590e-02	2.100000e-03	9.807000e-01	1.505216e-03	2.876320e-01
95	HIST1H3B	histone cluster 1, H3b	804	6	0	1	12	0	0	0	12	12	9	1.209807e-03	2.130000e-01	3.700000e-02	1.524013e-03	2.876320e-01
96	CAMTA2	calmodulin binding transcription activator 2	4328	15	1	1	13	2	1	0	16	16	15	5.609192e-04	2.380000e-01	4.970000e-01	1.537619e-03	2.876320e-01
97	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1	3230	13	0	1	5	0	0	0	5	4	3	4.989606e-01	3.000000e-04	9.805167e-01	1.540997e-03	2.876320e-01
98	NUP93	nucleoporin 93kDa	2544	7	0	2	6	3	0	0	9	8	7	2.147065e-01	4.100000e-03	6.065000e-02	1.567452e-03	2.876320e-01
99	ZNF773	zinc finger protein 773	1341	44	1	0	10	0	0	0	10	10	8	3.317399e-01	2.285714e-04	4.651286e-01	1.568334e-03	2.876320e-01
100	IRX4	iroquois homeobox 4	1576	33	0	0	5	0	0	3	8	8	6	2.308177e-03	4.900000e-02	7.510000e-01	1.572189e-03	2.876320e-01
101	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	2709	7	0	3	8	7	0	1	16	14	16	3.214398e-04	4.270000e-01	9.650000e-01	1.617983e-03	2.930792e-01
102	TFPI2	tissue factor pathway inhibitor 2	726	25	0	0	5	0	1	0	6	6	3	5.136707e-02	2.100000e-03	9.990000e-01	1.730204e-03	3.103341e-01
103	EPS8	epidermal growth factor receptor pathway substrate 8	2549	45	0	3	6	7	1	1	15	14	15	1.844680e-04	1	5.150000e-01	1.770530e-03	3.144839e-01
104	FUT5	fucosyltransferase 5 (alpha (1,3) fucosyltransferase)	1129	5	0	0	3	2	0	0	5	5	4	9.721966e-04	1.740000e-01	5.250000e-01	1.806064e-03	3.176564e-01
105	ZNF513	zinc finger protein 513	2261	12	0	2	8	1	0	3	12	12	12	4.924956e-04	3.060000e-01	7.580000e-01	1.823117e-03	3.176564e-01
106	DIAPH2	diaphanous homolog 2 (Drosophila)	3959	11	0	1	18	3	0	1	22	20	19	3.807653e-02	1.270000e-02	1.614000e-01	1.853871e-03	3.199677e-01
107	ZEB2	zinc finger E-box binding homeobox 2	3681	1	0	5	14	1	0	1	16	16	12	2.619992e-01	1.350000e-03	4.840000e-02	1.873593e-03	3.203493e-01
108	AFF4	AF4/FMR2 family, member 4	3572	3	0	1	15	2	0	1	18	15	16	1.130388e-01	1.660000e-02	4.370000e-02	1.932962e-03	3.274401e-01
109	EFCAB5	EF-hand calcium binding domain 5	4766	9	0	4	17	4	0	3	24	22	23	4.623538e-04	3.930000e-01	5.000000e-01	1.964079e-03	3.296589e-01
110	GATA6	GATA binding protein 6	1812	0	0	0	4	0	0	2	6	5	5	1.055329e-03	1.790000e-01	5.920000e-01	2.104194e-03	3.471536e-01
111	AGFG2	ArfGAP with FG repeats 2	1490	6	0	2	2	1	0	1	4	4	3	1.178819e-01	1.740000e-02	8.070000e-02	2.106261e-03	3.471536e-01
112	LILRB3	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3	1947	2	0	0	9	0	1	2	12	11	12	4.393404e-04	1	2.130000e-01	2.154924e-03	3.508568e-01
113	ZFP36L2	zinc finger protein 36, C3H type-like 2	1489	1	0	4	14	2	0	5	21	17	16	1.032263e-02	1.330000e-02	9.202000e-01	2.167085e-03	3.508568e-01
114	OIP5	Opa interacting protein 5	793	11	0	0	6	1	0	0	7	7	6	2.272729e-03	2.840000e-01	2.250000e-01	2.210034e-03	3.546717e-01
115	PCDHGA7	protocadherin gamma subfamily A, 7	31479	0	0	1	9	3	0	1	13	12	13	2.413397e-04	1	6.270000e-01	2.251532e-03	3.581894e-01
116	NPAS4	neuronal PAS domain protein 4	2437	17	0	1	14	2	1	0	17	13	15	5.380571e-03	4.200000e-02	3.720000e-01	2.302817e-03	3.631899e-01
117	KIF26A	kinesin family member 26A	5705	3	0	2	9	0	0	1	10	9	10	1.550922e-01	1.050000e-03	9.423500e-01	2.372396e-03	3.709656e-01
118	TBCC	tubulin folding cofactor C	1043	41	0	2	5	0	0	0	5	3	5	8.678913e-01	1	8.000000e-05	2.409288e-03	3.735417e-01
119	NAALADL1	N-acetylated alpha-linked acidic dipeptidase-like 1	2293	1	0	1	6	0	0	1	7	7	5	1.100083e-01	5.800000e-03	2.955000e-01	2.439409e-03	3.739689e-01
120	LPHN1	latrophilin 1	4517	0	0	1	5	2	1	1	9	9	9	7.462389e-04	1	2.570000e-01	2.452925e-03	3.739689e-01
121	DGKG	diacylglycerol kinase, gamma 90kDa	2468	23	0	5	15	1	1	0	17	14	17	6.619593e-02	1.160000e-02	7.650000e-02	2.500142e-03	3.780173e-01
122	IFRD1	interferon-related developmental regulator 1	1400	4	0	0	3	2	1	0	6	6	5	8.839474e-03	8.600000e-02	2.890000e-01	2.521647e-03	3.781437e-01
123	HORMAD1	HORMA domain containing 1	1241	76	0	1	9	4	1	0	14	11	13	1.828770e-03	1.330000e-01	4.840000e-01	2.583936e-03	3.843343e-01
124	ACP5	acid phosphatase 5, tartrate resistant	992	8	0	0	7	0	1	0	8	8	8	2.876276e-04	1	7.130000e-01	2.632898e-03	3.856850e-01
125	SKIL	SKI-like oncogene	2075	38	0	1	12	3	0	0	15	13	15	4.569961e-03	1	1.600000e-02	2.635181e-03	3.856850e-01
126	RIPK4	receptor-interacting serine-threonine kinase 4	2385	83	0	4	14	1	2	1	18	17	18	5.195583e-04	4.570000e-01	2.660000e-01	2.659991e-03	3.862265e-01
127	TM6SF1	transmembrane 6 superfamily member 1	1149	38	0	1	5	0	0	0	5	5	3	2.705425e-01	9.000000e-04	8.249000e-01	2.714014e-03	3.868761e-01
128	NFE2L3	nuclear factor (erythroid-derived 2)-like 3	2097	7	0	1	11	1	0	2	14	14	14	1.910002e-03	1	4.500000e-02	2.716966e-03	3.868761e-01
129	IQCB1	IQ motif containing B1	1947	7	0	1	9	1	2	1	13	12	13	3.010299e-04	1	7.610000e-01	2.741871e-03	3.868761e-01
130	IL12RB2	interleukin 12 receptor, beta 2	2649	1	0	1	3	1	2	0	6	6	6	1.312677e-02	2.800000e-02	5.220000e-01	2.749051e-03	3.868761e-01
131	C12orf43	chromosome 12 open reading frame 43	811	125	0	0	8	0	0	0	8	8	5	3.811542e-02	1.140000e-02	2.681000e-01	2.835033e-03	3.959308e-01
132	KIAA1614	KIAA1614	3607	0	0	1	8	3	0	1	12	9	12	3.927013e-03	1.040000e-01	3.640000e-01	2.879709e-03	3.991233e-01
133	ABHD13	abhydrolase domain containing 13	1018	131	0	1	5	0	0	0	5	5	5	5.389821e-01	3.600000e-04	7.828400e-01	2.922357e-03	4.019889e-01
134	H3F3B	H3 histone, family 3B (H3.3B)	423	12	0	2	4	1	0	1	6	6	5	5.361425e-03	3.330000e-01	5.000000e-02	2.994715e-03	4.088681e-01
135	FOXL2	forkhead box L2	1139	1	0	3	4	0	0	0	4	3	2	5.775619e-01	4.500000e-03	6.716667e-02	3.107579e-03	4.211345e-01
136	RNF111	ring finger protein 111	3013	1	0	0	12	5	1	0	18	14	18	8.053864e-04	1	1.370000e-01	3.214647e-03	4.318066e-01
137	KCNF1	potassium voltage-gated channel, subfamily F, member 1	1485	42	0	2	7	0	0	0	7	7	5	9.292065e-02	3.900000e-03	5.541000e-01	3.233534e-03	4.318066e-01
138	HTR4	5-hydroxytryptamine (serotonin) receptor 4	1485	3	0	2	6	0	0	0	6	6	5	6.634355e-01	6.495000e-02	2.325000e-03	3.384246e-03	4.486578e-01
139	TAF11	TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 28kDa	661	54	0	0	7	0	2	0	9	8	8	3.412308e-03	3.160000e-01	7.000000e-02	3.496952e-03	4.602644e-01
140	TRAF3IP2	TRAF3 interacting protein 2	1730	0	0	0	9	3	2	0	14	12	14	4.032905e-04	1	9.210000e-01	3.555350e-03	4.629800e-01
141	VEGFA	vascular endothelial growth factor A	1291	3	3	0	2	2	0	0	4	4	4	3.856522e-01	3.270000e-02	3.390000e-02	3.568198e-03	4.629800e-01
142	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	2254	33	3	2	11	1	4	1	17	11	15	9.078116e-03	1.900000e-02	3.060000e-01	3.666888e-03	4.724347e-01
143	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	1597	1	0	0	3	2	1	1	7	7	7	4.212297e-04	1	7.380000e-01	3.695167e-03	4.727488e-01
144	DLL3	delta-like 3 (Drosophila)	1895	2	0	0	4	0	0	0	4	4	3	1.580039e-01	5.680000e-02	1.300000e-02	3.736955e-03	4.747750e-01
145	THOC4	THO complex 4	819	2	0	3	9	3	0	0	12	11	11	4.466498e-04	8.740000e-01	9.310000e-01	3.891989e-03	4.904045e-01
146	C3orf59	chromosome 3 open reading frame 59	1480	14	0	3	5	1	0	0	6	6	3	2.496949e-01	1.100000e-03	2.315000e-01	3.913586e-03	4.904045e-01
147	FUS	fusion (involved in t(12;16) in malignant liposarcoma)	1637	1	0	0	4	5	0	0	9	9	8	9.474122e-04	3.620000e-01	7.650000e-01	3.990889e-03	4.933485e-01
148	GAR1	GAR1 ribonucleoprotein homolog (yeast)	678	137	0	0	4	0	0	0	4	4	2	3.849162e-01	1.200000e-03	9.046500e-01	4.009362e-03	4.933485e-01
149	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	403	1	0	2	4	1	0	0	5	5	3	3.923911e-02	1.000000e-02	3.953000e-01	4.017979e-03	4.933485e-01
150	PPCS	phosphopantothenoylcysteine synthetase	1013	2	0	3	7	1	0	1	9	9	5	1.113877e-01	2.500000e-03	9.956000e-01	4.054860e-03	4.945577e-01
151	USP32	ubiquitin specific peptidase 32	4947	3	0	11	11	2	1	0	14	12	12	9.732032e-01	5.140000e-03	1.570000e-02	4.198430e-03	5.071283e-01
152	PHLDA3	pleckstrin homology-like domain, family A, member 3	388	0	0	3	6	1	0	1	8	8	6	1.028966e-01	5.750000e-02	8.500000e-03	4.254076e-03	5.071283e-01
153	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	760	46	0	1	6	1	0	1	8	8	8	1.813014e-03	1	1.550000e-01	4.262063e-03	5.071283e-01
154	ETV6	ets variant gene 6 (TEL oncogene)	1387	0	0	3	9	1	1	1	12	11	10	9.355446e-02	4.080000e-02	1.180000e-02	4.268804e-03	5.071283e-01
155	C4orf7	chromosome 4 open reading frame 7	272	10	0	1	2	1	0	0	3	3	3	7.276743e-02	1.820000e-02	3.620000e-01	4.536662e-03	5.354725e-01
156	BUD13	BUD13 homolog (S. cerevisiae)	1898	20	0	1	11	1	1	0	13	11	12	8.150924e-02	6.300000e-03	4.437000e-01	4.587583e-03	5.380118e-01
157	HCN3	hyperpolarization activated cyclic nucleotide-gated potassium channel 3	2355	28	0	4	5	0	0	0	5	5	3	8.206936e-01	6.666667e-04	1.858667e-01	4.656520e-03	5.426181e-01
