rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
22	NOTCH1	Notch homolog 1, translocation-associated (Drosophila)	7800	2	0	0	1	0	0	2	3	2	3	6.931080e-02	3.375000e-03	7.805000e-02	7.330941e-04	6.082349e-01
23	UPP1	uridine phosphorylase 1	961	152	0	0	1	0	0	2	3	2	3	6.490413e-03	1.220000e-02	8.801000e-01	8.392159e-04	6.499096e-01
24	MUC16	mucin 16, cell surface associated	43858	39	0	14	17	0	0	3	20	15	19	6.315985e-01	8.000000e-05	3.261200e-01	8.545352e-04	6.499096e-01
25	SLK	STE20-like kinase (yeast)	3782	13	0	0	1	0	0	2	3	2	3	8.600570e-02	3.200000e-03	4.350000e-02	8.911134e-04	6.506197e-01
26	BIRC6	baculoviral IAP repeat-containing 6 (apollon)	14866	16	0	0	3	0	2	0	5	5	5	1.017641e-04	1	7.130000e-01	1.037267e-03	7.282010e-01
27	WDR62	WD repeat domain 62	4700	13	0	0	1	0	0	2	3	2	3	3.593285e-02	2.700000e-03	9.604000e-01	1.125331e-03	7.491107e-01
28	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	2051	482	0	0	6	0	0	0	6	5	6	1.140099e-04	1	3.320000e-01	1.149132e-03	7.491107e-01
29	RIMBP3	RIMS binding protein 3	4920	41	0	0	0	0	0	2	2	2	2	1.265461e-02	1	1.000000e-02	1.262285e-03	7.944998e-01
30	TAS2R43	taste receptor, type 2, member 43	934	761	0	0	5	0	0	0	5	5	5	1.402936e-04	1	4.830000e-01	1.384947e-03	8.426476e-01
31	SQRDL	sulfide quinone reductase-like (yeast)	1389	167	0	0	1	0	0	2	3	2	3	1.604295e-02	9.600000e-03	9.688000e-01	1.506006e-03	8.867463e-01
32	STAM	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1	1675	231	0	0	0	0	0	2	2	2	1	2.020107e-02	1.000000e-02	9.542000e-01	1.920554e-03	1
33	C3orf20	chromosome 3 open reading frame 20	2771	16	0	0	1	0	0	2	3	2	3	3.863560e-02	4.500000e-03	6.116000e-01	1.976777e-03	1
34	LARP7	La ribonucleoprotein domain family, member 7	1797	46	0	0	1	0	0	2	3	2	3	5.733825e-02	7.900000e-03	4.393000e-01	2.103265e-03	1
35	DHCR7	7-dehydrocholesterol reductase	1456	14	0	0	0	0	1	0	1	1	1	2.222491e-03	NaN	NaN	2.222491e-03	1
36	RAI1	retinoic acid induced 1	5737	14	0	0	0	0	1	1	2	2	2	2.427316e-04	1	7.260000e-01	2.263121e-03	1
37	RILPL1	Rab interacting lysosomal protein-like 1	1236	137	0	0	2	0	0	0	2	2	1	2.557042e-02	1.000000e-02	8.517000e-01	2.370759e-03	1
38	CBWD6	COBW domain containing 6	1244	287	0	0	0	0	0	2	2	2	1	2.721889e-02	1.000000e-02	1.211000e-01	2.506591e-03	1
39	C11orf80	chromosome 11 open reading frame 80	2100	31	0	0	0	0	0	2	2	1	2	2.950496e-02	1.000000e-02	8.771000e-01	2.693321e-03	1
40	ABCD1	ATP-binding cassette, sub-family D (ALD), member 1	2274	33	0	1	3	1	1	0	5	4	5	3.048091e-04	1	6.250000e-01	2.772490e-03	1
41	TSC1	tuberous sclerosis 1	3579	22	0	0	0	0	0	4	4	2	4	1.291781e-01	5.000000e-03	3.610000e-01	2.918789e-03	1
42	AGRN	agrin	6280	167	0	1	1	0	0	3	4	3	3	3.141131e-02	9.500000e-03	9.675000e-01	2.948768e-03	1
43	MICALCL	MICAL C-terminal like	2120	71	0	0	2	0	0	1	3	3	3	3.349769e-04	1	8.050000e-01	3.015277e-03	1
44	GAL3ST3	galactose-3-O-sulfotransferase 3	1300	377	0	0	3	0	0	0	3	2	3	2.168635e-02	1.570000e-02	9.547000e-01	3.076541e-03	1
45	SNX14	sorting nexin 14	2953	52	0	0	0	0	1	0	1	1	1	3.313519e-03	NaN	NaN	3.313519e-03	1
46	ZNF709	zinc finger protein 709	1938	56	0	0	1	1	0	0	2	2	2	3.043402e-02	1	1.120000e-02	3.590694e-03	1
47	ZNF799	zinc finger protein 799	1944	56	0	0	5	0	0	0	5	4	5	1.889007e-03	1	1.350000e-01	3.768618e-03	1
48	RAD54L2	RAD54-like 2 (S. cerevisiae)	4488	27	0	0	0	1	0	1	2	2	2	9.908758e-04	1	2.250000e-01	3.794258e-03	1
49	RIPPLY2	ripply2 homolog (zebrafish)	399	71	0	0	1	0	0	1	2	2	1	2.598485e-02	1.700000e-02	1.180000e-01	3.854107e-03	1
50	ACBD3	acyl-Coenzyme A binding domain containing 3	1617	4	0	0	0	0	0	2	2	1	2	4.524506e-02	1.000000e-02	9.555000e-01	3.936697e-03	1
51	GNG7	guanine nucleotide binding protein (G protein), gamma 7	215	21	0	0	0	1	0	0	1	1	1	4.066774e-03	NaN	NaN	4.066774e-03	1
52	HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	2217	186	0	0	4	0	0	0	4	4	4	5.402473e-04	1	6.870000e-01	4.604789e-03	1
53	OTOP1	otopetrin 1	1861	104	0	0	2	0	0	1	3	3	3	1.156220e-03	1	5.070000e-01	5.154496e-03	1
54	FAM160B2	family with sequence similarity 160, member B2	2097	10	0	0	0	0	0	2	2	1	2	6.161456e-02	1.000000e-02	6.800000e-02	5.170711e-03	1
55	EBPL	emopamil binding protein-like	635	780	0	0	2	0	0	0	2	2	1	5.198199e-02	1.210000e-02	9.675000e-01	5.265466e-03	1
56	SLC6A14	solute carrier family 6 (amino acid transporter), member 14	1981	0	0	0	0	0	0	2	2	1	2	6.347474e-02	1.000000e-02	1.918500e-01	5.307937e-03	1
57	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	14968	30	0	1	7	1	1	0	9	9	9	6.384454e-04	1	6.710000e-01	5.335152e-03	1
58	EPS8	epidermal growth factor receptor pathway substrate 8	2549	34	0	0	0	0	0	2	2	1	2	6.470781e-02	1.000000e-02	8.872500e-01	5.398601e-03	1
59	HNF1A	HNF1 homeobox A	1934	393	0	0	1	0	0	2	3	3	3	6.539459e-04	1	8.550000e-01	5.448995e-03	1
60	POTEE	POTE ankyrin domain family, member E	3286	117	0	1	4	0	0	1	5	5	5	2.033494e-03	1	3.080000e-01	5.633593e-03	1
61	ANKRD17	ankyrin repeat domain 17	7944	21	0	0	2	0	0	2	4	3	4	1.545195e-01	4.000000e-03	4.849000e-01	5.638691e-03	1
62	CHRDL2	chordin-like 2	1402	62	0	0	0	0	0	2	2	1	2	7.136493e-02	1.000000e-02	4.524000e-01	5.884124e-03	1
63	PCDHB10	protocadherin beta 10	2403	98	0	0	5	0	0	0	5	4	4	4.545697e-02	1.320000e-02	5.936000e-01	5.917225e-03	1
64	SLC13A5	solute carrier family 13 (sodium-dependent citrate transporter), member 5	1753	58	0	0	0	1	0	0	1	1	1	6.139886e-03	NaN	NaN	6.139886e-03	1
65	RPL11	ribosomal protein L11	561	105	0	0	0	0	0	2	2	1	2	7.728766e-02	1.000000e-02	1.976000e-01	6.310840e-03	1
66	ATP5E	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	166	24	0	0	1	0	0	0	1	1	1	6.401605e-03	NaN	NaN	6.401605e-03	1
67	RP1L1	retinitis pigmentosa 1-like 1	7215	37	0	1	3	0	0	0	3	2	2	2.193583e-01	2.300000e-03	8.752000e-01	6.431131e-03	1
68	ZNF563	zinc finger protein 563	1443	179	0	0	0	0	0	2	2	1	2	8.768738e-02	1.000000e-02	3.713000e-01	7.049318e-03	1
69	PLEKHG3	pleckstrin homology domain containing, family G (with RhoGef domain) member 3	3548	15	0	0	0	0	0	2	2	2	2	5.047224e-03	1	9.800000e-02	7.058771e-03	1
70	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	2742	58	0	0	3	0	0	0	3	3	3	2.445112e-03	1	2.930000e-01	7.755850e-03	1
71	SIGLEC1	sialic acid binding Ig-like lectin 1, sialoadhesin	5210	16	0	0	0	0	1	1	2	2	2	3.454438e-03	1	2.450000e-01	7.920098e-03	1
72	LPIN1	lipin 1	2749	70	0	1	1	0	1	0	2	2	2	3.654199e-03	1	1.890000e-01	7.941624e-03	1
73	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	3251	11	0	0	0	0	0	2	2	1	2	1.005451e-01	1.000000e-02	6.930000e-01	7.945393e-03	1
74	SIRT3	sirtuin (silent mating type information regulation 2 homolog) 3 (S. cerevisiae)	1226	13	0	1	0	0	0	2	2	1	2	1.010690e-01	1.000000e-02	8.317000e-01	7.981539e-03	1
75	RAPGEFL1	Rap guanine nucleotide exchange factor (GEF)-like 1	1423	36	0	0	1	1	0	0	2	2	2	1.012479e-03	1	6.450000e-01	7.993877e-03	1
76	SYTL5	synaptotagmin-like 5	2323	3	0	0	0	0	0	1	1	1	1	8.010078e-03	NaN	NaN	8.010078e-03	1
77	FAM134C	family with sequence similarity 134, member C	1436	67	0	0	0	0	1	0	1	1	1	8.454289e-03	NaN	NaN	8.454289e-03	1
78	ITGA5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)	3268	29	0	0	2	0	0	0	2	2	1	1.127202e-01	1.000000e-02	8.745000e-01	8.778670e-03	1
79	SAMD5	sterile alpha motif domain containing 5	526	2	0	0	0	0	0	1	1	1	1	8.968382e-03	NaN	NaN	8.968382e-03	1
80	KIF2A	kinesin heavy chain member 2A	2315	57	0	0	0	1	0	0	1	1	1	9.065446e-03	NaN	NaN	9.065446e-03	1
81	SNAPIN	SNAP-associated protein	425	227	0	0	0	0	0	2	2	1	2	1.171079e-01	1.230000e-02	1.219000e-01	9.075662e-03	1
82	C10orf114	chromosome 10 open reading frame 114	415	61	0	0	0	0	0	1	1	1	1	9.189869e-03	NaN	NaN	9.189869e-03	1
83	NIT2	nitrilase family, member 2	869	9	0	0	0	0	1	0	1	1	1	9.569137e-03	NaN	NaN	9.569137e-03	1
84	CD52	CD52 molecule	192	17	0	0	1	0	0	0	1	1	1	9.654552e-03	NaN	NaN	9.654552e-03	1
85	TRPM5	transient receptor potential cation channel, subfamily M, member 5	3592	30	0	0	0	0	1	0	1	1	1	1.034970e-02	NaN	NaN	1.034970e-02	1
86	TBC1D5	TBC1 domain family, member 5	2538	12	0	0	1	1	0	0	2	2	2	2.019432e-02	1	2.600000e-02	1.042352e-02	1
87	TOP2B	topoisomerase (DNA) II beta 180kDa	5006	158	0	0	0	0	0	2	2	1	2	1.385496e-01	1.000000e-02	5.138000e-01	1.050441e-02	1
88	HNF1B	HNF1 homeobox B	1706	241	0	0	0	0	0	2	2	1	2	1.423848e-01	1.000000e-02	1.521000e-01	1.075631e-02	1
89	PDE4DIP	phosphodiesterase 4D interacting protein (myomegalin)	8801	3	1	0	1	0	1	0	2	2	2	6.581029e-02	1	2.200000e-02	1.091327e-02	1
90	FASTKD1	FAST kinase domains 1	2598	109	0	0	1	0	1	0	2	2	2	2.612314e-03	1	3.850000e-01	1.094347e-02	1
91	MED8	mediator complex subunit 8	938	7	1	0	0	0	1	0	1	1	1	1.096637e-02	NaN	NaN	1.096637e-02	1
92	OR1S2	olfactory receptor, family 1, subfamily S, member 2	977	77	0	1	4	0	0	0	4	4	4	5.802137e-02	2.080000e-02	7.454000e-01	1.100677e-02	1
93	ERC2	ELKS/RAB6-interacting/CAST family member 2	2928	81	0	0	0	0	0	2	2	1	2	1.465415e-01	1.000000e-02	5.020000e-01	1.102815e-02	1
94	FAM189B	family with sequence similarity 189, member B	2051	122	0	0	2	0	0	0	2	2	2	1.026473e-02	1	1.040000e-01	1.131138e-02	1
95	TMED1	transmembrane emp24 protein transport domain containing 1	696	141	0	0	0	0	0	2	2	1	2	1.523416e-01	1.000000e-02	5.597000e-01	1.140551e-02	1
96	SPTB	spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	7192	7	0	0	0	0	1	0	1	1	1	1.149506e-02	NaN	NaN	1.149506e-02	1
97	C20orf166	chromosome 20 open reading frame 166	364	33	0	0	1	0	0	0	1	1	1	1.157649e-02	NaN	NaN	1.157649e-02	1
98	PCOLCE	procollagen C-endopeptidase enhancer	1384	31	0	1	0	0	0	2	2	1	2	1.552949e-01	1.000000e-02	9.746000e-01	1.159680e-02	1
99	RC3H2	ring finger and CCCH-type zinc finger domains 2	3732	20	0	0	2	0	1	0	3	3	3	3.076791e-03	1	4.770000e-01	1.166184e-02	1
100	DBP	D site of albumin promoter (albumin D-box) binding protein	990	316	0	0	0	0	0	2	2	1	2	1.056889e-01	1.500000e-02	9.520000e-01	1.180592e-02	1
101	P4HB	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide	1567	53	0	0	0	0	0	2	2	1	2	1.590422e-01	1.000000e-02	5.068500e-01	1.183871e-02	1
102	TRRAP	transformation/transcription domain-associated protein	11773	2	0	0	4	0	0	0	4	4	3	2.854341e-01	5.600000e-03	2.725000e-01	1.189030e-02	1
103	HNRNPCL1	heterogeneous nuclear ribonucleoprotein C-like 1	886	90	0	0	2	0	0	0	2	2	2	1.624615e-03	1	9.780000e-01	1.205868e-02	1
104	KCMF1	potassium channel modulatory factor 1	1170	238	0	0	0	0	0	2	2	1	2	1.646613e-01	1.000000e-02	5.920000e-01	1.219981e-02	1
105	MLYCD	malonyl-CoA decarboxylase	1500	160	0	0	0	0	0	2	2	1	2	1.647632e-01	1.000000e-02	9.158000e-01	1.220634e-02	1
106	ACLY	ATP citrate lyase	3418	25	0	0	0	0	1	0	1	1	1	1.266333e-02	NaN	NaN	1.266333e-02	1
107	IQGAP1	IQ motif containing GTPase activating protein 1	5124	16	0	0	0	0	0	2	2	1	2	1.730564e-01	1.000000e-02	6.332333e-01	1.273576e-02	1
108	EXD1	exonuclease 3'-5' domain containing 1	1581	72	0	0	0	1	0	0	1	1	1	1.278351e-02	NaN	NaN	1.278351e-02	1
109	SNX1	sorting nexin 1	1627	6	0	0	1	0	0	1	2	2	2	4.436923e-03	1	3.820000e-01	1.298820e-02	1
110	TMEM49	transmembrane protein 49	1265	99	0	0	0	0	0	2	2	1	2	1.770526e-01	1.000000e-02	7.968000e-01	1.298943e-02	1
111	C15orf48	chromosome 15 open reading frame 48	268	33	0	0	0	0	0	1	1	1	1	1.300315e-02	NaN	NaN	1.300315e-02	1
112	RBM47	RNA binding motif protein 47	1798	397	0	0	0	0	0	2	2	1	2	1.795876e-01	1.000000e-02	4.945000e-01	1.314988e-02	1
113	HPR	haptoglobin-related protein	1065	23	0	0	2	0	0	0	2	2	2	1.848098e-03	1	9.320000e-01	1.347928e-02	1
114	AIFM3	apoptosis-inducing factor, mitochondrion-associated, 3	1912	86	0	0	1	0	0	0	1	1	1	1.356964e-02	NaN	NaN	1.356964e-02	1
115	ARSK	arylsulfatase family, member K	1639	195	0	0	0	0	0	2	2	1	2	1.904487e-01	1.000000e-02	1.652000e-01	1.383332e-02	1
116	TRAPPC9	trafficking protein particle complex 9	3831	11	0	0	0	0	1	0	1	1	1	1.383737e-02	NaN	NaN	1.383737e-02	1
117	DMD	dystrophin (muscular dystrophy, Duchenne and Becker types)	11643	10	0	0	3	0	0	2	5	3	5	3.625827e-01	5.100000e-03	9.357000e-01	1.394099e-02	1
118	FAM184A	family with sequence similarity 184, member A	3491	311	0	0	3	0	0	1	4	4	4	1.922262e-03	1	8.520000e-01	1.394458e-02	1
119	C6orf134	chromosome 6 open reading frame 134	1044	11	0	0	0	0	0	1	1	1	1	1.403567e-02	NaN	NaN	1.403567e-02	1
120	NECAB3	N-terminal EF-hand calcium binding protein 3	1235	761	0	0	0	0	0	2	2	1	2	1.941307e-01	1.000000e-02	5.059000e-01	1.406359e-02	1
121	FAM9C	family with sequence similarity 9, member C	529	269	0	0	2	0	0	0	2	2	2	7.799767e-03	1	2.050000e-01	1.431193e-02	1
122	CHID1	chitinase domain containing 1	1309	9	0	0	0	0	0	1	1	1	1	1.446471e-02	NaN	NaN	1.446471e-02	1
123	RASA1	RAS p21 protein activator (GTPase activating protein) 1	3250	20	0	0	1	0	0	1	2	2	2	2.035262e-03	1	7.650000e-01	1.464804e-02	1
124	SLC2A10	solute carrier family 2 (facilitated glucose transporter), member 10	1644	50	0	0	0	1	0	0	1	1	1	1.464943e-02	NaN	NaN	1.464943e-02	1
125	FUT3	fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)	1090	13	0	1	2	0	0	0	2	2	1	8.851067e-02	1.900000e-02	7.830000e-01	1.465104e-02	1
126	RAP1GAP2	RAP1 GTPase activating protein 2	2291	191	0	0	2	0	0	0	2	2	2	2.016867e-02	1	7.100000e-02	1.465904e-02	1
127	DTWD1	DTW domain containing 1	931	208	0	0	0	0	0	2	2	2	2	9.017088e-03	1	2.180000e-01	1.499866e-02	1
128	TAS2R30	taste receptor, type 2, member 30	960	23	0	2	4	0	0	2	6	5	5	3.551408e-02	5.200000e-02	8.300000e-01	1.501942e-02	1
129	ANKRD43	ankyrin repeat domain 43	1650	2	0	0	1	0	0	1	2	2	2	5.147328e-03	1	3.930000e-01	1.508063e-02	1
130	JMJD1C	jumonji domain containing 1C	7723	32	0	0	0	0	0	2	2	1	2	2.136333e-01	1.000000e-02	4.029333e-01	1.527193e-02	1
131	MTCH1	mitochondrial carrier homolog 1 (C. elegans)	1163	691	0	0	0	0	0	2	2	1	2	2.152931e-01	1.000000e-02	6.751000e-01	1.537392e-02	1
132	YLPM1	YLP motif containing 1	6521	25	0	0	1	2	0	1	4	4	4	5.823133e-03	1	3.550000e-01	1.541967e-02	1
133	IGF1R	insulin-like growth factor 1 receptor	4186	27	0	0	0	0	1	0	1	1	1	1.580125e-02	NaN	NaN	1.580125e-02	1
134	C2orf88	chromosome 2 open reading frame 88	288	114	0	0	1	0	0	0	1	1	1	1.582864e-02	NaN	NaN	1.582864e-02	1
135	GDF5	growth differentiation factor 5	1510	94	0	0	2	0	0	0	2	2	2	1.463283e-02	1	7.100000e-02	1.616712e-02	1
136	CXorf1	chromosome X open reading frame 1	336	5	0	0	1	0	0	0	1	1	1	1.626016e-02	NaN	NaN	1.626016e-02	1
137	HCN1	hyperpolarization activated cyclic nucleotide-gated potassium channel 1	2703	57	0	1	2	0	0	2	4	2	4	6.285544e-01	1.120000e-02	2.183000e-01	1.642783e-02	1
138	OR2T4	olfactory receptor, family 2, subfamily T, member 4	1047	17	0	0	1	0	0	1	2	1	2	2.354957e-01	1.000000e-02	7.752000e-01	1.660535e-02	1
139	FAM174B	family with sequence similarity 174, member B	488	89	0	0	2	0	0	0	2	2	2	2.372619e-03	1	9.460000e-01	1.671216e-02	1
140	GAL3ST2	galactose-3-O-sulfotransferase 2	1209	150	0	0	1	0	0	1	2	2	2	1.813192e-02	1	1.220000e-01	1.672825e-02	1
141	FOXD4	forkhead box D4	1320	91	0	0	0	0	0	2	2	2	2	1.153550e-02	1	1.260000e-01	1.680415e-02	1
142	AKT1S1	AKT1 substrate 1 (proline-rich)	787	37	0	0	0	0	1	0	1	1	1	1.682573e-02	NaN	NaN	1.682573e-02	1
143	RASAL1	RAS protein activator like 1 (GAP1 like)	2495	42	0	0	2	0	0	0	2	2	2	6.834399e-03	1	1.480000e-01	1.687070e-02	1
144	STIL	SCL/TAL1 interrupting locus	3931	11	0	0	0	1	0	0	1	1	1	1.717929e-02	NaN	NaN	1.717929e-02	1
145	FAM86B1	family with sequence similarity 86, member B1	917	183	0	0	2	1	0	0	3	3	3	2.463622e-03	1	6.190000e-01	1.726044e-02	1
146	RBBP6	retinoblastoma binding protein 6	5499	75	0	1	0	0	0	2	2	1	2	2.473481e-01	1.000000e-02	5.682750e-01	1.731963e-02	1
147	PRAMEF1	PRAME family member 1	1439	58	0	0	1	1	0	0	2	2	2	1.549179e-02	1	1.300000e-01	1.735087e-02	1
148	MUC2	mucin 2, oligomeric mucus/gel-forming	8640	1	0	9	9	0	1	1	11	9	10	6.507408e-01	3.100000e-03	9.951000e-01	1.770539e-02	1
149	UGT2B7	UDP glucuronosyltransferase 2 family, polypeptide B7	1612	18	0	0	1	1	0	0	2	2	2	5.570908e-03	1	4.090000e-01	1.778655e-02	1
150	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	2793	32	0	0	1	0	0	1	2	2	2	2.555323e-03	1	7.840000e-01	1.780952e-02	1
151	OR51M1	olfactory receptor, family 51, subfamily M, member 1	985	11	0	0	2	0	0	0	2	2	2	2.373003e-02	1	1.040000e-01	1.785440e-02	1
152	ADAM21	ADAM metallopeptidase domain 21	2169	65	0	0	2	1	0	0	3	3	3	1.467238e-02	1	1.120000e-01	1.814535e-02	1
153	CLN8	ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)	865	545	0	0	0	0	0	2	2	1	2	2.629532e-01	1.000000e-02	7.264000e-01	1.825145e-02	1
154	ATP6AP1	ATPase, H+ transporting, lysosomal accessory protein 1	1451	714	0	0	0	0	0	2	2	1	2	2.645248e-01	1.000000e-02	9.338000e-01	1.834477e-02	1
155	NOB1	NIN1/RPN12 binding protein 1 homolog (S. cerevisiae)	1273	238	0	0	0	0	2	0	2	2	2	2.681199e-03	1	3.910000e-01	1.855790e-02	1
156	PBK	PDZ binding kinase	997	84	0	0	1	0	0	0	1	1	1	1.879124e-02	NaN	NaN	1.879124e-02	1
157	OBSL1	obscurin-like 1	5919	36	0	0	3	0	0	0	3	3	3	5.239256e-02	1	2.200000e-02	1.881344e-02	1
158	MRPS12	mitochondrial ribosomal protein S12	425	57	0	0	0	0	0	1	1	1	1	1.912516e-02	NaN	NaN	1.912516e-02	1
159	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1	575	27	0	0	0	0	0	1	1	1	1	1.918335e-02	NaN	NaN	1.918335e-02	1
160	GABRB2	gamma-aminobutyric acid (GABA) A receptor, beta 2	1575	46	0	0	0	0	0	2	2	1	2	2.864680e-01	1.000000e-02	4.518000e-01	1.963824e-02	1
161	ABCE1	ATP-binding cassette, sub-family E (OABP), member 1	1871	20	0	0	2	0	0	1	3	3	3	2.866586e-03	1	5.430000e-01	1.964939e-02	1
162	PTPN3	protein tyrosine phosphatase, non-receptor type 3	2842	261	0	0	0	0	0	2	2	1	2	2.885817e-01	1.000000e-02	6.996000e-01	1.976192e-02	1
163	FFAR1	free fatty acid receptor 1	907	103	0	0	2	0	0	0	2	2	2	2.913688e-03	1	9.790000e-01	1.992477e-02	1
164	SLC28A2	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	2045	44	0	0	0	0	0	1	1	1	1	2.016823e-02	NaN	NaN	2.016823e-02	1
165	GGT7	gamma-glutamyltransferase 7	2047	4	0	0	0	0	0	1	1	1	1	2.051082e-02	NaN	NaN	2.051082e-02	1
166	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	918	41	0	0	1	0	0	0	1	1	1	2.132271e-02	NaN	NaN	2.132271e-02	1
167	GOLGA4	golgi autoantigen, golgin subfamily a, 4	6881	1	0	0	0	0	1	0	1	1	1	2.172222e-02	NaN	NaN	2.172222e-02	1
168	GOLGA8A	golgi autoantigen, golgin subfamily a, 8A	1872	11	0	0	0	0	0	1	1	1	1	2.176529e-02	NaN	NaN	2.176529e-02	1
169	CASP4	caspase 4, apoptosis-related cysteine peptidase	1168	203	0	0	2	0	0	0	2	2	2	1.585569e-02	1	2.030000e-01	2.178109e-02	1
170	MCM4	minichromosome maintenance complex component 4	2656	29	0	0	0	1	0	0	1	1	1	2.179244e-02	NaN	NaN	2.179244e-02	1
171	C14orf4	chromosome 14 open reading frame 4	2391	19	0	1	0	0	0	1	1	1	1	2.185712e-02	NaN	NaN	2.185712e-02	1
172	WIPF3	WAS/WASL interacting protein family, member 3	1476	7	0	1	0	0	0	2	2	2	2	3.266031e-03	1	5.790000e-01	2.196138e-02	1
173	CXCL5	chemokine (C-X-C motif) ligand 5	357	41	0	0	1	0	0	0	1	1	1	2.219522e-02	NaN	NaN	2.219522e-02	1
