rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
18	MAP3K4	mitogen-activated protein kinase kinase kinase 4	4931	4	0	0	3	0	0	0	3	3	2	8.529486e-02	2.500000e-03	8.998000e-01	2.015753e-03	1
19	ANKRD27	ankyrin repeat domain 27 (VPS9 domain)	3265	90	0	0	1	0	0	1	2	2	2	8.713283e-04	1	2.490000e-01	2.120528e-03	1
20	ATP9B	ATPase, class II, type 9B	3562	102	0	0	2	0	0	0	2	2	2	5.397178e-04	1	3.570000e-01	2.124455e-03	1
21	FBF1	Fas (TNFRSF6) binding factor 1	3514	90	0	0	1	0	1	0	2	2	2	1.601824e-03	1	1.520000e-01	2.546990e-03	1
22	HNRNPM	heterogeneous nuclear ribonucleoprotein M	2255	8	0	0	2	0	1	0	3	3	3	5.461820e-03	1	4.500000e-02	2.558759e-03	1
23	JUN	jun oncogene	996	21	0	0	0	1	0	0	1	1	1	2.607718e-03	NaN	NaN	2.607718e-03	1
24	SRPX	sushi-repeat-containing protein, X-linked	1431	1000	0	0	0	0	0	2	2	2	1	3.025804e-02	1.000000e-02	9.942000e-01	2.754439e-03	1
25	EPOR	erythropoietin receptor	1555	38	0	0	0	1	0	0	1	1	1	2.771252e-03	NaN	NaN	2.771252e-03	1
26	GPR44	G protein-coupled receptor 44	1192	4	0	0	0	0	0	1	1	1	1	2.784754e-03	NaN	NaN	2.784754e-03	1
27	USP15	ubiquitin specific peptidase 15	2941	206	0	0	1	1	0	0	2	2	2	3.125321e-04	1	6.490000e-01	2.834917e-03	1
28	DVL2	dishevelled, dsh homolog 2 (Drosophila)	2267	39	0	0	2	0	0	0	2	2	2	5.223754e-03	1	5.700000e-02	3.300747e-03	1
29	IGSF22	immunoglobulin superfamily, member 22	4069	44	0	0	0	1	0	0	1	1	1	3.553937e-03	NaN	NaN	3.553937e-03	1
30	FAM47C	family with sequence similarity 47, member C	3110	10	0	0	3	0	0	0	3	3	2	5.872405e-02	5.800000e-03	6.502000e-01	3.661810e-03	1
31	TUBB4	tubulin, beta 4	1347	1000	0	0	2	0	0	0	2	2	1	2.063273e-02	2.100000e-02	7.870000e-01	3.788713e-03	1
32	OSBPL6	oxysterol binding protein-like 6	3013	37	0	0	1	0	1	0	2	2	2	4.045085e-03	1	3.900000e-02	3.816435e-03	1
33	TCTEX1D4	Tctex1 domain containing 4	674	3	0	0	0	0	0	1	1	1	1	4.095807e-03	NaN	NaN	4.095807e-03	1
34	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	1799	122	0	0	2	0	0	0	2	2	2	4.108067e-03	1	7.500000e-02	4.121542e-03	1
35	MAL	mal, T-cell differentiation protein	476	73	0	0	2	0	0	0	2	1	2	3.284779e-02	1.500000e-02	8.735000e-01	4.245039e-03	1
36	ZC3H7B	zinc finger CCCH-type containing 7B	3022	61	0	0	1	0	0	1	2	2	2	2.886560e-03	1	1.550000e-01	4.405214e-03	1
37	KIF15	kinesin family member 15	4303	57	0	0	0	0	1	0	1	1	1	4.708967e-03	NaN	NaN	4.708967e-03	1
38	SLFN11	schlafen family member 11	2722	221	0	0	1	0	0	1	2	2	2	5.608765e-04	1	9.420000e-01	4.759603e-03	1
39	SLC46A1	solute carrier family 46 (folate transporter), member 1	1399	70	0	0	1	0	0	1	2	2	2	5.784951e-04	1	5.990000e-01	4.891223e-03	1
40	FAM162B	family with sequence similarity 162, member B	501	180	0	0	0	0	0	1	1	1	1	5.152221e-03	NaN	NaN	5.152221e-03	1
41	CEP152	centrosomal protein 152kDa	5067	97	0	0	2	0	0	0	2	2	2	1.089193e-02	1	4.700000e-02	5.525625e-03	1
42	DCAF11	DDB1 and CUL4 associated factor 11	1697	135	0	0	0	0	1	0	1	1	1	5.614921e-03	NaN	NaN	5.614921e-03	1
43	NDUFS7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)	674	207	0	0	1	0	0	1	2	2	2	6.944137e-04	1	3.980000e-01	5.744498e-03	1
44	MCC	mutated in colorectal cancers	3191	60	0	0	2	0	0	0	2	2	1	3.233528e-02	1.720000e-02	9.681000e-01	5.750278e-03	1
45	ADH6	alcohol dehydrogenase 6 (class V)	1164	611	0	0	2	0	0	0	2	1	2	7.549707e-02	1.000000e-02	3.480000e-02	6.182328e-03	1
46	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	1177	180	0	0	1	0	0	1	2	2	2	7.758819e-04	1	8.150000e-01	6.332368e-03	1
47	VIT	vitrin	2265	143	0	0	2	0	0	0	2	2	2	8.079602e-04	1	7.410000e-01	6.561443e-03	1
48	OR52I1	olfactory receptor, family 52, subfamily I, member 1	974	106	0	1	1	0	0	0	1	1	1	6.644127e-03	NaN	NaN	6.644127e-03	1
49	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	2539	86	0	0	0	0	1	0	1	1	1	6.691526e-03	NaN	NaN	6.691526e-03	1
50	MLLT6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6	3360	53	0	0	3	0	0	0	3	3	3	8.264614e-04	1	8.760000e-01	6.692980e-03	1
51	NKX6-3	NK6 homeobox 3	414	0	0	0	0	0	0	1	1	1	1	6.864621e-03	NaN	NaN	6.864621e-03	1
52	P4HA2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide II	1728	103	0	0	2	0	0	0	2	2	2	8.603945e-04	1	5.160000e-01	6.933162e-03	1
53	UBE2W	ubiquitin-conjugating enzyme E2W (putative)	515	26	0	0	0	0	0	1	1	1	1	6.975843e-03	NaN	NaN	6.975843e-03	1
54	PPEF2	protein phosphatase, EF-hand calcium binding domain 2	2326	28	0	0	0	0	1	0	1	1	1	7.048518e-03	NaN	NaN	7.048518e-03	1
55	AMAC1	acyl-malonyl condensing enzyme 1	1019	0	0	2	3	0	0	0	3	3	1	8.838524e-01	1.000000e-03	7.315400e-01	7.098414e-03	1
56	SCRIB	scribbled homolog (Drosophila)	5114	24	0	1	5	1	0	1	7	2	7	5.386366e-03	1	7.900000e-02	7.170665e-03	1
57	ATRX	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	7615	2	0	0	2	0	0	3	5	5	5	2.413845e-03	1	2.840000e-01	7.298916e-03	1
58	ATP10D	ATPase, class V, type 10D	4369	23	0	0	0	0	1	0	1	1	1	7.480905e-03	NaN	NaN	7.480905e-03	1
59	HSPG2	heparan sulfate proteoglycan 2	13562	7	0	1	0	0	0	2	2	2	2	5.668317e-03	1	1.620000e-01	7.812935e-03	1
60	MYOM3	myomesin family, member 3	4458	44	0	0	1	0	0	1	2	2	2	9.905862e-04	1	7.530000e-01	7.842683e-03	1
61	AVP	arginine vasopressin (neurophysin II, antidiuretic hormone, diabetes insipidus, neurohypophyseal)	507	23	0	0	1	0	0	0	1	1	1	8.126705e-03	NaN	NaN	8.126705e-03	1
62	MRVI1	murine retrovirus integration site 1 homolog	2790	83	0	0	0	0	1	0	1	1	1	8.163224e-03	NaN	NaN	8.163224e-03	1
63	RSRC2	arginine/serine-rich coiled-coil 2	1377	166	0	0	0	1	0	1	2	2	2	1.079442e-03	1	6.690000e-01	8.453447e-03	1
64	PLEKHA7	pleckstrin homology domain containing, family A member 7	3456	154	0	0	1	1	0	0	2	2	2	4.261045e-03	1	2.590000e-01	8.965285e-03	1
65	STAG2	stromal antigen 2	3939	26	0	0	0	0	0	2	2	2	2	1.156860e-03	1	9.510000e-01	8.979603e-03	1
66	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	2946	48	0	0	2	0	0	0	2	2	1	1.182809e-01	1.000000e-02	8.862000e-01	9.154781e-03	1
67	ZMYND8	zinc finger, MYND-type containing 8	3657	41	0	0	2	0	0	0	2	1	2	1.207630e-01	1.000000e-02	2.980000e-01	9.321811e-03	1
68	MINK1	misshapen-like kinase 1 (zebrafish)	3890	50	0	0	1	0	0	1	2	2	2	1.225492e-03	1	5.640000e-01	9.441699e-03	1
69	NOX5	NADPH oxidase, EF-hand calcium binding domain 5	2426	43	0	0	0	0	0	1	1	1	1	9.645669e-03	NaN	NaN	9.645669e-03	1
70	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	4763	29	0	0	0	1	0	0	1	1	1	9.735228e-03	NaN	NaN	9.735228e-03	1
71	GBA	glucosidase, beta; acid (includes glucosylceramidase)	1659	580	0	0	2	0	0	0	2	2	2	4.276919e-03	1	1.200000e-01	9.740930e-03	1
72	SLC2A4	solute carrier family 2 (facilitated glucose transporter), member 4	1570	85	0	0	1	0	0	0	1	1	1	9.768431e-03	NaN	NaN	9.768431e-03	1
73	UBL4A	ubiquitin-like 4A	488	24	0	0	0	0	0	1	1	1	1	9.957976e-03	NaN	NaN	9.957976e-03	1
74	RPS27L	ribosomal protein S27-like	267	79	0	0	0	0	1	0	1	1	1	9.963814e-03	NaN	NaN	9.963814e-03	1
75	MYH14	myosin, heavy chain 14	6279	32	0	0	1	0	0	1	2	2	2	1.571370e-02	1	5.900000e-02	9.967159e-03	1
76	NBPF10	neuroblastoma breakpoint family, member 10	10994	84	0	0	2	0	0	0	2	2	2	1.342800e-03	1	8.180000e-01	1.022274e-02	1
77	PMM1	phosphomannomutase 1	819	1000	0	0	2	0	0	0	2	1	2	1.362483e-01	1.000000e-02	4.890000e-02	1.035275e-02	1
78	SIX4	SIX homeobox 4	2356	77	0	0	2	0	0	0	2	1	2	1.414247e-01	1.000000e-02	9.905000e-01	1.069335e-02	1
79	ANKK1	ankyrin repeat and kinase domain containing 1	2328	767	0	0	0	0	1	1	2	2	2	9.803535e-03	1	1.060000e-01	1.086941e-02	1
80	PSG11	pregnancy specific beta-1-glycoprotein 11	1028	16	0	0	2	0	0	0	2	2	1	1.494757e-01	1.000000e-02	9.314000e-01	1.121934e-02	1
81	ZNF845	zinc finger protein 845	2925	132	0	0	2	0	0	0	2	2	2	1.204056e-02	1	1.250000e-01	1.128639e-02	1
82	STAC3	SH3 and cysteine rich domain 3	1138	19	0	1	1	0	1	0	2	2	2	1.527044e-03	1	7.820000e-01	1.142904e-02	1
83	RNF20	ring finger protein 20	3004	13	0	0	0	0	0	1	1	1	1	1.169229e-02	NaN	NaN	1.169229e-02	1
84	RNFT2	ring finger protein, transmembrane 2	1440	7	0	0	0	0	0	1	1	1	1	1.193635e-02	NaN	NaN	1.193635e-02	1
85	FLG	filaggrin	12194	0	0	1	5	0	0	0	5	4	5	4.908264e-01	2.200000e-03	4.950000e-01	1.202728e-02	1
86	COL12A1	collagen, type XII, alpha 1	9452	247	0	2	3	0	0	0	3	3	3	1.623880e-03	1	8.800000e-01	1.205396e-02	1
87	MAP1LC3B	microtubule-associated protein 1 light chain 3 beta	390	23	0	0	0	0	0	1	1	1	1	1.220368e-02	NaN	NaN	1.220368e-02	1
88	MMP19	matrix metallopeptidase 19	1559	62	0	0	1	0	0	0	1	1	1	1.221925e-02	NaN	NaN	1.221925e-02	1
89	FOXI2	forkhead box I2	961	13	0	0	1	0	0	0	1	1	1	1.253504e-02	NaN	NaN	1.253504e-02	1
90	AGBL2	ATP/GTP binding protein-like 2	2779	100	0	0	0	1	0	0	1	1	1	1.297858e-02	NaN	NaN	1.297858e-02	1
91	HOXD11	homeobox D11	1021	33	0	0	1	0	0	0	1	1	1	1.311108e-02	NaN	NaN	1.311108e-02	1
92	MBTPS2	membrane-bound transcription factor peptidase, site 2	1600	61	0	0	0	0	0	1	1	1	1	1.412358e-02	NaN	NaN	1.412358e-02	1
93	AGTPBP1	ATP/GTP binding protein 1	3661	112	0	0	1	0	0	0	1	1	1	1.412786e-02	NaN	NaN	1.412786e-02	1
94	TNPO2	transportin 2 (importin 3, karyopherin beta 2b)	2792	74	0	0	1	0	0	0	1	1	1	1.441821e-02	NaN	NaN	1.441821e-02	1
95	ARHGEF19	Rho guanine nucleotide exchange factor (GEF) 19	2469	128	0	0	0	0	0	1	1	1	1	1.451510e-02	NaN	NaN	1.451510e-02	1
96	PTCH2	patched homolog 2 (Drosophila)	3716	23	0	0	0	1	0	0	1	1	1	1.475410e-02	NaN	NaN	1.475410e-02	1
97	ENAM	enamelin	3461	24	0	0	0	1	0	0	1	1	1	1.480947e-02	NaN	NaN	1.480947e-02	1
98	HIST1H2AA	histone cluster 1, H2aa	400	17	0	0	0	0	0	1	1	1	1	1.498995e-02	NaN	NaN	1.498995e-02	1
99	RNF10	ring finger protein 10	2500	9	0	0	0	1	0	0	1	1	1	1.520890e-02	NaN	NaN	1.520890e-02	1
100	SOX4	SRY (sex determining region Y)-box 4	1425	1000	0	0	0	0	0	2	2	2	2	4.483978e-03	1	4.730000e-01	1.567245e-02	1
101	VHL	von Hippel-Lindau tumor suppressor	650	1000	0	0	2	0	0	1	3	3	3	2.213158e-03	1	9.290000e-01	1.574294e-02	1
102	IGFBP3	insulin-like growth factor binding protein 3	910	99	0	0	1	0	0	0	1	1	1	1.587909e-02	NaN	NaN	1.587909e-02	1
103	C19orf43	chromosome 19 open reading frame 43	541	17	0	0	1	0	0	0	1	1	1	1.616951e-02	NaN	NaN	1.616951e-02	1
104	FAM48A	family with sequence similarity 48, member A	2445	98	0	0	1	0	0	0	1	1	1	1.643271e-02	NaN	NaN	1.643271e-02	1
105	KRTAP4-2	keratin associated protein 4-2	413	74	0	0	1	0	0	0	1	1	1	1.665752e-02	NaN	NaN	1.665752e-02	1
106	USP9X	ubiquitin specific peptidase 9, X-linked	7885	11	0	0	0	1	2	1	4	2	4	2.392939e-03	1	7.510000e-01	1.683489e-02	1
107	EVPLL	envoplakin-like	946	30	0	0	0	0	0	1	1	1	1	1.685641e-02	NaN	NaN	1.685641e-02	1
108	PTPRCAP	protein tyrosine phosphatase, receptor type, C-associated protein	627	110	0	0	0	0	0	1	1	1	1	1.686463e-02	NaN	NaN	1.686463e-02	1
109	EGF	epidermal growth factor (beta-urogastrone)	3716	31	0	0	0	0	1	0	1	1	1	1.697337e-02	NaN	NaN	1.697337e-02	1
110	IGDCC4	immunoglobulin superfamily, DCC subclass, member 4	3829	151	0	0	1	0	0	1	2	2	2	6.151707e-03	1	3.280000e-01	1.716884e-02	1
111	BCOR	BCL6 co-repressor	5324	32	0	0	2	0	0	1	3	3	3	2.459393e-03	1	3.260000e-01	1.723503e-02	1
112	IMMT	inner membrane protein, mitochondrial (mitofilin)	2333	23	0	0	0	0	0	1	1	1	1	1.724708e-02	NaN	NaN	1.724708e-02	1
113	CCT6B	chaperonin containing TCP1, subunit 6B (zeta 2)	1647	45	0	0	2	0	0	0	2	2	2	2.462772e-03	1	5.080000e-01	1.725533e-02	1
114	TNFAIP1	tumor necrosis factor, alpha-induced protein 1 (endothelial)	971	11	0	0	0	0	0	1	1	1	1	1.757079e-02	NaN	NaN	1.757079e-02	1
115	H2AFX	H2A histone family, member X	434	190	0	0	1	0	0	0	1	1	1	1.781736e-02	NaN	NaN	1.781736e-02	1
116	PCDH8	protocadherin 8	3221	96	0	0	0	0	0	1	1	1	1	1.784657e-02	NaN	NaN	1.784657e-02	1
117	NRM	nurim (nuclear envelope membrane protein)	803	11	0	0	0	0	0	1	1	1	1	1.785432e-02	NaN	NaN	1.785432e-02	1
118	ITGA10	integrin, alpha 10	3622	21	0	0	1	0	1	0	2	2	2	1.126358e-02	1	2.110000e-01	1.802001e-02	1
119	ZNF207	zinc finger protein 207	1529	312	0	0	1	0	0	0	1	1	1	1.802047e-02	NaN	NaN	1.802047e-02	1
120	ARNT	aryl hydrocarbon receptor nuclear translocator	2454	9	0	0	1	0	0	1	2	2	2	2.600606e-03	1	8.490000e-01	1.807944e-02	1
121	MYO1H	myosin IH	3189	69	0	0	0	0	1	0	1	1	1	1.811815e-02	NaN	NaN	1.811815e-02	1
122	GPATCH8	G patch domain containing 8	4539	27	0	0	2	0	0	0	2	2	2	4.424226e-02	1	6.000000e-02	1.839987e-02	1
123	GCHFR	GTP cyclohydrolase I feedback regulator	265	74	0	0	1	0	0	0	1	1	1	1.863218e-02	NaN	NaN	1.863218e-02	1
124	IRAK4	interleukin-1 receptor-associated kinase 4	1427	102	0	0	1	0	0	0	1	1	1	1.864247e-02	NaN	NaN	1.864247e-02	1
125	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	1959	42	0	0	0	0	1	0	1	1	1	1.879420e-02	NaN	NaN	1.879420e-02	1
126	MED25	mediator complex subunit 25	2316	13	0	0	0	0	0	1	1	1	1	1.880814e-02	NaN	NaN	1.880814e-02	1
127	TCF23	transcription factor 23	657	17	0	0	0	0	0	1	1	1	1	1.882908e-02	NaN	NaN	1.882908e-02	1
128	MBLAC2	metallo-beta-lactamase domain containing 2	844	154	0	0	0	0	0	1	1	1	1	1.883345e-02	NaN	NaN	1.883345e-02	1
129	DBF4	DBF4 homolog (S. cerevisiae)	2069	158	0	0	0	0	0	1	1	1	1	1.887685e-02	NaN	NaN	1.887685e-02	1
130	FLT1	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	4390	114	0	0	0	1	0	0	1	1	1	1.909402e-02	NaN	NaN	1.909402e-02	1
131	ELP4	elongation protein 4 homolog (S. cerevisiae)	1313	46	0	0	1	0	0	0	1	1	1	1.929238e-02	NaN	NaN	1.929238e-02	1
132	FAM72B	family with sequence similarity 72, member B	462	67	0	0	0	1	0	0	1	1	1	1.931674e-02	NaN	NaN	1.931674e-02	1
133	FRMD4A	FERM domain containing 4A	3216	16	0	1	0	0	0	1	1	1	1	1.942616e-02	NaN	NaN	1.942616e-02	1
134	KRTAP4-11	keratin associated protein 4-11	590	201	0	0	0	0	0	1	1	1	1	1.969238e-02	NaN	NaN	1.969238e-02	1
135	TRDN	triadin	2352	109	0	0	0	0	0	1	1	1	1	1.981130e-02	NaN	NaN	1.981130e-02	1
136	ROCK2	Rho-associated, coiled-coil containing protein kinase 2	4295	103	0	0	0	1	0	0	1	1	1	1.989561e-02	NaN	NaN	1.989561e-02	1
137	CST5	cystatin D	439	52	0	0	1	0	0	0	1	1	1	2.000155e-02	NaN	NaN	2.000155e-02	1
138	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U-like 2	2296	35	0	0	0	0	0	1	1	1	1	2.004189e-02	NaN	NaN	2.004189e-02	1
139	CGGBP1	CGG triplet repeat binding protein 1	508	110	0	0	1	0	0	0	1	1	1	2.041547e-02	NaN	NaN	2.041547e-02	1
140	ZPLD1	zona pellucida-like domain containing 1	1338	79	0	0	0	1	0	0	1	1	1	2.084471e-02	NaN	NaN	2.084471e-02	1
141	TP53BP1	tumor protein p53 binding protein 1	6042	27	0	0	0	0	1	0	1	1	1	2.135890e-02	NaN	NaN	2.135890e-02	1
142	GNAI3	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3	1097	83	0	0	0	0	0	1	1	1	1	2.177312e-02	NaN	NaN	2.177312e-02	1
143	ZNF569	zinc finger protein 569	2077	101	0	0	1	0	0	0	1	1	1	2.185839e-02	NaN	NaN	2.185839e-02	1
144	SEMA4G	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	2686	29	0	0	0	0	0	1	1	1	1	2.192173e-02	NaN	NaN	2.192173e-02	1
145	PREX2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	5208	60	0	0	1	0	1	0	2	2	2	3.296154e-03	1	8.080000e-01	2.213367e-02	1
146	ZNF528	zinc finger protein 528	1903	211	0	0	1	0	0	0	1	1	1	2.221256e-02	NaN	NaN	2.221256e-02	1
147	FEM1B	fem-1 homolog b (C. elegans)	1890	65	0	0	0	0	1	0	1	1	1	2.224606e-02	NaN	NaN	2.224606e-02	1
148	SDR42E1	short chain dehydrogenase/reductase family 42E, member 1	1190	80	0	0	1	0	0	0	1	1	1	2.243617e-02	NaN	NaN	2.243617e-02	1
149	ZNF28	zinc finger protein 28	2002	69	0	0	1	0	0	0	1	1	1	2.271502e-02	NaN	NaN	2.271502e-02	1
150	RPS27A	ribosomal protein S27a	491	55	0	0	1	0	0	0	1	1	1	2.283707e-02	NaN	NaN	2.283707e-02	1
151	LAMA3	laminin, alpha 3	10475	2	0	0	2	0	1	0	3	3	3	6.739747e-02	1	2.100000e-02	2.293717e-02	1
152	PLEKHG4B	pleckstrin homology domain containing, family G (with RhoGef domain) member 4B	3886	329	0	0	1	0	0	1	2	2	2	3.437813e-03	1	8.440000e-01	2.294025e-02	1
153	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	1602	28	0	1	0	0	0	1	1	1	1	2.309346e-02	NaN	NaN	2.309346e-02	1
154	RFWD3	ring finger and WD repeat domain 3	2373	62	0	0	1	0	0	0	1	1	1	2.312288e-02	NaN	NaN	2.312288e-02	1
155	RNF31	ring finger protein 31	3301	9	0	0	0	0	1	0	1	1	1	2.319108e-02	NaN	NaN	2.319108e-02	1
156	PAX1	paired box 1	1623	87	0	1	1	0	0	0	1	1	1	2.321986e-02	NaN	NaN	2.321986e-02	1
157	WDR67	WD repeat domain 67	3287	245	0	0	0	0	1	0	1	1	1	2.330934e-02	NaN	NaN	2.330934e-02	1
158	PPIG	peptidylprolyl isomerase G (cyclophilin G)	2313	20	0	0	0	0	0	1	1	1	1	2.379433e-02	NaN	NaN	2.379433e-02	1
159	SPEG	SPEG complex locus	9974	4	0	0	0	0	0	2	2	2	2	3.641873e-03	1	8.620000e-01	2.409193e-02	1
160	LRRC43	leucine rich repeat containing 43	2019	75	0	0	1	0	0	0	1	1	1	2.416640e-02	NaN	NaN	2.416640e-02	1
161	AGRN	agrin	6280	62	0	0	0	0	0	1	1	1	1	2.431807e-02	NaN	NaN	2.431807e-02	1
162	TSPAN13	tetraspanin 13	635	111	0	0	1	0	0	0	1	1	1	2.442653e-02	NaN	NaN	2.442653e-02	1
163	DNAH17	dynein, axonemal, heavy chain 17	13709	19	0	1	0	1	0	0	1	1	1	2.457514e-02	NaN	NaN	2.457514e-02	1
164	SLC35A4	solute carrier family 35, member A4	975	7	0	0	0	1	0	0	1	1	1	2.457838e-02	NaN	NaN	2.457838e-02	1
165	BATF	basic leucine zipper transcription factor, ATF-like	386	66	0	0	1	0	0	0	1	1	1	2.463480e-02	NaN	NaN	2.463480e-02	1
166	TNFSF12	tumor necrosis factor (ligand) superfamily, member 12	778	146	0	0	0	0	0	1	1	1	1	2.470862e-02	NaN	NaN	2.470862e-02	1
167	THADA	thyroid adenoma associated	6010	128	0	0	0	0	1	0	1	1	1	2.529690e-02	NaN	NaN	2.529690e-02	1
168	FJX1	four jointed box 1 (Drosophila)	1314	171	0	0	0	0	0	1	1	1	1	2.541071e-02	NaN	NaN	2.541071e-02	1
169	ZNF182	zinc finger protein 182	1957	131	0	0	1	0	0	0	1	1	1	2.564951e-02	NaN	NaN	2.564951e-02	1
170	C10orf47	chromosome 10 open reading frame 47	1320	153	0	0	0	0	0	1	1	1	1	2.565719e-02	NaN	NaN	2.565719e-02	1
171	FAM162A	family with sequence similarity 162, member A	483	47	0	0	0	0	0	1	1	1	1	2.567902e-02	NaN	NaN	2.567902e-02	1
172	PLEKHG5	pleckstrin homology domain containing, family G (with RhoGef domain) member 5	3344	46	0	0	0	0	0	1	1	1	1	2.602962e-02	NaN	NaN	2.602962e-02	1
173	PIGW	phosphatidylinositol glycan anchor biosynthesis, class W	1519	160	0	0	0	1	0	0	1	1	1	2.609970e-02	NaN	NaN	2.609970e-02	1
174	TATDN2	TatD DNase domain containing 2	2314	456	0	1	2	0	0	0	2	2	2	1.854820e-02	1	1.730000e-01	2.642800e-02	1
175	ABCA8	ATP-binding cassette, sub-family A (ABC1), member 8	4894	35	0	0	1	0	0	0	1	1	1	2.659989e-02	NaN	NaN	2.659989e-02	1
176	SCGB3A2	secretoglobin, family 3A, member 2	292	18	0	0	1	0	0	0	1	1	1	2.660266e-02	NaN	NaN	2.660266e-02	1
177	DENND4A	DENN/MADD domain containing 4A	5845	6	0	0	2	0	0	1	3	3	3	1.386744e-02	1	2.950000e-01	2.673911e-02	1
178	ZNF676	zinc finger protein 676	1775	13	0	0	2	0	0	0	2	2	2	8.555837e-03	1	4.590000e-01	2.700280e-02	1
179	KAT2A	K(lysine) acetyltransferase 2A	2584	46	0	0	0	0	0	1	1	1	1	2.702195e-02	NaN	NaN	2.702195e-02	1
180	TPO	thyroid peroxidase	2865	131	0	0	1	0	0	0	1	1	1	2.702393e-02	NaN	NaN	2.702393e-02	1
181	ITGAV	integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51)	3312	82	0	0	1	0	0	0	1	1	1	2.715621e-02	NaN	NaN	2.715621e-02	1
