rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
44	MKI67	antigen identified by monoclonal antibody Ki-67	9827	12	0	21	45	11	0	6	62	29	58	4.364738e-03	6.000000e-04	1.909000e-01	3.814425e-05	1.583940e-02
45	EIF2S2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa	1034	1	0	0	6	1	2	0	9	9	7	3.773510e-04	5.600000e-03	8.854000e-01	3.994876e-05	1.587192e-02
46	BCOR	BCL6 co-repressor	5324	3	0	19	40	2	1	0	43	30	34	2.906481e-01	1.050000e-03	4.040000e-03	3.995995e-05	1.587192e-02
47	RASA1	RAS p21 protein activator (GTPase activating protein) 1	3250	13	1	3	17	9	2	2	30	21	28	1.811486e-05	3.230000e-01	1.790000e-01	4.605421e-05	1.777588e-02
48	DNER	delta/notch-like EGF repeat containing	2262	1	0	0	17	1	3	0	21	18	20	1.592001e-04	4.096000e-01	5.000000e-03	4.669927e-05	1.777588e-02
49	C9orf23	chromosome 9 open reading frame 23	808	8	0	2	8	1	0	0	9	9	8	2.535394e-04	7.500000e-02	7.600000e-02	5.126451e-05	1.911538e-02
50	CUX1	cut-like homeobox 1	5497	1	3	6	19	10	2	0	31	21	25	4.696352e-05	3.000000e-02	9.930000e-01	5.361617e-05	1.959242e-02
51	CDK17	cyclin-dependent kinase 17	1672	127	0	2	12	3	1	0	16	14	16	4.215897e-06	1	4.770000e-01	5.639457e-05	2.020363e-02
52	USP28	ubiquitin specific peptidase 28	3332	2	0	1	7	4	2	0	13	10	10	8.721971e-03	5.250000e-04	4.689250e-01	6.621506e-05	2.326568e-02
53	MSH6	mutS homolog 6 (E. coli)	4123	7	0	4	21	8	0	2	31	17	29	1.848095e-05	2.100000e-01	8.050000e-01	7.487899e-05	2.581347e-02
54	WDR45	WD repeat domain 45	1126	86	0	0	9	1	1	0	11	11	11	2.198911e-05	6.170000e-01	9.600000e-02	7.949980e-05	2.689890e-02
55	C14orf166B	chromosome 14 open reading frame 166B	1519	19	0	3	11	0	0	0	11	9	7	8.187724e-02	5.000000e-05	8.348400e-01	9.445696e-05	3.125114e-02
56	ATM	ataxia telangiectasia mutated	9438	11	0	9	37	13	4	3	57	29	54	6.234405e-05	6.000000e-02	7.640000e-01	9.578370e-05	3.125114e-02
57	RAE1	RAE1 RNA export 1 homolog (S. pombe)	1151	31	0	1	8	0	4	0	12	11	12	1.554393e-05	1	1.850000e-01	9.994030e-05	3.203525e-02
58	ZNF485	zinc finger protein 485	1342	13	0	1	12	0	0	0	12	9	8	6.214248e-02	7.000000e-05	2.635900e-01	1.028097e-04	3.238683e-02
59	POLE	polymerase (DNA directed), epsilon	7087	2	0	14	45	1	1	0	47	27	35	8.687094e-01	1.000000e-05	3.375200e-01	1.099236e-04	3.274604e-02
60	AHCYL1	S-adenosylhomocysteine hydrolase-like 1	1657	2	0	3	4	2	0	1	7	6	6	1.028004e-02	1.350000e-03	2.759500e-01	1.105171e-04	3.274604e-02
61	ZNF334	zinc finger protein 334	2059	22	0	1	26	1	0	0	27	17	24	3.981662e-03	3.200000e-03	1.469000e-01	1.107690e-04	3.274604e-02
62	SACS	spastic ataxia of Charlevoix-Saguenay (sacsin)	13772	12	0	15	71	14	0	0	85	26	77	8.789716e-01	1.000000e-05	7.988200e-01	1.111190e-04	3.274604e-02
63	MSH4	mutS homolog 4 (E. coli)	3115	17	0	4	27	5	2	0	34	15	27	1.404265e-02	2.428571e-04	5.441286e-01	1.254799e-04	3.639117e-02
64	SLC26A8	solute carrier family 26, member 8	2989	3	0	0	10	7	0	0	17	12	16	1.068470e-05	8.090000e-01	8.870000e-01	1.329893e-04	3.796636e-02
65	KIF20B	kinesin family member 20B	5470	31	0	4	38	6	0	1	45	21	36	2.410414e-02	1.100000e-04	9.528700e-01	1.567262e-04	4.405452e-02
66	RRAS2	related RAS viral (r-ras) oncogene homolog 2	640	126	0	1	4	0	0	0	4	4	3	9.339339e-02	1.900000e-04	2.538700e-01	1.601017e-04	4.432149e-02
67	CTNND1	catenin (cadherin-associated protein), delta 1	2983	10	0	3	20	4	2	1	27	19	27	1.415880e-05	1	9.330000e-01	1.722442e-04	4.697126e-02
68	NFE2L3	nuclear factor (erythroid-derived 2)-like 3	2097	1	0	2	7	2	1	3	13	12	13	1.574189e-05	1	7.960000e-01	1.898344e-04	5.100682e-02
69	FAM65B	family with sequence similarity 65, member B	3305	80	0	3	18	4	0	0	22	16	19	1.207529e-04	6.900000e-02	8.540000e-01	1.973457e-04	5.185845e-02
70	RNF43	ring finger protein 43	2384	5	0	3	7	4	2	1	14	12	14	7.877903e-05	5.890000e-01	8.200000e-02	1.986805e-04	5.185845e-02
71	MRPL47	mitochondrial ribosomal protein L47	904	61	0	0	4	3	0	0	7	6	5	1.976955e-02	4.166667e-03	1.269333e-01	2.051659e-04	5.234563e-02
72	TIGD4	tigger transposable element derived 4	1539	27	0	2	11	3	0	1	15	13	14	8.407256e-05	1.850000e-01	7.370000e-01	2.062769e-04	5.234563e-02
73	FILIP1	filamin A interacting protein 1	3662	7	0	9	13	8	0	0	21	16	17	1.144196e-02	7.000000e-04	5.613333e-01	2.138411e-04	5.352179e-02
74	SLC1A3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	1680	11	0	2	10	0	2	0	12	12	11	6.576995e-05	2.370000e-01	9.630000e-01	2.199050e-04	5.429573e-02
75	UFSP2	UFM1-specific peptidase 2	1662	10	0	2	9	2	1	0	12	11	11	1.004954e-04	1.670000e-01	9.220000e-01	2.254811e-04	5.493020e-02
76	WBP4	WW domain binding protein 4 (formin binding protein 21)	1167	6	0	0	7	1	0	0	8	8	6	2.366291e-03	2.770000e-02	7.120000e-02	2.299335e-04	5.527783e-02
77	TRIM59	tripartite motif-containing 59	1216	2	0	0	7	3	0	2	12	9	10	5.642960e-04	5.900000e-02	3.490000e-01	2.458866e-04	5.811021e-02
78	RSBN1L	round spermatid basic protein 1-like	2571	0	0	1	11	3	0	2	16	12	13	4.133765e-03	2.000000e-03	9.413000e-01	2.480760e-04	5.811021e-02
79	SERHL2	serine hydrolase-like 2	991	95	0	0	5	1	0	0	6	6	6	3.924644e-03	1	1.050000e-03	2.534895e-04	5.862667e-02
80	OR52I2	olfactory receptor, family 52, subfamily I, member 2	1057	10	0	1	7	1	0	0	8	8	8	3.685065e-03	1	2.000000e-03	2.630690e-04	5.971020e-02
81	SGK1	serum/glucocorticoid regulated kinase 1	1997	24	1	3	8	0	0	6	14	13	12	1.257351e-02	1.540000e-02	7.950000e-03	2.647105e-04	5.971020e-02
82	LNX2	ligand of numb-protein X 2	2487	13	0	1	14	2	1	0	17	14	17	7.481873e-05	2.740000e-01	9.830000e-01	2.754957e-04	6.136264e-02
83	ALPK2	alpha-kinase 2	6561	4	0	7	25	4	0	5	34	19	30	8.964141e-03	3.600000e-03	3.743000e-01	2.814594e-04	6.136264e-02
84	REV3L	REV3-like, catalytic subunit of DNA polymerase zeta (yeast)	9517	6	0	4	25	7	1	2	35	20	33	1.023291e-03	5.400000e-02	1.130000e-01	2.852386e-04	6.136264e-02
85	CAB39L	calcium binding protein 39-like	1046	41	0	1	7	0	1	0	8	8	6	1.581240e-03	6.200000e-03	8.408000e-01	2.880658e-04	6.136264e-02
86	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	4266	7	0	2	15	0	3	1	19	17	17	8.891934e-04	2.000000e-02	5.340000e-01	2.888286e-04	6.136264e-02
87	INPP4B	inositol polyphosphate-4-phosphatase, type II, 105kDa	2863	28	0	6	11	6	0	0	17	12	14	7.778316e-02	2.125000e-04	5.134250e-01	3.337602e-04	6.997131e-02
88	C1orf100	chromosome 1 open reading frame 100	462	8	0	1	7	3	0	0	10	9	8	1.304419e-04	1.670000e-01	7.120000e-01	3.370081e-04	6.997131e-02
89	IL20	interleukin 20	549	44	0	0	7	2	0	0	9	7	9	7.973445e-04	2.100000e-02	8.750000e-01	3.538282e-04	7.251060e-02
90	SLC44A3	solute carrier family 44, member 3	2020	3	0	0	5	3	0	0	8	6	7	1.963695e-02	8.000000e-04	4.880000e-01	3.571755e-04	7.251060e-02
91	TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	2471	1	0	0	4	2	2	0	8	8	8	7.274828e-05	1	3.560000e-01	3.700580e-04	7.430032e-02
92	RHBDD3	rhomboid domain containing 3	1182	27	0	0	2	0	0	2	4	4	4	3.307073e-02	1	3.800000e-04	4.082154e-04	8.066879e-02
93	BRDT	bromodomain, testis-specific	2916	25	0	4	18	8	1	0	27	14	24	1.355994e-03	2.100000e-02	3.910000e-01	4.106068e-04	8.066879e-02
94	RB1	retinoblastoma 1 (including osteosarcoma)	3711	6	0	4	18	8	2	1	29	20	27	7.869829e-05	4.390000e-01	2.640000e-01	4.192651e-04	8.120066e-02
95	MFAP5	microfibrillar associated protein 5	558	11	0	2	8	1	1	0	10	9	9	8.598791e-05	3.790000e-01	4.810000e-01	4.222025e-04	8.120066e-02
96	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit	2677	2	0	3	8	4	1	3	16	14	16	7.842434e-05	1	1.950000e-01	4.275191e-04	8.136669e-02
97	ZRANB3	zinc finger, RAN-binding domain containing 3	3320	7	0	6	7	1	0	1	9	7	9	9.942227e-01	1	1.000000e-05	4.427244e-04	8.339193e-02
98	SLC34A3	solute carrier family 34 (sodium phosphate), member 3	1851	4	0	0	4	0	0	2	6	6	6	4.855994e-04	1	1.880000e-02	4.604166e-04	8.583950e-02
99	MLH3	mutL homolog 3 (E. coli)	4624	12	0	2	17	5	0	2	24	17	23	4.905135e-04	2.380000e-01	1.490000e-01	4.671249e-04	8.621049e-02
100	CCDC147	coiled-coil domain containing 147	2687	5	0	2	23	10	0	0	33	15	28	1.186602e-02	1.500000e-03	5.542000e-01	4.724960e-04	8.632974e-02
101	ZNF662	zinc finger protein 662	1480	0	3	4	14	4	0	0	18	13	14	7.366851e-02	7.250000e-04	1.525250e-01	4.873950e-04	8.817024e-02
102	PSMC4	proteasome (prosome, macropain) 26S subunit, ATPase, 4	1299	40	0	1	11	0	0	0	11	11	9	6.928932e-03	5.800000e-03	5.137000e-01	5.027082e-04	9.004884e-02
103	CCDC160	coiled-coil domain containing 160	980	12	0	1	13	0	0	0	13	11	12	1.343276e-04	2.690000e-01	6.810000e-01	5.195322e-04	9.213712e-02
104	PPIL4	peptidylprolyl isomerase (cyclophilin)-like 4	1529	9	0	0	11	3	1	0	15	11	14	8.601799e-05	4.670000e-01	9.170000e-01	5.244519e-04	9.213712e-02
105	CCDC144A	coiled-coil domain containing 144A	4354	22	0	6	25	7	0	0	32	18	29	3.480906e-01	3.344600e-01	2.000000e-05	5.326073e-04	9.240109e-02
106	TUBGCP6	tubulin, gamma complex associated protein 6	5819	32	0	6	25	3	2	0	30	20	29	8.180240e-04	6.460000e-01	2.600000e-02	5.360689e-04	9.240109e-02
107	TTC39C	tetratricopeptide repeat domain 39C	1804	46	0	2	6	1	2	0	9	7	7	2.415877e-02	1.500000e-03	9.592000e-01	5.524324e-04	9.302102e-02
108	COL8A1	collagen, type VIII, alpha 1	2243	4	0	0	10	1	2	1	14	10	14	2.258277e-04	1.890000e-01	8.990000e-01	5.621254e-04	9.302102e-02
109	PER3	period homolog 3 (Drosophila)	3686	9	0	3	13	2	0	0	15	12	13	1.558430e-01	1.888889e-04	5.774889e-01	5.644257e-04	9.302102e-02
110	MGA	MAX gene associated	9290	4	0	11	29	14	1	1	45	26	44	5.197745e-05	9.500000e-01	8.840000e-01	5.647194e-04	9.302102e-02
111	GPRASP1	G protein-coupled receptor associated sorting protein 1	4188	14	0	5	26	3	0	1	30	21	29	1.405897e-03	3.040000e-01	4.800000e-02	5.651214e-04	9.302102e-02
112	PPM1D	protein phosphatase 1D magnesium-dependent, delta isoform	1838	4	0	3	8	5	0	0	13	11	11	1.638568e-02	2.400000e-03	6.091000e-01	5.853472e-04	9.488866e-02
113	ZNF674	zinc finger protein 674	1762	11	0	1	22	2	0	0	24	14	18	1.506283e-02	1.500000e-03	7.935000e-01	5.868545e-04	9.488866e-02
114	LIMK2	LIM domain kinase 2	2386	12	2	1	9	3	1	0	13	12	11	3.540199e-04	2.570000e-01	3.180000e-01	5.966768e-04	9.563054e-02
115	ZNF606	zinc finger protein 606	2403	32	0	3	18	0	0	0	18	16	15	2.191661e-01	1.571429e-03	3.055714e-02	6.077428e-04	9.634518e-02
116	SFRP4	secreted frizzled-related protein 4	1061	10	0	0	9	0	0	0	9	8	5	4.366136e-01	1.000000e-04	7.578900e-01	6.116820e-04	9.634518e-02
117	TXNRD1	thioredoxin reductase 1	2734	20	0	1	6	3	1	0	10	9	10	1.997611e-04	1	1.230000e-01	6.211689e-04	9.700322e-02
118	LETMD1	LETM1 domain containing 1	1117	3	0	0	6	0	0	0	6	6	4	3.903246e-01	1.020000e-03	2.345000e-02	6.291439e-04	9.741600e-02
119	ZNF721	zinc finger protein 721	3100	8	0	5	24	2	0	0	26	13	20	4.311933e-01	4.000000e-05	9.257200e-01	6.468371e-04	9.931396e-02
120	RASSF9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9	1312	14	0	3	7	5	0	0	12	9	10	6.673448e-03	1.940000e-02	1.201000e-01	6.568219e-04	1.000066e-01
121	AGXT2	alanine-glyoxylate aminotransferase 2	1597	12	0	3	9	1	3	0	13	11	11	1.522944e-02	2.400000e-03	4.203000e-01	6.669473e-04	1.007090e-01
122	MECOM	MDS1 and EVI1 complex locus	3797	8	0	4	13	1	0	0	14	12	11	4.024848e-01	1.131000e-02	1.900000e-03	7.245804e-04	1.085148e-01
123	ATP6V1C2	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2	1433	2	0	4	9	0	0	3	12	12	12	3.296309e-04	1.910000e-01	5.720000e-01	7.354048e-04	1.092405e-01
124	DYM	dymeclin	2074	9	0	2	9	4	0	0	13	10	10	7.925244e-03	1.560000e-02	5.720000e-02	7.448042e-04	1.097445e-01
125	TAB3	TGF-beta activated kinase 1/MAP3K7 binding protein 3	2167	16	0	2	17	5	0	0	22	18	22	1.357525e-03	1	1.240000e-02	7.686608e-04	1.123536e-01
126	ZNF649	zinc finger protein 649	1530	1	0	0	15	2	0	0	17	14	12	1.507929e-01	5.200000e-04	3.649800e-01	7.911162e-04	1.147181e-01
127	FN1	fibronectin 1	7645	17	1	15	33	4	3	2	42	24	38	2.352051e-02	1.300000e-03	4.718000e-01	8.010309e-04	1.152412e-01
128	CCDC150	coiled-coil domain containing 150	3414	2	0	4	11	4	1	0	16	11	16	9.792162e-03	1	1.900000e-03	8.097121e-04	1.155801e-01
129	KIF21A	kinesin family member 21A	5173	1	0	4	25	3	0	0	28	15	23	8.800242e-01	1.000000e-04	2.035900e-01	8.271485e-04	1.163844e-01
130	BHLHB9	basic helix-loop-helix domain containing, class B, 9	1644	2	0	5	8	0	0	0	8	8	6	6.608464e-01	8.600000e-04	4.431000e-02	8.280870e-04	1.163844e-01
131	EXOSC9	exosome component 9	1419	15	0	0	8	2	1	1	12	10	12	8.523792e-05	1	8.230000e-01	8.839227e-04	1.226596e-01
132	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	1712	27	0	3	4	0	1	3	8	7	6	4.498785e-02	1.150000e-03	9.014000e-01	8.861618e-04	1.226596e-01
133	OR8B8	olfactory receptor, family 8, subfamily B, member 8	935	75	0	2	8	0	0	0	8	7	6	5.182717e-01	3.933333e-03	7.777778e-04	8.946035e-04	1.228900e-01
134	SENP7	SUMO1/sentrin specific peptidase 7	3245	1	0	1	10	1	3	0	14	12	12	6.699409e-02	1.950000e-03	1.887500e-01	9.012785e-04	1.228900e-01
135	WDR65	WD repeat domain 65	2606	1	1	8	6	0	0	0	6	6	4	9.769454e-01	6.000000e-05	7.707400e-01	9.090597e-04	1.230328e-01
136	NRIP1	nuclear receptor interacting protein 1	3477	1	0	1	12	4	0	1	17	13	17	9.106645e-05	1	6.830000e-01	9.383415e-04	1.260620e-01
137	MCTP1	multiple C2 domains, transmembrane 1	3147	13	0	5	6	5	1	2	14	13	13	2.496877e-04	3.140000e-01	3.870000e-01	9.783802e-04	1.297260e-01
138	CCDC146	coiled-coil domain containing 146	4256	5	0	2	11	7	0	0	18	14	15	5.049967e-03	3.500000e-02	7.200000e-02	9.836433e-04	1.297260e-01
139	ZNF620	zinc finger protein 620	1285	17	0	0	11	1	0	0	12	9	10	1.798599e-02	6.200000e-03	1.434000e-01	9.945067e-04	1.297260e-01
140	PTPN12	protein tyrosine phosphatase, non-receptor type 12	2413	6	0	0	11	3	1	1	16	10	16	1.286042e-02	1	1.500000e-03	1.000186e-03	1.297260e-01
141	RIOK3	RIO kinase 3 (yeast)	1608	7	0	1	7	4	1	0	12	9	11	2.547911e-04	9.780000e-01	2.760000e-01	1.001114e-03	1.297260e-01
142	CASP8	caspase 8, apoptosis-related cysteine peptidase	1749	1	1	5	13	3	4	1	21	17	19	4.702521e-03	1.180000e-01	3.400000e-02	1.009540e-03	1.298966e-01
143	GFAP	glial fibrillary acidic protein	1460	44	0	2	6	1	0	0	7	6	5	6.026729e-01	5.000000e-05	4.905000e-01	1.043610e-03	1.333412e-01
144	OMA1	OMA1 homolog, zinc metallopeptidase (S. cerevisiae)	1607	14	0	1	8	3	0	0	11	10	8	1.102040e-02	6.200000e-03	6.252000e-01	1.084333e-03	1.375823e-01
145	DENND3	DENN/MADD domain containing 3	3685	0	0	5	14	3	1	1	19	15	17	2.534784e-03	5.700000e-02	4.470000e-01	1.103495e-03	1.386278e-01
146	CHEK2	CHK2 checkpoint homolog (S. pombe)	2071	16	0	0	8	4	1	0	13	12	12	7.428386e-04	1.980000e-01	5.340000e-01	1.112107e-03	1.386278e-01
147	ZMYM2	zinc finger, MYM-type 2	4226	14	0	3	15	7	0	3	25	17	23	1.157398e-03	4.740000e-01	6.100000e-02	1.122767e-03	1.386278e-01
148	EPC2	enhancer of polycomb homolog 2 (Drosophila)	2478	1	0	1	5	1	0	2	8	6	7	3.968829e-02	5.010000e-02	2.630000e-02	1.122922e-03	1.386278e-01
149	DEPDC1B	DEP domain containing 1B	1632	5	0	1	8	3	0	0	11	11	10	7.215917e-04	4.430000e-01	1.440000e-01	1.136034e-03	1.393052e-01
150	C3AR1	complement component 3a receptor 1	1453	34	0	1	4	3	0	1	8	7	7	4.568429e-03	9.000000e-02	1.700000e-01	1.150955e-03	1.401939e-01
151	STK3	serine/threonine kinase 3 (STE20 homolog, yeast)	1516	4	0	0	8	1	3	0	12	10	10	3.426915e-04	1.930000e-01	8.300000e-01	1.159426e-03	1.402905e-01
152	FOXJ3	forkhead box J3	1917	15	0	2	8	2	2	1	13	10	11	9.188802e-04	8.800000e-02	7.610000e-01	1.181822e-03	1.405591e-01
153	EPS8	epidermal growth factor receptor pathway substrate 8	2549	0	0	0	9	4	2	0	15	12	15	1.179334e-04	1	6.210000e-01	1.184687e-03	1.405591e-01
154	ZNF385B	zinc finger protein 385B	1475	24	0	1	9	1	0	0	10	7	8	7.420668e-01	1.000000e-04	6.002200e-01	1.191896e-03	1.405591e-01
155	EFCAB4B	EF-hand calcium binding domain 4B	2454	8	0	2	9	0	3	0	12	11	11	4.640172e-04	4.990000e-01	1.420000e-01	1.192418e-03	1.405591e-01
156	NPRL2	nitrogen permease regulator-like 2 (S. cerevisiae)	1833	6	0	1	3	0	0	2	5	5	4	3.504785e-02	7.340000e-02	2.280000e-02	1.227415e-03	1.437570e-01
157	ATF6	activating transcription factor 6	2075	8	0	4	11	6	1	1	19	14	17	1.116370e-03	1.540000e-01	1.290000e-01	1.238663e-03	1.441504e-01
