rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
19	ZMIZ2	zinc finger, MIZ-type containing 2	2835	66	0	1	3	0	0	9	12	12	4	2.564891e-09	1.000000e-05	5.075700e-01	8.283374e-13	7.961194e-10
20	IRS4	insulin receptor substrate 4	3778	7	0	3	2	2	0	12	16	16	5	3.459784e-09	1.000000e-05	9.961300e-01	1.107003e-12	1.010749e-09
21	SIK3	SIK family kinase 3	3886	19	0	1	1	0	0	12	13	13	3	5.486064e-09	1.000000e-05	9.984300e-01	1.729950e-12	1.504315e-09
22	PABPC1	poly(A) binding protein, cytoplasmic 1	1966	5	0	0	1	0	0	8	9	9	4	1.329844e-08	1.000000e-05	8.047800e-01	4.075740e-12	3.383049e-09
23	RBMX	RNA binding motif protein, X-linked	1265	4	0	0	0	0	0	5	5	5	1	2.963243e-08	1.000000e-05	2.688000e-01	8.844481e-12	7.022133e-09
24	ESPN	espin	2613	0	0	0	0	0	0	6	6	6	1	4.122469e-08	1.000000e-05	8.448300e-01	1.216838e-11	9.258614e-09
25	FNDC1	fibronectin type III domain containing 1	5773	22	0	3	6	0	0	13	19	14	7	2.061525e-07	1.000000e-05	9.830600e-01	5.753220e-11	4.202382e-08
26	ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	3395	7	0	0	3	0	1	7	11	8	8	4.182643e-07	1.000000e-05	9.697400e-01	1.137682e-10	7.990467e-08
27	HACL1	2-hydroxyacyl-CoA lyase 1	1819	11	0	0	0	0	0	5	5	5	1	2.037115e-06	1.000000e-05	1.894000e-02	5.218456e-10	3.529416e-07
28	UBAC1	UBA domain containing 1	1254	36	0	0	0	0	0	5	5	5	1	4.911517e-06	1.000000e-05	9.913900e-01	1.214955e-09	7.923674e-07
29	OGFOD1	2-oxoglutarate and iron-dependent oxygenase domain containing 1	1793	174	0	0	0	0	0	5	5	5	1	1.611827e-05	1.000000e-05	4.000000e-05	3.795609e-09	2.390055e-06
30	CASQ2	calsequestrin 2 (cardiac muscle)	1240	79	0	0	1	0	0	7	8	8	2	2.302541e-05	1.000000e-05	1.020000e-02	5.340016e-09	3.150734e-06
31	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	1807	47	0	0	6	2	0	2	10	8	10	1.002808e-08	1.040000e-01	1.090000e-01	5.348708e-09	3.150734e-06
32	RNF43	ring finger protein 43	2384	25	0	1	5	2	1	2	10	9	10	1.662767e-09	1	7.600000e-02	5.580481e-09	3.184536e-06
33	DCP1B	DCP1 decapping enzyme homolog B (S. cerevisiae)	1888	92	0	1	4	0	0	7	11	9	5	4.648024e-05	1.000000e-05	1	1.045313e-08	5.784383e-06
34	ZNF678	zinc finger protein 678	1755	6	0	0	1	0	0	4	5	5	3	4.107860e-06	1.500000e-04	9.169300e-01	2.397888e-08	1.287878e-05
35	RPL22	ribosomal protein L22	401	327	0	0	0	0	0	6	6	5	2	1.732326e-05	4.000000e-05	6.452400e-01	2.610846e-08	1.362190e-05
36	NBPF16	neuroblastoma breakpoint family, member 16	4146	53	0	0	0	0	0	7	7	7	1	2.274177e-04	1.000000e-05	1.464800e-01	4.753405e-08	2.411165e-05
37	CD86	CD86 molecule	1014	34	0	0	3	1	1	1	6	6	4	4.396668e-06	1.248571e-02	2.285714e-04	5.226266e-08	2.579374e-05
38	PARP10	poly (ADP-ribose) polymerase family, member 10	3118	6	0	0	1	1	0	3	5	5	3	3.498549e-05	1.300000e-04	9.307000e-02	5.791935e-08	2.775253e-05
39	VWA3A	von Willebrand factor A domain containing 3A	3689	15	0	0	2	0	0	4	6	5	3	4.096452e-05	1.700000e-04	8.133000e-02	5.927105e-08	2.775253e-05
40	SHROOM4	shroom family member 4	4516	122	0	3	4	0	0	9	13	11	5	3.874975e-04	1.000000e-05	1.827800e-01	7.892831e-08	3.603275e-05
41	PRKRA	protein kinase, interferon-inducible double stranded RNA dependent activator	1145	223	0	0	1	0	0	3	4	4	2	7.262131e-05	1.000000e-04	6.220000e-02	1.569333e-07	6.989655e-05
42	RBM12	RNA binding motif protein 12	2803	101	0	1	5	0	0	0	5	5	1	1.032458e-03	1.000000e-05	8.281000e-02	2.001807e-07	8.703570e-05
43	ZNF880	zinc finger protein 880	1748	18	0	1	0	0	0	6	6	4	2	1.768114e-03	1.000000e-05	1.200000e-04	3.333031e-07	1.415453e-04
44	CDC27	cell division cycle 27 homolog (S. cerevisiae)	2565	14	0	0	4	1	0	2	7	7	6	8.680443e-06	3.550000e-02	3.270000e-02	3.430731e-07	1.423831e-04
45	SUZ12	suppressor of zeste 12 homolog (Drosophila)	2280	33	0	0	0	0	0	7	7	4	3	1.944405e-03	1.000000e-05	9.059300e-01	3.646872e-07	1.479901e-04
46	SORBS2	sorbin and SH3 domain containing 2	4493	16	0	0	6	1	0	0	7	6	3	2.337200e-03	1.000000e-05	1.315300e-01	4.340584e-07	1.723118e-04
47	RNF32	ring finger protein 32	1121	77	0	1	2	0	0	5	7	5	4	3.496551e-04	1.000000e-05	9.642200e-01	4.534295e-07	1.761718e-04
48	CBX3	chromobox homolog 3 (HP1 gamma homolog, Drosophila)	577	3	0	1	0	0	0	4	4	4	1	5.294930e-04	1.900000e-04	5.800000e-04	1.028513e-06	3.912848e-04
49	SDCBP	syndecan binding protein (syntenin)	932	170	0	0	2	0	0	4	6	6	5	5.143636e-05	9.500000e-04	5.579000e-01	1.382827e-06	5.153430e-04
50	PLIN4	perilipin 4	4094	62	0	2	6	0	0	2	8	7	6	2.299307e-04	2.500000e-04	7.467333e-01	1.457582e-06	5.323381e-04
51	AAK1	AP2 associated kinase 1	2966	7	0	0	0	0	0	4	4	4	1	1.387114e-03	1.000000e-04	8.769500e-01	2.329085e-06	8.259026e-04
52	TMCC1	transmembrane and coiled-coil domain family 1	1974	34	0	2	8	0	0	0	8	7	3	1.401528e-02	1.000000e-05	3.539600e-01	2.351839e-06	8.259026e-04
53	IYD	iodotyrosine deiodinase	1061	27	0	1	5	0	0	1	6	6	3	7.261412e-06	9.300000e-03	8.493000e-01	2.841208e-06	9.789302e-04
54	NLRP2	NLR family, pyrin domain containing 2	3237	5	0	3	1	0	1	4	6	6	3	1.283622e-03	7.000000e-05	9.941100e-01	3.169829e-06	1.071931e-03
55	SP140	SP140 nuclear body protein	2823	148	0	1	2	0	0	3	5	5	3	5.119801e-03	2.000000e-05	5.911000e-01	3.358849e-06	1.115199e-03
56	OR2T4	olfactory receptor, family 2, subfamily T, member 4	1047	19	0	1	2	0	0	4	6	6	4	7.233346e-03	5.800000e-04	1.288000e-02	3.546517e-06	1.156481e-03
57	GPR50	G protein-coupled receptor 50	1860	54	0	1	1	0	0	4	5	5	2	2.419304e-02	1.000000e-05	2.827400e-01	3.927647e-06	1.258294e-03
58	CFTR	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	4547	1	0	0	3	0	0	4	7	7	4	1.268746e-03	1.300000e-04	9.540800e-01	4.491557e-06	1.414144e-03
59	GPR98	G protein-coupled receptor 98	19279	42	0	6	7	0	0	7	14	8	11	3.919097e-02	1.000000e-05	9.751700e-01	6.173454e-06	1.887390e-03
60	DAAM1	dishevelled associated activator of morphogenesis 1	3337	23	0	1	5	0	0	5	10	6	9	4.145296e-04	1.000000e-03	2.513000e-01	6.201381e-06	1.887390e-03
61	MTBP	Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse) binding protein, 104kDa	2953	31	0	0	0	0	0	5	5	3	2	4.805055e-02	1.000000e-05	3.646300e-01	7.471105e-06	2.236555e-03
62	RREB1	ras responsive element binding protein 1	5269	16	0	3	6	5	0	2	13	9	13	2.931503e-06	1.450000e-01	9.970000e-01	7.687917e-06	2.264340e-03
63	TRPC4	transient receptor potential cation channel, subfamily C, member 4	2989	14	0	1	3	0	0	4	7	6	4	5.356009e-02	1.800000e-04	3.250000e-02	8.269611e-06	2.397006e-03
64	CD2AP	CD2-associated protein	1988	9	0	0	0	0	1	2	3	3	2	6.553539e-04	5.520000e-03	1.240000e-02	9.986343e-06	2.849384e-03
65	GNAS	GNAS complex locus	4050	37	0	1	12	0	0	0	12	9	7	6.683068e-03	5.000000e-05	4.640900e-01	1.017064e-05	2.857324e-03
66	FAR1	fatty acyl CoA reductase 1	1592	28	0	0	2	0	0	3	5	4	4	9.529198e-03	1.300000e-04	1.018800e-01	1.150127e-05	3.164587e-03
67	COL28A1	collagen, type XXVIII, alpha 1	3516	69	0	1	2	0	0	3	5	5	3	3.850620e-02	1.000000e-05	9.778900e-01	1.161094e-05	3.164587e-03
68	SKA3	spindle and kinetochore associated complex subunit 3	1508	6	0	2	1	0	0	6	7	6	4	7.971379e-02	1.000000e-05	1.079000e-02	1.199074e-05	3.182497e-03
69	JAK2	Janus kinase 2 (a protein tyrosine kinase)	3491	3	0	0	1	0	1	4	6	4	5	8.884364e-03	5.000000e-05	9.917500e-01	1.202521e-05	3.182497e-03
70	ARID1A	AT rich interactive domain 1A (SWI-like)	6934	15	0	1	3	6	1	1	11	7	11	1.053168e-06	1	7.130000e-01	1.554866e-05	3.958689e-03
71	KCNA7	potassium voltage-gated channel, shaker-related subfamily, member 7	1375	76	0	1	2	0	0	3	5	5	3	4.233009e-04	1.800000e-03	4.339000e-01	1.561863e-05	3.958689e-03
72	CHRNA9	cholinergic receptor, nicotinic, alpha 9	1458	100	0	1	4	0	0	0	4	4	3	5.107758e-04	4.520000e-02	2.740000e-02	1.581634e-05	3.958689e-03
73	KLHL20	kelch-like 20 (Drosophila)	1874	0	0	2	1	0	0	4	5	3	3	2.146550e-02	6.000000e-05	7.562000e-01	1.582522e-05	3.958689e-03
74	NUP210L	nucleoporin 210kDa-like	5901	3	0	1	5	0	0	2	7	5	5	1.174980e-02	1.200000e-04	7.181200e-01	1.881712e-05	4.643505e-03
75	AQP7	aquaporin 7	1059	11	0	0	4	0	0	2	6	6	5	2.306911e-05	4.900000e-02	7.120000e-01	2.191745e-05	5.336461e-03
76	SLC38A9	solute carrier family 38, member 9	1742	16	0	0	0	0	0	4	4	2	3	1.689883e-02	1.000000e-04	5.147000e-02	2.414987e-05	5.802641e-03
77	P2RY1	purinergic receptor P2Y, G-protein coupled, 1	1122	98	0	0	6	0	0	0	6	5	4	9.493728e-04	1.550000e-03	2.275000e-01	2.566027e-05	6.085484e-03
78	CCDC33	coiled-coil domain containing 33	2603	8	0	0	0	0	0	3	3	3	1	2.107421e-03	1.000000e-03	9.390400e-01	2.965151e-05	6.841595e-03
79	WRN	Werner syndrome	5204	7	0	0	3	0	0	2	5	4	4	2.122724e-01	1.000000e-05	1.299700e-01	2.985146e-05	6.841595e-03
80	C1orf125	chromosome 1 open reading frame 125	3536	0	0	0	2	0	0	3	5	4	4	2.131990e-01	5.000000e-05	2.136100e-01	2.997249e-05	6.841595e-03
81	SIGLEC14	sialic acid binding Ig-like lectin 14	1215	232	0	0	4	0	0	0	4	4	2	2.178557e-02	5.000000e-04	1.720000e-03	3.058008e-05	6.894108e-03
82	KRT2	keratin 2 (epidermal ichthyosis bullosa of Siemens)	1954	10	0	3	3	0	0	4	7	5	4	9.554798e-03	3.300000e-04	9.302000e-02	3.330984e-05	7.417940e-03
83	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	2867	17	0	0	0	0	1	3	4	4	3	2.901238e-04	7.800000e-03	5.846000e-01	3.468438e-05	7.630982e-03
84	MORF4L1	mortality factor 4 like 1	1137	117	0	0	1	0	0	2	3	3	3	4.852766e-04	1.020000e-02	5.311000e-01	3.692270e-05	8.026732e-03
85	KIAA0586	KIAA0586	4535	21	0	1	3	0	0	3	6	6	4	4.156515e-02	1.700000e-04	8.680000e-03	4.526936e-05	9.725455e-03
86	SYT14	synaptotagmin XIV	1898	44	0	0	1	0	0	3	4	4	2	3.372106e-02	1.000000e-04	5.851300e-01	4.586055e-05	9.737901e-03
87	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1	2434	54	0	2	1	0	0	4	5	5	4	1.586468e-04	1.600000e-02	3.760000e-01	4.734685e-05	9.937940e-03
88	HSPE1	heat shock 10kDa protein 1 (chaperonin 10)	755	570	0	0	2	0	0	2	4	4	2	5.374784e-04	4.400000e-03	8.533000e-01	4.873833e-05	1.011376e-02
89	GPSM2	G-protein signaling modulator 2 (AGS3-like, C. elegans)	2107	22	0	0	0	0	0	3	3	3	1	4.012763e-03	1.000000e-03	6.657300e-01	5.387548e-05	1.105416e-02
90	HELZ	helicase with zinc finger	5949	0	0	0	4	0	0	4	8	5	7	3.745222e-02	8.000000e-05	2.244200e-01	5.520342e-05	1.120077e-02
91	DOCK8	dedicator of cytokinesis 8	6755	17	0	1	8	0	0	0	8	5	6	1.176228e-01	2.100000e-04	1.092800e-01	6.241963e-05	1.252577e-02
92	POLE2	polymerase (DNA directed), epsilon 2 (p59 subunit)	1660	47	0	0	1	0	0	4	5	2	3	3.635391e-02	9.000000e-05	9.998200e-01	6.712259e-05	1.332310e-02
93	COBL	cordon-bleu homolog (mouse)	3834	22	0	1	4	0	0	4	8	6	6	2.054776e-02	2.285714e-04	5.419714e-01	7.658750e-05	1.503833e-02
94	GSN	gelsolin (amyloidosis, Finnish type)	2449	69	0	1	1	0	3	0	4	4	2	3.529490e-03	1.900000e-03	9.434000e-01	8.659164e-05	1.682181e-02
95	NAA20	N(alpha)-acetyltransferase 20, NatB catalytic subunit	576	1000	0	0	0	0	0	6	6	3	2	1.723426e-01	1.000000e-05	2.240000e-02	8.882468e-05	1.701137e-02
96	ZACN	zinc activated ligand-gated ion channel	1870	5	0	0	3	0	0	0	3	3	1	6.613998e-03	2.100000e-03	4.312000e-01	8.943057e-05	1.701137e-02
97	AP3B1	adaptor-related protein complex 3, beta 1 subunit	3389	33	0	1	3	0	1	4	8	4	6	2.168650e-02	2.428571e-04	2.417714e-01	9.524161e-05	1.792997e-02
98	C3orf15	chromosome 3 open reading frame 15	2373	2	0	0	4	0	0	2	6	5	4	2.342869e-02	2.666667e-04	5.095000e-01	9.965128e-05	1.856869e-02
99	BCLAF1	BCL2-associated transcription factor 1	2807	187	0	1	3	2	0	4	9	7	7	2.273724e-03	3.300000e-03	6.093000e-01	1.093764e-04	2.005361e-02
100	RBL2	retinoblastoma-like 2 (p130)	3504	9	0	0	2	0	0	4	6	4	5	6.198507e-02	8.000000e-05	6.986000e-01	1.098166e-04	2.005361e-02
101	OMA1	OMA1 homolog, zinc metallopeptidase (S. cerevisiae)	1607	91	0	0	1	0	0	4	5	3	3	4.502476e-02	9.000000e-05	7.477700e-01	1.136221e-04	2.054310e-02
102	SORT1	sortilin 1	2574	14	0	0	3	0	0	2	5	5	4	5.115548e-04	1.500000e-02	9.790000e-01	1.159786e-04	2.076359e-02
103	NBPF9	neuroblastoma breakpoint family, member 9	2909	0	0	0	7	0	0	0	7	3	3	9.356354e-01	1.000000e-05	1	1.176978e-04	2.079571e-02
104	C5orf51	chromosome 5 open reading frame 51	905	306	0	0	1	0	0	3	4	3	3	7.850077e-02	2.400000e-04	2.954900e-01	1.184357e-04	2.079571e-02
105	CSTF2T	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant	1853	13	0	0	0	0	0	4	4	3	3	9.978387e-02	1.000000e-04	6.442500e-01	1.248804e-04	2.171849e-02
106	BSPRY	B-box and SPRY domain containing	1231	13	0	0	0	0	0	2	2	2	1	1.212796e-03	1.000000e-02	1.891000e-01	1.494164e-04	2.560917e-02
107	SSBP3	single stranded DNA binding protein 3	1235	115	0	0	3	0	0	0	3	3	1	1.218451e-02	1.000000e-03	3.066100e-01	1.500565e-04	2.560917e-02
108	PRSS3	protease, serine, 3	977	908	0	0	0	0	0	3	3	3	1	1.277150e-02	1.000000e-03	8.276000e-02	1.566845e-04	2.649273e-02
109	UBXN4	UBX domain protein 4	1575	3	0	2	1	0	0	3	4	3	3	1.366625e-01	1.000000e-04	4.132900e-01	1.667362e-04	2.784655e-02
110	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	2089	119	0	1	6	0	0	1	7	7	4	1.618353e-02	4.250000e-04	9.178000e-01	1.677411e-04	2.784655e-02
111	TGM5	transglutaminase 5	2213	28	0	1	3	1	0	0	4	4	3	1.570334e-04	7.700000e-02	7.750000e-01	1.737090e-04	2.857748e-02
112	GPRC6A	G protein-coupled receptor, family C, group 6, member A	2805	12	0	0	2	0	0	3	5	5	3	3.151623e-01	5.000000e-05	8.613300e-01	1.900138e-04	3.083118e-02
113	OR52D1	olfactory receptor, family 52, subfamily D, member 1	961	79	0	0	1	1	0	2	4	4	3	4.796322e-03	1.930000e-02	4.630000e-02	1.907849e-04	3.083118e-02
114	PPM1B	protein phosphatase 1B (formerly 2C), magnesium-dependent, beta isoform	1523	36	0	0	0	0	0	2	2	2	1	1.619217e-03	1.000000e-02	1.403000e-01	1.948078e-04	3.120513e-02
115	KLK13	kallikrein-related peptidase 13	852	184	0	0	5	0	0	0	5	5	4	4.318369e-04	5.900000e-02	5.670000e-01	2.019591e-04	3.206936e-02
116	BRD8	bromodomain containing 8	4415	0	0	0	0	0	0	4	4	3	3	1.149076e-02	3.800000e-03	1.256000e-01	2.062907e-04	3.247478e-02
117	ZMYM2	zinc finger, MYM-type 2	4226	22	0	0	2	0	0	4	6	3	4	1.008730e-01	8.000000e-05	6.254000e-01	2.163686e-04	3.377015e-02
118	ZNF780A	zinc finger protein 780A	2124	2	0	2	5	0	0	0	5	5	3	2.293740e-01	7.000000e-05	3.594300e-01	2.184720e-04	3.380947e-02
119	MLPH	melanophilin	1863	6	0	0	1	0	0	2	3	3	2	1.172082e-03	1.700000e-02	3.680000e-01	2.228670e-04	3.419979e-02
120	NLRP6	NLR family, pyrin domain containing 6	2706	21	0	0	3	0	0	0	3	3	1	1.893103e-02	1.000000e-03	1.000000e-03	2.248004e-04	3.420900e-02
121	SEPT2	septin 2	1134	77	0	0	1	0	0	2	3	3	2	4.277989e-03	1.020000e-02	1.155000e-01	2.282768e-04	3.433416e-02
122	MMP13	matrix metallopeptidase 13 (collagenase 3)	1454	43	0	1	4	0	0	0	4	3	3	2.461156e-02	1.580000e-02	5.750000e-03	2.330308e-04	3.433416e-02
123	OXR1	oxidation resistance 1	2798	3	0	0	1	0	0	2	3	3	2	8.561908e-03	5.000000e-03	4.174000e-01	2.330649e-04	3.433416e-02
124	LACTB	lactamase, beta	1668	183	0	0	0	0	0	3	3	3	2	2.373452e-03	7.900000e-03	3.243000e-01	2.331436e-04	3.433416e-02
125	SYCP2	synaptonemal complex protein 2	4765	11	0	2	6	0	0	3	9	5	7	4.034870e-02	6.000000e-04	2.887333e-01	2.382812e-04	3.481003e-02
126	WDHD1	WD repeat and HMG-box DNA binding protein 1	3490	0	0	0	1	1	0	2	4	3	3	5.738484e-03	6.400000e-03	4.704000e-01	2.558595e-04	3.708135e-02
127	RTTN	rotatin	6875	6	0	1	0	1	1	3	5	5	4	2.508959e-03	7.000000e-03	5.407000e-01	2.587837e-04	3.720983e-02
128	TDRD5	tudor domain containing 5	3010	13	0	1	2	0	0	4	6	4	5	1.872816e-01	9.000000e-05	2.841400e-01	2.630144e-04	3.752271e-02
129	SEPHS2	selenophosphate synthetase 2	1347	67	0	0	5	0	0	0	5	5	4	2.589409e-04	1.590000e-01	3.390000e-01	2.663624e-04	3.770576e-02
130	ACTRT2	actin-related protein T2	1136	47	0	1	0	0	0	3	3	3	1	2.298641e-02	1.000000e-03	5.873000e-01	2.684952e-04	3.771532e-02
131	DNAH7	dynein, axonemal, heavy chain 7	12333	15	0	2	5	1	0	5	11	7	10	4.163303e-02	3.200000e-04	3.949000e-01	2.719971e-04	3.791556e-02
132	MC3R	melanocortin 3 receptor	974	149	0	1	4	0	0	0	4	4	3	2.367315e-02	1.050000e-03	1.495000e-01	3.009200e-04	4.150731e-02
133	FAM8A1	family with sequence similarity 8, member A1	1258	40	0	1	2	0	0	2	4	4	3	6.383445e-04	4.100000e-02	7.210000e-01	3.023094e-04	4.150731e-02
134	TGFBR1	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	1546	106	0	0	6	1	0	1	8	8	8	2.829647e-05	1	4.910000e-01	3.246390e-04	4.424054e-02
135	L1CAM	L1 cell adhesion molecule	3882	4	0	0	5	1	0	0	6	6	4	1.281655e-02	1.800000e-03	9.970000e-01	3.369892e-04	4.558340e-02
136	LCP2	lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)	1682	83	0	0	0	0	0	3	3	3	1	3.019578e-02	1.000000e-03	9.500700e-01	3.444677e-04	4.593516e-02
137	ZNF358	zinc finger protein 358	1713	37	0	0	2	0	0	2	4	4	4	3.021047e-04	1	7.200000e-02	3.446206e-04	4.593516e-02
138	KCNE1	potassium voltage-gated channel, Isk-related family, member 1	394	907	0	0	0	1	0	3	4	4	2	2.116904e-02	9.500000e-04	6.633500e-01	4.042225e-04	5.345035e-02
139	OR1N2	olfactory receptor, family 1, subfamily N, member 2	992	40	0	0	4	1	0	0	5	5	3	1.831321e-03	1.630000e-02	9.866000e-01	4.070127e-04	5.345035e-02
140	FLVCR1	feline leukemia virus subgroup C cellular receptor 1	1704	18	0	1	1	1	0	1	3	3	3	7.306241e-04	1	3.300000e-02	4.097831e-04	5.345035e-02
141	BTN2A1	butyrophilin, subfamily 2, member A1	1637	87	0	0	0	1	0	2	3	3	2	5.688373e-03	5.900000e-03	5.775000e-01	4.432280e-04	5.740274e-02
142	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	1908	3	0	0	3	0	1	2	6	4	5	1.532585e-03	3.000000e-02	9.880000e-01	5.508685e-04	7.084092e-02
143	ELMOD3	ELMO/CED-12 domain containing 3	1535	29	0	0	0	1	0	2	3	2	3	1.618533e-02	9.200000e-03	8.270000e-02	5.629002e-04	7.188197e-02
144	PBRM1	polybromo 1	5418	26	0	0	3	1	3	0	7	5	7	1.292168e-04	1	2.050000e-01	5.745889e-04	7.286505e-02
145	CYTH4	cytohesin 4	1233	185	0	0	1	0	0	2	3	3	2	3.160359e-02	1.140000e-02	1.100000e-01	6.129206e-04	7.718995e-02
146	ANKRD49	ankyrin repeat domain 49	747	60	0	0	1	0	0	2	3	3	2	1.800315e-02	1.130000e-02	9.920000e-02	6.375353e-04	7.973994e-02
147	CMYA5	cardiomyopathy associated 5	12260	12	0	4	10	1	0	3	14	8	12	1.045862e-01	4.000000e-04	6.661500e-01	6.446022e-04	8.007538e-02
148	PHF15	PHD finger protein 15	2411	18	0	0	2	1	0	1	4	4	4	3.916494e-04	1	1.460000e-01	6.728970e-04	8.302549e-02
149	RSPO1	R-spondin homolog (Xenopus laevis)	808	7	0	1	1	0	2	0	3	3	2	6.356604e-05	4.470000e-01	5.930000e-01	6.778321e-04	8.307310e-02
150	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila)	9003	2	0	3	5	1	0	3	9	6	8	1.607431e-01	1.245000e-02	3.222500e-02	6.848940e-04	8.337899e-02
151	BVES	blood vessel epicardial substance	1111	21	0	0	4	0	0	0	4	4	3	6.472984e-03	1.060000e-02	9.895000e-01	7.388130e-04	8.934745e-02
152	DDX4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4	2300	16	0	0	4	2	0	2	8	5	7	1.806228e-03	3.300000e-02	8.650000e-01	7.439268e-04	8.937400e-02
153	TEKT4	tektin 4	1332	2	0	1	3	0	0	3	6	6	5	4.978808e-04	1.040000e-01	8.140000e-01	7.890611e-04	9.417676e-02
154	WWP2	WW domain containing E3 ubiquitin protein ligase 2	2707	24	0	2	4	1	0	0	5	5	4	2.728279e-03	7.000000e-02	1.170000e-01	8.005584e-04	9.492855e-02
155	DHX35	DEAH (Asp-Glu-Ala-His) box polypeptide 35	2198	45	0	0	2	0	0	2	4	4	3	3.312797e-02	8.500000e-03	5.870000e-02	8.300276e-04	9.778796e-02
156	WDR36	WD repeat domain 36	2944	3	0	0	1	0	0	2	3	3	3	2.260356e-02	3.500000e-03	5.534000e-01	9.111960e-04	1.066625e-01
157	DRD1	dopamine receptor D1	1341	23	0	0	3	0	0	2	5	4	4	3.453080e-03	2.500000e-02	7.670000e-01	9.263642e-04	1.072257e-01
158	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2	1522	38	0	0	2	0	1	1	4	4	4	1.206560e-04	1	6.910000e-01	9.329949e-04	1.072257e-01
159	SRFBP1	serum response factor binding protein 1	1320	56	0	0	1	1	0	1	3	3	3	1.393222e-02	9.300000e-03	6.295000e-01	9.336228e-04	1.072257e-01
